Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Нерюнгринская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	151	1	14	4	9	11	5	3	8	4	4	6	3	6	2	6	11	3	4	4	2	4	6	4	10	6	1	4	1	2	1	2					
14	Число погашенных открепительных удостоверений	880	38	32	36	40	24	36	35	25	28	30	29	28	26	32	24	24	29	27	29	39	34	33	18	39	32	36	26	13	12	10	16					
15	Число открепительных удостоверений выданных ТИК	8	0	1	0	0	0	1	1	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	"1. ""ЕДИНЕНИЕ"""	603	23	23	26	32	20	27	22	15	29	27	28	17	21	16	25	15	14	32	19	10	21	15	11	12	11	25	22	8	31	5	1					
		1.42%	1.60%	1.18%	1.68%	1.60%	1.11%	1.52%	1.55%	0.88%	1.48%	1.43%	1.50%	0.87%	1.02%	0.84%	1.27%	1.03%	0.81%	1.82%	1.37%	0.99%	1.37%	1.47%	5.31%	1.75%	1.11%	2.79%	1.82%	1.88%	6.66%	2.26%	0.78%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2947	84	148	118	142	153	94	91	99	124	116	141	135	166	151	102	117	130	208	49	47	139	35	1	57	152	44	87	5	10	1	1					
		6.98%	5.84%	7.64%	7.66%	7.12%	8.56%	5.29%	6.41%	5.86%	6.34%	6.15%	7.58%	6.91%	8.10%	7.96%	5.19%	8.06%	7.60%	11.87%	3.54%	4.67%	9.12%	3.43%	0.48%	8.34%	15.40%	4.91%	7.20%	1.17%	2.15%	0.45%	0.78%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1138	34	44	40	42	50	43	43	64	49	49	55	51	76	57	61	46	55	45	25	37	41	33	5	14	24	24	10	9	8	4	0					
		2.69%	2.36%	2.27%	2.59%	2.10%	2.79%	2.42%	3.03%	3.78%	2.50%	2.59%	2.95%	2.61%	3.71%	3.00%	3.10%	3.17%	3.21%	2.56%	1.80%	3.68%	2.69%	3.24%	2.41%	2.04%	2.43%	2.68%	0.82%	2.11%	1.72%	1.80%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1602	46	104	48	110	69	57	61	71	80	94	65	90	99	97	79	41	60	68	41	24	43	31	1	16	30	23	38	5	2	7	2					
		3.79%	3.20%	5.36%	3.11%	5.52%	3.86%	3.21%	4.29%	4.20%	4.09%	4.98%	3.49%	4.61%	4.83%	5.11%	4.02%	2.82%	3.50%	3.88%	2.96%	2.38%	2.82%	3.04%	0.48%	2.34%	3.03%	2.56%	3.14%	1.17%	0.43%	3.16%	1.56%					
22	"5. ""За Русь Святую"""	189	11	9	4	11	9	2	7	9	13	9	10	6	12	4	11	7	5	8	5	6	7	6	1	3	1	2	7	2	1	1	0					
		0.44%	0.76%	0.46%	0.25%	0.55%	0.50%	0.11%	0.49%	0.53%	0.66%	0.47%	0.53%	0.30%	0.58%	0.21%	0.56%	0.48%	0.29%	0.45%	0.36%	0.59%	0.45%	0.58%	0.48%	0.43%	0.10%	0.22%	0.57%	0.47%	0.21%	0.45%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	95	0	1	4	3	3	5	4	4	7	6	4	5	7	1	2	6	4	6	0	3	2	1	1	2	1	1	6	1	5	0	0					
		0.22%	0.0%	0.05%	0.25%	0.15%	0.16%	0.28%	0.28%	0.23%	0.35%	0.31%	0.21%	0.25%	0.34%	0.05%	0.10%	0.41%	0.23%	0.34%	0.0%	0.29%	0.13%	0.09%	0.48%	0.29%	0.10%	0.11%	0.49%	0.23%	1.07%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	230	5	11	6	17	15	8	6	10	15	8	13	5	17	10	12	10	11	4	10	0	4	7	0	4	5	2	11	0	2	1	1					
		0.54%	0.34%	0.56%	0.38%	0.85%	0.83%	0.45%	0.42%	0.59%	0.76%	0.42%	0.69%	0.25%	0.83%	0.52%	0.61%	0.68%	0.64%	0.22%	0.72%	0.0%	0.26%	0.68%	0.0%	0.58%	0.50%	0.22%	0.91%	0.0%	0.43%	0.45%	0.78%					
25	"8. ""Народно-республиканская партия России"""	29	2	0	0	1	1	0	2	2	1	0	2	3	1	1	1	2	3	2	0	1	2	1	0	0	0	0	1	0	0	0	0					
		0.06%	0.13%	0.0%	0.0%	0.05%	0.05%	0.0%	0.14%	0.11%	0.05%	0.0%	0.10%	0.15%	0.04%	0.05%	0.05%	0.13%	0.17%	0.11%	0.0%	0.09%	0.13%	0.09%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	194	10	12	7	6	3	6	11	12	10	11	11	6	12	8	12	9	8	12	1	4	5	4	0	1	2	2	5	4	0	0	0					
		0.45%	0.69%	0.61%	0.45%	0.30%	0.16%	0.33%	0.77%	0.71%	0.51%	0.58%	0.59%	0.30%	0.58%	0.42%	0.61%	0.62%	0.46%	0.68%	0.07%	0.39%	0.32%	0.39%	0.0%	0.14%	0.20%	0.22%	0.41%	0.94%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	534	23	22	18	13	32	24	17	25	32	42	18	12	14	27	30	30	1	19	19	18	19	10	1	7	11	11	26	11	0	0	2					
		1.26%	1.60%	1.13%	1.16%	0.65%	1.79%	1.35%	1.19%	1.48%	1.63%	2.22%	0.96%	0.61%	0.68%	1.42%	1.52%	2.06%	0.05%	1.08%	1.37%	1.79%	1.24%	0.98%	0.48%	1.02%	1.11%	1.22%	2.15%	2.58%	0.0%	0.0%	1.56%					
28	"11. ""Истинные патриоты России"""	65	4	4	2	5	4	4	3	0	1	2	1	0	2	3	1	2	5	3	0	0	2	0	0	4	5	3	4	1	0	0	0					
		0.15%	0.27%	0.20%	0.12%	0.25%	0.22%	0.22%	0.21%	0.0%	0.05%	0.10%	0.05%	0.0%	0.09%	0.15%	0.05%	0.13%	0.29%	0.17%	0.0%	0.0%	0.13%	0.0%	0.0%	0.58%	0.50%	0.33%	0.33%	0.23%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	210	8	6	6	12	9	5	7	8	7	12	9	14	12	4	13	7	5	12	8	5	8	8	1	3	3	4	8	2	4	0	0					
		0.49%	0.55%	0.30%	0.38%	0.60%	0.50%	0.28%	0.49%	0.47%	0.35%	0.63%	0.48%	0.71%	0.58%	0.21%	0.66%	0.48%	0.29%	0.68%	0.57%	0.49%	0.52%	0.78%	0.48%	0.43%	0.30%	0.44%	0.66%	0.47%	0.86%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	61	2	1	2	1	0	3	4	7	1	4	3	2	5	3	3	0	2	4	1	5	1	0	0	1	2	1	2	0	1	0	0					
		0.14%	0.13%	0.05%	0.12%	0.05%	0.0%	0.16%	0.28%	0.41%	0.05%	0.21%	0.16%	0.10%	0.24%	0.15%	0.15%	0.0%	0.11%	0.22%	0.07%	0.49%	0.06%	0.0%	0.0%	0.14%	0.20%	0.11%	0.16%	0.0%	0.21%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	126	5	9	3	5	6	3	5	1	6	7	5	9	5	7	6	6	6	2	3	1	2	3	1	1	1	3	8	1	3	1	2					
		0.29%	0.34%	0.46%	0.19%	0.25%	0.33%	0.16%	0.35%	0.05%	0.30%	0.37%	0.26%	0.46%	0.24%	0.36%	0.30%	0.41%	0.35%	0.11%	0.21%	0.09%	0.13%	0.29%	0.48%	0.14%	0.10%	0.33%	0.66%	0.23%	0.64%	0.45%	1.56%					
32	"15. ""Партия СЛОН"""	90	2	3	2	1	3	4	4	0	0	3	2	4	3	4	5	4	22	3	3	3	1	1	0	2	0	3	3	1	2	0	2					
		0.21%	0.13%	0.15%	0.12%	0.05%	0.16%	0.22%	0.28%	0.0%	0.0%	0.15%	0.10%	0.20%	0.14%	0.21%	0.25%	0.27%	1.28%	0.17%	0.21%	0.29%	0.06%	0.09%	0.0%	0.29%	0.0%	0.33%	0.24%	0.23%	0.43%	0.0%	1.56%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3782	100	191	105	198	157	140	133	184	161	196	184	196	189	202	186	183	179	145	102	72	138	106	19	40	57	52	115	25	17	7	3					
		8.96%	6.95%	9.86%	6.82%	9.93%	8.78%	7.88%	9.37%	10.89%	8.23%	10.39%	9.89%	10.04%	9.23%	10.65%	9.47%	12.62%	10.46%	8.28%	7.38%	7.16%	9.05%	10.41%	9.17%	5.85%	5.77%	5.81%	9.52%	5.88%	3.65%	3.16%	2.34%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	103	4	2	7	4	10	5	6	5	1	3	4	5	1	3	3	2	1	3	2	1	8	2	0	4	1	7	2	1	5	1	0					
		0.24%	0.27%	0.10%	0.45%	0.20%	0.55%	0.28%	0.42%	0.29%	0.05%	0.15%	0.21%	0.25%	0.04%	0.15%	0.15%	0.13%	0.05%	0.17%	0.14%	0.09%	0.52%	0.19%	0.0%	0.58%	0.10%	0.78%	0.16%	0.23%	1.07%	0.45%	0.0%					
35	"18. ""ЛДПР"""	6703	259	287	254	342	273	330	220	272	293	291	283	304	312	308	323	199	285	239	209	174	237	163	39	131	149	172	198	68	22	41	26					
		15.88%	18.02%	14.81%	16.50%	17.16%	15.27%	18.59%	15.50%	16.10%	14.98%	15.43%	15.21%	15.57%	15.24%	16.24%	16.45%	13.72%	16.66%	13.64%	15.12%	17.31%	15.55%	16.01%	18.84%	19.18%	15.09%	19.21%	16.40%	16.0%	4.73%	18.55%	20.31%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	729	24	34	31	40	29	29	14	20	27	31	37	38	34	22	50	31	25	22	29	21	37	11	3	11	15	18	23	5	9	8	1					
		1.72%	1.67%	1.75%	2.01%	2.00%	1.62%	1.63%	0.98%	1.18%	1.38%	1.64%	1.98%	1.94%	1.66%	1.16%	2.54%	2.13%	1.46%	1.25%	2.09%	2.08%	2.42%	1.08%	1.44%	1.61%	1.51%	2.01%	1.90%	1.17%	1.93%	3.61%	0.78%					
37	"20. ""Политическая партия ""Единая Россия"""	14842	555	659	567	650	585	651	533	598	739	651	641	673	722	646	659	456	591	570	509	365	455	353	73	252	356	318	407	176	286	98	48					
		35.17%	38.62%	34.02%	36.84%	32.63%	32.73%	36.67%	37.56%	35.40%	37.80%	34.53%	34.46%	34.47%	35.27%	34.07%	33.57%	31.44%	34.56%	32.55%	36.83%	36.31%	29.85%	34.67%	35.26%	36.89%	36.06%	35.53%	33.71%	41.41%	61.50%	44.34%	37.5%					
38	"21. ""Российская Конституционно-демократическая партия"""	95	3	3	7	3	3	3	4	7	3	2	0	4	2	3	5	2	4	6	2	3	9	3	1	3	2	0	3	0	2	2	1					
		0.22%	0.20%	0.15%	0.45%	0.15%	0.16%	0.16%	0.28%	0.41%	0.15%	0.10%	0.0%	0.20%	0.09%	0.15%	0.25%	0.13%	0.23%	0.34%	0.14%	0.29%	0.59%	0.29%	0.48%	0.43%	0.20%	0.0%	0.24%	0.0%	0.43%	0.90%	0.78%					
39	"22. ""Развитие предпринимательства"""	151	3	5	7	9	11	9	10	4	4	4	11	8	6	5	10	5	5	7	2	3	3	8	0	1	0	0	8	1	0	2	0					
		0.35%	0.20%	0.25%	0.45%	0.45%	0.61%	0.50%	0.70%	0.23%	0.20%	0.21%	0.59%	0.40%	0.29%	0.26%	0.50%	0.34%	0.29%	0.39%	0.14%	0.29%	0.19%	0.78%	0.0%	0.14%	0.0%	0.0%	0.66%	0.23%	0.0%	0.90%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3909	97	181	139	170	171	146	111	119	171	158	144	175	153	133	175	142	128	143	255	134	222	133	34	64	104	85	96	56	24	17	29					
		9.26%	6.75%	9.34%	9.03%	8.53%	9.56%	8.22%	7.82%	7.04%	8.74%	8.38%	7.74%	8.96%	7.47%	7.01%	8.91%	9.79%	7.48%	8.16%	18.45%	13.33%	14.56%	13.06%	16.42%	9.37%	10.53%	9.49%	7.95%	13.17%	5.16%	7.69%	22.65%					
																																						
41	Против всех	3441	123	162	125	166	156	159	91	140	173	142	179	180	161	172	175	116	149	169	77	60	101	76	12	46	47	86	99	42	26	23	8					
		8.15%	8.55%	8.36%	8.12%	8.33%	8.72%	8.95%	6.41%	8.28%	8.84%	7.53%	9.62%	9.22%	7.86%	9.07%	8.91%	8.0%	8.71%	9.65%	5.57%	5.97%	6.62%	7.46%	5.79%	6.73%	4.76%	9.60%	8.20%	9.88%	5.59%	10.40%	6.25%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
