Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Бикинская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473					
		1.07%	0.69%	0.90%	0.68%	0.92%	2.58%	1.66%	0.0%	0.23%	0.74%	0.86%	0.63%	0.51%	1.12%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.85%	0.64%	0.96%					
25	"8. ""Народно-республиканская партия России"""	24	1	0	3	0	8	5	0	0	1	1	1	1	0	0	1	0	1	0	0	1	0	0					
		0.21%	0.34%	0.0%	0.29%	0.0%	0.40%	0.48%	0.0%	0.0%	0.14%	0.14%	0.15%	0.25%	0.0%	0.0%	0.27%	0.0%	0.51%	0.0%	0.0%	0.12%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	88	0	2	11	1	43	11	0	1	1	1	3	0	3	1	2	0	0	0	0	4	2	2					
		0.79%	0.0%	0.90%	1.07%	0.18%	2.17%	1.07%	0.0%	0.23%	0.14%	0.14%	0.47%	0.0%	3.37%	0.60%	0.54%	0.0%	0.0%	0.0%	0.0%	0.48%	0.32%	0.64%					
27	"10. ""Аграрная партия России"""	251	5	5	12	9	21	15	5	8	18	10	17	16	0	3	10	1	20	10	4	26	12	24					
		2.27%	1.73%	2.27%	1.17%	1.65%	1.06%	1.46%	2.97%	1.89%	2.66%	1.43%	2.68%	4.09%	0.0%	1.80%	2.73%	1.63%	10.36%	3.50%	4.76%	3.16%	1.93%	7.69%					
28	"11. ""Истинные патриоты России"""	45	0	0	23	2	6	3	1	0	1	1	2	1	0	4	0	0	0	0	1	0	0	0					
		0.40%	0.0%	0.0%	2.24%	0.36%	0.30%	0.29%	0.59%	0.0%	0.14%	0.14%	0.31%	0.25%	0.0%	2.40%	0.0%	0.0%	0.0%	0.0%	1.19%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	87	3	2	11	4	18	5	4	6	3	6	4	2	0	3	3	0	2	0	0	8	2	1					
		0.78%	1.03%	0.90%	1.07%	0.73%	0.91%	0.48%	2.38%	1.42%	0.44%	0.86%	0.63%	0.51%	0.0%	1.80%	0.82%	0.0%	1.03%	0.0%	0.0%	0.97%	0.32%	0.32%					
30	"13. ""Демократическая партия России"""	23	0	0	2	1	8	3	2	1	1	1	0	0	1	1	0	0	1	0	0	0	1	0					
		0.20%	0.0%	0.0%	0.19%	0.18%	0.40%	0.29%	1.19%	0.23%	0.14%	0.14%	0.0%	0.0%	1.12%	0.60%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.16%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	29	0	0	3	1	7	6	1	0	3	0	1	0	0	1	2	0	1	1	0	1	1	0					
		0.26%	0.0%	0.0%	0.29%	0.18%	0.35%	0.58%	0.59%	0.0%	0.44%	0.0%	0.15%	0.0%	0.0%	0.60%	0.54%	0.0%	0.51%	0.35%	0.0%	0.12%	0.16%	0.0%					
32	"15. ""Партия СЛОН"""	40	0	0	3	1	21	8	0	1	2	1	1	0	0	0	0	0	0	1	0	0	0	1					
		0.36%	0.0%	0.0%	0.29%	0.18%	1.06%	0.78%	0.0%	0.23%	0.29%	0.14%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.32%					
33	"16. ""Родина"" (народно-патриотический союз)"""	492	9	6	69	42	73	60	7	30	31	39	35	7	1	7	20	2	7	2	1	22	16	6					
		4.45%	3.11%	2.72%	6.74%	7.73%	3.69%	5.87%	4.16%	7.10%	4.59%	5.59%	5.52%	1.79%	1.12%	4.21%	5.47%	3.27%	3.62%	0.70%	1.19%	2.67%	2.57%	1.92%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	63	1	0	12	2	19	9	0	0	1	2	1	1	0	4	0	0	1	1	2	3	4	0					
		0.56%	0.34%	0.0%	1.17%	0.36%	0.96%	0.88%	0.0%	0.0%	0.14%	0.28%	0.15%	0.25%	0.0%	2.40%	0.0%	0.0%	0.51%	0.35%	2.38%	0.36%	0.64%	0.0%					
35	"18. ""ЛДПР"""	2003	54	34	168	86	462	228	23	75	108	97	122	37	8	19	45	9	31	49	9	194	108	37					
		18.12%	18.68%	15.45%	16.42%	15.83%	23.41%	22.33%	13.69%	17.77%	16.0%	13.91%	19.24%	9.46%	8.98%	11.44%	12.32%	14.75%	16.06%	17.19%	10.71%	23.62%	17.39%	11.85%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	177	10	1	10	17	26	11	3	6	19	8	17	9	3	5	7	1	3	2	0	4	11	4					
		1.60%	3.46%	0.45%	0.97%	3.13%	1.31%	1.07%	1.78%	1.42%	2.81%	1.14%	2.68%	2.30%	3.37%	3.01%	1.91%	1.63%	1.55%	0.70%	0.0%	0.48%	1.77%	1.28%					
37	"20. ""Политическая партия ""Единая Россия"""	4419	106	95	376	203	552	341	64	123	310	295	247	199	41	61	164	33	85	174	56	390	330	174					
		39.98%	36.67%	43.18%	36.75%	37.38%	27.97%	33.39%	38.09%	29.14%	45.92%	42.32%	38.95%	50.89%	46.06%	36.74%	44.93%	54.09%	44.04%	61.05%	66.66%	47.50%	53.14%	55.76%					
38	"21. ""Российская Конституционно-демократическая партия"""	28	1	0	3	1	9	3	0	1	1	0	1	1	1	0	0	0	2	1	0	2	1	0					
		0.25%	0.34%	0.0%	0.29%	0.18%	0.45%	0.29%	0.0%	0.23%	0.14%	0.0%	0.15%	0.25%	1.12%	0.0%	0.0%	0.0%	1.03%	0.35%	0.0%	0.24%	0.16%	0.0%					
39	"22. ""Развитие предпринимательства"""	42	0	0	6	2	16	4	1	0	1	2	1	0	0	2	0	0	0	0	1	4	1	1					
		0.37%	0.0%	0.0%	0.58%	0.36%	0.81%	0.39%	0.59%	0.0%	0.14%	0.28%	0.15%	0.0%	0.0%	1.20%	0.0%	0.0%	0.0%	0.0%	1.19%	0.48%	0.16%	0.32%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1231	53	44	130	105	108	70	27	97	92	107	66	78	12	27	45	1	15	11	6	52	58	27					
		11.13%	18.33%	20.0%	12.70%	19.33%	5.47%	6.85%	16.07%	22.98%	13.62%	15.35%	10.41%	19.94%	13.48%	16.26%	12.32%	1.63%	7.77%	3.85%	7.14%	6.33%	9.33%	8.65%					
																													
41	Против всех	636	7	10	56	17	235	82	2	13	23	29	26	18	4	14	16	5	7	13	1	30	22	6					
		5.75%	2.42%	4.54%	5.47%	3.13%	11.91%	8.03%	1.19%	3.08%	3.40%	4.16%	4.10%	4.60%	4.49%	8.43%	4.38%	8.19%	3.62%	4.56%	1.19%	3.65%	3.54%	1.92%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
