		7.94%	6.25%	5.63%	6.31%	5.40%	6.89%	4.97%	3.80%	5.83%	7.34%	7.83%	9.44%	7.44%	10.79%	6.45%	8.67%	8.49%	9.32%	8.29%	9.03%	9.18%	10.14%	8.51%	7.69%	7.86%	7.68%	8.99%	7.67%	8.10%	8.39%	6.95%	7.95%	7.29%	10.63%	10.57%	10.53%	9.50%	9.71%	10.62%	9.08%	3.90%	7.90%	10.08%	10.86%	11.48%	6.28%	8.45%	9.32%	8.53%	6.05%	15.13%	6.01%	4.42%	10.21%	6.78%	6.63%	5.29%	6.34%	6.37%	9.75%	8.10%	7.22%	9.53%	7.55%	8.26%	8.79%	7.69%	8.80%	7.02%	6.51%	10.84%	11.09%	8.21%	7.60%	8.05%	7.77%	8.24%	8.66%	9.44%	4.03%	10.29%	12.30%	6.73%									
20	Зюганов Геннадий Андреевич	23384	408	438	429	437	377	437	411	348	286	286	346	358	122	35	247	352	284	290	313	285	339	324	365	398	380	369	434	375	355	369	306	321	271	248	298	351	301	329	254	134	115	275	259	147	225	159	250	311	233	22	408	394	298	338	376	382	318	316	343	289	262	236	223	297	238	79	75	287	89	117	254	270	370	354	374	379	372	183	75	56	124	202									
		25.16%	27.11%	29.69%	27.89%	28.45%	25.73%	30.14%	28.92%	26.36%	23.06%	24.89%	25.52%	28.32%	22.30%	28.23%	24.33%	29.28%	25.94%	23.58%	28.25%	26.41%	28.88%	25.29%	22.46%	29.53%	27.78%	27.66%	31.11%	27.13%	26.59%	26.99%	25.35%	28.89%	25.96%	23.82%	27.04%	26.90%	24.55%	21.70%	28.48%	21.75%	31.34%	26.14%	27.04%	23.11%	15.03%	7.91%	20.61%	23.89%	25.16%	18.49%	27.53%	28.10%	23.76%	27.59%	29.68%	30.17%	25.85%	25.16%	25.54%	24.14%	26.63%	23.67%	22.43%	29.20%	25.81%	20.26%	20.00%	15.74%	9.66%	17.86%	22.36%	24.09%	26.30%	23.95%	26.68%	26.94%	25.17%	26.99%	25.17%	18.01%	27.74%	22.30%									
21	Миронов Сергей Михайлович	4729	108	77	95	94	97	83	76	92	81	50	63	68	21	11	47	69	43	76	41	53	50	70	90	74	94	81	78	81	72	70	73	49	55	53	60	80	77	73	43	29	14	51	44	17	56	44	48	58	50	3	93	94	67	73	73	107	70	41	59	42	40	36	39	38	25	11	13	64	10	19	56	60	82	85	87	72	52	32	8	12	22	65									
		5.09%	7.18%	5.22%	6.18%	6.12%	6.62%	5.72%	5.35%	6.97%	6.53%	4.35%	4.65%	5.38%	3.84%	8.87%	4.63%	5.74%	3.93%	6.18%	3.70%	4.91%	4.26%	5.46%	5.54%	5.49%	6.87%	6.07%	5.59%	5.86%	5.39%	5.12%	6.05%	4.41%	5.27%	5.09%	5.44%	6.13%	6.28%	4.82%	4.82%	4.71%	3.81%	4.85%	4.59%	2.67%	3.74%	2.19%	3.96%	4.45%	5.40%	2.52%	6.28%	6.70%	5.34%	5.96%	5.76%	8.45%	5.69%	3.26%	4.39%	3.51%	4.07%	3.61%	3.92%	3.74%	2.71%	2.82%	3.47%	3.51%	1.09%	2.90%	4.93%	5.35%	5.83%	5.75%	6.21%	5.12%	3.52%	4.72%	2.68%	3.86%	4.92%	7.17%									
22	Прохоров Михаил Дмитриевич	7980	193	213	187	169	188	198	204	148	135	115	129	112	45	5	79	93	108	128	76	84	94	110	173	119	104	120	120	128	102	125	113	87	76	73	81	93	92	117	75	24	26	69	63	36	77	70	58	100	93	4	154	189	127	132	145	99	152	64	82	57	66	56	66	81	43	20	10	94	38	56	73	71	141	125	99	147	151	49	17	33	28	84									
		8.59%	12.82%	14.44%	12.16%	11.00%	12.83%	13.66%	14.36%	11.21%	10.89%	10.01%	9.51%	8.86%	8.23%	4.03%	7.78%	7.74%	9.86%	10.41%	6.86%	7.78%	8.01%	8.59%	10.65%	8.83%	7.60%	8.99%	8.60%	9.26%	7.64%	9.14%	9.36%	7.83%	7.28%	7.01%	7.35%	7.13%	7.50%	7.72%	8.41%	3.90%	7.08%	6.56%	6.58%	5.66%	5.14%	3.48%	4.78%	7.68%	10.04%	3.36%	10.39%	13.48%	10.13%	10.78%	11.44%	7.82%	12.36%	5.10%	6.11%	4.76%	6.71%	5.62%	6.64%	7.96%	4.66%	5.13%	2.67%	5.16%	4.13%	8.55%	6.43%	6.33%	10.02%	8.46%	7.06%	10.45%	10.22%	7.23%	5.70%	10.61%	6.26%	9.27%									
23	Путин Владимир Владимирович	48093	688	638	699	728	688	640	656	646	635	582	656	614	295	64	537	571	543	613	552	540	554	660	835	631	670	629	637	672	675	684	604	558	515	548	528	637	620	819	425	393	181	539	473	348	1025	1548	720	704	479	67	722	647	614	588	564	595	588	736	701	693	528	546	580	504	524	244	236	1228	718	387	606	616	679	777	703	679	749	341	180	173	213	471									
		51.75%	45.71%	43.25%	45.45%	47.40%	46.96%	44.14%	46.16%	48.94%	51.21%	50.65%	48.38%	48.58%	53.93%	51.61%	52.91%	47.50%	49.59%	49.84%	49.82%	50.05%	47.19%	51.52%	51.38%	46.81%	48.98%	47.15%	45.66%	48.63%	50.56%	50.04%	50.04%	50.23%	49.33%	52.64%	47.91%	48.81%	50.57%	54.02%	47.65%	63.80%	49.32%	51.24%	49.37%	54.72%	68.47%	76.98%	59.36%	54.07%	51.73%	56.30%	48.72%	46.15%	48.96%	48.00%	44.51%	46.99%	47.80%	58.60%	52.20%	57.89%	53.66%	54.76%	58.35%	49.56%	56.83%	62.56%	62.93%	67.36%	77.96%	59.08%	53.35%	54.95%	48.26%	52.57%	50.14%	48.26%	50.68%	50.29%	60.40%	55.63%	47.65%	51.99%									
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
