Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																		
Дата голосования: 07.12.2003 0:00:00																																																		
																																																		
Наименование Избирательной комиссии:    Золотухинская																																																		
																																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																		
																																																		
		Сумма	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488					
		1.54%	1.05%	1.70%	0.96%	0.0%	0.40%	1.55%	1.18%	2.11%	1.91%	0.0%	5.16%	1.40%	0.0%	2.80%	0.88%	1.47%	1.07%	3.66%	0.34%	3.05%	1.53%	2.29%	2.78%	1.90%	0.71%	0.41%	1.91%	1.67%	0.65%	0.0%	1.51%	0.0%	0.86%	0.43%	1.41%	2.18%	2.20%	0.99%	2.64%	0.0%	0.0%	2.67%	1.18%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	346	9	4	15	1	3	10	27	5	5	2	8	10	10	3	6	5	5	1	15	20	6	8	16	15	4	7	14	21	5	1	2	1	10	1	13	10	8	11	6	7	10	6	0					
		2.63%	2.38%	3.41%	4.80%	0.66%	1.21%	3.10%	4.00%	3.52%	2.39%	1.28%	3.75%	3.52%	5.40%	2.80%	1.77%	2.46%	1.79%	0.91%	5.19%	3.21%	1.15%	1.30%	2.61%	3.56%	2.87%	2.91%	2.44%	2.71%	1.63%	0.43%	3.03%	1.42%	4.34%	0.43%	2.04%	1.68%	1.95%	3.63%	3.97%	2.34%	10.20%	5.35%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	202	6	1	5	1	1	6	6	9	1	2	1	3	3	0	4	8	5	0	6	14	7	9	8	6	1	2	10	18	4	4	1	1	4	2	13	9	6	1	3	4	4	2	1					
		1.53%	1.58%	0.85%	1.60%	0.66%	0.40%	1.86%	0.89%	6.33%	0.47%	1.28%	0.46%	1.05%	1.62%	0.0%	1.18%	3.94%	1.79%	0.0%	2.07%	2.25%	1.34%	1.47%	1.30%	1.42%	0.71%	0.83%	1.74%	2.32%	1.30%	1.75%	1.51%	1.42%	1.73%	0.87%	2.04%	1.51%	1.46%	0.33%	1.98%	1.34%	4.08%	1.78%	0.59%					
22	"5. ""За Русь Святую"""	158	3	0	4	0	4	8	11	8	6	1	7	4	4	1	1	5	5	0	4	10	6	6	5	8	3	1	3	4	4	3	1	2	4	1	5	3	2	2	1	5	2	0	1					
		1.20%	0.79%	0.0%	1.28%	0.0%	1.61%	2.48%	1.63%	5.63%	2.87%	0.64%	3.28%	1.40%	2.16%	0.93%	0.29%	2.46%	1.79%	0.0%	1.38%	1.60%	1.15%	0.98%	0.81%	1.90%	2.15%	0.41%	0.52%	0.51%	1.30%	1.31%	1.51%	2.85%	1.73%	0.43%	0.78%	0.50%	0.48%	0.66%	0.66%	1.67%	2.04%	0.0%	0.59%					
23	"6. ""Объединенная Российская партия ""Русь"""	68	3	0	0	3	1	1	4	1	1	5	0	5	0	1	1	2	2	0	1	4	1	4	1	4	2	0	1	4	1	1	0	0	1	2	1	2	1	0	2	2	1	0	2					
		0.51%	0.79%	0.0%	0.0%	2.0%	0.40%	0.31%	0.59%	0.70%	0.47%	3.20%	0.0%	1.76%	0.0%	0.93%	0.29%	0.98%	0.71%	0.0%	0.34%	0.64%	0.19%	0.65%	0.16%	0.95%	1.43%	0.0%	0.17%	0.51%	0.32%	0.43%	0.0%	0.0%	0.43%	0.87%	0.15%	0.33%	0.24%	0.0%	1.32%	0.67%	1.02%	0.0%	1.18%					
24	"7. ""Новый курс - Автомобильная Россия"""	102	1	1	0	0	2	1	4	1	1	3	2	2	0	1	3	5	1	1	6	8	6	6	2	4	2	1	6	5	2	0	0	0	0	1	2	8	3	3	2	2	1	1	2					
		0.77%	0.26%	0.85%	0.0%	0.0%	0.80%	0.31%	0.59%	0.70%	0.47%	1.92%	0.93%	0.70%	0.0%	0.93%	0.88%	2.46%	0.35%	0.91%	2.07%	1.28%	1.15%	0.98%	0.32%	0.95%	1.43%	0.41%	1.04%	0.64%	0.65%	0.0%	0.0%	0.0%	0.0%	0.43%	0.31%	1.34%	0.73%	0.99%	1.32%	0.67%	1.02%	0.89%	1.18%					
25	"8. ""Народно-республиканская партия России"""	66	1	2	1	3	3	3	2	0	3	1	2	1	1	0	2	1	0	1	4	1	1	3	1	4	1	1	2	8	1	0	0	1	1	0	2	1	0	1	2	1	2	0	1					
		0.50%	0.26%	1.70%	0.32%	2.0%	1.21%	0.93%	0.29%	0.0%	1.43%	0.64%	0.93%	0.35%	0.54%	0.0%	0.59%	0.49%	0.0%	0.91%	1.38%	0.16%	0.19%	0.49%	0.16%	0.95%	0.71%	0.41%	0.34%	1.03%	0.32%	0.0%	0.0%	1.42%	0.43%	0.0%	0.31%	0.16%	0.0%	0.33%	1.32%	0.33%	2.04%	0.0%	0.59%					
26	"9. ""Российская экологическая партия ""Зеленые"""	46	1	0	1	0	1	1	0	0	2	0	1	2	0	1	0	1	2	1	1	2	2	1	2	2	0	0	3	2	0	0	1	0	2	1	3	3	3	0	0	2	0	1	1					
		0.35%	0.26%	0.0%	0.32%	0.0%	0.40%	0.31%	0.0%	0.0%	0.95%	0.0%	0.46%	0.70%	0.0%	0.93%	0.0%	0.49%	0.71%	0.91%	0.34%	0.32%	0.38%	0.16%	0.32%	0.47%	0.0%	0.0%	0.52%	0.25%	0.0%	0.0%	1.51%	0.0%	0.86%	0.43%	0.47%	0.50%	0.73%	0.0%	0.0%	0.67%	0.0%	0.89%	0.59%					
27	"10. ""Аграрная партия России"""	1044	46	29	30	22	11	20	32	6	17	9	13	36	9	8	53	11	20	10	11	56	55	52	68	46	21	13	23	47	18	48	9	12	15	12	32	31	18	13	11	24	4	8	15					
		7.95%	12.16%	24.78%	9.61%	14.66%	4.45%	6.21%	4.74%	4.22%	8.13%	5.76%	6.10%	12.67%	4.86%	7.47%	15.68%	5.41%	7.19%	9.17%	3.80%	9.00%	10.55%	8.51%	11.12%	10.92%	15.10%	5.41%	4.01%	6.07%	5.88%	21.05%	13.63%	17.14%	6.52%	5.24%	5.03%	5.21%	4.40%	4.29%	7.28%	8.05%	4.08%	7.14%	8.87%					
28	"11. ""Истинные патриоты России"""	33	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	1	0	8	0	1	2	0	2	0	1	0	2	3	1	0	1	3	1	1	0	0	0	1	0	0	0	0					
		0.25%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.49%	0.35%	0.0%	2.76%	0.0%	0.19%	0.32%	0.0%	0.47%	0.0%	0.41%	0.0%	0.25%	0.98%	0.43%	0.0%	1.42%	1.30%	0.43%	0.15%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	290	8	6	6	4	6	5	6	7	10	4	3	4	3	1	9	2	7	1	1	14	6	6	7	10	5	6	14	12	1	3	3	0	4	3	21	18	20	17	8	8	9	1	1					
		2.20%	2.11%	5.12%	1.92%	2.66%	2.42%	1.55%	0.89%	4.92%	4.78%	2.56%	1.40%	1.40%	1.62%	0.93%	2.66%	0.98%	2.51%	0.91%	0.34%	2.25%	1.15%	0.98%	1.14%	2.37%	3.59%	2.5%	2.44%	1.55%	0.32%	1.31%	4.54%	0.0%	1.73%	1.31%	3.30%	3.02%	4.88%	5.61%	5.29%	2.68%	9.18%	0.89%	0.59%					
30	"13. ""Демократическая партия России"""	45	1	0	0	1	0	0	4	0	0	3	0	2	0	0	1	5	1	0	1	0	3	0	2	4	1	0	3	1	0	2	0	0	0	1	5	1	2	0	0	0	1	0	0					
		0.34%	0.26%	0.0%	0.0%	0.66%	0.0%	0.0%	0.59%	0.0%	0.0%	1.92%	0.0%	0.70%	0.0%	0.0%	0.29%	2.46%	0.35%	0.0%	0.34%	0.0%	0.57%	0.0%	0.32%	0.95%	0.71%	0.0%	0.52%	0.12%	0.0%	0.87%	0.0%	0.0%	0.0%	0.43%	0.78%	0.16%	0.48%	0.0%	0.0%	0.0%	1.02%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	129	2	0	2	1	0	6	4	1	4	0	2	3	2	3	4	7	1	2	14	4	3	3	3	6	1	4	4	9	2	1	1	0	2	1	4	1	6	5	2	5	1	1	2					
		0.98%	0.52%	0.0%	0.64%	0.66%	0.0%	1.86%	0.59%	0.70%	1.91%	0.0%	0.93%	1.05%	1.08%	2.80%	1.18%	3.44%	0.35%	1.83%	4.84%	0.64%	0.57%	0.49%	0.49%	1.42%	0.71%	1.66%	0.69%	1.16%	0.65%	0.43%	1.51%	0.0%	0.86%	0.43%	0.62%	0.16%	1.46%	1.65%	1.32%	1.67%	1.02%	0.89%	1.18%					
32	"15. ""Партия СЛОН"""	28	1	1	0	0	0	1	2	1	1	0	1	1	0	0	0	2	1	0	1	0	0	0	2	3	0	0	1	1	1	0	1	1	2	0	1	0	1	0	0	1	0	0	0					
		0.21%	0.26%	0.85%	0.0%	0.0%	0.0%	0.31%	0.29%	0.70%	0.47%	0.0%	0.46%	0.35%	0.0%	0.0%	0.0%	0.98%	0.35%	0.0%	0.34%	0.0%	0.0%	0.0%	0.32%	0.71%	0.0%	0.0%	0.17%	0.12%	0.32%	0.0%	1.51%	1.42%	0.86%	0.0%	0.15%	0.0%	0.24%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	764	25	2	5	1	5	16	45	3	4	4	5	9	18	9	3	9	13	3	18	53	48	46	53	12	8	4	58	59	15	7	0	2	15	10	42	50	22	21	14	15	3	5	5					
		5.82%	6.61%	1.70%	1.60%	0.66%	2.02%	4.96%	6.67%	2.11%	1.91%	2.56%	2.34%	3.16%	9.72%	8.41%	0.88%	4.43%	4.67%	2.75%	6.22%	8.52%	9.21%	7.52%	8.67%	2.85%	5.75%	1.66%	10.12%	7.62%	4.90%	3.07%	0.0%	2.85%	6.52%	4.36%	6.60%	8.40%	5.37%	6.93%	9.27%	5.03%	3.06%	4.46%	2.95%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	91	3	1	4	1	4	0	6	0	0	0	5	0	1	0	0	0	0	0	4	4	2	3	2	4	0	3	13	1	0	3	9	0	2	0	4	4	1	0	2	3	0	0	2					
		0.69%	0.79%	0.85%	1.28%	0.66%	1.61%	0.0%	0.89%	0.0%	0.0%	0.0%	2.34%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	1.38%	0.64%	0.38%	0.49%	0.32%	0.95%	0.0%	1.25%	2.26%	0.12%	0.0%	1.31%	13.63%	0.0%	0.86%	0.0%	0.62%	0.67%	0.24%	0.0%	1.32%	1.00%	0.0%	0.0%	1.18%					
35	"18. ""ЛДПР"""	1820	42	17	65	20	41	74	125	26	21	24	32	38	31	9	19	23	26	6	23	112	59	66	75	53	17	29	99	107	36	20	13	11	21	33	104	98	75	53	8	29	8	8	24					
		13.86%	11.11%	14.52%	20.83%	13.33%	16.59%	22.98%	18.54%	18.30%	10.04%	15.38%	15.02%	13.38%	16.75%	8.41%	5.62%	11.33%	9.35%	5.50%	7.95%	18.00%	11.32%	10.80%	12.27%	12.58%	12.23%	12.08%	17.27%	13.82%	11.76%	8.77%	19.69%	15.71%	9.13%	14.41%	16.35%	16.47%	18.33%	17.49%	5.29%	9.73%	8.16%	7.14%	14.20%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	294	13	6	6	6	9	5	12	3	2	3	2	5	2	1	19	4	5	1	6	17	10	14	12	5	2	3	12	15	9	7	2	3	3	3	9	9	4	3	8	22	4	2	6					
		2.24%	3.43%	5.12%	1.92%	4.0%	3.64%	1.55%	1.78%	2.11%	0.95%	1.92%	0.93%	1.76%	1.08%	0.93%	5.62%	1.97%	1.79%	0.91%	2.07%	2.73%	1.91%	2.29%	1.96%	1.18%	1.43%	1.25%	2.09%	1.93%	2.94%	3.07%	3.03%	4.28%	1.30%	1.31%	1.41%	1.51%	0.97%	0.99%	5.29%	7.38%	4.08%	1.78%	3.55%					
37	"20. ""Политическая партия ""Единая Россия"""	3933	93	15	75	58	77	84	229	37	76	50	68	79	42	27	105	52	81	48	95	152	165	215	177	141	43	98	148	214	58	69	8	16	66	112	212	185	113	94	33	92	24	53	54					
		29.96%	24.60%	12.82%	24.03%	38.66%	31.17%	26.08%	33.97%	26.05%	36.36%	32.05%	31.92%	27.81%	22.70%	25.23%	31.06%	25.61%	29.13%	44.03%	32.87%	24.43%	31.66%	35.18%	28.96%	33.49%	30.93%	40.83%	25.82%	27.64%	18.95%	30.26%	12.12%	22.85%	28.69%	48.90%	33.33%	31.09%	27.62%	31.02%	21.85%	30.87%	24.48%	47.32%	31.95%					
38	"21. ""Российская Конституционно-демократическая партия"""	115	1	0	4	2	5	0	7	1	1	1	3	6	3	2	1	0	19	1	5	3	0	2	1	4	0	1	1	2	3	1	1	0	2	5	2	3	5	2	1	6	2	4	2					
		0.87%	0.26%	0.0%	1.28%	1.33%	2.02%	0.0%	1.03%	0.70%	0.47%	0.64%	1.40%	2.11%	1.62%	1.86%	0.29%	0.0%	6.83%	0.91%	1.73%	0.48%	0.0%	0.32%	0.16%	0.95%	0.0%	0.41%	0.17%	0.25%	0.98%	0.43%	1.51%	0.0%	0.86%	2.18%	0.31%	0.50%	1.22%	0.66%	0.66%	2.01%	2.04%	3.57%	1.18%					
39	"22. ""Развитие предпринимательства"""	22	1	2	0	0	0	0	2	2	0	0	0	0	0	0	1	1	1	1	1	0	0	0	1	2	0	0	1	0	0	0	0	0	1	0	3	0	1	0	0	1	0	0	0					
		0.16%	0.26%	1.70%	0.0%	0.0%	0.0%	0.0%	0.29%	1.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.49%	0.35%	0.91%	0.34%	0.0%	0.0%	0.0%	0.16%	0.47%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.47%	0.0%	0.24%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1707	55	17	44	12	43	44	74	15	26	21	18	28	23	21	73	18	40	13	29	65	86	66	97	38	18	23	84	140	26	36	10	8	46	28	82	63	36	38	24	30	7	13	29					
		13.00%	14.55%	14.52%	14.10%	8.0%	17.40%	13.66%	10.97%	10.56%	12.44%	13.46%	8.45%	9.85%	12.43%	19.62%	21.59%	8.86%	14.38%	11.92%	10.03%	10.45%	16.50%	10.80%	15.87%	9.02%	12.94%	9.58%	14.65%	18.08%	8.49%	15.78%	15.15%	11.42%	19.99%	12.22%	12.89%	10.58%	8.80%	12.54%	15.89%	10.06%	7.14%	11.60%	17.15%					
																																																		
41	Против всех	719	24	5	18	5	16	16	38	7	7	10	13	16	4	7	6	12	11	0	1	41	31	45	34	22	2	10	43	53	10	8	3	0	8	4	47	63	36	9	8	11	6	3	6					
		5.47%	6.34%	4.27%	5.76%	3.33%	6.47%	4.96%	5.63%	4.92%	3.34%	6.41%	6.10%	5.63%	2.16%	6.54%	1.77%	5.91%	3.95%	0.0%	0.34%	6.59%	5.95%	7.36%	5.56%	5.22%	1.43%	4.16%	7.50%	6.84%	3.26%	3.50%	4.54%	0.0%	3.47%	1.74%	7.38%	10.58%	8.80%	2.97%	5.29%	3.69%	6.12%	2.67%	3.55%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
