Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    Венгеровская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184					
18	1.Политическая партия «Аграрная партия России»	800	30	27	56	65	28	6	21	31	15	13	24	51	11	36	8	15	12	2	21	16	2	17	32	10	10	30	62	26	10	14	11	3	1	3	6	18	21	10	20	6					
		6.85%	4.35%	4.92%	5.80%	6.51%	5.93%	6.52%	8.75%	8.27%	7.43%	10.40%	18.32%	13.82%	4.07%	21.05%	1.43%	8.47%	5.91%	3.23%	7.75%	4.15%	2.13%	9.88%	8.86%	3.52%	7.46%	8.67%	10.51%	18.71%	4.00%	5.49%	8.87%	3.49%	0.55%	4.17%	5.61%	5.20%	7.89%	6.49%	6.10%	6.90%					
19	2.Всероссийская политическая партия «Гражданская Сила»	41	1	9	1	2	0	0	0	3	1	0	0	2	2	1	4	2	2	0	0	0	0	0	2	0	0	1	2	0	0	1	0	0	0	0	1	0	0	1	2	1					
		0.35%	0.15%	1.64%	0.10%	0.20%	0.00%	0.00%	0.00%	0.80%	0.50%	0.00%	0.00%	0.54%	0.74%	0.58%	0.71%	1.13%	0.99%	0.00%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.29%	0.34%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.93%	0.00%	0.00%	0.65%	0.61%	1.15%					
20	3.Политическая партия «Демократическая партия России»	13	3	1	2	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0					
		0.11%	0.44%	0.18%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.58%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.93%	0.00%	0.38%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1771	107	106	184	190	56	2	26	75	15	31	3	148	20	17	56	12	12	7	37	22	2	9	68	26	43	60	72	13	8	54	15	3	27	7	8	74	55	34	52	15					
		15.16%	15.53%	19.31%	19.07%	19.02%	11.86%	2.17%	10.83%	20.00%	7.43%	24.80%	2.29%	40.11%	7.41%	9.94%	9.98%	6.78%	5.91%	11.29%	13.65%	5.70%	2.13%	5.23%	18.84%	9.15%	32.09%	17.34%	12.20%	9.35%	3.20%	21.18%	12.10%	3.49%	14.92%	9.72%	7.48%	21.39%	20.68%	22.08%	15.85%	17.24%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	53	5	6	13	10	0	0	0	6	1	0	3	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1					
		0.45%	0.73%	1.09%	1.35%	1.00%	0.00%	0.00%	0.00%	1.60%	0.50%	0.00%	2.29%	0.00%	0.00%	0.00%	1.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.15%					
23	6.Политическая партия «Партия социальной справедливости»	18	0	2	3	2	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0					
		0.15%	0.00%	0.36%	0.31%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.18%	0.00%	0.99%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.81%	1.16%	0.55%	1.39%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	912	63	45	84	78	21	5	19	45	24	10	6	12	29	14	44	17	9	4	37	31	7	8	27	29	10	29	42	4	22	16	16	12	20	7	9	21	9	3	15	9					
		7.80%	9.14%	8.20%	8.70%	7.81%	4.45%	5.43%	7.92%	12.00%	11.88%	8.00%	4.58%	3.25%	10.74%	8.19%	7.84%	9.60%	4.43%	6.45%	13.65%	8.03%	7.45%	4.65%	7.48%	10.21%	7.46%	8.38%	7.12%	2.88%	8.80%	6.27%	12.90%	13.95%	11.05%	9.72%	8.41%	6.07%	3.38%	1.95%	4.57%	10.34%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	633	39	36	70	94	29	4	7	21	16	18	4	12	20	12	49	12	8	2	14	21	6	1	13	14	4	11	21	2	6	5	3	0	4	3	4	7	10	1	28	2					
		5.42%	5.66%	6.56%	7.25%	9.41%	6.14%	4.35%	2.92%	5.60%	7.92%	14.40%	3.05%	3.25%	7.41%	7.02%	8.73%	6.78%	3.94%	3.23%	5.17%	5.44%	6.38%	0.58%	3.60%	4.93%	2.99%	3.18%	3.56%	1.44%	2.40%	1.96%	2.42%	0.00%	2.21%	4.17%	3.74%	2.02%	3.76%	0.65%	8.54%	2.30%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	91	6	2	4	7	3	0	2	1	1	1	1	1	2	1	3	1	2	1	0	0	2	4	6	3	0	6	7	3	2	5	0	0	0	1	2	2	3	2	3	1					
		0.78%	0.87%	0.36%	0.41%	0.70%	0.64%	0.00%	0.83%	0.27%	0.50%	0.80%	0.76%	0.27%	0.74%	0.58%	0.53%	0.56%	0.99%	1.61%	0.00%	0.00%	2.13%	2.33%	1.66%	1.06%	0.00%	1.73%	1.19%	2.16%	0.80%	1.96%	0.00%	0.00%	0.00%	1.39%	1.87%	0.58%	1.13%	1.30%	0.91%	1.15%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7219	424	308	532	535	323	74	163	190	124	51	89	141	183	89	384	116	154	45	156	294	73	132	213	198	65	204	379	90	201	155	78	66	126	50	75	220	163	100	207	49					
		61.78%	61.54%	56.10%	55.13%	53.55%	68.43%	80.43%	67.92%	50.67%	61.39%	40.80%	67.94%	38.21%	67.78%	52.05%	68.45%	65.54%	75.86%	72.58%	57.56%	76.17%	77.66%	76.74%	59.00%	69.72%	48.51%	58.96%	64.24%	64.75%	80.40%	60.78%	62.90%	76.74%	69.61%	69.44%	70.09%	63.58%	61.28%	64.94%	63.11%	56.32%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	28	3	5	4	4	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	2	1	2	0	1	0	0	0	0	0	0	1	0	0	0	0					
		0.24%	0.44%	0.91%	0.41%	0.40%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.56%	0.00%	0.00%	0.00%	0.00%	1.06%	0.00%	0.00%	0.00%	1.49%	0.29%	0.34%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
