Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Каргасокская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491					
		6.23%	7.13%	7.25%	8.18%	4.76%	7.49%	6.89%	6.15%	4.95%	4.21%	4.19%	6.52%	3.57%	5.74%	0.67%	5.26%	4.30%	5.96%	6.92%	4.95%	4.62%	14.29%	4.51%	8.09%	5.23%	4.73%	1.18%	3.32%	4.50%	8.05%	5.88%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	106	14	6	2	2	1	8	9	2	2	2	0	0	3	2	2	0	1	1	1	2	1	10	21	1	4	0	2	2	0	5					
		0.84%	1.82%	0.79%	0.40%	0.40%	0.20%	1.10%	1.15%	0.71%	0.56%	1.05%	0.00%	0.00%	1.44%	1.34%	1.50%	0.00%	0.33%	0.31%	0.45%	1.16%	0.68%	1.00%	0.93%	0.35%	0.99%	0.00%	0.83%	0.60%	0.00%	1.01%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8641	482	525	308	371	324	476	532	214	257	151	65	77	140	111	81	62	207	212	165	127	98	728	1369	230	310	142	192	248	99	338					
		68.23%	62.52%	69.17%	61.48%	73.61%	65.59%	65.56%	68.12%	75.62%	72.19%	79.06%	70.65%	55.00%	66.99%	74.50%	60.90%	66.67%	68.54%	66.67%	74.32%	73.41%	66.67%	73.02%	60.87%	80.14%	77.11%	84.02%	79.67%	74.47%	66.44%	68.56%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	96	6	8	4	4	8	3	4	0	2	0	0	0	2	3	0	0	6	1	1	0	0	4	23	0	5	0	0	1	0	11					
		0.76%	0.78%	1.05%	0.80%	0.79%	1.62%	0.41%	0.51%	0.00%	0.56%	0.00%	0.00%	0.00%	0.96%	2.01%	0.00%	0.00%	1.99%	0.31%	0.45%	0.00%	0.00%	0.40%	1.02%	0.00%	1.24%	0.00%	0.00%	0.30%	0.00%	2.23%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
