Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																									
Дата голосования: 07.12.2003 0:00:00																																																									
																																																									
Наименование Избирательной комиссии:    Нижнеомская																																																									
																																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																									
																																																									
		Сумма	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	175	20	10	10	10	2	2	2	2	5	2	5	2	2	8	2	2	2	2	2	5	2	2	2	5	2	2	2	2	5	2	2	5	2	2	2	2	2	2	2	5	2	2	2	2	2	5	5	2	2	2					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	43	5	2	4	5	0	1	0	0	2	0	1	0	0	7	0	0	2	0	0	4	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	35	5	2	1	4	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	3	0	0	0	0	2	1	0	2	0	0	5	0	0	0	0					
14	Число погашенных открепительных удостоверений	132	15	8	6	5	2	1	2	2	3	2	4	2	2	1	2	2	0	2	2	1	2	2	2	3	2	2	2	2	5	2	2	3	2	2	2	2	2	2	2	1	2	2	2	2	2	3	5	2	2	2					
15	Число открепительных удостоверений выданных ТИК	6	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
18	"1. ""ЕДИНЕНИЕ"""	205	6	15	6	12	2	1	3	0	11	9	13	3	4	6	3	0	3	3	1	13	1	3	3	3	4	0	3	3	5	0	7	5	0	3	1	6	5	0	0	11	2	1	5	1	0	8	9	0	2	0					
		2.10%	0.81%	2.98%	1.07%	2.85%	2.19%	1.25%	2.08%	0.0%	2.24%	7.56%	3.76%	2.91%	4.12%	1.68%	4.34%	0.0%	3.65%	2.20%	1.47%	2.64%	1.28%	4.83%	4.05%	0.97%	4.49%	0.0%	5.26%	2.36%	1.58%	0.0%	3.84%	1.05%	0.0%	2.75%	0.92%	3.57%	2.92%	0.0%	0.0%	3.43%	2.35%	1.42%	4.34%	1.09%	0.0%	1.61%	2.26%	0.0%	3.38%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	126	28	8	6	12	1	0	2	0	6	1	5	3	0	0	2	0	1	3	1	11	0	0	0	4	3	0	0	0	1	0	0	8	0	1	0	1	2	0	0	6	0	1	2	0	1	6	0	0	0	0					
		1.29%	3.78%	1.59%	1.07%	2.85%	1.09%	0.0%	1.38%	0.0%	1.22%	0.84%	1.44%	2.91%	0.0%	0.0%	2.89%	0.0%	1.21%	2.20%	1.47%	2.24%	0.0%	0.0%	0.0%	1.29%	3.37%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	1.68%	0.0%	0.91%	0.0%	0.59%	1.16%	0.0%	0.0%	1.87%	0.0%	1.42%	1.73%	0.0%	1.28%	1.21%	0.0%	0.0%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	233	14	16	6	12	0	5	8	4	12	3	8	2	0	5	4	0	1	4	5	16	0	0	6	14	0	1	0	6	4	0	3	10	7	2	3	2	2	0	0	10	2	0	5	1	1	15	14	0	0	0					
		2.39%	1.89%	3.18%	1.07%	2.85%	0.0%	6.25%	5.55%	4.30%	2.45%	2.52%	2.31%	1.94%	0.0%	1.40%	5.79%	0.0%	1.21%	2.94%	7.35%	3.25%	0.0%	0.0%	8.10%	4.53%	0.0%	1.08%	0.0%	4.72%	1.26%	0.0%	1.64%	2.10%	6.60%	1.83%	2.77%	1.19%	1.16%	0.0%	0.0%	3.12%	2.35%	0.0%	4.34%	1.09%	1.28%	3.03%	3.51%	0.0%	0.0%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	93	14	7	3	4	0	2	1	0	5	0	3	0	1	5	0	1	1	0	0	11	0	0	0	6	2	0	0	0	1	1	0	2	1	1	0	0	0	0	1	0	0	0	7	3	1	6	2	0	1	0					
		0.95%	1.89%	1.39%	0.53%	0.95%	0.0%	2.5%	0.69%	0.0%	1.02%	0.0%	0.86%	0.0%	1.03%	1.40%	0.0%	0.96%	1.21%	0.0%	0.0%	2.24%	0.0%	0.0%	0.0%	1.94%	2.24%	0.0%	0.0%	0.0%	0.31%	0.95%	0.0%	0.42%	0.94%	0.91%	0.0%	0.0%	0.0%	0.0%	3.12%	0.0%	0.0%	0.0%	6.08%	3.29%	1.28%	1.21%	0.50%	0.0%	1.69%	0.0%					
22	"5. ""За Русь Святую"""	42	4	4	1	2	0	0	0	0	1	2	0	1	0	2	0	1	0	0	0	0	0	0	0	5	0	0	0	0	3	0	0	1	0	0	0	0	8	0	1	0	0	0	0	2	2	2	0	0	0	0					
		0.43%	0.54%	0.79%	0.17%	0.47%	0.0%	0.0%	0.0%	0.0%	0.20%	1.68%	0.0%	0.97%	0.0%	0.56%	0.0%	0.96%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.61%	0.0%	0.0%	0.0%	0.0%	0.94%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	4.67%	0.0%	3.12%	0.0%	0.0%	0.0%	0.0%	2.19%	2.56%	0.40%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	17	0	0	5	1	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0					
		0.17%	0.0%	0.0%	0.89%	0.23%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.96%	0.0%	0.0%	0.0%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.25%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	57	8	3	6	6	1	1	4	0	4	3	1	0	0	0	0	1	1	0	0	2	1	0	0	0	0	0	0	0	2	0	2	4	1	1	0	2	0	0	0	0	0	0	1	1	0	1	0	0	0	0					
		0.58%	1.08%	0.59%	1.07%	1.42%	1.09%	1.25%	2.77%	0.0%	0.81%	2.52%	0.28%	0.0%	0.0%	0.0%	0.0%	0.96%	1.21%	0.0%	0.0%	0.40%	1.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	1.09%	0.84%	0.94%	0.91%	0.0%	1.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	1.09%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	16	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
		0.16%	0.13%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	3.84%	0.0%	0.0%	0.0%	0.0%	1.28%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.42%	0.94%	0.0%	0.92%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	26	6	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1					
		0.26%	0.81%	0.99%	0.89%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.63%	0.0%	0.91%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.92%					
27	"10. ""Аграрная партия России"""	884	51	35	34	26	4	9	8	16	93	23	39	7	3	45	9	12	6	2	1	35	1	6	7	29	17	12	12	20	26	6	6	33	12	14	30	23	26	12	0	37	4	1	3	14	3	32	28	2	2	8					
		9.09%	6.90%	6.97%	6.09%	6.19%	4.39%	11.25%	5.55%	17.20%	19.01%	19.32%	11.30%	6.79%	3.09%	12.64%	13.04%	11.53%	7.31%	1.47%	1.47%	7.12%	1.28%	9.67%	9.45%	9.38%	19.10%	13.04%	21.05%	15.74%	8.22%	5.71%	3.29%	6.96%	11.32%	12.84%	27.77%	13.69%	15.20%	14.28%	0.0%	11.56%	4.70%	1.42%	2.60%	15.38%	3.84%	6.46%	7.03%	2.81%	3.38%	7.40%					
28	"11. ""Истинные патриоты России"""	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	1.28%	0.0%	2.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.91%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	72	1	5	5	5	1	0	4	1	4	2	3	0	1	4	0	3	0	1	0	2	1	0	0	2	0	0	0	2	0	0	0	5	0	0	1	2	1	0	0	4	1	0	3	1	0	1	1	1	2	2					
		0.74%	0.13%	0.99%	0.89%	1.19%	1.09%	0.0%	2.77%	1.07%	0.81%	1.68%	0.86%	0.0%	1.03%	1.12%	0.0%	2.88%	0.0%	0.73%	0.0%	0.40%	1.28%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	1.57%	0.0%	0.0%	0.0%	1.05%	0.0%	0.0%	0.92%	1.19%	0.58%	0.0%	0.0%	1.25%	1.17%	0.0%	2.60%	1.09%	0.0%	0.20%	0.25%	1.40%	3.38%	1.85%					
30	"13. ""Демократическая партия России"""	24	4	0	2	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	3	4	0	0	0					
		0.24%	0.54%	0.0%	0.35%	0.0%	0.0%	1.25%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	1.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.29%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	1.00%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	21	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	4	0	1	0	0	2	0	0	1	0	0	0	0	0	1	0	1	2	0					
		0.21%	0.0%	0.0%	0.17%	0.0%	0.0%	1.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.96%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.94%	0.0%	0.0%	0.84%	0.0%	0.91%	0.0%	0.0%	1.16%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	1.40%	3.38%	0.0%					
32	"15. ""Партия СЛОН"""	8	1	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.08%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	382	42	18	30	26	0	2	1	1	13	3	9	2	0	13	1	2	0	2	1	23	0	0	0	15	1	2	5	5	13	0	3	34	10	4	15	6	2	1	0	17	0	1	3	1	2	24	20	5	4	0					
		3.93%	5.68%	3.58%	5.37%	6.19%	0.0%	2.5%	0.69%	1.07%	2.65%	2.52%	2.60%	1.94%	0.0%	3.65%	1.44%	1.92%	0.0%	1.47%	1.47%	4.68%	0.0%	0.0%	0.0%	4.85%	1.12%	2.17%	8.77%	3.93%	4.11%	0.0%	1.64%	7.17%	9.43%	3.66%	13.88%	3.57%	1.16%	1.19%	0.0%	5.31%	0.0%	1.42%	2.60%	1.09%	2.56%	4.84%	5.02%	7.04%	6.77%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	32	3	2	0	1	0	0	0	0	0	1	1	0	2	2	2	0	0	0	0	0	0	0	1	4	0	1	0	0	1	2	1	1	2	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1					
		0.32%	0.40%	0.39%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.28%	0.0%	2.06%	0.56%	2.89%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.35%	1.29%	0.0%	1.08%	0.0%	0.0%	0.31%	1.90%	0.54%	0.21%	1.88%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	1.40%	0.0%	0.92%					
35	"18. ""ЛДПР"""	1601	114	60	118	55	23	26	17	14	81	32	70	18	23	70	17	33	5	31	10	73	8	6	6	35	14	16	4	21	59	25	28	64	7	14	13	30	29	7	10	54	15	3	14	14	6	66	76	18	11	38					
		16.47%	15.42%	11.95%	21.14%	13.09%	25.27%	32.5%	11.80%	15.05%	16.56%	26.89%	20.28%	17.47%	23.71%	19.66%	24.63%	31.73%	6.09%	22.79%	14.70%	14.86%	10.25%	9.67%	8.10%	11.32%	15.73%	17.39%	7.01%	16.53%	18.67%	23.80%	15.38%	13.50%	6.60%	12.84%	12.03%	17.85%	16.95%	8.33%	31.25%	16.87%	17.64%	4.28%	12.17%	15.38%	7.69%	13.33%	19.09%	25.35%	18.64%	35.18%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	164	12	13	15	11	0	0	2	0	1	1	6	2	1	3	0	0	1	1	0	4	2	0	0	3	1	0	0	3	7	3	3	8	6	2	3	4	3	2	1	11	0	0	0	4	0	13	9	0	0	3					
		1.68%	1.62%	2.58%	2.68%	2.61%	0.0%	0.0%	1.38%	0.0%	0.20%	0.84%	1.73%	1.94%	1.03%	0.84%	0.0%	0.0%	1.21%	0.73%	0.0%	0.81%	2.56%	0.0%	0.0%	0.97%	1.12%	0.0%	0.0%	2.36%	2.21%	2.85%	1.64%	1.68%	5.66%	1.83%	2.77%	2.38%	1.75%	2.38%	3.12%	3.43%	0.0%	0.0%	0.0%	4.39%	0.0%	2.62%	2.26%	0.0%	0.0%	2.77%					
37	"20. ""Политическая партия ""Единая Россия"""	3852	274	218	222	155	41	19	65	20	143	19	121	58	50	113	20	34	26	55	39	250	40	28	43	76	32	48	21	43	136	60	108	194	29	16	26	69	22	30	17	112	52	58	57	33	53	208	186	33	32	48					
		39.63%	37.07%	43.42%	39.78%	36.90%	45.05%	23.75%	45.13%	21.50%	29.24%	15.96%	35.07%	56.31%	51.54%	31.74%	28.98%	32.69%	31.70%	40.44%	57.35%	50.91%	51.28%	45.16%	58.10%	24.59%	35.95%	52.17%	36.84%	33.85%	43.03%	57.14%	59.34%	40.92%	27.35%	14.67%	24.07%	41.07%	12.86%	35.71%	53.12%	35.0%	61.17%	82.85%	49.56%	36.26%	67.94%	42.02%	46.73%	46.47%	54.23%	44.44%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	2	1	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0	1	1	2	0	0	0	1	0	0	0	0	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1					
		0.22%	0.27%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.28%	0.0%	1.03%	0.0%	0.0%	0.0%	0.0%	0.73%	1.47%	0.40%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.31%	1.90%	1.09%	0.0%	0.94%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.92%					
39	"22. ""Развитие предпринимательства"""	19	2	2	1	0	0	1	1	0	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.19%	0.27%	0.39%	0.17%	0.0%	0.0%	1.25%	0.69%	0.0%	0.61%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.94%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1474	128	66	68	72	16	9	13	35	82	19	49	3	6	68	9	11	36	33	8	29	21	19	2	92	11	11	11	17	39	5	15	77	20	44	10	20	60	24	0	40	8	4	10	10	6	86	37	7	3	5					
		15.16%	17.32%	13.14%	12.18%	17.14%	17.58%	11.25%	9.02%	37.63%	16.76%	15.96%	14.20%	2.91%	6.18%	19.10%	13.04%	10.57%	43.90%	24.26%	11.76%	5.90%	26.92%	30.64%	2.70%	29.77%	12.35%	11.95%	19.29%	13.38%	12.34%	4.76%	8.24%	16.24%	18.86%	40.36%	9.25%	11.90%	35.08%	28.57%	0.0%	12.5%	9.41%	5.71%	8.69%	10.98%	7.69%	17.37%	9.29%	9.85%	5.08%	4.62%					
																																																									
41	Против всех	269	19	15	18	10	2	3	12	2	22	1	11	0	5	12	1	0	1	0	0	10	1	0	2	11	3	1	0	1	8	1	1	14	6	3	3	3	7	8	1	11	1	0	4	6	2	15	10	2	0	0					
		2.76%	2.57%	2.98%	3.22%	2.38%	2.19%	3.75%	8.33%	2.15%	4.49%	0.84%	3.18%	0.0%	5.15%	3.37%	1.44%	0.0%	1.21%	0.0%	0.0%	2.03%	1.28%	0.0%	2.70%	3.55%	3.37%	1.08%	0.0%	0.78%	2.53%	0.95%	0.54%	2.95%	5.66%	2.75%	2.77%	1.78%	4.09%	9.52%	3.12%	3.43%	1.17%	0.0%	3.47%	6.59%	2.56%	3.03%	2.51%	2.81%	0.0%	0.0%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
