Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Тоншаевская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №2306	УИК №2307	УИК №2308	УИК №2309	УИК №2310	УИК №2311	УИК №2312	УИК №2313	УИК №2314	УИК №2315	УИК №2316	УИК №2317	УИК №2318	УИК №2319	УИК №2320	УИК №2321	УИК №2322	УИК №2323	УИК №2324	УИК №2325	УИК №2326	УИК №2327	УИК №2328	УИК №2329	УИК №2330	УИК №2492					
		0.26%	0.0%	0.28%	0.0%	0.0%	1.23%	0.43%	1.72%	0.0%	1.44%	0.20%	0.57%	0.0%	0.39%	0.0%	0.0%	0.96%	0.0%	0.0%	0.27%	0.0%	0.52%	0.0%	0.33%	0.54%	0.0%	1.38%					
35	"18. ""ЛДПР"""	832	57	30	73	27	21	35	4	14	5	65	45	54	28	30	17	21	25	17	91	40	21	58	28	9	3	14					
		11.80%	14.65%	8.57%	10.33%	11.06%	8.67%	15.35%	6.89%	10.07%	7.24%	13.26%	12.93%	12.24%	11.06%	7.38%	12.78%	10.14%	13.81%	11.56%	12.48%	13.07%	10.93%	30.36%	9.36%	4.94%	6.52%	19.44%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	121	3	8	9	2	9	3	2	2	2	9	5	6	5	12	0	5	8	4	10	6	1	1	6	1	2	0					
		1.71%	0.77%	2.28%	1.27%	0.81%	3.71%	1.31%	3.44%	1.43%	2.89%	1.83%	1.43%	1.36%	1.97%	2.95%	0.0%	2.41%	4.41%	2.72%	1.37%	1.96%	0.52%	0.52%	2.00%	0.54%	4.34%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	3469	190	191	337	142	108	101	35	77	26	250	169	201	123	219	60	95	74	65	409	139	62	72	150	120	24	30					
		49.21%	48.84%	54.57%	47.73%	58.19%	44.62%	44.29%	60.34%	55.39%	37.68%	51.02%	48.56%	45.57%	48.61%	53.94%	45.11%	45.89%	40.88%	44.21%	56.10%	45.42%	32.29%	37.69%	50.16%	65.93%	52.17%	41.66%					
38	"21. ""Российская Конституционно-демократическая партия"""	15	1	0	1	0	1	3	0	0	0	0	2	0	0	0	0	1	1	2	1	0	1	0	0	0	1	0					
		0.21%	0.25%	0.0%	0.14%	0.0%	0.41%	1.31%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.48%	0.55%	1.36%	0.13%	0.0%	0.52%	0.0%	0.0%	0.0%	2.17%	0.0%					
39	"22. ""Развитие предпринимательства"""	24	2	0	3	0	0	0	0	1	0	3	2	1	0	3	0	1	1	0	3	0	1	0	3	0	0	0					
		0.34%	0.51%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.71%	0.0%	0.61%	0.57%	0.22%	0.0%	0.73%	0.0%	0.48%	0.55%	0.0%	0.41%	0.0%	0.52%	0.0%	1.00%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	637	46	26	83	14	14	23	8	8	2	43	32	38	20	48	16	12	17	14	56	32	20	13	35	10	2	5					
		9.03%	11.82%	7.42%	11.75%	5.73%	5.78%	10.08%	13.79%	5.75%	2.89%	8.77%	9.19%	8.61%	7.90%	11.82%	12.03%	5.79%	9.39%	9.52%	7.68%	10.45%	10.41%	6.80%	11.70%	5.49%	4.34%	6.94%					
																																	
41	Против всех	225	14	11	22	4	8	5	0	1	3	14	6	19	10	17	10	5	5	4	21	18	5	8	7	6	1	1					
		3.19%	3.59%	3.14%	3.11%	1.63%	3.30%	2.19%	0.0%	0.71%	4.34%	2.85%	1.72%	4.30%	3.95%	4.18%	7.51%	2.41%	2.76%	2.72%	2.88%	5.88%	2.60%	4.18%	2.34%	3.29%	2.17%	1.38%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
