Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Граховская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	181	20	8	5	5	7	10	5	5	8	5	8	5	5	8	5	5	5	5	5	11	5	8	5	5	8	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	90	9	8	0	0	6	10	0	0	0	4	4	3	0	1	0	0	4	4	1	9	1	6	5	3	8	4	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	35	7	1	0	0	4	1	0	1	2	0	2	1	2	4	1	1	2	0	0	2	2	0	1	0	0	1	0					
14	Число погашенных неиспользованных открепительных удостоверений	91	11	0	5	5	1	0	5	5	8	1	4	2	5	7	5	5	1	1	4	2	4	2	0	2	0	1	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	494	128	7	5	5	19	18	7	6	40	13	24	6	23	51	23	5	16	3	4	17	13	22	6	5	9	10	9					
		8.59%	9.99%	4.49%	7.46%	5.75%	8.76%	5.94%	6.03%	10.00%	12.42%	9.42%	10.39%	6.00%	17.29%	14.17%	14.47%	5.49%	8.79%	2.94%	3.81%	5.80%	5.53%	7.21%	5.00%	5.49%	3.90%	6.58%	7.69%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	875	171	12	14	24	26	58	20	11	37	28	47	19	32	50	28	10	34	3	12	49	22	58	15	9	45	20	21					
		15.21%	13.35%	7.69%	20.90%	27.59%	11.98%	19.14%	17.24%	18.33%	11.49%	20.29%	20.35%	19.00%	24.06%	13.89%	17.61%	10.99%	18.68%	2.94%	11.43%	16.72%	9.36%	19.02%	12.50%	9.89%	19.48%	13.16%	17.95%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	38	11	0	0	0	4	1	0	2	5	2	0	1	0	0	0	0	3	1	0	1	0	3	0	1	3	0	0					
		0.66%	0.86%	0.00%	0.00%	0.00%	1.84%	0.33%	0.00%	3.33%	1.55%	1.45%	0.00%	1.00%	0.00%	0.00%	0.00%	0.00%	1.65%	0.98%	0.00%	0.34%	0.00%	0.98%	0.00%	1.10%	1.30%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	849	207	23	19	6	37	26	10	11	32	16	29	12	16	81	10	7	29	12	20	46	26	61	20	10	46	27	10					
		14.75%	16.16%	14.74%	28.36%	6.90%	17.05%	8.58%	8.62%	18.33%	9.94%	11.59%	12.55%	12.00%	12.03%	22.50%	6.29%	7.69%	15.93%	11.76%	19.05%	15.70%	11.06%	20.00%	16.67%	10.99%	19.91%	17.76%	8.55%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	45	14	1	0	0	0	5	0	0	4	4	4	0	1	1	1	0	1	0	0	3	1	1	0	4	0	0	0					
		0.78%	1.09%	0.64%	0.00%	0.00%	0.00%	1.65%	0.00%	0.00%	1.24%	2.90%	1.73%	0.00%	0.75%	0.28%	0.63%	0.00%	0.55%	0.00%	0.00%	1.02%	0.43%	0.33%	0.00%	4.40%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3377	721	112	29	52	130	189	79	30	201	73	125	60	58	171	95	68	99	83	69	177	169	157	75	60	126	93	76					
		58.69%	56.28%	71.79%	43.28%	59.77%	59.91%	62.38%	68.10%	50.00%	62.42%	52.90%	54.11%	60.00%	43.61%	47.50%	59.75%	74.73%	54.40%	81.37%	65.71%	60.41%	71.91%	51.48%	62.50%	65.93%	54.55%	61.18%	64.96%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	20	8	0	0	0	1	3	0	0	2	1	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0					
		0.35%	0.62%	0.00%	0.00%	0.00%	0.46%	0.99%	0.00%	0.00%	0.62%	0.72%	0.00%	0.00%	0.00%	0.28%	0.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.33%	0.00%	1.10%	0.00%	0.00%	0.00%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
