Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Граховская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524					
24	7.Политическая партия «Либерально-демократическая партия России»	459	174	17	7	8	30	28	7	22	4	3	16	5	7	31	4	14	22	6	11	21	0	1	8	13					
		7.13%	9.24%	9.94%	6.31%	7.92%	7.44%	10.18%	5.34%	9.78%	3.36%	2.33%	4.27%	2.43%	5.51%	8.93%	3.10%	5.24%	9.28%	3.64%	7.91%	6.03%	0.00%	1.32%	7.21%	12.75%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	429	176	20	3	4	12	16	7	15	7	15	30	9	5	14	6	11	15	10	3	35	8	3	2	3					
		6.66%	9.34%	11.70%	2.70%	3.96%	2.98%	5.82%	5.34%	6.67%	5.88%	11.63%	8.00%	4.37%	3.94%	4.03%	4.65%	4.12%	6.33%	6.06%	2.16%	10.06%	3.07%	3.95%	1.80%	2.94%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	26	7	2	1	0	0	2	0	1	1	0	0	0	0	0	0	1	4	3	0	2	0	1	1	0					
		0.40%	0.37%	1.17%	0.90%	0.00%	0.00%	0.73%	0.00%	0.44%	0.84%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	1.69%	1.82%	0.00%	0.57%	0.00%	1.32%	0.90%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4721	1315	110	65	82	326	198	102	160	97	94	258	178	102	278	109	208	143	124	116	238	191	64	86	77					
		73.32%	69.80%	64.33%	58.56%	81.19%	80.89%	72.00%	77.86%	71.11%	81.51%	72.87%	68.80%	86.41%	80.31%	80.12%	84.50%	77.90%	60.34%	75.15%	83.45%	68.39%	73.18%	84.21%	77.48%	75.49%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	7	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0					
		0.11%	0.16%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.78%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	1.32%	0.00%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
