Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Район Северное Бутово																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №2185	УИК №2186	УИК №2187	УИК №2188	УИК №2189	УИК №2190	УИК №2191	УИК №2192	УИК №2193	УИК №2194	УИК №2195	УИК №2196	УИК №2197	УИК №2198	УИК №2199	УИК №2200	УИК №2201	УИК №2202	УИК №2203	УИК №2204	УИК №2205	УИК №2206					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	497	36	27	15	12	21	18	25	27	16	21	27	23	18	18	23	17	34	25	23	22	29	20					
		1.71%	2.71%	1.97%	1.24%	1.02%	1.76%	1.44%	1.92%	2.59%	1.37%	1.35%	1.90%	1.33%	1.40%	1.16%	1.66%	1.42%	2.44%	1.91%	1.91%	1.62%	2.12%	1.50%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2210	97	91	92	81	102	106	93	58	116	146	108	140	104	117	112	116	87	80	78	103	100	83					
		7.61%	7.32%	6.66%	7.62%	6.92%	8.55%	8.51%	7.14%	5.57%	9.94%	9.40%	7.62%	8.14%	8.13%	7.60%	8.11%	9.72%	6.26%	6.12%	6.49%	7.58%	7.34%	6.24%					
22	"5. ""За Русь Святую"""	144	8	5	7	3	6	2	10	6	5	6	8	3	5	8	9	7	11	3	6	2	9	15					
		0.49%	0.60%	0.36%	0.57%	0.25%	0.50%	0.16%	0.76%	0.57%	0.42%	0.38%	0.56%	0.17%	0.39%	0.51%	0.65%	0.58%	0.79%	0.22%	0.49%	0.14%	0.66%	1.12%					
23	"6. ""Объединенная Российская партия ""Русь"""	87	9	5	1	0	4	6	7	2	1	2	5	5	3	6	3	4	2	5	2	7	4	4					
		0.29%	0.67%	0.36%	0.08%	0.0%	0.33%	0.48%	0.53%	0.19%	0.08%	0.12%	0.35%	0.29%	0.23%	0.38%	0.21%	0.33%	0.14%	0.38%	0.16%	0.51%	0.29%	0.30%					
24	"7. ""Новый курс - Автомобильная Россия"""	534	35	20	19	18	17	21	20	17	22	27	27	24	23	50	26	15	28	24	18	26	38	19					
		1.83%	2.64%	1.46%	1.57%	1.53%	1.42%	1.68%	1.53%	1.63%	1.88%	1.73%	1.90%	1.39%	1.79%	3.24%	1.88%	1.25%	2.01%	1.83%	1.49%	1.91%	2.79%	1.42%					
25	"8. ""Народно-республиканская партия России"""	11	1	1	0	0	0	1	1	0	0	0	0	1	1	1	0	2	0	0	1	1	0	0					
		0.03%	0.07%	0.07%	0.0%	0.0%	0.0%	0.08%	0.07%	0.0%	0.0%	0.0%	0.0%	0.05%	0.07%	0.06%	0.0%	0.16%	0.0%	0.0%	0.08%	0.07%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	215	8	6	12	8	10	6	11	6	9	9	9	15	9	16	14	11	12	10	13	8	9	4					
		0.74%	0.60%	0.43%	0.99%	0.68%	0.83%	0.48%	0.84%	0.57%	0.77%	0.57%	0.63%	0.87%	0.70%	1.03%	1.01%	0.92%	0.86%	0.76%	1.08%	0.58%	0.66%	0.30%					
27	"10. ""Аграрная партия России"""	472	18	28	23	21	18	23	17	16	26	28	27	18	9	34	19	13	14	22	28	30	10	30					
		1.62%	1.35%	2.05%	1.90%	1.79%	1.51%	1.84%	1.30%	1.53%	2.22%	1.80%	1.90%	1.04%	0.70%	2.20%	1.37%	1.08%	1.00%	1.68%	2.33%	2.20%	0.73%	2.25%					
28	"11. ""Истинные патриоты России"""	43	4	3	2	1	0	1	2	4	7	1	3	7	0	0	0	2	1	1	1	1	2	0					
		0.14%	0.30%	0.21%	0.16%	0.08%	0.0%	0.08%	0.15%	0.38%	0.60%	0.06%	0.21%	0.40%	0.0%	0.0%	0.0%	0.16%	0.07%	0.07%	0.08%	0.07%	0.14%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	276	18	9	16	5	14	13	8	4	8	24	14	15	18	13	21	8	9	13	0	17	11	18					
		0.95%	1.35%	0.65%	1.32%	0.42%	1.17%	1.04%	0.61%	0.38%	0.68%	1.54%	0.98%	0.87%	1.40%	0.84%	1.52%	0.67%	0.64%	0.99%	0.0%	1.25%	0.80%	1.35%					
30	"13. ""Демократическая партия России"""	42	1	1	2	5	0	4	2	2	1	0	1	2	1	2	1	3	2	2	4	0	3	3					
		0.14%	0.07%	0.07%	0.16%	0.42%	0.0%	0.32%	0.15%	0.19%	0.08%	0.0%	0.07%	0.11%	0.07%	0.12%	0.07%	0.25%	0.14%	0.15%	0.33%	0.0%	0.22%	0.22%					
31	"14. ""Великая Россия - Евразийский Союз"""	59	0	2	2	5	1	1	2	4	3	2	4	7	3	2	2	3	4	2	4	2	1	3					
		0.20%	0.0%	0.14%	0.16%	0.42%	0.08%	0.08%	0.15%	0.38%	0.25%	0.12%	0.28%	0.40%	0.23%	0.12%	0.14%	0.25%	0.28%	0.15%	0.33%	0.14%	0.07%	0.22%					
32	"15. ""Партия СЛОН"""	42	3	1	3	1	3	1	3	2	2	4	0	4	1	1	1	1	0	3	4	1	1	2					
		0.14%	0.22%	0.07%	0.24%	0.08%	0.25%	0.08%	0.23%	0.19%	0.17%	0.25%	0.0%	0.23%	0.07%	0.06%	0.07%	0.08%	0.0%	0.22%	0.33%	0.07%	0.07%	0.15%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4164	183	199	150	152	159	172	164	135	158	240	258	269	217	229	190	157	188	163	163	250	166	202					
		14.34%	13.81%	14.57%	12.42%	13.00%	13.33%	13.81%	12.60%	12.98%	13.55%	15.45%	18.22%	15.64%	16.96%	14.87%	13.75%	13.16%	13.54%	12.47%	13.57%	18.40%	12.18%	15.19%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	30	1	2	1	1	0	1	1	0	1	0	1	1	2	3	1	2	7	2	2	1	0	0					
		0.10%	0.07%	0.14%	0.08%	0.08%	0.0%	0.08%	0.07%	0.0%	0.08%	0.0%	0.07%	0.05%	0.15%	0.19%	0.07%	0.16%	0.50%	0.15%	0.16%	0.07%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2267	100	118	102	86	90	95	100	86	78	107	80	154	107	145	109	66	123	139	92	84	96	110					
		7.80%	7.54%	8.64%	8.45%	7.35%	7.55%	7.63%	7.68%	8.26%	6.68%	6.88%	5.64%	8.95%	8.36%	9.42%	7.89%	5.53%	8.86%	10.63%	7.66%	6.18%	7.04%	8.27%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	250	6	12	13	15	14	10	13	11	8	9	15	12	6	15	17	9	13	15	9	1	12	15					
		0.86%	0.45%	0.87%	1.07%	1.28%	1.17%	0.80%	0.99%	1.05%	0.68%	0.57%	1.05%	0.69%	0.46%	0.97%	1.23%	0.75%	0.93%	1.14%	0.74%	0.07%	0.88%	1.12%					
37	"20. ""Политическая партия ""Единая Россия"""	11255	491	544	443	502	439	520	530	449	454	538	469	643	490	563	524	434	549	535	493	523	608	514					
		38.76%	37.05%	39.85%	36.70%	42.94%	36.82%	41.76%	40.73%	43.17%	38.93%	34.64%	33.12%	37.40%	38.31%	36.58%	37.94%	36.37%	39.55%	40.93%	41.04%	38.51%	44.64%	38.67%					
38	"21. ""Российская Конституционно-демократическая партия"""	31	5	0	2	1	2	1	2	0	1	0	1	3	1	1	1	0	3	1	2	2	1	1					
		0.10%	0.37%	0.0%	0.16%	0.08%	0.16%	0.08%	0.15%	0.0%	0.08%	0.0%	0.07%	0.17%	0.07%	0.06%	0.07%	0.0%	0.21%	0.07%	0.16%	0.14%	0.07%	0.07%					
39	"22. ""Развитие предпринимательства"""	106	5	11	3	2	5	9	6	2	1	8	4	6	2	5	3	11	6	5	5	4	2	1					
		0.36%	0.37%	0.80%	0.24%	0.17%	0.41%	0.72%	0.46%	0.19%	0.08%	0.51%	0.28%	0.34%	0.15%	0.32%	0.21%	0.92%	0.43%	0.38%	0.41%	0.29%	0.14%	0.07%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1813	67	75	78	74	64	63	65	61	66	129	106	114	94	105	77	68	95	84	68	84	64	112					
		6.24%	5.05%	5.49%	6.46%	6.33%	5.36%	5.06%	4.99%	5.86%	5.66%	8.30%	7.48%	6.63%	7.34%	6.82%	5.57%	5.69%	6.84%	6.42%	5.66%	6.18%	4.69%	8.42%					
																													
41	Против всех	2008	111	89	101	80	66	76	113	59	85	100	102	119	75	100	106	71	116	84	75	83	116	81					
		6.91%	8.37%	6.52%	8.36%	6.84%	5.53%	6.10%	8.68%	5.67%	7.28%	6.43%	7.20%	6.92%	5.86%	6.49%	7.67%	5.95%	8.35%	6.42%	6.24%	6.11%	8.51%	6.09%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
