Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																							
Дата голосования: 02.12.2007																																							
																																							
Наименование Избирательной комиссии:    Пестречинская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №2404	УИК №2405	УИК №2406	УИК №2407	УИК №2408	УИК №2409	УИК №2410	УИК №2411	УИК №2412	УИК №2413	УИК №2414	УИК №2415	УИК №2416	УИК №2417	УИК №2418	УИК №2419	УИК №2420	УИК №2421	УИК №2422	УИК №2423	УИК №2424	УИК №2425	УИК №2426	УИК №2427	УИК №2428	УИК №2429	УИК №2430	УИК №2431	УИК №2432	УИК №2433	УИК №2434	УИК №2435					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	134	1	2	1	6	0	3	2	0	4	2	6	2	6	5	4	3	1	8	10	4	8	11	5	4	4	5	1	4	6	11	3	2					
14	Число погашенных неиспользованных открепительных удостоверений	97	3	7	3	0	1	0	3	2	2	0	2	7	1	1	3	2	2	0	0	3	17	2	8	7	0	3	1	8	4	0	0	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
18	1.Политическая партия «Аграрная партия России»	32	0	2	0	2	0	2	0	0	0	1	1	1	0	1	2	0	1	2	2	2	1	2	1	1	0	1	0	2	3	2	0	0					
		0.16%	0.00%	0.26%	0.00%	0.53%	0.00%	1.18%	0.00%	0.00%	0.00%	0.13%	0.07%	0.24%	0.00%	0.08%	0.27%	0.00%	0.26%	0.35%	0.17%	0.17%	0.09%	0.17%	0.09%	0.40%	0.00%	0.18%	0.00%	0.16%	0.29%	0.24%	0.00%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	6	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.00%	0.00%	0.00%	0.80%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	2	0	0	0					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.16%	0.19%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	262	1	7	3	10	1	3	2	10	0	5	8	12	10	9	10	3	2	7	30	14	14	21	19	21	0	2	1	13	4	14	6	0					
		1.29%	0.48%	0.92%	1.42%	2.67%	1.00%	1.78%	0.68%	4.37%	0.00%	0.64%	0.58%	2.88%	1.04%	0.70%	1.36%	1.40%	0.52%	1.21%	2.48%	1.19%	1.19%	1.79%	1.64%	8.43%	0.00%	0.36%	0.27%	1.05%	0.38%	1.67%	2.32%	0.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	12	0	1	0	4	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	3	0	0	0					
		0.06%	0.00%	0.13%	0.00%	1.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	108	2	5	1	6	0	1	1	0	2	0	5	1	8	1	4	2	1	3	15	9	3	10	3	0	0	2	0	4	2	16	1	0					
		0.53%	0.96%	0.66%	0.47%	1.60%	0.00%	0.59%	0.34%	0.00%	0.83%	0.00%	0.36%	0.24%	0.83%	0.08%	0.54%	0.93%	0.26%	0.52%	1.24%	0.76%	0.26%	0.85%	0.26%	0.00%	0.00%	0.36%	0.00%	0.32%	0.19%	1.91%	0.39%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	71	1	2	0	4	0	1	2	0	0	9	4	2	6	1	3	1	1	5	5	3	5	2	0	1	0	2	1	6	2	2	0	0					
		0.35%	0.48%	0.26%	0.00%	1.07%	0.00%	0.59%	0.68%	0.00%	0.00%	1.16%	0.29%	0.48%	0.62%	0.08%	0.41%	0.47%	0.26%	0.87%	0.41%	0.25%	0.43%	0.17%	0.00%	0.40%	0.00%	0.36%	0.27%	0.48%	0.19%	0.24%	0.00%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	17	0	1	0	2	0	1	0	0	0	0	1	0	0	1	0	0	0	0	3	0	0	2	0	0	0	1	0	1	3	1	0	0					
		0.08%	0.00%	0.13%	0.00%	0.53%	0.00%	0.59%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.18%	0.00%	0.08%	0.29%	0.12%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	19752	205	738	208	338	99	161	290	214	240	764	1351	390	942	1261	715	209	380	560	1146	1141	1150	1130	1137	224	194	545	370	1210	1026	801	252	361					
		97.17%	98.09%	97.11%	98.11%	90.13%	99.00%	95.27%	98.31%	93.45%	99.17%	98.07%	98.04%	93.75%	97.52%	98.67%	97.41%	97.21%	98.19%	97.05%	94.63%	96.78%	98.04%	96.58%	98.02%	89.96%	10.00%	98.38%	99.46%	97.27%	98.18%	95.81%	97.30%	10.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	16	0	2	0	4	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	5	0	0	0	1	0	0	0	1	0	0	0	0					
		0.08%	0.00%	0.26%	0.00%	1.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.00%	0.08%	0.00%	0.00%	0.26%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
