Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Ижемская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390					
		4.08%	4.5%	4.43%	2.07%	3.25%	6.11%	3.06%	7.73%	4.90%	3.31%	3.84%	3.66%	5.49%	1.96%	3.79%	5.80%	3.78%	4.34%	6.4%	3.59%	4.47%	2.17%	6.55%	2.22%	1.75%	2.07%	2.19%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	108	4	4	0	1	1	9	8	2	2	28	3	0	4	2	6	4	0	1	14	7	0	2	3	0	2	1					
		1.31%	2.0%	1.10%	0.0%	0.46%	0.43%	2.29%	2.20%	0.49%	1.10%	1.82%	2.75%	0.0%	1.31%	0.68%	3.87%	2.16%	0.0%	0.4%	2.65%	0.94%	0.0%	0.81%	0.95%	0.0%	0.59%	1.09%					
22	"5. ""За Русь Святую"""	28	0	2	1	0	0	2	2	2	0	4	0	0	2	1	0	1	0	0	2	2	0	1	3	0	2	1					
		0.34%	0.0%	0.55%	0.51%	0.0%	0.0%	0.51%	0.55%	0.49%	0.0%	0.26%	0.0%	0.0%	0.65%	0.34%	0.0%	0.54%	0.0%	0.0%	0.37%	0.27%	0.0%	0.40%	0.95%	0.0%	0.59%	1.09%					
23	"6. ""Объединенная Российская партия ""Русь"""	21	0	1	1	1	0	1	0	1	0	4	1	0	1	0	0	0	0	0	2	3	0	1	3	0	0	1					
		0.25%	0.0%	0.27%	0.51%	0.46%	0.0%	0.25%	0.0%	0.24%	0.0%	0.26%	0.91%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.40%	0.0%	0.40%	0.95%	0.0%	0.0%	1.09%					
24	"7. ""Новый курс - Автомобильная Россия"""	40	0	0	0	0	0	8	1	3	1	12	0	2	0	1	0	0	1	0	3	7	0	0	1	0	0	0					
		0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	2.04%	0.27%	0.73%	0.55%	0.78%	0.0%	0.78%	0.0%	0.34%	0.0%	0.0%	0.72%	0.0%	0.56%	0.94%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	28	1	1	1	0	3	6	2	0	1	0	0	0	3	1	0	0	1	1	5	1	0	0	0	0	1	0					
		0.34%	0.5%	0.27%	0.51%	0.0%	1.31%	1.53%	0.55%	0.0%	0.55%	0.0%	0.0%	0.0%	0.98%	0.34%	0.0%	0.0%	0.72%	0.4%	0.94%	0.13%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	27	2	1	0	0	1	1	1	1	3	2	0	1	1	1	0	0	0	2	4	3	0	1	0	0	1	1					
		0.32%	1.0%	0.27%	0.0%	0.0%	0.43%	0.25%	0.27%	0.24%	1.65%	0.13%	0.0%	0.39%	0.32%	0.34%	0.0%	0.0%	0.0%	0.8%	0.75%	0.40%	0.0%	0.40%	0.0%	0.0%	0.29%	1.09%					
27	"10. ""Аграрная партия России"""	708	5	12	9	17	30	54	63	69	35	88	9	14	40	23	16	9	11	39	14	16	7	13	57	26	22	10					
		8.60%	2.5%	3.32%	4.66%	7.90%	13.10%	13.77%	17.40%	16.91%	19.33%	5.72%	8.25%	5.49%	13.11%	7.93%	10.32%	4.86%	7.97%	15.6%	2.65%	2.17%	15.21%	5.32%	18.15%	15.20%	6.52%	10.98%					
28	"11. ""Истинные патриоты России"""	13	0	1	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	1	0					
		0.15%	0.0%	0.27%	0.0%	0.0%	0.0%	1.02%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.95%	0.0%	0.29%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	250	1	13	4	5	6	23	0	10	3	62	3	6	4	1	4	13	0	1	20	14	2	9	21	14	10	1					
		3.03%	0.5%	3.60%	2.07%	2.32%	2.62%	5.86%	0.0%	2.45%	1.65%	4.03%	2.75%	2.35%	1.31%	0.34%	2.58%	7.02%	0.0%	0.4%	3.78%	1.89%	4.34%	3.68%	6.68%	8.18%	2.96%	1.09%					
30	"13. ""Демократическая партия России"""	17	3	2	1	1	1	1	0	0	0	0	1	0	1	0	0	1	0	1	0	2	1	0	1	0	0	0					
		0.20%	1.5%	0.55%	0.51%	0.46%	0.43%	0.25%	0.0%	0.0%	0.0%	0.0%	0.91%	0.0%	0.32%	0.0%	0.0%	0.54%	0.0%	0.4%	0.0%	0.27%	2.17%	0.0%	0.31%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	27	0	0	1	1	1	1	10	0	3	2	0	0	0	1	0	0	0	0	4	0	0	1	0	0	2	0					
		0.32%	0.0%	0.0%	0.51%	0.46%	0.43%	0.25%	2.76%	0.0%	1.65%	0.13%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.40%	0.0%	0.0%	0.59%	0.0%					
32	"15. ""Партия СЛОН"""	9	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0					
		0.10%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	2.17%	0.40%	0.0%	0.58%	0.29%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	490	15	27	20	9	2	21	28	23	7	107	10	17	18	13	4	18	11	8	21	48	5	13	16	6	9	14					
		5.95%	7.5%	7.47%	10.36%	4.18%	0.87%	5.35%	7.73%	5.63%	3.86%	6.96%	9.17%	6.66%	5.90%	4.48%	2.58%	9.72%	7.97%	3.2%	3.97%	6.51%	10.86%	5.32%	5.09%	3.50%	2.67%	15.38%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	21	2	2	0	0	0	1	2	0	1	3	0	0	0	2	0	0	0	1	1	1	0	1	0	1	3	0					
		0.25%	1.0%	0.55%	0.0%	0.0%	0.0%	0.25%	0.55%	0.0%	0.55%	0.19%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.4%	0.18%	0.13%	0.0%	0.40%	0.0%	0.58%	0.89%	0.0%					
35	"18. ""ЛДПР"""	1313	37	61	52	50	41	52	51	59	27	240	14	22	59	66	25	26	21	69	81	118	8	18	29	24	48	15					
		15.94%	18.5%	16.89%	26.94%	23.25%	17.90%	13.26%	14.08%	14.46%	14.91%	15.62%	12.84%	8.62%	19.34%	22.75%	16.12%	14.05%	15.21%	27.6%	15.34%	16.01%	17.39%	7.37%	9.23%	14.03%	14.24%	16.48%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	191	2	7	5	2	5	3	11	9	4	28	3	10	4	13	8	3	1	9	12	15	1	9	7	4	12	4					
		2.32%	1.0%	1.93%	2.59%	0.93%	2.18%	0.76%	3.03%	2.20%	2.20%	1.82%	2.75%	3.92%	1.31%	4.48%	5.16%	1.62%	0.72%	3.6%	2.27%	2.03%	2.17%	3.68%	2.22%	2.33%	3.56%	4.39%					
37	"20. ""Политическая партия ""Единая Россия"""	2781	78	134	53	85	69	98	102	118	46	549	37	67	89	60	61	64	40	58	232	327	4	91	101	58	130	30					
		33.78%	39.0%	37.11%	27.46%	39.53%	30.13%	25.0%	28.17%	28.92%	25.41%	35.74%	33.94%	26.27%	29.18%	20.68%	39.35%	34.59%	28.98%	23.2%	43.93%	44.36%	8.69%	37.29%	32.16%	33.91%	38.57%	32.96%					
38	"21. ""Российская Конституционно-демократическая партия"""	18	1	0	1	0	0	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	4	2	2	1	1					
		0.21%	0.5%	0.0%	0.51%	0.0%	0.0%	0.25%	0.27%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.34%	0.64%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	1.63%	0.63%	1.16%	0.29%	1.09%					
39	"22. ""Развитие предпринимательства"""	18	0	0	0	0	2	0	0	0	1	3	0	0	1	0	1	0	0	0	1	3	0	4	1	0	1	0					
		0.21%	0.0%	0.0%	0.0%	0.0%	0.87%	0.0%	0.0%	0.0%	0.55%	0.19%	0.0%	0.0%	0.32%	0.0%	0.64%	0.0%	0.0%	0.0%	0.18%	0.40%	0.0%	1.63%	0.31%	0.0%	0.29%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	964	26	37	27	15	31	39	24	49	25	191	8	61	49	74	11	22	17	19	44	52	6	29	30	19	55	4					
		11.71%	13.0%	10.24%	13.98%	6.97%	13.53%	9.94%	6.62%	12.00%	13.81%	12.43%	7.33%	23.92%	16.06%	25.51%	7.09%	11.89%	12.31%	7.6%	8.33%	7.05%	13.04%	11.88%	9.55%	11.11%	16.32%	4.39%					
																																	
41	Против всех	364	10	16	6	5	14	28	13	20	7	71	6	20	12	9	1	12	10	18	14	34	2	5	12	6	12	1					
		4.42%	5.0%	4.43%	3.10%	2.32%	6.11%	7.14%	3.59%	4.90%	3.86%	4.62%	5.50%	7.84%	3.93%	3.10%	0.64%	6.48%	7.24%	7.2%	2.65%	4.61%	4.34%	2.04%	3.82%	3.50%	3.56%	1.09%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
