Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Хворостянская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №1450	УИК №1451	УИК №1452	УИК №1453	УИК №1454	УИК №1455	УИК №1456	УИК №1457	УИК №1458	УИК №1459	УИК №1460	УИК №1461	УИК №1462	УИК №1463	УИК №1464	УИК №1465	УИК №1466	УИК №1467	УИК №1468	УИК №1469	УИК №1470	УИК №1471					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1542	84	85	50	151	25	20	81	25	53	58	68	133	30	69	19	7	19	40	44	199	105	177					
		18.75%	23.01%	16.93%	23.36%	25.38%	20.49%	24.69%	22.25%	12.63%	23.66%	21.25%	11.91%	21.45%	16.76%	21.23%	22.35%	4.61%	22.09%	10.58%	25.00%	16.99%	17.47%	18.77%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	758	36	44	13	49	11	11	38	15	22	50	26	49	13	23	7	3	2	23	16	140	61	106					
		9.22%	9.86%	8.76%	6.07%	8.24%	9.02%	13.58%	10.44%	7.58%	9.82%	18.32%	4.55%	7.90%	7.26%	7.08%	8.24%	1.97%	2.33%	6.08%	9.09%	11.96%	10.15%	11.24%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	81	4	5	4	9	0	2	4	2	3	1	2	5	2	1	0	1	0	2	2	8	12	12					
		0.98%	1.10%	0.99%	1.87%	1.51%	0.00%	2.47%	1.10%	1.01%	1.34%	0.37%	0.35%	0.81%	1.12%	0.31%	0.00%	0.66%	0.00%	0.53%	1.14%	0.68%	1.99%	1.27%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	873	42	70	5	41	26	8	54	35	27	25	36	96	19	36	1	10	8	22	17	134	55	106					
		10.61%	11.51%	13.94%	2.34%	6.89%	21.31%	9.88%	14.84%	17.68%	12.05%	9.16%	6.30%	15.48%	10.61%	11.08%	1.18%	6.58%	9.30%	5.82%	9.66%	11.44%	9.15%	11.24%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	89	3	2	4	6	0	0	4	3	5	6	4	28	2	3	1	0	0	1	0	7	0	10					
		1.08%	0.82%	0.40%	1.87%	1.01%	0.00%	0.00%	1.10%	1.52%	2.23%	2.20%	0.70%	4.52%	1.12%	0.92%	1.18%	0.00%	0.00%	0.26%	0.00%	0.60%	0.00%	1.06%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4712	188	289	134	325	54	40	169	114	109	126	427	289	108	186	55	130	56	285	96	661	357	514					
		57.29%	51.51%	57.57%	62.62%	54.62%	44.26%	49.38%	46.43%	57.58%	48.66%	46.15%	74.78%	46.61%	60.34%	57.23%	64.71%	85.53%	65.12%	75.40%	54.55%	56.45%	59.40%	54.51%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	36	2	1	0	3	0	0	3	0	0	4	2	4	1	2	0	1	0	0	0	8	0	5					
		0.44%	0.55%	0.20%	0.00%	0.50%	0.00%	0.00%	0.82%	0.00%	0.00%	1.47%	0.35%	0.65%	0.56%	0.62%	0.00%	0.66%	0.00%	0.00%	0.00%	0.68%	0.00%	0.53%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
