Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Дальнеконстантиновская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	499	12	10	5	8	23	9	14	20	5	10	1	10	20	20	0	10	67	34	10	43	17	3	10	10	20	10	12	30	50	1	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	475	12	10	5	7	23	9	13	20	4	10	1	6	20	20	0	10	67	34	10	43	17	3	10	10	17	10	12	29	37	1	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	138	13	16	4	8	2	3	3	1	2	3	0	6	5	4	2	2	4	6	5	6	7	2	2	2	2	3	1	12	9	3	0					
14	Число погашенных неиспользованных открепительных удостоверений	24	0	0	0	1	0	0	1	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	13	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	1.Политическая партия «Аграрная партия России»	349	18	32	18	14	6	0	7	5	17	3	2	9	15	14	0	5	8	8	24	23	16	2	24	11	7	4	5	30	18	1	3					
		2.76%	2.80%	4.40%	3.03%	2.41%	1.39%	0.00%	3.03%	4.76%	4.68%	1.33%	0.78%	1.97%	2.12%	3.13%	0.00%	2.24%	1.53%	2.28%	7.19%	5.40%	2.00%	1.00%	4.99%	3.50%	4.76%	1.05%	1.14%	4.30%	2.17%	0.59%	1.73%					
19	2.Всероссийская политическая партия «Гражданская Сила»	54	2	8	2	10	2	0	0	1	1	0	0	0	3	1	0	0	0	0	0	3	2	0	2	1	0	1	1	10	4	0	0					
		0.43%	0.31%	1.10%	0.34%	1.72%	0.46%	0.00%	0.00%	0.95%	0.28%	0.00%	0.00%	0.00%	0.42%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.70%	0.25%	0.00%	0.42%	0.32%	0.00%	0.26%	0.23%	1.43%	0.48%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	2	0	0	0	0	0	1	0	0	0	0	0					
		0.07%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.79%	0.00%	0.38%	0.28%	0.30%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1401	93	89	61	62	41	41	19	16	21	35	25	61	140	76	9	23	59	30	21	51	96	33	20	44	21	40	36	62	52	14	10					
		11.08%	14.49%	12.24%	10.25%	10.67%	9.47%	15.95%	8.23%	15.24%	5.79%	15.56%	9.77%	13.32%	19.75%	17.00%	7.09%	10.31%	11.30%	8.55%	6.29%	11.97%	12.00%	16.50%	4.16%	14.01%	14.29%	10.53%	8.20%	8.90%	6.28%	8.24%	5.78%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	30	3	6	5	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	4	2	0	2	0	2	1	0	0					
		0.24%	0.47%	0.83%	0.84%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.22%	0.14%	0.22%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.83%	0.64%	0.00%	0.53%	0.00%	0.29%	0.12%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	20	0	0	2	0	0	0	1	0	0	0	0	0	2	4	0	0	1	0	0	0	1	0	0	1	1	1	1	3	1	0	1					
		0.16%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.89%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.32%	0.68%	0.26%	0.23%	0.43%	0.12%	0.00%	0.58%					
24	7.Политическая партия «Либерально-демократическая партия России»	1012	46	52	45	39	20	16	15	10	15	16	16	36	74	40	7	12	50	28	23	22	39	10	24	28	13	20	28	111	131	6	20					
		8.01%	7.17%	7.15%	7.56%	6.71%	4.62%	6.23%	6.49%	9.52%	4.13%	7.11%	6.25%	7.86%	10.44%	8.95%	5.51%	5.38%	9.58%	7.98%	6.89%	5.16%	4.88%	5.00%	4.99%	8.92%	8.84%	5.26%	6.38%	15.93%	15.82%	3.53%	11.56%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	825	55	50	71	55	20	14	6	6	35	12	14	30	61	25	5	9	27	24	18	19	39	8	30	13	9	14	38	53	42	7	16					
		6.53%	8.57%	6.88%	11.93%	9.47%	4.62%	5.45%	2.60%	5.71%	9.64%	5.33%	5.47%	6.55%	8.60%	5.59%	3.94%	4.04%	5.17%	6.84%	5.39%	4.46%	4.88%	4.00%	6.24%	4.14%	6.12%	3.68%	8.66%	7.60%	5.07%	4.12%	9.25%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	80	2	5	2	5	5	0	2	1	3	0	0	2	2	6	1	0	3	2	5	2	6	3	2	2	2	1	3	7	6	0	0					
		0.63%	0.31%	0.69%	0.34%	0.86%	1.15%	0.00%	0.87%	0.95%	0.83%	0.00%	0.00%	0.44%	0.28%	1.34%	0.79%	0.00%	0.57%	0.57%	1.50%	0.47%	0.75%	1.50%	0.42%	0.64%	1.36%	0.26%	0.68%	1.00%	0.72%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8738	412	475	381	391	336	184	175	66	265	154	198	313	411	278	104	172	368	254	238	302	593	144	371	209	92	295	323	409	562	142	121					
		69.12%	64.17%	65.34%	64.03%	67.30%	77.60%	71.60%	75.76%	62.86%	73.00%	68.44%	77.34%	68.34%	57.97%	62.19%	81.89%	77.13%	70.50%	72.36%	71.26%	70.89%	74.13%	72.00%	77.13%	66.56%	62.59%	77.63%	73.58%	58.68%	67.87%	83.53%	69.94%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	42	1	7	4	1	1	1	1	0	4	5	0	0	0	0	0	2	3	0	1	1	0	0	0	2	1	0	0	4	2	0	1					
		0.33%	0.16%	0.96%	0.67%	0.17%	0.23%	0.39%	0.43%	0.00%	1.10%	2.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.90%	0.57%	0.00%	0.30%	0.23%	0.00%	0.00%	0.00%	0.64%	0.68%	0.00%	0.00%	0.57%	0.24%	0.00%	0.58%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
