7	Число избирательных бюллетеней в переносных ящиках для голосования	3124	33	40	148	20	7	70	71	30	46	27	131	97	46	117	130	74	94	22	14	37	75	22	74	262	124	45	57	61	81	61	83	37	19	33	263	31	27	63	48	99	36	50	40	68	50	41	20									
8	Число бюллетеней в стационарных ящиках для голосования	21465	275	273	1446	77	80	260	372	84	75	124	948	946	754	466	1086	1170	346	264	273	314	310	174	281	484	861	306	246	834	847	226	290	182	214	95	505	77	333	1333	1577	1243	313	169	29	248	242	186	227									
9	Число недействительных избирательных бюллетеней	308	0	4	12	1	1	3	1	1	0	0	14	39	1	7	22	13	3	6	4	0	0	2	1	3	6	2	3	81	6	4	3	0	2	1	4	0	6	12	5	24	1	0	0	1	1	3	5									
10	Число действительных избирательных бюллетеней	24281	308	309	1582	96	86	327	442	113	121	151	1065	1004	799	576	1194	1231	437	280	283	351	385	194	354	743	979	349	300	814	922	283	370	219	231	127	764	108	354	1384	1620	1318	348	219	69	315	291	224	242									
11	Число полученных открепительных  удостоверений	987	12	10	60	5	5	10	19	5	7	7	40	40	35	25	50	50	15	10	20	15	15	10	15	25	50	15	7	28	50	10	15	7	15	7	30	5	20	50	50	50	33	5	5	5	8	7	10									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	763	12	7	58	0	2	1	19	3	5	0	24	38	27	25	38	45	8	4	20	5	3	3	11	7	41	15	7	27	42	6	15	6	15	2	18	0	15	46	47	35	31	5	0	1	8	6	10									
13	Число избирателей, проголосовавших по открепительным удостоверениям	348	11	7	16	7	8	6	3	5	4	1	9	6	12	8	7	14	7	7	7	4	4	4	5	13	5	9	5	9	9	4	6	4	6	5	4	4	7	26	15	13	10	6	3	3	1	13	6									
14	Число неиспользованных открепительных удостоверений	224	0	3	2	5	3	9	0	2	2	7	16	2	8	0	12	5	7	6	0	10	12	7	4	18	9	0	0	1	8	4	0	1	0	5	12	5	5	4	3	15	2	0	5	4	0	1	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																										
19	Жириновский Владимир Вольфович	1891	31	37	134	10	0	28	35	8	3	16	63	68	56	64	96	100	28	40	28	22	39	9	25	36	82	43	39	64	91	18	49	13	18	6	52	9	26	124	36	102	32	11	4	23	24	24	25									
		7.69%	10.06%	11.82%	8.41%	10.31%	0.00%	8.48%	7.90%	7.02%	2.48%	10.60%	5.84%	6.52%	7.00%	10.98%	7.89%	8.04%	6.36%	13.99%	9.76%	6.27%	10.13%	4.59%	7.04%	4.83%	8.32%	12.25%	12.87%	7.15%	9.81%	6.27%	13.14%	5.94%	7.73%	4.69%	6.77%	8.33%	7.22%	8.88%	2.22%	7.60%	9.17%	5.02%	5.80%	7.28%	8.22%	10.57%	10.12%									
20	Зюганов Геннадий Андреевич	3729	60	49	304	19	5	55	65	15	25	45	107	153	91	115	204	195	54	48	36	43	62	11	43	136	190	67	45	174	120	57	64	45	46	21	110	12	69	170	134	168	78	35	2	44	37	47	54									
		15.17%	19.48%	15.65%	19.07%	19.59%	5.75%	16.67%	14.67%	13.16%	20.66%	29.80%	9.92%	14.67%	11.38%	19.73%	16.78%	15.68%	12.27%	16.78%	12.54%	12.25%	16.10%	5.61%	12.11%	18.23%	19.29%	19.09%	14.85%	19.44%	12.93%	19.86%	17.16%	20.55%	19.74%	16.41%	14.32%	11.11%	19.17%	12.18%	8.25%	12.52%	22.35%	15.98%	2.90%	13.92%	12.67%	20.70%	21.86%									
21	Миронов Сергей Михайлович	858	15	17	94	2	5	10	10	5	2	7	35	19	22	19	56	46	9	11	8	7	10	1	8	11	53	22	14	28	33	4	19	6	11	8	33	4	9	47	25	57	11	12	0	8	8	10	7									
		3.49%	4.87%	5.43%	5.90%	2.06%	5.75%	3.03%	2.26%	4.39%	1.65%	4.64%	3.24%	1.82%	2.75%	3.26%	4.61%	3.70%	2.05%	3.85%	2.79%	1.99%	2.60%	0.51%	2.25%	1.47%	5.38%	6.27%	4.62%	3.13%	3.56%	1.39%	5.09%	2.74%	4.72%	6.25%	4.30%	3.70%	2.50%	3.37%	1.54%	4.25%	3.15%	5.48%	0.00%	2.53%	2.74%	4.41%	2.83%									
22	Прохоров Михаил Дмитриевич	860	7	18	82	1	5	6	15	5	2	8	29	30	34	20	33	48	15	11	21	9	17	2	8	37	39	12	9	26	19	8	11	3	11	7	20	1	24	61	15	73	16	6	0	3	12	4	17									
		3.50%	2.27%	5.75%	5.14%	1.03%	5.75%	1.82%	3.39%	4.39%	1.65%	5.30%	2.69%	2.88%	4.25%	3.43%	2.71%	3.86%	3.41%	3.85%	7.32%	2.56%	4.42%	1.02%	2.25%	4.96%	3.96%	3.42%	2.97%	2.91%	2.05%	2.79%	2.95%	1.37%	4.72%	5.47%	2.60%	0.93%	6.67%	4.37%	0.92%	5.44%	4.58%	2.74%	0.00%	0.95%	4.11%	1.76%	6.88%									
23	Путин Владимир Владимирович	16943	195	188	968	64	71	228	317	80	89	75	831	734	596	358	805	842	331	170	190	270	257	171	270	523	615	205	193	522	659	196	227	152	145	85	549	82	226	982	1410	918	211	155	63	237	210	139	139									
		68.90%	63.31%	60.06%	60.73%	65.98%	81.61%	69.09%	71.56%	70.18%	73.55%	49.67%	77.02%	70.37%	74.50%	61.41%	66.20%	67.68%	75.23%	59.44%	66.20%	76.92%	66.75%	87.24%	76.06%	70.11%	62.44%	58.40%	63.70%	58.32%	71.01%	68.29%	60.86%	69.41%	62.23%	66.41%	71.48%	75.93%	62.78%	70.34%	86.77%	68.41%	60.46%	70.78%	91.30%	75.00%	71.92%	61.23%	56.28%									
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
