Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Озерская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397					
		0.13%	0.00%	0.00%	0.46%	0.53%	0.24%	0.34%	0.41%	0.00%	0.00%	1.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.08%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	663	29	16	19	19	31	16	25	51	25	27	21	6	20	18	25	48	28	132	107					
		9.60%	11.84%	6.48%	8.68%	10.05%	7.33%	5.52%	10.16%	15.55%	7.40%	14.06%	12.00%	2.91%	7.97%	8.14%	8.04%	11.01%	9.86%	10.34%	10.41%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	517	13	23	13	16	30	19	14	11	14	8	18	9	4	15	19	25	12	141	113					
		7.49%	5.31%	9.31%	5.94%	8.47%	7.09%	6.55%	5.69%	3.35%	4.14%	4.17%	10.29%	4.37%	1.59%	6.79%	6.11%	5.73%	4.23%	11.05%	10.99%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	64	3	1	2	1	5	4	2	2	8	1	2	3	2	1	4	1	2	10	10					
		0.93%	1.22%	0.40%	0.91%	0.53%	1.18%	1.38%	0.81%	0.61%	2.37%	0.52%	1.14%	1.46%	0.80%	0.45%	1.29%	0.23%	0.70%	0.78%	0.97%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4721	170	169	162	142	303	194	184	242	261	130	117	156	195	162	236	316	203	758	621					
		68.37%	69.39%	68.42%	73.97%	75.13%	71.63%	66.90%	74.80%	73.78%	77.22%	67.71%	66.86%	75.73%	77.69%	73.30%	75.88%	72.48%	71.48%	59.40%	60.41%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	34	1	0	0	0	2	1	2	0	1	3	1	0	2	0	1	1	1	12	6					
		0.49%	0.41%	0.00%	0.00%	0.00%	0.47%	0.34%	0.81%	0.00%	0.30%	1.56%	0.57%	0.00%	0.80%	0.00%	0.32%	0.23%	0.35%	0.94%	0.58%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
