Выборы Президента Российской Федерации																																						
																																						
"Наименование Избирательной комиссии:    Красноярск, Железнодорожная"																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186					
11	Число полученных открепительных  удостоверений	1182	33	24	39	33	26	38	42	42	42	45	42	37	37	37	45	40	35	43	39	43	43	42	43	40	40	42	45	45	45	0	35					
12	Число выданных открепительных удостоверений	368	8	8	14	8	8	13	13	10	32	11	21	13	11	2	7	14	6	6	12	15	10	11	16	20	13	12	18	5	20	0	11					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	367	20	6	22	12	33	10	9	7	13	16	10	11	14	9	8	8	10	9	17	11	7	8	11	5	8	6	14	8	10	30	5					
14	Число неиспользованных открепительных удостоверений	814	25	16	25	25	18	25	29	32	10	34	21	24	26	35	38	26	29	37	27	28	33	31	27	20	27	30	27	40	25	0	24					
15	"Число открепительных удостоверений, выданных в ТИК"	9	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																						
18	. Глазьев Сергей Юрьевич	8181	245	150	276	256	175	297	267	217	276	272	267	177	286	170	309	287	243	358	289	317	319	345	281	295	316	341	305	251	276	39	279					
		21.99%	19.66%	20.33%	21.92%	22.13%	21.71%	24.59%	21.96%	20.77%	20.40%	20.56%	20.32%	18.51%	23.71%	18.34%	26.75%	23.39%	18.71%	25.83%	23.46%	26.53%	23.66%	26.22%	21.80%	21.45%	25.63%	25.54%	24.00%	23.28%	22.70%	3.06%	23.02%					
19	. Малышкин Олег Александрович	433	14	6	13	9	2	6	16	15	19	8	17	10	24	12	18	12	19	8	10	22	12	19	13	9	15	8	9	22	12	42	12					
		1.16%	1.12%	0.81%	1.03%	0.78%	0.25%	0.50%	1.32%	1.44%	1.40%	0.60%	1.29%	1.05%	1.99%	1.29%	1.56%	0.98%	1.46%	0.58%	0.81%	1.84%	0.89%	1.44%	1.01%	0.65%	1.22%	0.60%	0.71%	2.04%	0.99%	3.29%	0.99%					
20	. Миронов Сергей Михайлович	262	7	6	10	13	3	9	11	3	10	8	19	6	11	7	7	10	6	7	5	9	12	9	10	9	4	8	15	4	14	4	6					
		0.70%	0.56%	0.81%	0.79%	1.12%	0.37%	0.75%	0.90%	0.29%	0.74%	0.60%	1.45%	0.63%	0.91%	0.76%	0.61%	0.81%	0.46%	0.51%	0.41%	0.75%	0.89%	0.68%	0.78%	0.65%	0.32%	0.60%	1.18%	0.37%	1.15%	0.31%	0.50%					
21	. Путин Владимир Владимирович	21352	792	406	678	651	450	630	677	593	811	762	707	598	688	598	658	659	799	775	661	636	743	720	763	790	662	706	703	641	691	1018	686					
		57.40%	63.56%	55.01%	53.85%	56.27%	55.83%	52.15%	55.67%	56.75%	59.94%	57.60%	53.81%	62.55%	57.05%	64.51%	56.97%	53.71%	61.51%	55.92%	53.65%	53.22%	55.12%	54.71%	59.19%	57.45%	53.69%	52.88%	55.31%	59.46%	56.83%	79.84%	56.60%					
22	. Хакамада Ирина Муцуовна	2170	39	54	92	69	59	92	74	72	69	95	82	55	44	43	54	81	55	62	68	59	85	64	56	115	79	118	96	35	81	36	87					
		5.83%	3.13%	7.32%	7.31%	5.96%	7.32%	7.62%	6.09%	6.89%	5.10%	7.18%	6.24%	5.75%	3.65%	4.64%	4.68%	6.60%	4.23%	4.47%	5.52%	4.94%	6.31%	4.86%	4.34%	8.36%	6.41%	8.84%	7.55%	3.25%	6.66%	2.82%	7.18%					
23	. Харитонов Николай Михайлович	2733	72	88	126	98	66	114	114	86	101	85	136	55	85	58	67	104	106	100	134	102	95	95	94	97	91	72	68	69	74	5	76					
		7.35%	5.78%	11.92%	10.01%	8.47%	8.19%	9.44%	9.38%	8.23%	7.46%	6.42%	10.35%	5.75%	7.05%	6.26%	5.80%	8.48%	8.16%	7.22%	10.88%	8.54%	7.05%	7.22%	7.29%	7.05%	7.38%	5.39%	5.35%	6.40%	6.09%	0.39%	6.27%					
																																						
24	Против всех	1802	59	27	55	52	47	56	52	49	63	89	74	54	56	31	39	59	60	64	59	39	76	55	66	51	59	81	70	45	68	85	62					
		4.84%	4.74%	3.66%	4.37%	4.49%	5.83%	4.64%	4.28%	4.69%	4.66%	6.73%	5.63%	5.65%	4.64%	3.34%	3.38%	4.81%	4.62%	4.62%	4.79%	3.26%	5.64%	4.18%	5.12%	3.71%	4.79%	6.07%	5.51%	4.17%	5.59%	6.67%	5.12%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
