Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																			
Дата голосования: 04.12.2011																																																			
																																																			
Наименование Избирательной комиссии:    Территориальная избирательная комиссия №10																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284					
		12.26%	8.99%	10.98%	15.13%	10.84%	15.32%	10.75%	10.23%	12.55%	16.29%	7.84%	13.56%	15.25%	14.25%	9.93%	12.65%	12.47%	11.42%	13.84%	13.12%	10.71%	15.54%	9.05%	14.74%	11.73%	9.53%	12.52%	10.22%	10.92%	11.89%	16.65%	16.47%	13.36%	12.03%	9.77%	9.72%	11.66%	11.99%	11.70%	13.96%	13.36%	15.68%	9.58%	11.12%	10.30%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	15616	536	304	271	342	284	287	323	416	283	267	293	310	281	537	247	337	421	312	345	288	251	266	235	292	571	335	365	316	350	360	262	404	416	552	437	368	371	393	314	465	325	502	330	452					
		29.39%	36.49%	25.29%	24.55%	27.25%	23.39%	26.14%	30.59%	31.83%	22.93%	31.71%	27.59%	26.86%	24.71%	40.10%	22.98%	28.01%	30.24%	25.85%	25.73%	28.29%	21.20%	26.76%	22.64%	23.62%	39.16%	27.78%	31.36%	33.19%	33.30%	25.62%	28.20%	28.55%	30.88%	44.59%	31.92%	34.33%	31.10%	28.38%	24.49%	30.92%	25.88%	39.10%	31.37%	32.10%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	483	10	12	15	10	16	9	13	14	17	4	5	8	11	5	8	11	21	15	17	4	11	13	7	13	15	19	7	12	7	9	8	11	11	4	10	10	5	16	15	13	13	10	11	8					
		0.91%	0.68%	0.99%	1.36%	0.80%	1.32%	0.82%	1.23%	1.07%	1.38%	0.48%	0.47%	0.69%	0.97%	0.37%	0.74%	0.91%	1.51%	1.24%	1.27%	0.39%	0.93%	1.31%	0.67%	1.05%	1.03%	1.58%	0.60%	1.26%	0.67%	0.64%	0.86%	0.78%	0.82%	0.32%	0.73%	0.93%	0.42%	1.16%	1.17%	0.86%	1.04%	0.78%	1.05%	0.57%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
