Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																											
Дата голосования: 02.12.2007																																																											
																																																											
Наименование Избирательной комиссии:    Нефтекамская городская																																																											
																																																											
Сводная таблица результатов выборов																																																											
																																																											
		Сумма	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507					
		0.43%	0.33%	0.17%	0.00%	0.69%	0.39%	0.27%	0.12%	0.24%	0.58%	0.06%	0.74%	0.12%	0.87%	0.73%	0.44%	0.79%	0.00%	0.63%	0.61%	0.74%	0.78%	0.00%	0.76%	0.48%	0.45%	0.23%	0.71%	0.44%	0.97%	0.53%	0.00%	0.31%	0.77%	0.20%	0.26%	3.16%	0.14%	0.17%	0.13%	0.14%	0.25%	0.27%	0.10%	0.53%	0.00%	0.66%	0.16%	0.34%	0.11%	0.33%	0.44%	0.12%					
20	3.Политическая партия «Демократическая партия России»	89	1	0	1	4	3	4	3	3	2	3	3	0	2	2	1	2	0	2	5	1	2	0	2	0	1	1	3	3	5	9	0	3	2	1	0	0	2	1	3	1	0	3	1	0	0	0	0	0	0	1	1	2					
		0.10%	0.04%	0.00%	0.11%	0.16%	0.15%	0.27%	0.18%	0.14%	0.11%	0.19%	0.22%	0.00%	0.10%	0.10%	0.06%	0.10%	0.00%	0.09%	0.28%	0.08%	0.14%	0.00%	0.17%	0.00%	0.07%	0.06%	0.19%	0.22%	0.29%	0.53%	0.00%	0.19%	0.14%	0.07%	0.00%	0.00%	0.14%	0.06%	0.19%	0.05%	0.00%	0.13%	0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.06%	0.08%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	7012	182	45	75	241	228	107	135	234	217	82	146	150	174	279	127	253	250	240	231	151	127	43	132	4	95	199	161	117	132	170	93	127	170	89	128	160	194	38	138	75	110	46	33	184	21	45	123	158	71	116	120	46					
		8.17%	7.50%	3.92%	8.22%	9.78%	11.16%	7.17%	8.25%	11.07%	11.50%	5.26%	10.85%	9.35%	8.41%	14.50%	8.04%	12.55%	13.92%	10.76%	12.71%	12.35%	9.02%	11.72%	11.19%	1.90%	7.08%	11.26%	10.38%	8.53%	7.54%	9.97%	6.12%	7.94%	11.90%	6.03%	5.45%	10.77%	13.21%	2.17%	8.79%	3.52%	9.01%	2.04%	1.65%	7.51%	1.43%	7.41%	9.79%	6.73%	3.93%	7.60%	7.61%	1.77%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	335	8	0	3	11	16	4	3	17	6	5	5	4	8	14	20	9	12	16	16	9	4	1	8	0	3	9	5	4	13	7	3	4	6	1	5	13	9	5	4	2	3	6	2	0	3	2	0	10	2	7	6	2					
		0.39%	0.33%	0.00%	0.33%	0.45%	0.78%	0.27%	0.18%	0.80%	0.32%	0.32%	0.37%	0.25%	0.39%	0.73%	1.27%	0.45%	0.67%	0.72%	0.88%	0.74%	0.28%	0.27%	0.68%	0.00%	0.22%	0.51%	0.32%	0.29%	0.74%	0.41%	0.20%	0.25%	0.42%	0.07%	0.21%	0.87%	0.61%	0.29%	0.25%	0.09%	0.25%	0.27%	0.10%	0.00%	0.20%	0.33%	0.00%	0.43%	0.11%	0.46%	0.38%	0.08%					
23	6.Политическая партия «Партия социальной справедливости»	93	0	0	1	4	3	2	3	2	1	0	1	0	2	2	2	0	0	5	5	1	3	1	4	0	1	7	1	5	2	6	1	2	1	1	3	1	1	1	1	2	2	4	3	0	0	0	0	1	1	0	3	1					
		0.11%	0.00%	0.00%	0.11%	0.16%	0.15%	0.13%	0.18%	0.09%	0.05%	0.00%	0.07%	0.00%	0.10%	0.10%	0.13%	0.00%	0.00%	0.22%	0.28%	0.08%	0.21%	0.27%	0.34%	0.00%	0.07%	0.40%	0.06%	0.36%	0.11%	0.35%	0.07%	0.13%	0.07%	0.07%	0.13%	0.07%	0.07%	0.06%	0.06%	0.09%	0.16%	0.18%	0.15%	0.00%	0.00%	0.00%	0.00%	0.04%	0.06%	0.00%	0.19%	0.04%					
24	7.Политическая партия «Либерально-демократическая партия России»	3769	62	30	20	185	74	69	75	138	132	32	60	98	142	111	56	119	33	146	109	102	93	27	72	9	53	110	109	81	99	95	40	105	126	18	91	53	71	35	81	5	28	10	34	73	5	42	57	64	82	69	81	58					
		4.39%	2.55%	2.61%	2.19%	7.51%	3.62%	4.62%	4.58%	6.53%	6.99%	2.05%	4.46%	6.11%	6.86%	5.77%	3.54%	5.90%	1.84%	6.55%	5.99%	8.34%	6.61%	7.36%	6.10%	4.29%	3.95%	6.22%	7.03%	5.90%	5.66%	5.57%	2.63%	6.56%	8.82%	1.22%	3.87%	3.57%	4.83%	2.00%	5.16%	0.23%	2.29%	0.44%	1.70%	2.98%	0.34%	6.92%	4.53%	2.73%	4.54%	4.52%	5.14%	2.23%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3636	66	7	25	194	174	44	70	144	107	62	115	109	140	38	50	122	41	120	149	79	85	25	62	5	48	55	59	77	77	112	35	98	111	86	54	63	57	24	88	3	35	12	10	86	3	28	18	147	73	58	81	5					
		4.24%	2.72%	0.61%	2.74%	7.88%	8.52%	2.95%	4.28%	6.81%	5.67%	3.97%	8.54%	6.79%	6.76%	1.98%	3.16%	6.05%	2.28%	5.38%	8.20%	6.46%	6.04%	6.81%	5.25%	2.38%	3.58%	3.11%	3.80%	5.61%	4.40%	6.57%	2.30%	6.13%	7.77%	5.83%	2.30%	4.24%	3.88%	1.37%	5.61%	0.14%	2.87%	0.53%	0.50%	3.51%	0.20%	4.61%	1.43%	6.26%	4.04%	3.80%	5.14%	0.19%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	424	3	1	2	13	6	2	7	17	8	6	13	2	20	11	12	20	5	23	31	27	12	5	6	2	7	10	7	4	3	31	12	7	3	4	4	14	3	11	4	1	3	4	3	0	4	0	3	16	4	2	4	2					
		0.49%	0.12%	0.09%	0.22%	0.53%	0.29%	0.13%	0.43%	0.80%	0.42%	0.38%	0.97%	0.12%	0.97%	0.57%	0.76%	0.99%	0.28%	1.03%	1.71%	2.21%	0.85%	1.36%	0.51%	0.95%	0.52%	0.57%	0.45%	0.29%	0.17%	1.82%	0.79%	0.44%	0.21%	0.27%	0.17%	0.94%	0.20%	0.63%	0.25%	0.05%	0.25%	0.18%	0.15%	0.00%	0.27%	0.00%	0.24%	0.68%	0.22%	0.13%	0.25%	0.08%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	67974	2068	983	764	1747	1494	1227	1303	1499	1334	1356	961	1220	1396	1416	1282	1424	1414	1593	1190	805	1040	256	853	185	1098	1314	1131	1040	1347	1219	1231	1225	940	1259	2016	1051	1096	1504	1216	2034	1022	2140	1900	2073	1421	448	1043	1915	1525	1243	1256	2457					
		79.19%	85.17%	85.63%	83.77%	70.93%	73.13%	82.24%	79.65%	70.94%	70.69%	86.92%	71.40%	76.01%	67.44%	73.60%	81.14%	70.63%	78.73%	71.43%	65.49%	65.82%	73.86%	69.75%	72.29%	88.10%	81.82%	74.32%	72.92%	75.80%	76.97%	71.50%	80.99%	76.56%	65.78%	85.36%	85.82%	70.73%	74.61%	85.94%	77.45%	95.40%	83.70%	95.11%	95.00%	84.61%	96.54%	73.81%	82.98%	81.56%	84.44%	81.40%	79.70%	94.32%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	554	9	1	3	19	12	1	8	11	12	5	9	5	25	0	10	12	3	29	17	14	11	4	6	2	4	20	18	5	8	16	9	12	14	8	13	61	11	16	2	2	4	7	4	12	11	23	4	12	6	10	8	6					
		0.65%	0.37%	0.09%	0.33%	0.77%	0.59%	0.07%	0.49%	0.52%	0.64%	0.32%	0.67%	0.31%	1.21%	0.00%	0.63%	0.60%	0.17%	1.30%	0.94%	1.14%	0.78%	1.09%	0.51%	0.95%	0.30%	1.13%	1.16%	0.36%	0.46%	0.94%	0.59%	0.75%	0.98%	0.54%	0.55%	4.10%	0.75%	0.91%	0.13%	0.09%	0.33%	0.31%	0.20%	0.49%	0.75%	3.79%	0.32%	0.51%	0.33%	0.65%	0.51%	0.23%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
