Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																								
Дата голосования: 02.12.2007																								
																								
Наименование Избирательной комиссии:    Малокарачаевская																								
																								
Сводная таблица результатов выборов																								
																								
		Сумма	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	504	9	3	14	42	24	7	10	23	29	65	46	38	23	50	7	89	25					
		1.96%	2.34%	0.83%	0.59%	2.51%	2.26%	0.38%	1.08%	1.09%	1.39%	2.52%	3.39%	1.66%	1.17%	2.56%	1.06%	7.52%	2.53%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	18	0	0	0	6	0	3	0	0	5	4	0	0	0	0	0	0	0					
		0.07%	0.00%	0.00%	0.00%	0.36%	0.00%	0.16%	0.00%	0.00%	0.24%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	15	0	0	4	2	0	3	0	0	1	0	0	5	0	0	0	0	0					
		0.06%	0.00%	0.00%	0.17%	0.12%	0.00%	0.16%	0.00%	0.00%	0.05%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	56	2	1	5	6	3	6	3	0	3	4	2	0	0	5	0	11	5					
		0.22%	0.52%	0.28%	0.21%	0.36%	0.28%	0.33%	0.32%	0.00%	0.14%	0.16%	0.15%	0.00%	0.00%	0.26%	0.00%	0.93%	0.51%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	134	3	0	3	8	6	27	5	15	2	7	0	35	11	12	0	0	0					
		0.52%	0.78%	0.00%	0.13%	0.48%	0.57%	1.48%	0.54%	0.71%	0.10%	0.27%	0.00%	1.53%	0.56%	0.62%	0.00%	0.00%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	37	0	0	6	7	0	4	0	16	2	0	0	0	0	2	0	0	0					
		0.14%	0.00%	0.00%	0.25%	0.42%	0.00%	0.22%	0.00%	0.76%	0.10%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	24870	364	358	2351	1590	1019	1751	904	2023	2039	2484	1305	2204	1924	1873	649	1072	960					
		96.48%	94.79%	98.90%	98.29%	95.21%	96.13%	96.26%	97.52%	95.97%	97.70%	96.28%	96.31%	96.50%	97.76%	96.00%	98.63%	90.62%	96.97%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	38	1	0	2	4	5	2	0	12	0	6	0	2	4	0	0	0	0					
		0.15%	0.26%	0.00%	0.08%	0.24%	0.47%	0.11%	0.00%	0.57%	0.00%	0.23%	0.00%	0.09%	0.20%	0.00%	0.00%	0.00%	0.00%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
