Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																		
Дата голосования: 02.12.2007																																																		
																																																		
"Наименование Избирательной комиссии:    Калуга, Московская"																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №415					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	343	14	8	0	18	13	6	15	9	8	7	6	9	6	6	9	9	8	15	10	6	8	7	5	9	5	13	12	7	5	2	10	6	10	14	13	4	2	6	10	8	2	3	0					
14	Число погашенных неиспользованных открепительных удостоверений	266	14	2	6	7	0	8	14	1	4	9	9	3	5	10	7	1	4	5	9	4	6	13	1	5	7	5	3	3	6	5	4	4	4	5	1	14	10	10	11	0	10	9	8					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	50	0	2	4	4	0	1	0	4	0	0	2	0	2	2	5	1	1	1	3	1	2	0	2	2	0	2	0	1	0	0	0	1	3	1	0	0	0	0	1	2	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
18	1.Политическая партия «Аграрная партия России»	1479	19	51	33	43	51	45	70	33	32	34	35	29	3	12	46	40	61	63	60	32	39	14	32	32	27	23	50	23	29	31	42	32	47	46	44	44	45	16	14	12	10	8	27					
		3.23%	2.32%	3.61%	2.29%	3.08%	4.03%	2.99%	4.98%	3.19%	3.06%	3.11%	2.86%	2.99%	0.69%	2.33%	3.92%	3.67%	4.02%	4.04%	3.97%	2.66%	3.16%	2.75%	3.04%	3.93%	3.10%	3.03%	3.57%	2.32%	2.94%	3.26%	3.41%	2.79%	3.37%	3.24%	3.40%	2.76%	3.96%	2.40%	2.32%	1.69%	3.48%	4.68%	2.87%					
19	2.Всероссийская политическая партия «Гражданская Сила»	710	13	20	25	20	18	22	36	12	13	7	16	9	5	4	15	21	26	31	25	16	18	6	28	17	14	9	24	13	19	16	20	35	21	31	19	21	17	2	3	4	2	2	15					
		1.55%	1.59%	1.41%	1.74%	1.43%	1.42%	1.46%	2.56%	1.16%	1.24%	0.64%	1.31%	0.93%	1.14%	0.78%	1.28%	1.93%	1.71%	1.99%	1.66%	1.33%	1.46%	1.18%	2.66%	2.09%	1.61%	1.18%	1.71%	1.31%	1.93%	1.68%	1.62%	3.05%	1.50%	2.18%	1.47%	1.32%	1.50%	0.30%	0.50%	0.56%	0.70%	1.17%	1.59%					
20	3.Политическая партия «Демократическая партия России»	69	1	6	1	2	1	3	3	0	3	2	0	1	3	1	4	1	1	0	5	4	3	0	0	0	1	2	0	2	2	3	2	1	2	2	0	1	1	0	0	2	1	1	1					
		0.15%	0.12%	0.42%	0.07%	0.14%	0.08%	0.20%	0.21%	0.00%	0.29%	0.18%	0.00%	0.10%	0.69%	0.19%	0.34%	0.09%	0.07%	0.00%	0.33%	0.33%	0.24%	0.00%	0.00%	0.00%	0.11%	0.26%	0.00%	0.20%	0.20%	0.32%	0.16%	0.09%	0.14%	0.14%	0.00%	0.06%	0.09%	0.00%	0.00%	0.28%	0.35%	0.58%	0.11%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	8047	170	226	242	263	193	241	275	165	164	178	210	139	30	74	191	220	331	341	260	206	214	61	218	161	167	130	274	145	149	202	246	190	278	252	266	288	233	63	74	119	32	15	151					
		17.57%	20.76%	15.98%	16.82%	18.87%	15.24%	16.01%	19.56%	15.96%	15.66%	16.26%	17.17%	14.33%	6.86%	14.37%	16.30%	20.20%	21.81%	21.84%	17.22%	17.10%	17.36%	11.98%	20.74%	19.75%	19.20%	17.11%	19.54%	14.62%	15.11%	21.26%	19.97%	16.54%	19.91%	17.75%	20.56%	18.06%	20.51%	9.46%	12.27%	16.74%	11.15%	8.77%	16.05%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	558	7	12	23	12	8	21	6	16	8	11	16	4	1	5	11	14	30	10	26	14	8	6	15	10	15	8	16	20	25	7	13	18	24	32	16	30	13	2	1	8	3	2	11					
		1.22%	0.85%	0.85%	1.60%	0.86%	0.63%	1.40%	0.43%	1.55%	0.76%	1.00%	1.31%	0.41%	0.23%	0.97%	0.94%	1.29%	1.98%	0.64%	1.72%	1.16%	0.65%	1.18%	1.43%	1.23%	1.72%	1.05%	1.14%	2.02%	2.54%	0.74%	1.06%	1.57%	1.72%	2.25%	1.24%	1.88%	1.14%	0.30%	0.17%	1.13%	1.05%	1.17%	1.17%					
23	6.Политическая партия «Партия социальной справедливости»	124	4	5	4	2	3	4	4	2	2	5	2	2	0	0	3	3	0	5	6	3	2	2	4	8	2	2	7	1	3	1	5	2	1	3	6	4	1	3	4	1	0	0	3					
		0.27%	0.49%	0.35%	0.28%	0.14%	0.24%	0.27%	0.28%	0.19%	0.19%	0.46%	0.16%	0.21%	0.00%	0.00%	0.26%	0.28%	0.00%	0.32%	0.40%	0.25%	0.16%	0.39%	0.38%	0.98%	0.23%	0.26%	0.50%	0.10%	0.30%	0.11%	0.41%	0.17%	0.07%	0.21%	0.46%	0.25%	0.09%	0.45%	0.66%	0.14%	0.00%	0.00%	0.32%					
24	7.Политическая партия «Либерально-демократическая партия России»	3745	77	147	123	136	113	122	80	79	80	98	117	67	67	70	95	96	98	105	109	116	81	51	82	71	74	46	96	75	73	64	107	91	114	118	104	100	104	61	52	69	22	14	81					
		8.18%	9.40%	10.40%	8.55%	9.76%	8.93%	8.11%	5.69%	7.64%	7.64%	8.95%	9.57%	6.91%	15.33%	13.59%	8.11%	8.82%	6.46%	6.73%	7.22%	9.63%	6.57%	10.02%	7.80%	8.71%	8.51%	6.05%	6.85%	7.56%	7.40%	6.74%	8.69%	7.92%	8.17%	8.31%	8.04%	6.27%	9.15%	9.16%	8.62%	9.70%	7.67%	8.19%	8.61%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3771	79	94	101	116	80	114	90	83	80	71	91	51	16	46	94	77	134	138	134	90	133	28	85	101	80	74	134	100	95	78	117	87	136	126	116	135	117	42	47	62	26	15	58					
		8.24%	9.65%	6.65%	7.02%	8.32%	6.32%	7.57%	6.40%	8.03%	7.64%	6.48%	7.44%	5.26%	3.66%	8.93%	8.02%	7.07%	8.83%	8.84%	8.87%	7.47%	10.79%	5.50%	8.09%	12.39%	9.20%	9.74%	9.56%	10.08%	9.63%	8.21%	9.50%	7.57%	9.74%	8.87%	8.96%	8.46%	10.30%	6.31%	7.79%	8.72%	9.06%	8.77%	6.16%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	686	18	20	33	18	16	16	12	13	30	31	19	17	7	6	14	9	10	15	23	17	13	6	12	14	7	15	25	19	14	15	20	24	28	14	30	23	16	6	5	15	1	2	18					
		1.50%	2.20%	1.41%	2.29%	1.29%	1.26%	1.06%	0.85%	1.26%	2.87%	2.83%	1.55%	1.75%	1.60%	1.17%	1.19%	0.83%	0.66%	0.96%	1.52%	1.41%	1.05%	1.18%	1.14%	1.72%	0.80%	1.97%	1.78%	1.92%	1.42%	1.58%	1.62%	2.09%	2.01%	0.99%	2.32%	1.44%	1.41%	0.90%	0.83%	2.11%	0.35%	1.17%	1.91%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	25044	407	773	805	747	737	879	780	592	606	625	687	628	300	281	658	573	791	791	797	647	693	311	533	370	452	419	729	563	533	498	612	623	694	735	643	882	554	453	390	406	186	105	556					
		54.70%	49.69%	54.67%	55.94%	53.59%	58.21%	58.41%	55.48%	57.25%	57.88%	57.08%	56.17%	64.74%	68.65%	54.56%	56.14%	52.62%	52.11%	50.67%	52.78%	53.69%	56.20%	61.10%	50.71%	45.40%	51.95%	55.13%	51.99%	56.75%	54.06%	52.42%	49.68%	54.22%	49.71%	51.76%	49.69%	55.30%	48.77%	68.02%	64.68%	57.10%	64.81%	61.40%	59.09%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1081	22	34	33	28	31	27	42	26	18	19	17	12	3	13	28	23	19	51	47	38	23	16	35	24	24	22	28	19	27	28	35	35	39	44	36	48	26	12	3	8	1	1	16					
		2.36%	2.69%	2.40%	2.29%	2.01%	2.45%	1.79%	2.99%	2.51%	1.72%	1.74%	1.39%	1.24%	0.69%	2.52%	2.39%	2.11%	1.25%	3.27%	3.11%	3.15%	1.87%	3.14%	3.33%	2.94%	2.76%	2.89%	1.99%	1.92%	2.74%	2.95%	2.84%	3.05%	2.79%	3.10%	2.78%	3.01%	2.29%	1.80%	0.50%	1.13%	0.35%	0.58%	1.70%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
