Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																					
Дата голосования: 04.12.2011																																																					
																																																					
"Наименование Избирательной комиссии:    Калуга, Московская"																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297					
		14.11%	14.66%	14.40%	15.91%	14.35%	15.98%	13.20%	15.14%	15.91%	12.85%	13.80%	12.23%	15.95%	15.86%	15.53%	14.36%	13.44%	25.60%	20.32%	15.78%	14.34%	12.79%	10.94%	12.62%	12.71%	16.85%	13.56%	13.62%	10.36%	12.45%	13.33%	12.98%	12.91%	14.26%	13.96%	13.82%	16.64%	15.76%	12.78%	13.33%	11.68%	12.28%	13.56%	18.26%	15.77%	14.29%	7.59%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	710	12	17	23	24	26	15	10	19	21	7	15	25	11	18	17	11	4	11	19	13	20	8	8	17	24	16	8	15	13	9	14	17	15	15	19	11	13	25	28	20	23	31	5	10	4	4					
		1.56%	2.44%	1.51%	1.79%	1.71%	1.94%	1.68%	1.43%	1.72%	1.67%	1.03%	1.52%	2.18%	1.03%	1.84%	1.51%	1.12%	1.60%	1.75%	1.76%	1.28%	1.37%	0.54%	1.33%	1.37%	1.87%	1.34%	1.43%	1.45%	1.76%	1.07%	1.44%	1.58%	1.57%	1.64%	1.54%	1.50%	0.98%	1.88%	2.12%	1.59%	1.62%	2.09%	0.82%	1.63%	1.59%	2.53%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	11017	126	290	345	365	323	198	156	247	337	178	243	247	245	241	264	213	28	151	255	235	394	391	159	312	303	291	115	253	202	191	232	242	202	211	292	184	299	353	330	346	336	373	108	126	51	34					
		24.15%	25.66%	25.78%	26.91%	26.05%	24.12%	22.15%	22.29%	22.33%	26.72%	26.14%	24.57%	21.53%	22.85%	24.62%	23.40%	21.69%	11.20%	23.97%	23.68%	23.08%	26.95%	26.58%	26.41%	25.10%	23.63%	24.35%	20.61%	24.49%	27.33%	22.74%	23.89%	22.47%	21.17%	23.01%	23.61%	25.10%	22.65%	26.54%	25.00%	27.48%	23.71%	25.17%	17.76%	20.49%	20.24%	21.52%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2651	33	60	69	80	81	45	41	78	76	40	49	46	41	35	33	36	9	23	56	56	80	93	34	71	79	59	32	80	42	52	65	71	54	85	84	59	98	83	101	92	101	104	28	7	4	6					
		5.81%	6.72%	5.33%	5.38%	5.71%	6.05%	5.03%	5.86%	7.05%	6.03%	5.87%	4.95%	4.01%	3.82%	3.58%	2.93%	3.67%	3.60%	3.65%	5.20%	5.50%	5.47%	6.32%	5.65%	5.71%	6.16%	4.94%	5.73%	7.74%	5.68%	6.19%	6.69%	6.59%	5.66%	9.27%	6.79%	8.05%	7.42%	6.24%	7.65%	7.31%	7.13%	7.02%	4.61%	1.14%	1.59%	3.80%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	15034	145	365	389	477	439	332	244	349	406	220	342	414	356	322	453	356	97	206	368	328	443	461	180	368	410	410	230	345	212	296	325	353	333	280	399	210	395	404	409	375	458	453	270	245	103	59					
		32.95%	29.53%	32.44%	30.34%	34.05%	32.79%	37.14%	34.86%	31.56%	32.20%	32.31%	34.58%	36.09%	33.21%	32.89%	40.16%	36.25%	38.80%	32.70%	34.17%	32.22%	30.30%	31.34%	29.90%	29.61%	31.98%	34.31%	41.22%	33.40%	28.69%	35.24%	33.47%	32.78%	34.91%	30.53%	32.26%	28.65%	29.92%	30.38%	30.98%	29.79%	32.32%	30.57%	44.41%	39.84%	40.87%	37.34%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	335	4	6	5	8	14	4	7	8	7	5	9	6	9	3	8	8	2	1	11	10	17	11	2	12	6	10	4	10	5	4	7	11	11	3	13	7	14	4	11	6	11	12	4	3	1	1					
		0.73%	0.81%	0.53%	0.39%	0.57%	1.05%	0.45%	1.00%	0.72%	0.56%	0.73%	0.91%	0.52%	0.84%	0.31%	0.71%	0.81%	0.80%	0.16%	1.02%	0.98%	1.16%	0.75%	0.33%	0.97%	0.47%	0.84%	0.72%	0.97%	0.68%	0.48%	0.72%	1.02%	1.15%	0.33%	1.05%	0.95%	1.06%	0.30%	0.83%	0.48%	0.78%	0.81%	0.66%	0.49%	0.40%	0.63%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
