7	Число избирательных бюллетеней в переносных ящиках для голосования	1130	0	13	6	21	15	10	7	12	15	8	20	20	10	8	5	6	24	17	21	21	20	11	9	5	8	6	26	9	30	10	19	19	29	31	27	60	20	8	13	35	14	25	4	20	20	13	17	12	16	16	17	13	25	18	10	7	10	7	8	20	9	0	8	6	2	126	33									
8	Число бюллетеней в стационарных ящиках для голосования	95058	574	1575	1475	1224	1357	1509	1436	1211	1519	1403	1546	1420	1492	1771	1485	1434	1502	1686	1666	1656	1390	1481	1964	1992	1665	1592	1646	1693	1632	1293	1514	1382	1371	1452	1239	1418	1179	1593	1571	1659	1514	1856	810	1352	1232	1216	1416	1484	1421	1409	1322	1442	1586	1692	1716	1589	1443	1056	1800	1492	1610	612	1663	1060	1239	184	175									
9	Число недействительных избирательных бюллетеней	1062	3	0	22	14	18	14	16	11	19	24	18	9	26	31	0	22	11	22	17	22	9	15	28	23	21	21	14	12	14	7	20	18	25	26	6	27	21	24	7	15	25	22	7	9	31	18	22	11	16	21	20	16	23	0	20	13	3	13	15	31	14	1	15	12	10	1	1									
10	Число действительных избирательных бюллетеней	95126	571	1588	1459	1231	1354	1505	1427	1212	1515	1387	1548	1431	1476	1748	1490	1418	1515	1681	1670	1655	1401	1477	1945	1974	1652	1577	1658	1690	1648	1296	1513	1383	1375	1457	1260	1451	1178	1577	1577	1679	1503	1859	807	1363	1221	1211	1411	1485	1421	1404	1319	1439	1588	1710	1706	1583	1450	1050	1793	1481	1605	611	1656	1054	1231	309	207									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																														
13	Бабурин Сергей Николаевич	694	3	16	7	8	7	12	7	12	6	9	10	16	19	15	8	7	13	16	15	3	11	12	17	9	12	6	14	14	16	9	11	8	25	13	10	10	6	13	10	16	16	16	7	19	10	12	11	11	9	13	7	8	13	8	8	5	5	5	15	5	13	1	6	6	7	2	5									
		0.72%	0.52%	1.01%	0.47%	0.64%	0.51%	0.79%	0.49%	0.98%	0.39%	0.64%	0.64%	1.11%	1.26%	0.84%	0.54%	0.49%	0.85%	0.94%	0.89%	0.18%	0.78%	0.80%	0.86%	0.45%	0.72%	0.38%	0.84%	0.82%	0.96%	0.69%	0.72%	0.57%	1.79%	0.88%	0.79%	0.68%	0.50%	0.81%	0.63%	0.94%	1.05%	0.85%	0.86%	1.38%	0.80%	0.98%	0.77%	0.74%	0.63%	0.91%	0.52%	0.55%	0.81%	0.47%	0.46%	0.31%	0.34%	0.47%	0.83%	0.33%	0.80%	0.16%	0.36%	0.56%	0.56%	0.65%	2.40%									
14	Грудинин Павел Николаевич	10266	39	142	167	160	142	178	176	116	189	140	126	131	142	187	50	172	151	223	171	178	131	136	236	226	213	167	166	194	187	147	167	153	128	165	101	146	137	188	195	179	169	217	75	81	124	125	164	189	157	175	161	218	156	223	231	190	91	124	180	186	178	40	210	92	112	32	24									
		10.67%	6.79%	8.94%	11.28%	12.85%	10.35%	11.72%	12.20%	9.48%	12.32%	9.92%	8.05%	9.10%	9.45%	10.51%	3.36%	11.94%	9.90%	13.09%	10.14%	10.61%	9.29%	9.12%	11.96%	11.32%	12.73%	10.45%	9.93%	11.40%	11.25%	11.28%	10.89%	10.92%	9.14%	11.13%	7.98%	9.88%	11.43%	11.74%	12.31%	10.57%	11.06%	11.54%	9.21%	5.90%	9.90%	10.17%	11.44%	12.63%	10.93%	12.28%	12.02%	14.98%	9.68%	13.04%	13.38%	11.90%	6.26%	11.67%	9.96%	12.30%	10.99%	6.54%	12.57%	8.63%	9.02%	10.32%	11.54%									
15	Жириновский Владимир Вольфович	8845	44	157	172	170	151	137	157	120	94	121	128	110	145	150	186	82	135	284	102	197	101	329	99	120	85	94	103	86	131	143	130	131	119	114	149	134	147	105	179	141	122	269	183	165	105	93	101	250	120	81	74	104	110	250	135	115	153	128	163	109	90	68	91	128	123	22	11									
		9.20%	7.67%	9.89%	11.61%	13.65%	11.01%	9.02%	10.88%	9.81%	6.13%	8.58%	8.17%	7.64%	9.65%	8.43%	12.48%	5.69%	8.85%	16.68%	6.05%	11.75%	7.16%	22.05%	5.02%	6.01%	5.08%	5.88%	6.16%	5.05%	7.88%	10.97%	8.48%	9.35%	8.50%	7.69%	11.77%	9.07%	12.26%	6.56%	11.30%	8.32%	7.98%	14.30%	22.48%	12.03%	8.39%	7.57%	7.05%	16.71%	8.35%	5.68%	5.53%	7.15%	6.83%	14.62%	7.82%	7.21%	10.53%	12.04%	9.02%	7.21%	5.56%	11.11%	5.45%	12.01%	9.91%	7.10%	5.29%									
16	Путин Владимир Владимирович	70459	472	1144	1064	858	998	1107	1013	901	1152	1039	1212	1109	1099	1310	1185	1078	1149	1068	1284	1208	1074	901	1470	1503	1241	1215	1277	1317	1247	932	1135	1012	1041	1101	948	1106	834	1198	1130	1255	1122	1254	499	1009	927	915	1057	950	1045	1046	981	1019	1208	1146	1256	1198	1128	729	1353	1110	1258	467	1289	760	940	244	162									
		73.25%	82.23%	72.04%	71.84%	68.92%	72.74%	72.88%	70.20%	73.67%	75.10%	73.64%	77.39%	77.01%	73.17%	73.64%	79.53%	74.86%	75.29%	62.71%	76.11%	72.03%	76.17%	60.39%	74.51%	75.26%	74.18%	76.03%	76.38%	77.38%	75.03%	71.53%	74.04%	72.23%	74.36%	74.24%	74.88%	74.83%	69.56%	74.83%	71.34%	74.09%	73.43%	66.67%	61.30%	73.54%	74.04%	74.45%	73.76%	63.50%	72.72%	73.40%	73.26%	70.03%	74.98%	67.02%	72.77%	75.06%	77.63%	68.58%	74.83%	73.41%	77.70%	76.31%	77.14%	71.29%	75.75%	78.71%	77.88%									
17	Собчак Ксения Анатольевна	2356	8	16	24	20	23	36	37	30	36	44	35	29	32	35	31	49	32	49	45	38	40	44	57	56	51	48	48	42	29	33	31	38	25	31	26	32	22	27	31	40	34	43	20	40	32	32	37	43	42	48	44	46	49	43	39	43	36	37	51	28	40	22	35	42	25	2	3									
		2.45%	1.39%	1.01%	1.62%	1.61%	1.68%	2.37%	2.56%	2.45%	2.35%	3.12%	2.23%	2.01%	2.13%	1.97%	2.08%	3.40%	2.10%	2.88%	2.67%	2.27%	2.84%	2.95%	2.89%	2.80%	3.05%	3.00%	2.87%	2.47%	1.74%	2.53%	2.02%	2.71%	1.79%	2.09%	2.05%	2.17%	1.83%	1.69%	1.96%	2.36%	2.23%	2.29%	2.46%	2.92%	2.56%	2.60%	2.58%	2.87%	2.92%	3.37%	3.29%	3.16%	3.04%	2.51%	2.26%	2.69%	2.48%	3.48%	2.82%	1.85%	2.47%	3.59%	2.09%	3.94%	2.01%	0.65%	1.44%									
18	Сурайкин Максим Александрович	644	3	31	6	5	11	11	10	15	8	10	9	6	8	23	12	7	9	11	15	8	8	14	13	8	10	18	6	7	16	15	13	9	9	11	9	8	12	8	6	9	9	20	4	7	7	16	11	8	20	5	7	7	15	6	9	4	6	6	7	16	5	0	8	6	5	2	1									
		0.67%	0.52%	1.95%	0.41%	0.40%	0.80%	0.72%	0.69%	1.23%	0.52%	0.71%	0.57%	0.42%	0.53%	1.29%	0.81%	0.49%	0.59%	0.65%	0.89%	0.48%	0.57%	0.94%	0.66%	0.40%	0.60%	1.13%	0.36%	0.41%	0.96%	1.15%	0.85%	0.64%	0.64%	0.74%	0.71%	0.54%	1.00%	0.50%	0.38%	0.53%	0.59%	1.06%	0.49%	0.51%	0.56%	1.30%	0.77%	0.53%	1.39%	0.35%	0.52%	0.48%	0.93%	0.35%	0.52%	0.25%	0.41%	0.56%	0.39%	1.06%	0.31%	0.00%	0.48%	0.56%	0.40%	0.65%	0.48%									
19	Титов Борис Юрьевич	898	0	31	11	6	13	10	16	6	13	16	8	12	13	10	6	9	10	15	19	11	17	21	33	25	16	15	23	17	9	6	11	15	19	9	12	9	6	19	16	23	16	9	5	21	7	9	10	24	14	22	27	20	18	18	14	12	16	16	9	9	9	3	12	10	9	2	1									
		0.93%	0.00%	1.95%	0.74%	0.48%	0.95%	0.66%	1.11%	0.49%	0.85%	1.13%	0.51%	0.83%	0.87%	0.56%	0.40%	0.63%	0.66%	0.88%	1.13%	0.66%	1.21%	1.41%	1.67%	1.25%	0.96%	0.94%	1.38%	0.99%	0.54%	0.46%	0.72%	1.07%	1.36%	0.61%	0.95%	0.61%	0.50%	1.19%	1.01%	1.36%	1.05%	0.48%	0.61%	1.53%	0.56%	0.73%	0.70%	1.60%	0.97%	1.54%	2.02%	1.37%	1.12%	1.05%	0.81%	0.75%	1.10%	1.51%	0.50%	0.60%	0.56%	0.49%	0.72%	0.94%	0.73%	0.65%	0.48%									
20	Явлинский Григорий Алексеевич	964	2	51	8	4	9	14	11	12	17	8	20	18	18	18	12	14	16	15	19	12	19	20	20	27	24	14	21	13	13	11	15	17	9	13	5	6	14	19	10	16	15	31	14	21	9	9	20	10	14	14	18	17	19	16	14	16	15	5	15	18	12	10	5	10	10	3	0									
		1.00%	0.35%	3.21%	0.54%	0.32%	0.66%	0.92%	0.76%	0.98%	1.11%	0.57%	1.28%	1.25%	1.20%	1.01%	0.81%	0.97%	1.05%	0.88%	1.13%	0.72%	1.35%	1.34%	1.01%	1.35%	1.43%	0.88%	1.26%	0.76%	0.78%	0.84%	0.98%	1.21%	0.64%	0.88%	0.39%	0.41%	1.17%	1.19%	0.63%	0.94%	0.98%	1.65%	1.72%	1.53%	0.72%	0.73%	1.40%	0.67%	0.97%	0.98%	1.34%	1.17%	1.18%	0.94%	0.81%	1.00%	1.03%	0.47%	0.83%	1.19%	0.74%	1.63%	0.30%	0.94%	0.81%	0.97%	0.00%									
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
