Выборы Президента Российской Федерации																																											
																																											
Наименование Избирательной комиссии:    Советская																																											
																																											
Итоги голосования 																																											
																																											
		Сумма	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129					
		24.09%	26.29%	36.25%	19.10%	28.83%	20.37%	20.37%	19.35%	34.84%	20.62%	15.53%	66.22%	40.13%	34.73%	21.73%	21.40%	29.82%	24.78%	36.11%	15.08%	14.08%	21.19%	26.67%	24.05%	21.79%	20.50%	18.71%	25.07%	24.60%	16.12%	24.02%	24.72%	19.53%	13.56%	37.42%	29.14%	27.62%					
																																											
24	Против всех	316	2	7	2	7	5	5	1	1	0	4	2	10	0	9	2	7	0	10	4	0	29	1	15	37	29	15	24	24	20	10	5	9	4	6	6	4					
		2.32%	1.14%	2.11%	1.01%	3.15%	3.09%	1.17%	0.54%	0.41%	0.00%	0.85%	1.35%	2.24%	0.00%	1.47%	0.93%	2.46%	0.00%	3.47%	2.01%	0.00%	3.53%	0.95%	2.47%	4.20%	4.25%	2.62%	3.17%	3.45%	2.54%	1.78%	0.93%	1.50%	3.39%	3.87%	3.43%	2.21%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
