Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Городищенская																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792					
		0.14%	0.0%	0.0%	0.42%	0.0%	0.78%	0.0%	0.49%	0.10%	0.23%	0.0%	0.0%	0.0%	0.0%	0.34%	0.44%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.12%	0.0%	0.11%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.09%	0.0%					
27	"10. ""Аграрная партия России"""	596	10	28	21	3	5	12	16	15	14	3	18	2	21	21	24	14	3	4	0	5	6	35	10	4	29	9	8	21	7	24	6	27	5	5	67	30	52	12					
		2.66%	2.19%	5.94%	4.45%	0.98%	1.95%	5.74%	1.57%	1.60%	1.11%	1.21%	4.55%	0.42%	1.63%	1.80%	2.12%	3.64%	1.02%	1.42%	0.0%	3.14%	6.0%	4.27%	2.42%	2.56%	3.57%	2.07%	0.89%	2.81%	0.93%	2.64%	3.61%	3.46%	4.06%	5.95%	7.99%	3.37%	4.88%	1.15%					
28	"11. ""Истинные патриоты России"""	223	0	0	2	1	0	0	3	5	0	0	1	0	4	1	1	0	0	0	0	0	2	0	0	2	0	2	16	0	8	3	0	4	0	1	46	40	69	12					
		0.99%	0.0%	0.0%	0.42%	0.32%	0.0%	0.0%	0.29%	0.53%	0.0%	0.0%	0.25%	0.0%	0.31%	0.08%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	2.0%	0.0%	0.0%	1.28%	0.0%	0.46%	1.78%	0.0%	1.06%	0.33%	0.0%	0.51%	0.0%	1.19%	5.48%	4.50%	6.48%	1.15%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	138	1	2	1	0	0	0	4	16	5	1	4	0	6	8	10	3	0	0	0	0	1	7	0	2	7	1	4	7	2	6	4	7	2	3	10	6	4	4					
		0.61%	0.21%	0.42%	0.21%	0.0%	0.0%	0.0%	0.39%	1.71%	0.39%	0.40%	1.01%	0.0%	0.46%	0.68%	0.88%	0.78%	0.0%	0.0%	0.0%	0.0%	1.0%	0.85%	0.0%	1.28%	0.86%	0.23%	0.44%	0.93%	0.26%	0.66%	2.40%	0.89%	1.62%	3.57%	1.19%	0.67%	0.37%	0.38%					
30	"13. ""Демократическая партия России"""	28	0	1	1	0	0	0	3	1	1	0	0	0	1	3	3	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	5	0	0	0	1	4	0					
		0.12%	0.0%	0.21%	0.21%	0.0%	0.0%	0.0%	0.29%	0.10%	0.07%	0.0%	0.0%	0.0%	0.07%	0.25%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	1.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.11%	0.37%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	83	0	0	1	1	0	0	2	4	2	3	1	0	3	2	3	1	0	1	0	0	0	0	4	0	2	0	1	1	0	2	0	6	0	0	7	18	16	2					
		0.37%	0.0%	0.0%	0.21%	0.32%	0.0%	0.0%	0.19%	0.42%	0.15%	1.21%	0.25%	0.0%	0.23%	0.17%	0.26%	0.26%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.96%	0.0%	0.24%	0.0%	0.11%	0.13%	0.0%	0.22%	0.0%	0.76%	0.0%	0.0%	0.83%	2.02%	1.50%	0.19%					
32	"15. ""Партия СЛОН"""	27	0	1	0	0	0	0	2	0	2	0	0	1	2	0	3	0	0	1	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	6	3	1					
		0.12%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.15%	0.0%	0.0%	0.21%	0.15%	0.0%	0.26%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	0.28%	0.09%					
33	"16. ""Родина"" (народно-патриотический союз)"""	983	11	26	31	10	4	6	50	76	66	1	11	12	59	62	55	10	11	2	2	15	0	23	4	7	38	35	59	41	39	63	0	22	10	2	33	28	42	17					
		4.39%	2.41%	5.52%	6.58%	3.27%	1.56%	2.87%	4.91%	8.12%	5.26%	0.40%	2.78%	2.56%	4.60%	5.32%	4.87%	2.60%	3.74%	0.71%	1.17%	9.43%	0.0%	2.81%	0.96%	4.48%	4.68%	8.08%	6.58%	5.49%	5.18%	6.94%	0.0%	2.82%	8.13%	2.38%	3.93%	3.15%	3.94%	1.64%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	100	0	3	3	2	0	0	7	2	6	1	1	0	3	6	3	1	3	0	2	1	3	1	2	2	1	2	1	2	5	3	0	3	0	1	8	9	11	2					
		0.44%	0.0%	0.63%	0.63%	0.65%	0.0%	0.0%	0.68%	0.21%	0.47%	0.40%	0.25%	0.0%	0.23%	0.51%	0.26%	0.26%	1.02%	0.0%	1.17%	0.62%	3.0%	0.12%	0.48%	1.28%	0.12%	0.46%	0.11%	0.26%	0.66%	0.33%	0.0%	0.38%	0.0%	1.19%	0.95%	1.01%	1.03%	0.19%					
35	"18. ""ЛДПР"""	1738	24	54	58	21	17	24	98	91	172	23	29	8	155	141	124	33	11	17	19	3	2	47	5	6	74	31	63	66	84	79	19	29	7	2	25	19	43	15					
		7.77%	5.27%	11.46%	12.31%	6.88%	6.64%	11.48%	9.62%	9.73%	13.71%	9.34%	7.34%	1.70%	12.09%	12.10%	10.98%	8.59%	3.74%	6.04%	11.17%	1.88%	2.0%	5.74%	1.21%	3.84%	9.12%	7.15%	7.03%	8.84%	11.17%	8.71%	11.44%	3.71%	5.69%	2.38%	2.98%	2.13%	4.04%	1.44%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	326	1	7	5	3	2	7	14	26	20	2	2	3	38	32	28	5	4	1	1	1	2	8	7	1	8	6	15	12	18	11	0	7	0	0	6	6	11	6					
		1.45%	0.21%	1.48%	1.06%	0.98%	0.78%	3.34%	1.37%	2.78%	1.59%	0.81%	0.50%	0.64%	2.96%	2.74%	2.48%	1.30%	1.36%	0.35%	0.58%	0.62%	2.0%	0.97%	1.69%	0.64%	0.98%	1.38%	1.67%	1.60%	2.39%	1.21%	0.0%	0.89%	0.0%	0.0%	0.71%	0.67%	1.03%	0.57%					
37	"20. ""Политическая партия ""Единая Россия"""	12550	345	255	217	175	200	124	499	421	572	174	258	391	669	588	531	223	220	232	131	111	51	522	331	93	468	220	517	400	355	490	111	497	76	49	412	472	486	664					
		56.13%	75.82%	54.14%	46.07%	57.37%	78.12%	59.33%	49.01%	45.02%	45.61%	70.73%	65.31%	83.54%	52.22%	50.47%	47.03%	58.07%	74.82%	82.56%	77.05%	69.81%	51.0%	63.81%	80.14%	59.61%	57.70%	50.80%	57.70%	53.61%	47.20%	54.02%	66.86%	63.71%	61.78%	58.33%	49.16%	53.15%	45.67%	64.15%					
38	"21. ""Российская Конституционно-демократическая партия"""	79	3	3	2	1	0	0	5	5	3	2	0	1	1	3	2	1	1	0	0	0	1	2	1	1	2	1	2	2	4	5	3	4	0	1	3	7	3	4					
		0.35%	0.65%	0.63%	0.42%	0.32%	0.0%	0.0%	0.49%	0.53%	0.23%	0.81%	0.0%	0.21%	0.07%	0.25%	0.17%	0.26%	0.34%	0.0%	0.0%	0.0%	1.0%	0.24%	0.24%	0.64%	0.24%	0.23%	0.22%	0.26%	0.53%	0.55%	1.80%	0.51%	0.0%	1.19%	0.35%	0.78%	0.28%	0.38%					
39	"22. ""Развитие предпринимательства"""	63	1	1	1	1	1	0	6	1	4	0	0	0	4	5	2	3	0	0	0	0	1	0	0	1	0	2	7	2	0	1	0	6	0	0	2	4	2	5					
		0.28%	0.21%	0.21%	0.21%	0.32%	0.39%	0.0%	0.58%	0.10%	0.31%	0.0%	0.0%	0.0%	0.31%	0.42%	0.17%	0.78%	0.0%	0.0%	0.0%	0.0%	1.0%	0.0%	0.0%	0.64%	0.0%	0.46%	0.78%	0.26%	0.0%	0.11%	0.0%	0.76%	0.0%	0.0%	0.23%	0.45%	0.18%	0.48%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2470	30	35	64	36	12	15	152	107	187	9	33	21	163	136	160	44	22	12	6	20	19	95	27	20	92	62	101	102	132	99	7	112	13	6	79	105	107	28					
		11.04%	6.59%	7.43%	13.58%	11.80%	4.68%	7.17%	14.93%	11.44%	14.91%	3.65%	8.35%	4.48%	12.72%	11.67%	14.17%	11.45%	7.48%	4.27%	3.52%	12.57%	19.0%	11.61%	6.53%	12.82%	11.34%	14.31%	11.27%	13.67%	17.55%	10.91%	4.21%	14.35%	10.56%	7.14%	9.42%	11.82%	10.05%	2.70%					
																																													
41	Против всех	522	13	7	6	11	4	5	30	32	46	12	9	2	44	36	36	8	4	3	1	0	1	17	1	2	23	19	20	15	30	29	0	7	1	1	13	17	13	4					
		2.33%	2.85%	1.48%	1.27%	3.60%	1.56%	2.39%	2.94%	3.42%	3.66%	4.87%	2.27%	0.42%	3.43%	3.09%	3.18%	2.08%	1.36%	1.06%	0.58%	0.0%	1.0%	2.07%	0.24%	1.28%	2.83%	4.38%	2.23%	2.01%	3.98%	3.19%	0.0%	0.89%	0.81%	1.19%	1.55%	1.91%	1.22%	0.38%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
