Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Шаблыкинская																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767					
		0.31%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.86%	1.49%	0.81%	0.93%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	41	6	5	5	2	2	8	1	3	0	1	1	3	1	0	0	2	1	0	0					
		0.68%	0.76%	0.59%	0.63%	1.19%	0.88%	1.50%	0.38%	2.85%	0.0%	0.40%	0.37%	0.61%	0.31%	0.0%	0.0%	0.87%	0.4%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	10	0	3	2	0	0	0	2	0	1	0	0	0	0	0	0	0	2	0	0					
		0.16%	0.0%	0.35%	0.25%	0.0%	0.0%	0.0%	0.76%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.8%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	15	1	1	0	4	0	1	0	0	0	1	0	0	1	0	2	2	1	0	1					
		0.24%	0.12%	0.11%	0.0%	2.39%	0.0%	0.18%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.31%	0.0%	1.27%	0.87%	0.4%	0.0%	1.47%					
32	"15. ""Партия СЛОН"""	12	1	2	3	1	0	2	0	0	0	0	0	2	0	1	0	0	0	0	0					
		0.19%	0.12%	0.23%	0.38%	0.59%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	1.42%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	224	26	45	37	13	2	14	9	4	8	8	2	27	11	1	0	2	4	7	4					
		3.73%	3.30%	5.33%	4.71%	7.78%	0.88%	2.64%	3.44%	3.80%	5.12%	3.27%	0.74%	5.53%	3.41%	1.42%	0.0%	0.87%	1.6%	14.0%	5.88%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	23	2	4	1	0	0	0	0	0	0	1	7	1	2	2	0	0	2	0	1					
		0.38%	0.25%	0.47%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	2.62%	0.20%	0.62%	2.85%	0.0%	0.0%	0.8%	0.0%	1.47%					
35	"18. ""ЛДПР"""	615	90	98	79	13	16	68	12	8	19	22	8	52	40	11	19	15	35	5	5					
		10.24%	11.45%	11.62%	10.06%	7.78%	7.04%	12.83%	4.59%	7.61%	12.17%	9.01%	2.99%	10.65%	12.42%	15.71%	12.10%	6.55%	14.0%	10.0%	7.35%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	59	13	8	18	3	0	1	2	0	0	2	3	6	2	0	0	0	0	1	0					
		0.98%	1.65%	0.94%	2.29%	1.79%	0.0%	0.18%	0.76%	0.0%	0.0%	0.81%	1.12%	1.22%	0.62%	0.0%	0.0%	0.0%	0.0%	2.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	2859	316	298	332	81	142	225	153	64	95	139	162	258	136	33	95	144	121	19	46					
		47.61%	40.20%	35.34%	42.29%	48.50%	62.55%	42.45%	58.62%	60.95%	60.89%	56.96%	60.67%	52.86%	42.23%	47.14%	60.50%	62.88%	48.4%	38.0%	67.64%					
38	"21. ""Российская Конституционно-демократическая партия"""	11	1	0	3	0	0	0	0	0	0	3	1	1	0	0	0	1	0	0	1					
		0.18%	0.12%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.22%	0.37%	0.20%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	1.47%					
39	"22. ""Развитие предпринимательства"""	7	2	2	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0					
		0.11%	0.25%	0.23%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.43%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1388	234	269	206	35	51	159	52	17	16	31	37	52	82	8	29	37	57	14	2					
		23.11%	29.77%	31.90%	26.24%	20.95%	22.46%	30.0%	19.92%	16.19%	10.25%	12.70%	13.85%	10.65%	25.46%	11.42%	18.47%	16.15%	22.8%	28.0%	2.94%					
																										
41	Против всех	242	37	43	47	3	0	21	1	0	4	12	11	22	25	5	0	4	4	1	2					
		4.02%	4.70%	5.10%	5.98%	1.79%	0.0%	3.96%	0.38%	0.0%	2.56%	4.91%	4.11%	4.50%	7.76%	7.14%	0.0%	1.74%	1.6%	2.0%	2.94%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
