Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Багратионовская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25					
18	"1. ""ЕДИНЕНИЕ"""	278	13	11	6	4	10	8	14	3	12	9	27	18	0	4	22	6	13	9	12	7	17	16	9	18	10					
		1.96%	2.57%	2.51%	2.29%	1.60%	1.93%	4.25%	6.73%	1.77%	1.15%	3.54%	2.29%	1.80%	0.0%	1.34%	5.40%	3.38%	5.24%	1.19%	1.44%	2.58%	3.06%	1.05%	0.92%	1.87%	1.30%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	329	12	18	2	1	17	9	3	0	16	7	53	18	6	0	1	2	3	24	43	8	7	34	20	14	11					
		2.33%	2.38%	4.11%	0.76%	0.40%	3.28%	4.78%	1.44%	0.0%	1.53%	2.75%	4.50%	1.80%	1.69%	0.0%	0.24%	1.12%	1.20%	3.19%	5.18%	2.95%	1.26%	2.24%	2.04%	1.45%	1.43%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	310	17	13	2	12	6	6	9	5	16	1	34	26	4	9	8	3	7	16	16	3	11	28	21	20	17					
		2.19%	3.37%	2.97%	0.76%	4.81%	1.16%	3.19%	4.32%	2.95%	1.53%	0.39%	2.89%	2.61%	1.12%	3.02%	1.96%	1.69%	2.82%	2.13%	1.92%	1.10%	1.98%	1.84%	2.14%	2.07%	2.21%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	423	14	12	7	6	7	1	6	2	29	2	38	40	4	15	6	9	3	21	43	13	10	72	25	20	18					
		2.99%	2.77%	2.74%	2.68%	2.40%	1.35%	0.53%	2.88%	1.18%	2.79%	0.78%	3.23%	4.01%	1.12%	5.03%	1.47%	5.08%	1.20%	2.79%	5.18%	4.79%	1.80%	4.74%	2.55%	2.07%	2.34%					
22	"5. ""За Русь Святую"""	50	2	0	0	1	1	0	1	0	5	3	5	2	0	1	2	2	0	0	1	1	3	7	4	7	2					
		0.35%	0.39%	0.0%	0.0%	0.40%	0.19%	0.0%	0.48%	0.0%	0.48%	1.18%	0.42%	0.20%	0.0%	0.33%	0.49%	1.12%	0.0%	0.0%	0.12%	0.36%	0.54%	0.46%	0.40%	0.72%	0.26%					
23	"6. ""Объединенная Российская партия ""Русь"""	32	4	1	0	1	0	1	0	0	1	0	4	2	1	1	4	0	3	0	1	0	0	3	3	2	0					
		0.22%	0.79%	0.22%	0.0%	0.40%	0.0%	0.53%	0.0%	0.0%	0.09%	0.0%	0.34%	0.20%	0.28%	0.33%	0.98%	0.0%	1.20%	0.0%	0.12%	0.0%	0.0%	0.19%	0.30%	0.20%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	150	3	1	2	1	2	0	3	1	12	1	19	8	1	3	7	2	2	12	15	7	6	14	11	11	6					
		1.06%	0.59%	0.22%	0.76%	0.40%	0.38%	0.0%	1.44%	0.59%	1.15%	0.39%	1.61%	0.80%	0.28%	1.00%	1.71%	1.12%	0.80%	1.59%	1.80%	2.58%	1.08%	0.92%	1.12%	1.14%	0.78%					
25	"8. ""Народно-республиканская партия России"""	22	1	0	1	2	1	0	0	0	0	0	2	0	0	0	0	2	1	2	1	0	1	3	1	2	2					
		0.15%	0.19%	0.0%	0.38%	0.80%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	1.12%	0.40%	0.26%	0.12%	0.0%	0.18%	0.19%	0.10%	0.20%	0.26%					
26	"9. ""Российская экологическая партия ""Зеленые"""	38	0	1	0	0	1	1	2	1	3	0	7	0	0	1	1	0	0	0	3	3	2	6	1	4	1					
		0.26%	0.0%	0.22%	0.0%	0.0%	0.19%	0.53%	0.96%	0.59%	0.28%	0.0%	0.59%	0.0%	0.0%	0.33%	0.24%	0.0%	0.0%	0.0%	0.36%	1.10%	0.36%	0.39%	0.10%	0.41%	0.13%					
27	"10. ""Аграрная партия России"""	340	22	10	5	6	18	3	7	6	15	12	13	19	5	12	8	6	10	21	8	5	28	28	24	22	27					
		2.40%	4.36%	2.28%	1.91%	2.40%	3.48%	1.59%	3.36%	3.55%	1.44%	4.72%	1.10%	1.90%	1.40%	4.02%	1.96%	3.38%	4.03%	2.79%	0.96%	1.84%	5.04%	1.84%	2.45%	2.28%	3.51%					
28	"11. ""Истинные патриоты России"""	15	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	3	0	0	4	1	1	2					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.56%	0.40%	0.0%	0.36%	0.0%	0.0%	0.26%	0.10%	0.10%	0.26%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	130	6	5	3	3	4	2	1	2	9	1	7	15	3	1	3	4	0	18	8	2	1	6	13	7	6					
		0.92%	1.19%	1.14%	1.14%	1.20%	0.77%	1.06%	0.48%	1.18%	0.86%	0.39%	0.59%	1.50%	0.84%	0.33%	0.73%	2.25%	0.0%	2.39%	0.96%	0.73%	0.18%	0.39%	1.33%	0.72%	0.78%					
30	"13. ""Демократическая партия России"""	119	6	5	2	2	1	3	0	0	9	1	5	10	1	6	7	5	6	3	11	2	6	7	5	11	5					
		0.84%	1.19%	1.14%	0.76%	0.80%	0.19%	1.59%	0.0%	0.0%	0.86%	0.39%	0.42%	1.00%	0.28%	2.01%	1.71%	2.82%	2.41%	0.39%	1.32%	0.73%	1.08%	0.46%	0.51%	1.14%	0.65%					
31	"14. ""Великая Россия - Евразийский Союз"""	44	0	1	0	3	1	3	1	1	2	0	1	1	1	0	2	0	3	3	5	0	3	7	1	4	1					
		0.31%	0.0%	0.22%	0.0%	1.20%	0.19%	1.59%	0.48%	0.59%	0.19%	0.0%	0.08%	0.10%	0.28%	0.0%	0.49%	0.0%	1.20%	0.39%	0.60%	0.0%	0.54%	0.46%	0.10%	0.41%	0.13%					
32	"15. ""Партия СЛОН"""	15	1	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	1	0	2	0	1	1	4	0	0					
		0.10%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	1.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.40%	0.0%	0.24%	0.0%	0.18%	0.06%	0.40%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	969	26	22	12	24	33	10	10	15	76	30	104	88	20	12	12	7	8	38	70	7	32	121	85	52	55					
		6.86%	5.15%	5.03%	4.59%	9.63%	6.38%	5.31%	4.80%	8.87%	7.31%	11.81%	8.84%	8.83%	5.63%	4.02%	2.94%	3.95%	3.22%	5.05%	8.43%	2.58%	5.76%	7.98%	8.70%	5.40%	7.16%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	34	0	0	0	0	2	2	0	2	1	0	5	1	1	1	0	1	3	1	0	0	0	2	6	5	1					
		0.24%	0.0%	0.0%	0.0%	0.0%	0.38%	1.06%	0.0%	1.18%	0.09%	0.0%	0.42%	0.10%	0.28%	0.33%	0.0%	0.56%	1.20%	0.13%	0.0%	0.0%	0.0%	0.13%	0.61%	0.51%	0.13%					
35	"18. ""ЛДПР"""	2332	105	63	49	51	91	20	28	22	196	37	190	193	78	41	46	35	39	133	150	48	68	260	134	142	113					
		16.52%	20.83%	14.41%	18.77%	20.48%	17.60%	10.63%	13.46%	13.01%	18.86%	14.56%	16.15%	19.37%	21.97%	13.75%	11.30%	19.77%	15.72%	17.70%	18.07%	17.71%	12.25%	17.15%	13.71%	14.76%	14.71%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	270	13	12	2	10	8	4	5	2	23	9	22	14	5	2	3	2	8	22	12	7	11	29	14	22	9					
		1.91%	2.57%	2.74%	0.76%	4.01%	1.54%	2.12%	2.40%	1.18%	2.21%	3.54%	1.87%	1.40%	1.40%	0.67%	0.73%	1.12%	3.22%	2.92%	1.44%	2.58%	1.98%	1.91%	1.43%	2.28%	1.17%					
37	"20. ""Политическая партия ""Единая Россия"""	5724	206	200	136	78	217	86	83	81	468	94	413	343	182	141	235	70	109	306	271	101	275	626	327	367	309					
		40.55%	40.87%	45.76%	52.10%	31.32%	41.97%	45.74%	39.90%	47.92%	45.04%	37.00%	35.11%	34.43%	51.26%	47.31%	57.73%	39.54%	43.95%	40.74%	32.65%	37.26%	49.54%	41.29%	33.46%	38.14%	40.23%					
38	"21. ""Российская Конституционно-демократическая партия"""	23	0	1	0	1	2	0	1	0	2	0	2	1	1	0	0	1	0	2	0	0	1	3	2	2	1					
		0.16%	0.0%	0.22%	0.0%	0.40%	0.38%	0.0%	0.48%	0.0%	0.19%	0.0%	0.17%	0.10%	0.28%	0.0%	0.0%	0.56%	0.0%	0.26%	0.0%	0.0%	0.18%	0.19%	0.20%	0.20%	0.13%					
39	"22. ""Развитие предпринимательства"""	30	0	3	0	2	0	0	0	3	0	0	3	5	0	1	0	0	1	1	2	2	0	1	3	1	2					
		0.21%	0.0%	0.68%	0.0%	0.80%	0.0%	0.0%	0.0%	1.77%	0.0%	0.0%	0.25%	0.50%	0.0%	0.33%	0.0%	0.0%	0.40%	0.13%	0.24%	0.73%	0.0%	0.06%	0.30%	0.10%	0.26%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1473	23	35	18	23	60	11	17	10	80	30	135	124	21	29	27	6	9	78	82	29	43	134	173	157	119					
		10.43%	4.56%	8.00%	6.89%	9.23%	11.60%	5.85%	8.17%	5.91%	7.69%	11.81%	11.47%	12.44%	5.91%	9.73%	6.63%	3.38%	3.62%	10.38%	9.87%	10.70%	7.74%	8.83%	17.70%	16.32%	15.49%					
																																
41	Против всех	756	22	18	11	10	24	12	7	6	56	13	70	57	15	10	8	9	14	35	64	17	25	83	69	62	39					
		5.35%	4.36%	4.11%	4.21%	4.01%	4.64%	6.38%	3.36%	3.55%	5.38%	5.11%	5.95%	5.72%	4.22%	3.35%	1.96%	5.08%	5.64%	4.66%	7.71%	6.27%	4.50%	5.47%	7.06%	6.44%	5.07%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
