7	Число избирательных бюллетеней в переносных ящиках для голосования	2711	46	64	7	10	8	19	16	32	47	23	58	30	56	60	41	41	22	86	38	88	60	74	59	32	130	70	60	11	100	53	46	19	41	81	29	81	21	27	16	14	25	30	115	43	17	45	23	27	33	29	39	30	48	19	106	75	115	6	70					
8	Число бюллетеней в стационарных ящиках для голосования	46788	635	688	1046	1171	1080	1105	1092	1108	1032	1005	1034	1052	1012	1035	969	1046	778	1187	1066	807	745	498	253	578	691	714	741	314	185	816	633	309	1130	1067	1259	550	635	1001	833	723	931	989	285	1076	730	719	608	649	187	771	794	859	890	725	733	947	817	355	100					
9	Число недействительных избирательных бюллетеней	776	12	13	2	13	16	23	21	18	10	22	15	16	14	15	21	14	8	25	15	18	17	6	3	11	6	16	12	2	4	14	15	7	20	17	43	8	8	18	13	11	8	12	26	13	12	10	8	8	5	8	16	15	11	5	11	7	16	18	5					
10	Число действительных избирательных бюллетеней	48723	669	739	1051	1168	1072	1101	1087	1122	1069	1006	1077	1066	1054	1080	989	1073	792	1248	1089	877	788	566	309	599	815	768	789	323	281	855	664	321	1151	1131	1245	623	648	1010	836	726	948	1007	374	1106	735	754	623	668	215	792	817	874	927	739	828	1015	916	343	165					
11	Число полученных открепительных  удостоверений	1425	25	20	20	20	20	25	30	30	30	30	30	35	25	25	25	30	30	30	25	30	20	15	10	20	20	20	20	10	10	50	15	10	25	25	25	15	20	20	25	20	30	30	15	25	35	20	20	30	10	100	25	20	25	30	30	25	25	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	789	15	10	15	9	16	10	14	14	16	15	24	26	18	14	14	14	24	25	24	12	12	5	3	6	10	11	10	0	2	30	7	5	13	13	18	7	6	8	7	17	16	12	2	13	17	15	9	24	2	92	9	18	9	9	9	8	6	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	589	8	9	10	14	5	12	10	9	5	10	6	12	11	16	6	5	20	8	8	11	16	13	10	3	5	5	6	4	5	11	11	6	4	11	10	7	9	8	6	5	8	12	4	5	2	18	15	15	9	7	22	4	9	7	9	4	2	78	9					
14	Число неиспользованных открепительных удостоверений	636	10	10	5	11	4	15	16	16	14	15	6	9	7	11	11	16	6	5	1	18	8	10	7	14	10	9	10	10	8	20	8	5	12	12	7	8	14	12	18	3	14	18	13	12	18	5	11	6	8	8	16	2	16	21	21	17	19	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	33	1	0	1	0	2	0	0	0	0	0	0	0	2	1	3	2	2	0	1	0	1	0	0	0	0	2	3	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	1	0	2	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																		
18	Богданов Андрей Владимирович	841	7	15	16	19	16	24	23	19	18	17	22	11	18	18	23	13	14	29	16	17	13	4	6	13	6	15	13	3	3	17	15	6	14	23	21	14	10	12	16	17	14	15	10	20	13	6	18	16	4	14	17	14	23	11	11	14	10	9	6					
		1.70%	1.03%	1.99%	1.52%	1.61%	1.47%	2.14%	2.08%	1.67%	1.67%	1.65%	2.01%	1.02%	1.69%	1.64%	2.28%	1.20%	1.75%	2.28%	1.45%	1.90%	1.61%	0.70%	1.92%	2.13%	0.73%	1.91%	1.62%	0.92%	1.05%	1.96%	2.21%	1.83%	1.20%	2.00%	1.63%	2.22%	1.52%	1.17%	1.88%	2.31%	1.46%	1.47%	2.50%	1.79%	1.74%	0.79%	2.85%	2.37%	1.82%	1.75%	2.04%	1.57%	2.45%	1.48%	1.31%	1.37%	1.07%	2.49%	3.53%					
19	Жириновский Владимир Вольфович	7287	100	91	166	208	187	181	169	169	158	149	158	164	126	130	143	152	126	173	123	97	148	76	47	85	120	127	115	40	31	102	81	46	165	167	182	97	91	138	112	117	147	172	49	149	122	120	104	83	38	119	111	112	154	112	141	181	148	144	24					
		14.72%	14.68%	12.10%	15.76%	17.61%	17.19%	16.10%	15.25%	14.82%	14.64%	14.49%	14.47%	15.16%	11.80%	11.87%	14.16%	13.98%	15.75%	13.59%	11.14%	10.84%	18.39%	13.29%	15.06%	13.93%	14.62%	16.20%	14.36%	12.31%	10.88%	11.74%	11.93%	14.02%	14.09%	14.55%	14.13%	15.37%	13.87%	13.42%	13.19%	15.88%	15.38%	16.88%	12.25%	13.32%	16.33%	15.71%	16.48%	12.28%	17.27%	14.88%	13.33%	12.60%	16.42%	15.05%	16.81%	17.71%	15.88%	39.89%	14.12%					
20	Зюганов Геннадий Андреевич	12611	179	183	197	254	228	218	247	261	273	260	278	294	275	270	221	302	191	339	380	271	150	170	75	142	197	161	206	78	67	234	182	87	308	336	400	178	163	259	280	201	242	266	91	321	192	233	186	203	39	185	250	267	263	216	187	211	202	18	44					
		25.48%	26.28%	24.34%	18.71%	21.51%	20.96%	19.40%	22.29%	22.89%	25.30%	25.29%	25.46%	27.17%	25.75%	24.66%	21.88%	27.78%	23.88%	26.63%	34.42%	30.28%	18.63%	29.72%	24.04%	23.28%	23.99%	20.54%	25.72%	24.00%	23.51%	26.93%	26.80%	26.52%	26.30%	29.27%	31.06%	28.21%	24.85%	25.19%	32.98%	27.27%	25.31%	26.10%	22.75%	28.69%	25.70%	30.50%	29.48%	30.03%	17.73%	23.13%	30.01%	30.03%	28.04%	29.03%	22.29%	20.65%	21.67%	4.99%	25.88%					
21	Медведев Дмитрий Анатольевич	27984	383	450	672	687	641	678	648	673	620	580	619	597	635	662	602	606	461	707	570	492	477	316	181	359	492	465	455	202	180	502	386	182	664	605	642	334	384	601	428	391	545	554	224	616	408	395	315	366	134	474	439	481	487	400	489	609	556	172	91					
		56.53%	56.24%	59.84%	63.82%	58.17%	58.92%	60.32%	58.48%	59.04%	57.46%	56.42%	56.68%	55.18%	59.46%	60.46%	59.60%	55.75%	57.63%	55.54%	51.63%	54.97%	59.25%	55.24%	58.01%	58.85%	59.93%	59.31%	56.80%	62.15%	63.16%	57.77%	56.85%	55.49%	56.70%	52.70%	49.84%	52.93%	58.54%	58.46%	50.41%	53.05%	57.01%	54.37%	56.00%	55.05%	54.62%	51.70%	49.92%	54.14%	60.91%	59.25%	52.70%	54.11%	51.92%	53.76%	58.28%	59.59%	59.66%	47.65%	53.53%					
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
