Выборы Президента Российской Федерации																																																									
																																																									
Наименование Избирательной комиссии:    Новоаннинская																																																									
																																																									
Итоги голосования 																																																									
																																																									
		Сумма	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253					
24	Против всех	338	6	12	14	26	22	16	17	24	7	28	2	4	0	10	14	1	0	3	4	0	2	5	5	2	7	10	11	5	3	1	1	13	1	1	1	5	8	4	0	1	1	8	3	12	3	2	8	0	2	3					
		1.83%	0.74%	1.71%	2.22%	4.51%	2.55%	2.09%	1.95%	2.84%	1.34%	2.41%	0.34%	6.56%	0.00%	2.75%	8.70%	0.85%	0.00%	1.30%	2.42%	0.00%	0.37%	2.69%	0.90%	1.37%	4.24%	4.76%	3.08%	2.19%	0.79%	0.56%	1.96%	1.45%	0.49%	1.64%	0.98%	1.75%	1.93%	0.71%	0.00%	0.65%	0.27%	1.55%	1.72%	2.23%	1.71%	1.07%	1.17%	0.00%	3.64%	3.16%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
