7	Число избирательных бюллетеней в переносных ящиках для голосования	4890	152	106	110	185	164	172	163	97	203	111	123	159	11	3	58	58	20	6	107	57	65	205	85	138	21	40	71	123	82	97	58	233	230	33	140	191	83	43	139	139	27	204	54	78	208	12	26					
8	Число бюллетеней в стационарных ящиках для голосования	17344	900	799	676	622	881	759	850	799	602	833	647	454	73	88	338	110	84	68	229	129	192	456	80	503	90	114	126	288	185	405	134	1072	115	304	231	470	40	103	241	352	148	498	152	144	850	41	69					
9	Число недействительных избирательных бюллетеней	200	33	8	8	9	3	23	11	11	4	9	6	5	0	0	3	0	0	0	3	0	0	6	0	4	2	0	0	7	2	4	0	5	3	1	1	6	0	1	5	2	3	3	0	0	4	2	3					
10	Число действительных избирательных бюллетеней	22034	1019	897	778	798	1042	908	1002	885	801	935	764	608	84	91	393	168	104	74	333	186	257	655	165	637	109	154	197	404	265	498	192	1300	342	336	370	655	123	145	375	489	172	699	206	222	1054	51	92					
11	Число полученных открепительных  удостоверений	616	18	12	14	17	20	15	29	34	18	18	27	5	1	4	17	6	0	0	13	14	6	43	9	10	0	3	4	10	13	25	7	38	5	13	15	13	2	14	24	10	3	26	3	13	24	1	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	616	18	12	14	17	20	15	29	34	18	18	27	5	1	4	17	6	0	0	13	14	6	43	9	10	0	3	4	10	13	25	7	38	5	13	15	13	2	14	24	10	3	26	3	13	24	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	163	11	8	9	8	7	8	7	14	4	4	8	6	0	2	1	1	1	1	1	4	1	3	2	5	0	1	1	2	4	1	0	7	1	1	3	1	1	1	7	3	1	5	3	2	1	0	1					
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	64	1	6	4	6	4	10	4	11	2	2	5	0	0	0	2	0	0	0	1	3	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																						
18	Богданов Андрей Владимирович	163	10	11	6	13	7	4	9	9	7	9	11	5	0	0	1	1	4	0	3	0	2	2	2	7	1	0	0	0	0	2	0	5	2	1	3	6	1	0	2	0	0	5	2	2	8	0	0					
		0.73%	0.95%	1.22%	0.76%	1.61%	0.67%	0.43%	0.89%	1.00%	0.87%	0.95%	1.43%	0.82%	0.00%	0.00%	0.25%	0.60%	3.85%	0.00%	0.89%	0.00%	0.78%	0.30%	1.21%	1.09%	0.90%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.38%	0.58%	0.30%	0.81%	0.91%	0.81%	0.00%	0.53%	0.00%	0.00%	0.71%	0.97%	0.90%	0.76%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	2423	88	113	89	94	87	56	93	79	82	122	83	65	14	11	33	30	22	10	42	22	28	97	7	55	20	13	29	67	41	63	14	132	41	29	49	70	7	11	31	51	6	93	18	25	149	14	28					
		10.90%	8.37%	12.49%	11.32%	11.65%	8.33%	6.02%	9.18%	8.82%	10.19%	12.92%	10.78%	10.60%	16.67%	12.09%	8.33%	17.86%	21.15%	13.51%	12.50%	11.83%	10.89%	14.67%	4.24%	8.58%	18.02%	8.44%	14.72%	16.30%	15.36%	12.55%	7.29%	10.11%	11.88%	8.61%	13.21%	10.59%	5.69%	7.53%	8.16%	10.39%	3.43%	13.25%	8.74%	11.26%	14.08%	26.42%	29.47%					
20	Зюганов Геннадий Андреевич	5646	312	266	238	210	278	232	324	273	253	211	182	225	11	7	64	27	13	24	55	38	43	139	20	176	28	26	54	68	51	71	78	320	80	137	98	170	34	86	112	61	18	142	46	46	266	19	14					
		25.39%	29.66%	29.39%	30.28%	26.02%	26.60%	24.92%	31.98%	30.47%	31.43%	22.35%	23.64%	36.70%	13.10%	7.69%	16.16%	16.07%	12.50%	32.43%	16.37%	20.43%	16.73%	21.03%	12.12%	27.46%	25.23%	16.88%	27.41%	16.55%	19.10%	14.14%	40.63%	24.52%	23.19%	40.65%	26.42%	25.72%	27.64%	58.90%	29.47%	12.42%	10.29%	20.23%	22.33%	20.72%	25.14%	35.85%	14.74%					
21	Медведев Дмитрий Анатольевич	13802	609	507	445	481	670	616	576	524	459	593	488	313	59	73	295	110	65	40	233	126	184	417	136	399	60	115	114	269	173	362	100	843	219	169	220	409	81	48	230	377	148	459	140	149	631	18	50					
		62.08%	57.89%	56.02%	56.62%	59.60%	64.11%	66.17%	56.86%	58.48%	57.02%	62.82%	63.38%	51.06%	70.24%	80.22%	74.49%	65.48%	62.50%	54.05%	69.35%	67.74%	71.60%	63.09%	82.42%	62.25%	54.05%	74.68%	57.87%	65.45%	64.79%	72.11%	52.08%	64.60%	63.48%	50.15%	59.30%	61.88%	65.85%	32.88%	60.53%	76.78%	84.57%	65.38%	67.96%	67.12%	59.64%	33.96%	52.63%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
