Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
Наименование Избирательной комиссии:    Мценская																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505					
		0.53%	0.22%	0.0%	0.0%	1.77%	0.36%	0.0%	1.2%	1.26%	0.0%	0.40%	0.0%	0.38%	0.0%	0.0%	0.64%	0.0%	0.87%	0.0%	1.14%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	2.03%	0.45%	0.74%	1.6%	1.48%	0.0%	0.53%	0.75%	0.56%					
25	"8. ""Народно-республиканская партия России"""	9	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	3	0	0	0	0	1	0					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.28%	0.0%	0.0%	0.22%	0.37%	0.0%	0.0%	0.0%	0.0%	0.06%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	18	1	0	1	2	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	1	0	0	0	2	0	1	0	0	3	1					
		0.14%	0.22%	0.0%	0.22%	0.50%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.24%	0.0%	0.49%	0.0%	0.0%	0.20%	0.28%					
27	"10. ""Аграрная партия России"""	397	16	5	4	28	7	11	14	18	9	6	6	33	2	0	16	12	10	11	3	32	14	2	21	3	15	11	5	30	3	1	15	3	25	6					
		3.24%	3.56%	2.20%	0.89%	7.10%	2.52%	4.54%	5.6%	7.56%	6.25%	2.45%	2.91%	12.54%	1.31%	0.0%	3.46%	4.31%	2.90%	5.31%	1.72%	4.31%	2.33%	1.53%	5.96%	0.84%	5.76%	1.86%	1.14%	3.70%	2.4%	0.49%	3.95%	1.60%	1.71%	1.69%					
28	"11. ""Истинные патриоты России"""	32	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	7	0	0	0	1	0	0	0	0	0	0	0	9	4	1					
		0.26%	0.22%	0.0%	0.0%	0.0%	1.80%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.16%	0.0%	0.0%	0.94%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	4.81%	0.27%	0.28%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	84	5	2	4	6	4	5	0	0	1	0	0	2	3	0	1	4	4	0	1	2	2	1	0	5	1	9	1	4	0	1	0	0	13	3					
		0.68%	1.11%	0.88%	0.89%	1.52%	1.44%	2.06%	0.0%	0.0%	0.69%	0.0%	0.0%	0.76%	1.97%	0.0%	0.21%	1.43%	1.16%	0.0%	0.57%	0.26%	0.33%	0.76%	0.0%	1.40%	0.38%	1.52%	0.22%	0.49%	0.0%	0.49%	0.0%	0.0%	0.89%	0.84%					
30	"13. ""Демократическая партия России"""	23	1	0	0	0	1	2	0	2	0	0	0	0	0	0	1	0	1	0	0	2	0	2	0	0	0	0	0	2	0	0	1	0	7	1					
		0.18%	0.22%	0.0%	0.0%	0.0%	0.36%	0.82%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.29%	0.0%	0.0%	0.26%	0.0%	1.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.26%	0.0%	0.48%	0.28%					
31	"14. ""Великая Россия - Евразийский Союз"""	30	12	1	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	2	0	0	1	1	1	3	0	0	0	1	3	0					
		0.24%	2.67%	0.44%	0.0%	0.0%	0.36%	0.0%	0.4%	0.0%	0.0%	0.40%	0.0%	0.38%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.53%	0.0%	0.0%	0.38%	0.16%	0.22%	0.37%	0.0%	0.0%	0.0%	0.53%	0.20%	0.0%					
32	"15. ""Партия СЛОН"""	17	1	0	0	0	0	1	1	0	0	3	1	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	1	1	3	0					
		0.13%	0.22%	0.0%	0.0%	0.0%	0.0%	0.41%	0.4%	0.0%	0.0%	1.22%	0.48%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.56%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.26%	0.53%	0.20%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	748	37	17	20	25	26	16	10	16	7	12	10	36	5	1	29	28	0	0	9	11	22	2	32	9	15	41	7	111	2	12	9	5	136	30					
		6.10%	8.24%	7.48%	4.49%	6.34%	9.38%	6.61%	4.0%	6.72%	4.86%	4.91%	4.85%	13.68%	3.28%	0.36%	6.27%	10.07%	0.0%	0.0%	5.17%	1.48%	3.66%	1.53%	9.09%	2.52%	5.76%	6.96%	1.60%	13.72%	1.6%	5.94%	2.37%	2.67%	9.33%	8.49%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	20	0	0	1	2	1	0	1	0	0	0	0	0	0	0	1	0	2	0	1	1	2	2	0	0	0	0	1	1	0	1	0	0	2	1					
		0.16%	0.0%	0.0%	0.22%	0.50%	0.36%	0.0%	0.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.58%	0.0%	0.57%	0.13%	0.33%	1.53%	0.0%	0.0%	0.0%	0.0%	0.22%	0.12%	0.0%	0.49%	0.0%	0.0%	0.13%	0.28%					
35	"18. ""ЛДПР"""	1428	39	46	33	47	55	22	29	30	29	27	24	48	22	10	34	41	88	26	31	5	24	10	21	38	27	115	19	51	22	20	60	15	254	66					
		11.66%	8.68%	20.26%	7.41%	11.92%	19.85%	9.09%	11.6%	12.60%	20.13%	11.06%	11.65%	18.25%	14.47%	3.67%	7.35%	14.74%	25.58%	12.56%	17.81%	0.67%	4.0%	7.69%	5.96%	10.64%	10.38%	19.52%	4.36%	6.30%	17.6%	9.90%	15.83%	8.02%	17.43%	18.69%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	164	5	1	3	3	1	3	0	7	4	7	0	6	1	3	8	2	7	0	2	2	15	1	0	4	4	10	1	3	2	5	4	3	42	5					
		1.33%	1.11%	0.44%	0.67%	0.76%	0.36%	1.23%	0.0%	2.94%	2.77%	2.86%	0.0%	2.28%	0.65%	1.10%	1.73%	0.71%	2.03%	0.0%	1.14%	0.26%	2.5%	0.76%	0.0%	1.12%	1.53%	1.69%	0.22%	0.37%	1.6%	2.47%	1.05%	1.60%	2.88%	1.41%					
37	"20. ""Политическая партия ""Единая Россия"""	6501	222	110	300	200	135	104	142	80	62	127	120	54	86	245	271	145	134	139	86	521	440	86	232	253	137	223	304	403	75	93	269	90	470	143					
		53.09%	49.44%	48.45%	67.41%	50.76%	48.73%	42.97%	56.8%	33.61%	43.05%	52.04%	58.25%	20.53%	56.57%	90.07%	58.65%	52.15%	38.95%	67.14%	49.42%	70.31%	73.33%	66.15%	65.90%	70.86%	52.69%	37.86%	69.88%	49.81%	60.0%	46.03%	70.97%	48.12%	32.25%	40.50%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	0	0	0	1	0	0	0	0	1	1	0	2	0	0	0	0	1	0	0	0	1	1	0	2	1	0	2	0	1	1	0	3	0	4					
		0.17%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.69%	0.40%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.16%	0.76%	0.0%	0.56%	0.38%	0.0%	0.45%	0.0%	0.8%	0.49%	0.0%	1.60%	0.0%	1.13%					
39	"22. ""Развитие предпринимательства"""	28	1	3	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	2	1	0	0	0	4	1	2	0	2	0	0	1	0	7	0					
		0.22%	0.22%	1.32%	0.0%	0.0%	0.0%	0.41%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.29%	0.0%	1.14%	0.13%	0.0%	0.0%	0.0%	1.12%	0.38%	0.33%	0.0%	0.24%	0.0%	0.0%	0.26%	0.0%	0.48%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1637	63	28	54	28	23	43	35	43	15	38	34	60	20	8	54	9	47	28	16	143	42	17	36	20	32	99	80	136	8	33	9	45	259	32					
		13.36%	14.03%	12.33%	12.13%	7.10%	8.30%	17.76%	14.0%	18.06%	10.41%	15.57%	16.50%	22.81%	13.15%	2.94%	11.68%	3.23%	13.66%	13.52%	9.19%	19.29%	7.0%	13.07%	10.22%	5.60%	12.30%	16.80%	18.39%	16.81%	6.4%	16.33%	2.37%	24.06%	17.77%	9.06%					
																																									
41	Против всех	448	12	5	12	13	7	18	6	29	5	9	7	10	11	3	14	22	11	2	8	5	10	0	2	7	14	31	0	8	2	20	1	5	115	24					
		3.65%	2.67%	2.20%	2.69%	3.29%	2.52%	7.43%	2.4%	12.18%	3.47%	3.68%	3.39%	3.80%	7.23%	1.10%	3.03%	7.91%	3.19%	0.96%	4.59%	0.67%	1.66%	0.0%	0.56%	1.96%	5.38%	5.26%	0.0%	0.98%	1.6%	9.90%	0.26%	2.67%	7.89%	6.79%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
