Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																						
Дата голосования: 04.12.2011																																																						
																																																						
Наименование Избирательной комиссии:    Ростовская																																																						
																																																						
Сводная таблица результатов выборов																																																						
																																																						
		Сумма	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	865	30	30	30	20	25	20	30	25	30	30	30	30	10	10	10	15	10	10	20	5	10	5	5	10	5	5	15	30	25	10	10	15	10	10	15	20	15	20	30	30	10	25	10	45	20	10	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	457	13	18	23	10	11	9	17	15	14	25	16	23	3	1	7	6	4	3	3	0	1	0	1	7	3	5	6	23	22	7	1	4	3	3	10	8	3	11	26	21	4	15	0	32	5	5	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	375	10	8	5	11	20	12	21	22	13	11	13	15	6	4	3	3	7	4	11	3	6	1	8	6	5	3	9	7	29	4	2	4	0	7	6	7	7	2	7	11	2	16	1	11	4	5	3					
14	Число погашенных неиспользованных открепительных удостоверений	408	17	12	7	10	14	11	13	10	16	5	14	7	7	9	3	9	6	7	17	5	9	5	4	3	2	0	9	7	3	3	9	11	7	7	5	12	12	9	4	9	6	10	10	13	15	5	20					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	9	0	0	3	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																						
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	6579	280	359	387	179	202	158	213	116	265	313	398	318	31	42	18	59	45	45	96	16	19	10	14	56	11	4	101	263	287	19	25	98	42	25	93	118	86	181	408	332	36	127	40	288	74	72	210					
		23.29%	26.82%	29.50%	25.99%	25.76%	23.49%	23.34%	17.33%	16.50%	21.85%	24.47%	27.70%	24.48%	16.32%	18.83%	14.52%	16.67%	16.92%	19.82%	16.72%	14.41%	13.67%	9.71%	18.18%	24.78%	9.82%	7.69%	34.12%	26.38%	28.42%	13.38%	13.02%	23.33%	23.33%	16.67%	21.99%	22.91%	19.82%	22.46%	29.63%	27.51%	14.40%	18.93%	22.86%	21.15%	16.67%	27.69%	20.63%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4233	191	202	214	101	116	89	177	116	211	183	201	181	37	40	19	61	37	58	128	22	27	12	12	27	19	8	36	176	141	21	25	65	29	14	58	86	60	129	147	156	30	83	22	215	69	31	151					
		14.98%	18.30%	16.60%	14.37%	14.53%	13.49%	13.15%	14.40%	16.50%	17.39%	14.31%	13.99%	13.93%	19.47%	17.94%	15.32%	17.23%	13.91%	25.55%	22.30%	19.82%	19.42%	11.65%	15.58%	11.95%	16.96%	15.38%	12.16%	17.65%	13.96%	14.79%	13.02%	15.48%	16.11%	9.33%	13.71%	16.70%	13.82%	16.00%	10.68%	12.92%	12.00%	12.37%	12.57%	15.79%	15.54%	11.92%	14.83%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	355	14	15	17	7	7	5	12	11	13	19	19	21	4	3	0	7	6	3	8	1	2	1	1	1	1	0	5	6	14	0	1	10	2	0	8	13	6	15	21	19	3	5	3	13	6	1	6					
		1.26%	1.34%	1.23%	1.14%	1.01%	0.81%	0.74%	0.98%	1.56%	1.07%	1.49%	1.32%	1.62%	2.11%	1.35%	0.00%	1.98%	2.26%	1.32%	1.39%	0.90%	1.44%	0.97%	1.30%	0.44%	0.89%	0.00%	1.69%	0.60%	1.39%	0.00%	0.52%	2.38%	1.11%	0.00%	1.89%	2.52%	1.38%	1.86%	1.53%	1.57%	1.20%	0.75%	1.71%	0.95%	1.35%	0.38%	0.59%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	6541	265	277	379	151	196	147	324	181	268	329	366	331	27	38	18	56	39	35	123	31	24	14	12	62	21	6	54	232	247	25	56	70	36	23	103	85	74	197	343	290	33	208	49	394	102	53	147					
		23.15%	25.38%	22.76%	25.45%	21.73%	22.79%	21.71%	26.36%	25.75%	22.09%	25.72%	25.47%	25.48%	14.21%	17.04%	14.52%	15.82%	14.66%	15.42%	21.43%	27.93%	17.27%	13.59%	15.58%	27.43%	18.75%	11.54%	18.24%	23.27%	24.46%	17.61%	29.17%	16.67%	20.00%	15.33%	24.35%	16.50%	17.05%	24.44%	24.91%	24.03%	13.20%	30.99%	28.00%	28.93%	22.97%	20.38%	14.44%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	901	34	50	54	18	25	25	79	25	59	55	48	46	2	5	1	2	5	5	18	2	9	2	0	1	0	0	6	30	25	0	11	7	4	0	9	10	5	16	67	46	2	19	2	27	10	6	29					
		3.19%	3.26%	4.11%	3.63%	2.59%	2.91%	3.69%	6.43%	3.56%	4.86%	4.30%	3.34%	3.54%	1.05%	2.24%	0.81%	0.56%	1.88%	2.20%	3.14%	1.80%	6.47%	1.94%	0.00%	0.44%	0.00%	0.00%	2.03%	3.01%	2.48%	0.00%	5.73%	1.67%	2.22%	0.00%	2.13%	1.94%	1.15%	1.99%	4.87%	3.81%	0.80%	2.83%	1.14%	1.98%	2.25%	2.31%	2.85%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9123	244	289	398	225	301	245	397	233	379	361	379	371	87	93	68	167	129	77	189	38	55	64	38	76	57	34	91	271	273	75	73	168	64	85	145	195	195	254	364	325	139	221	58	404	178	96	455					
		32.29%	23.37%	23.75%	26.73%	32.37%	35.00%	36.19%	32.30%	33.14%	31.24%	28.23%	26.37%	28.56%	45.79%	41.70%	54.84%	47.18%	48.50%	33.92%	32.93%	34.23%	39.57%	62.14%	49.35%	33.63%	50.89%	65.38%	30.74%	27.18%	27.03%	52.82%	38.02%	40.00%	35.56%	56.67%	34.28%	37.86%	44.93%	31.51%	26.43%	26.93%	55.60%	32.94%	33.14%	29.66%	40.09%	36.92%	44.70%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	135	2	5	12	4	4	2	12	8	5	4	6	5	0	0	0	1	0	1	3	0	1	0	0	0	2	0	0	6	9	0	0	1	1	0	0	2	1	4	7	8	3	3	0	7	2	1	3					
		0.48%	0.19%	0.41%	0.81%	0.58%	0.47%	0.30%	0.98%	1.14%	0.41%	0.31%	0.42%	0.38%	0.00%	0.00%	0.00%	0.28%	0.00%	0.44%	0.52%	0.00%	0.72%	0.00%	0.00%	0.00%	1.79%	0.00%	0.00%	0.60%	0.89%	0.00%	0.00%	0.24%	0.56%	0.00%	0.00%	0.39%	0.23%	0.50%	0.51%	0.66%	1.20%	0.45%	0.00%	0.51%	0.45%	0.38%	0.29%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
