Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																							
Дата голосования: 02.12.2007																																							
																																							
Наименование Избирательной комиссии:    Шарканская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №3101	УИК №3102	УИК №3103	УИК №3104	УИК №3105	УИК №3106	УИК №3107	УИК №3108	УИК №3109	УИК №3110	УИК №3111	УИК №3112	УИК №3113	УИК №3114	УИК №3115	УИК №3116	УИК №3117	УИК №3118	УИК №3119	УИК №3120	УИК №3121	УИК №3122	УИК №3123	УИК №3124	УИК №3125	УИК №3126	УИК №3127	УИК №3128	УИК №3129	УИК №3130	УИК №3131	УИК №3132					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
18	1.Политическая партия «Аграрная партия России»	208	6	3	3	3	7	2	1	17	18	5	5	6	12	0	8	12	7	4	12	9	12	10	6	8	3	4	1	11	8	3	1	1					
		1.85%	1.16%	1.65%	0.96%	1.26%	1.43%	1.43%	1.82%	4.93%	4.64%	3.14%	1.36%	4.55%	3.31%	0.00%	4.47%	2.45%	2.44%	1.42%	2.17%	0.86%	1.25%	0.92%	2.39%	1.96%	2.54%	1.17%	0.49%	3.85%	1.66%	2.08%	1.06%	0.51%					
19	2.Всероссийская политическая партия «Гражданская Сила»	27	0	0	0	0	1	1	0	1	2	2	0	0	0	0	0	1	1	0	1	7	2	3	2	0	0	0	0	0	1	0	0	2					
		0.24%	0.00%	0.00%	0.00%	0.00%	0.20%	0.71%	0.00%	0.29%	0.52%	1.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.35%	0.00%	0.18%	0.67%	0.21%	0.27%	0.80%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	1.02%					
20	3.Политическая партия «Демократическая партия России»	9	2	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0					
		0.08%	0.39%	0.00%	0.32%	0.00%	0.00%	0.71%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.49%	0.00%	0.00%	0.69%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	533	13	4	14	16	30	12	1	30	13	5	20	8	10	4	12	11	5	3	42	65	40	55	13	16	10	17	10	23	9	5	5	12					
		4.75%	2.51%	2.20%	4.47%	6.69%	6.13%	8.57%	1.82%	8.70%	3.35%	3.14%	5.42%	6.06%	2.75%	3.51%	6.70%	2.24%	1.74%	1.06%	7.59%	6.22%	4.15%	5.04%	5.18%	3.92%	8.47%	4.99%	4.88%	8.04%	1.87%	3.47%	5.32%	6.09%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	20	2	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2	2	3	1	0	1	2	1	0	0	0	2					
		0.18%	0.39%	0.00%	0.00%	0.00%	0.00%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.12%	0.00%	0.00%	0.00%	0.18%	0.00%	0.21%	0.18%	1.20%	0.25%	0.00%	0.29%	0.98%	0.35%	0.00%	0.00%	0.00%	1.02%					
23	6.Политическая партия «Партия социальной справедливости»	26	4	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	3	4	1	0	0	3	1	1	1	0	1	1	1	0					
		0.23%	0.77%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.35%	0.00%	0.54%	0.38%	0.10%	0.00%	0.00%	0.74%	0.85%	0.29%	0.49%	0.00%	0.21%	0.69%	1.06%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	811	49	9	26	11	23	8	5	22	32	11	41	16	21	14	14	43	15	15	40	86	74	91	21	32	5	17	9	14	15	3	10	19					
		7.23%	9.48%	4.95%	8.31%	4.60%	4.70%	5.71%	9.09%	6.38%	8.25%	6.92%	11.11%	12.12%	5.79%	12.28%	7.82%	8.78%	5.23%	5.32%	7.23%	8.23%	7.68%	8.33%	8.37%	7.84%	4.24%	4.99%	4.39%	4.90%	3.12%	2.08%	10.64%	9.64%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	344	11	0	4	6	5	6	0	8	12	6	14	4	13	2	8	6	9	3	17	43	53	59	7	13	2	8	7	8	4	0	1	5					
		3.07%	2.13%	0.00%	1.28%	2.51%	1.02%	4.29%	0.00%	2.32%	3.09%	3.77%	3.79%	3.03%	3.58%	1.75%	4.47%	1.22%	3.14%	1.06%	3.07%	4.11%	5.50%	5.40%	2.79%	3.19%	1.69%	2.35%	3.41%	2.80%	0.83%	0.00%	1.06%	2.54%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	86	1	1	3	1	5	2	0	5	2	0	3	1	3	0	3	12	0	0	1	9	12	7	1	1	1	0	2	5	2	0	1	2					
		0.77%	0.19%	0.55%	0.96%	0.42%	1.02%	1.43%	0.00%	1.45%	0.52%	0.00%	0.81%	0.76%	0.83%	0.00%	1.68%	2.45%	0.00%	0.00%	0.18%	0.86%	1.25%	0.64%	0.40%	0.25%	0.85%	0.00%	0.98%	1.75%	0.42%	0.00%	1.06%	1.02%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8988	419	162	262	188	415	107	48	255	303	129	281	93	298	93	122	393	249	249	429	807	747	849	196	328	96	292	170	222	438	129	73	146					
		80.10%	81.04%	89.01%	83.71%	78.66%	84.87%	76.43%	87.27%	73.91%	78.09%	81.13%	76.15%	70.45%	82.09%	81.58%	68.16%	80.20%	86.76%	88.30%	77.58%	77.22%	77.57%	77.75%	78.09%	80.39%	81.36%	85.63%	82.93%	77.62%	91.06%	89.58%	77.66%	74.11%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	32	0	0	0	3	0	0	0	1	0	0	1	2	2	1	0	2	0	0	2	5	7	0	0	2	0	0	0	2	0	0	0	2					
		0.29%	0.00%	0.00%	0.00%	1.26%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.27%	1.52%	0.55%	0.88%	0.00%	0.41%	0.00%	0.00%	0.36%	0.48%	0.73%	0.00%	0.00%	0.49%	0.00%	0.00%	0.00%	0.70%	0.00%	0.00%	0.00%	1.02%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
