Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
"Наименование Избирательной комиссии:    Уфа, Ленинская"																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195					
		3.61%	2.56%	3.91%	3.94%	2.74%	2.50%	3.35%	4.23%	2.51%	5.41%	4.42%	3.32%	4.02%	4.28%	4.56%	3.75%	5.15%	4.76%	3.97%	6.37%	4.01%	3.24%	3.94%	2.91%	5.27%	3.70%	3.12%	3.59%	3.44%	4.39%	3.94%	2.18%	1.78%	2.38%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2364	212	143	111	103	51	83	37	170	20	75	35	40	58	87	105	23	51	58	30	37	35	55	40	40	33	90	62	118	87	82	118	1	74					
		6.91%	11.10%	8.61%	10.18%	7.65%	5.80%	10.72%	4.61%	9.49%	5.15%	8.09%	5.82%	5.96%	9.55%	6.20%	6.92%	4.93%	5.93%	6.78%	6.17%	4.12%	4.73%	4.02%	6.14%	4.58%	5.82%	6.25%	5.06%	7.01%	6.37%	5.67%	6.77%	0.89%	7.04%					
22	"5. ""За Русь Святую"""	163	14	7	6	7	2	0	4	4	9	2	1	4	4	3	9	3	4	0	2	13	6	2	5	4	3	4	4	5	7	6	6	1	12					
		0.47%	0.73%	0.42%	0.55%	0.52%	0.22%	0.0%	0.49%	0.22%	2.31%	0.21%	0.16%	0.59%	0.65%	0.21%	0.59%	0.64%	0.46%	0.0%	0.41%	1.45%	0.81%	0.14%	0.76%	0.45%	0.52%	0.27%	0.32%	0.29%	0.51%	0.41%	0.34%	0.89%	1.14%					
23	"6. ""Объединенная Российская партия ""Русь"""	123	2	5	3	2	2	2	2	4	0	1	6	1	0	8	3	1	6	5	7	2	1	6	1	6	3	3	11	7	2	2	8	0	11					
		0.35%	0.10%	0.30%	0.27%	0.14%	0.22%	0.25%	0.24%	0.22%	0.0%	0.10%	0.99%	0.14%	0.0%	0.57%	0.19%	0.21%	0.69%	0.58%	1.44%	0.22%	0.13%	0.43%	0.15%	0.68%	0.52%	0.20%	0.89%	0.41%	0.14%	0.13%	0.45%	0.0%	1.04%					
24	"7. ""Новый курс - Автомобильная Россия"""	613	33	23	16	26	12	7	14	18	8	16	17	11	16	16	36	11	13	22	8	13	19	22	14	24	13	25	22	40	15	34	28	3	18					
		1.79%	1.72%	1.38%	1.46%	1.93%	1.36%	0.90%	1.74%	1.00%	2.06%	1.72%	2.82%	1.63%	2.63%	1.14%	2.37%	2.36%	1.51%	2.57%	1.64%	1.45%	2.57%	1.60%	2.15%	2.75%	2.29%	1.73%	1.79%	2.37%	1.09%	2.35%	1.60%	2.67%	1.71%					
25	"8. ""Народно-республиканская партия России"""	76	0	4	3	2	2	1	0	2	0	0	0	0	1	4	3	0	1	6	2	3	2	3	2	2	3	7	2	0	1	6	2	3	9					
		0.22%	0.0%	0.24%	0.27%	0.14%	0.22%	0.12%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.16%	0.28%	0.19%	0.0%	0.11%	0.70%	0.41%	0.33%	0.27%	0.21%	0.30%	0.22%	0.52%	0.48%	0.16%	0.0%	0.07%	0.41%	0.11%	2.67%	0.85%					
26	"9. ""Российская экологическая партия ""Зеленые"""	269	24	16	13	16	7	4	12	7	1	13	2	7	5	9	13	0	5	5	3	4	9	13	1	6	2	8	7	15	6	8	14	0	14					
		0.78%	1.25%	0.96%	1.19%	1.18%	0.79%	0.51%	1.49%	0.39%	0.25%	1.40%	0.33%	1.04%	0.82%	0.64%	0.85%	0.0%	0.58%	0.58%	0.61%	0.44%	1.21%	0.95%	0.15%	0.68%	0.35%	0.55%	0.57%	0.89%	0.43%	0.55%	0.80%	0.0%	1.33%					
27	"10. ""Аграрная партия России"""	729	31	22	22	30	17	9	26	37	8	17	18	15	8	22	24	8	13	20	19	37	17	20	8	17	32	35	20	48	17	37	57	10	8					
		2.13%	1.62%	1.32%	2.01%	2.22%	1.93%	1.16%	3.24%	2.06%	2.06%	1.83%	2.99%	2.23%	1.31%	1.56%	1.58%	1.71%	1.51%	2.33%	3.90%	4.12%	2.30%	1.46%	1.22%	1.94%	5.64%	2.43%	1.63%	2.85%	1.24%	2.56%	3.27%	8.92%	0.76%					
28	"11. ""Истинные патриоты России"""	98	4	6	4	4	1	2	0	5	1	3	4	1	2	4	4	3	4	0	1	3	0	5	1	3	5	3	3	6	1	5	5	0	5					
		0.28%	0.20%	0.36%	0.36%	0.29%	0.11%	0.25%	0.0%	0.27%	0.25%	0.32%	0.66%	0.14%	0.32%	0.28%	0.26%	0.64%	0.46%	0.0%	0.20%	0.33%	0.0%	0.36%	0.15%	0.34%	0.88%	0.20%	0.24%	0.35%	0.07%	0.34%	0.28%	0.0%	0.47%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	395	27	10	52	11	8	5	4	15	3	13	9	2	4	15	22	11	5	7	6	10	9	10	8	6	4	16	8	16	19	18	28	2	12					
		1.15%	1.41%	0.60%	4.77%	0.81%	0.91%	0.64%	0.49%	0.83%	0.77%	1.40%	1.49%	0.29%	0.65%	1.06%	1.45%	2.36%	0.58%	0.81%	1.23%	1.11%	1.21%	0.73%	1.22%	0.68%	0.70%	1.11%	0.65%	0.95%	1.39%	1.24%	1.60%	1.78%	1.14%					
30	"13. ""Демократическая партия России"""	106	7	4	4	8	2	2	1	2	1	4	1	0	0	5	2	1	2	0	5	1	3	8	1	1	4	7	5	5	4	2	3	2	9					
		0.31%	0.36%	0.24%	0.36%	0.59%	0.22%	0.25%	0.12%	0.11%	0.25%	0.43%	0.16%	0.0%	0.0%	0.35%	0.13%	0.21%	0.23%	0.0%	1.02%	0.11%	0.40%	0.58%	0.15%	0.11%	0.70%	0.48%	0.40%	0.29%	0.29%	0.13%	0.17%	1.78%	0.85%					
31	"14. ""Великая Россия - Евразийский Союз"""	145	4	6	4	7	3	2	1	9	2	6	4	2	3	4	3	3	4	11	4	3	0	3	3	9	0	3	7	5	10	4	6	0	10					
		0.42%	0.20%	0.36%	0.36%	0.52%	0.34%	0.25%	0.12%	0.50%	0.51%	0.64%	0.66%	0.29%	0.49%	0.28%	0.19%	0.64%	0.46%	1.28%	0.82%	0.33%	0.0%	0.21%	0.46%	1.03%	0.0%	0.20%	0.57%	0.29%	0.73%	0.27%	0.34%	0.0%	0.95%					
32	"15. ""Партия СЛОН"""	132	4	14	2	10	1	3	2	5	0	2	2	4	7	5	1	5	2	1	3	0	2	8	1	8	2	2	7	4	1	5	4	0	15					
		0.38%	0.20%	0.84%	0.18%	0.74%	0.11%	0.38%	0.24%	0.27%	0.0%	0.21%	0.33%	0.59%	1.15%	0.35%	0.06%	1.07%	0.23%	0.11%	0.61%	0.0%	0.27%	0.58%	0.15%	0.91%	0.35%	0.13%	0.57%	0.23%	0.07%	0.34%	0.22%	0.0%	1.42%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3504	260	200	119	154	66	95	57	240	39	121	69	63	61	132	164	45	68	96	39	90	53	92	53	89	55	134	140	194	131	151	218	9	7					
		10.25%	13.61%	12.05%	10.91%	11.44%	7.50%	12.27%	7.10%	13.40%	10.05%	13.05%	11.48%	9.38%	10.04%	9.40%	10.81%	9.65%	7.90%	11.22%	8.02%	10.04%	7.17%	6.72%	8.14%	10.20%	9.70%	9.31%	11.42%	11.53%	9.60%	10.45%	12.51%	8.03%	0.66%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	118	2	5	1	0	6	0	5	2	2	1	0	5	4	6	3	3	7	9	4	2	4	7	2	7	1	4	4	4	3	5	3	0	7					
		0.34%	0.10%	0.30%	0.09%	0.0%	0.68%	0.0%	0.62%	0.11%	0.51%	0.10%	0.0%	0.74%	0.65%	0.42%	0.19%	0.64%	0.81%	1.05%	0.82%	0.22%	0.54%	0.51%	0.30%	0.80%	0.17%	0.27%	0.32%	0.23%	0.21%	0.34%	0.17%	0.0%	0.66%					
35	"18. ""ЛДПР"""	4455	166	185	90	169	105	87	115	170	54	96	58	103	76	182	190	55	108	110	69	132	108	182	94	94	65	221	205	220	188	194	231	11	322					
		13.03%	8.69%	11.15%	8.25%	12.55%	11.94%	11.24%	14.33%	9.49%	13.91%	10.35%	9.65%	15.35%	12.52%	12.97%	12.53%	11.80%	12.55%	12.86%	14.19%	14.73%	14.61%	13.30%	14.43%	10.77%	11.46%	15.36%	16.73%	13.07%	13.78%	13.43%	13.26%	9.82%	30.66%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	743	25	22	20	19	24	16	19	34	12	13	14	11	13	30	39	12	28	16	15	22	17	36	6	29	13	38	45	41	28	33	39	3	11					
		2.17%	1.30%	1.32%	1.83%	1.41%	2.73%	2.06%	2.36%	1.89%	3.09%	1.40%	2.32%	1.63%	2.14%	2.13%	2.57%	2.57%	3.25%	1.87%	3.08%	2.45%	2.30%	2.63%	0.92%	3.32%	2.29%	2.64%	3.67%	2.43%	2.05%	2.28%	2.23%	2.67%	1.04%					
37	"20. ""Политическая партия ""Единая Россия"""	10079	542	477	261	399	305	193	268	529	115	254	195	195	170	430	436	130	280	225	116	251	246	463	231	267	152	474	363	483	424	443	596	39	127					
		29.48%	28.39%	28.75%	23.94%	29.64%	34.69%	24.93%	33.41%	29.55%	29.63%	27.40%	32.44%	29.06%	28.00%	30.64%	28.75%	27.89%	32.55%	26.31%	23.86%	28.01%	33.28%	33.84%	35.48%	30.61%	26.80%	32.96%	29.63%	28.71%	31.08%	30.67%	34.21%	34.82%	12.09%					
38	"21. ""Российская Конституционно-демократическая партия"""	68	2	7	1	2	0	4	0	3	1	1	1	1	1	1	2	1	3	2	0	0	4	2	2	2	1	1	4	6	5	2	3	0	3					
		0.19%	0.10%	0.42%	0.09%	0.14%	0.0%	0.51%	0.0%	0.16%	0.25%	0.10%	0.16%	0.14%	0.16%	0.07%	0.13%	0.21%	0.34%	0.23%	0.0%	0.0%	0.54%	0.14%	0.30%	0.22%	0.17%	0.06%	0.32%	0.35%	0.36%	0.13%	0.17%	0.0%	0.28%					
39	"22. ""Развитие предпринимательства"""	199	15	15	5	11	4	6	2	16	5	2	2	5	1	6	10	4	3	3	2	5	0	3	4	6	2	6	7	10	10	11	7	0	11					
		0.58%	0.78%	0.90%	0.45%	0.81%	0.45%	0.77%	0.24%	0.89%	1.28%	0.21%	0.33%	0.74%	0.16%	0.42%	0.65%	0.85%	0.34%	0.35%	0.41%	0.55%	0.0%	0.21%	0.61%	0.68%	0.35%	0.41%	0.57%	0.59%	0.73%	0.76%	0.40%	0.0%	1.04%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3958	207	176	129	138	111	110	111	216	38	129	73	74	74	185	193	56	105	109	60	124	98	188	70	103	70	147	117	187	167	167	174	15	37					
		11.58%	10.84%	10.60%	11.83%	10.25%	12.62%	14.21%	13.84%	12.06%	9.79%	13.91%	12.14%	11.02%	12.19%	13.18%	12.73%	12.01%	12.20%	12.74%	12.34%	13.83%	13.26%	13.74%	10.75%	11.81%	12.34%	10.22%	9.55%	11.11%	12.24%	11.56%	9.98%	13.39%	3.52%					
																																								
41	Против всех	1238	65	57	54	53	45	13	18	55	15	25	16	31	12	47	56	22	29	34	14	31	23	45	26	25	9	41	38	61	50	71	49	1	107					
		3.62%	3.40%	3.43%	4.95%	3.93%	5.11%	1.67%	2.24%	3.07%	3.86%	2.69%	2.66%	4.61%	1.97%	3.34%	3.69%	4.72%	3.37%	3.97%	2.88%	3.45%	3.11%	3.28%	3.99%	2.86%	1.58%	2.85%	3.10%	3.62%	3.66%	4.91%	2.81%	0.89%	10.19%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
