Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Афанасьевская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46					
		0.56%	0.31%	0.63%	0.0%	0.0%	0.0%	0.47%	1.21%	1.17%	0.0%	1.57%	0.0%	0.79%	0.70%	0.59%	0.0%	0.97%	2.89%	0.60%	0.58%	0.78%	0.0%	0.80%	0.0%	0.30%	0.34%	1.83%	0.33%	0.93%	0.0%	0.71%					
24	"7. ""Новый курс - Автомобильная Россия"""	55	12	7	0	0	1	2	7	2	0	2	0	1	1	0	0	4	0	0	1	0	0	3	1	3	3	0	2	1	1	1					
		0.74%	0.94%	1.11%	0.0%	0.0%	0.73%	0.47%	1.70%	2.35%	0.0%	1.04%	0.0%	0.79%	0.17%	0.0%	0.0%	1.94%	0.0%	0.0%	0.29%	0.0%	0.0%	1.21%	1.01%	0.91%	1.03%	0.0%	0.66%	0.93%	1.13%	0.71%					
25	"8. ""Народно-республиканская партия России"""	19	1	2	0	0	0	5	1	2	0	0	0	1	2	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0					
		0.25%	0.07%	0.31%	0.0%	0.0%	0.0%	1.19%	0.24%	2.35%	0.0%	0.0%	0.0%	0.79%	0.35%	0.0%	0.0%	0.48%	1.44%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.93%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	14	5	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0					
		0.18%	0.39%	0.15%	0.80%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.86%	0.0%	0.17%	0.0%	0.0%	0.0%	1.44%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	1.13%	0.0%					
27	"10. ""Аграрная партия России"""	1239	124	77	33	3	23	56	44	2	41	36	26	38	175	51	51	58	5	22	21	3	10	74	14	65	29	9	90	14	23	22					
		16.79%	9.74%	12.22%	26.61%	5.17%	16.91%	13.36%	10.70%	2.35%	24.99%	18.84%	22.60%	30.15%	30.64%	30.53%	31.48%	28.15%	7.24%	13.25%	6.19%	2.36%	7.40%	29.95%	14.14%	19.87%	10.03%	8.25%	30.10%	13.08%	26.13%	15.82%					
28	"11. ""Истинные патриоты России"""	10	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0					
		0.13%	0.23%	0.15%	0.0%	1.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.29%	0.0%	0.74%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.93%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	75	6	10	2	0	0	8	2	1	1	1	1	0	6	2	3	2	1	1	0	2	4	1	1	3	2	3	6	0	3	3					
		1.01%	0.47%	1.58%	1.61%	0.0%	0.0%	1.90%	0.48%	1.17%	0.60%	0.52%	0.86%	0.0%	1.05%	1.19%	1.85%	0.97%	1.44%	0.60%	0.0%	1.57%	2.96%	0.40%	1.01%	0.91%	0.69%	2.75%	2.00%	0.0%	3.40%	2.15%					
30	"13. ""Демократическая партия России"""	32	10	6	0	0	0	0	2	0	0	1	0	0	2	3	0	1	0	0	0	0	0	0	0	1	3	0	1	0	2	0					
		0.43%	0.78%	0.95%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.52%	0.0%	0.0%	0.35%	1.79%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	1.03%	0.0%	0.33%	0.0%	2.27%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	24	1	2	0	0	0	1	2	1	0	2	1	0	1	0	0	3	0	0	0	3	0	0	0	1	2	1	2	1	0	0					
		0.32%	0.07%	0.31%	0.0%	0.0%	0.0%	0.23%	0.48%	1.17%	0.0%	1.04%	0.86%	0.0%	0.17%	0.0%	0.0%	1.45%	0.0%	0.0%	0.0%	2.36%	0.0%	0.0%	0.0%	0.30%	0.69%	0.91%	0.66%	0.93%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	20	1	3	0	0	2	0	1	0	1	0	1	0	1	0	0	0	0	0	2	0	0	0	0	3	2	0	1	2	0	0					
		0.27%	0.07%	0.47%	0.0%	0.0%	1.47%	0.0%	0.24%	0.0%	0.60%	0.0%	0.86%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.91%	0.69%	0.0%	0.33%	1.86%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	314	73	44	2	0	1	21	22	0	5	4	2	6	23	1	9	8	1	7	20	4	0	6	2	15	12	1	12	2	2	9					
		4.25%	5.73%	6.98%	1.61%	0.0%	0.73%	5.01%	5.35%	0.0%	3.04%	2.09%	1.73%	4.76%	4.02%	0.59%	5.55%	3.88%	1.44%	4.21%	5.89%	3.14%	0.0%	2.42%	2.02%	4.58%	4.15%	0.91%	4.01%	1.86%	2.27%	6.47%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	42	3	2	2	0	0	1	1	2	0	3	1	2	3	0	0	0	2	2	0	0	0	2	2	4	5	0	0	2	0	3					
		0.56%	0.23%	0.31%	1.61%	0.0%	0.0%	0.23%	0.24%	2.35%	0.0%	1.57%	0.86%	1.58%	0.52%	0.0%	0.0%	0.0%	2.89%	1.20%	0.0%	0.0%	0.0%	0.80%	2.02%	1.22%	1.73%	0.0%	0.0%	1.86%	0.0%	2.15%					
35	"18. ""ЛДПР"""	801	126	61	7	8	22	40	43	6	34	26	14	9	53	22	19	11	6	32	55	18	27	27	12	21	21	5	26	14	14	22					
		10.85%	9.89%	9.68%	5.64%	13.79%	16.17%	9.54%	10.46%	7.05%	20.73%	13.61%	12.17%	7.14%	9.28%	13.17%	11.72%	5.33%	8.69%	19.27%	16.22%	14.17%	20.0%	10.93%	12.12%	6.42%	7.26%	4.58%	8.69%	13.08%	15.90%	15.82%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	178	45	12	2	0	1	9	12	3	6	9	2	2	8	1	3	3	1	5	9	1	2	3	1	12	11	3	5	2	2	3					
		2.41%	3.53%	1.90%	1.61%	0.0%	0.73%	2.14%	2.91%	3.52%	3.65%	4.71%	1.73%	1.58%	1.40%	0.59%	1.85%	1.45%	1.44%	3.01%	2.65%	0.78%	1.48%	1.21%	1.01%	3.66%	3.80%	2.75%	1.67%	1.86%	2.27%	2.15%					
37	"20. ""Политическая партия ""Единая Россия"""	2526	471	224	38	23	69	174	160	36	26	67	44	29	170	56	43	59	27	56	120	62	64	65	49	91	93	47	53	38	23	49					
		34.23%	36.99%	35.55%	30.64%	39.65%	50.73%	41.52%	38.92%	42.35%	15.85%	35.07%	38.26%	23.01%	29.77%	33.53%	26.54%	28.64%	39.13%	33.73%	35.39%	48.81%	47.40%	26.31%	49.49%	27.82%	32.17%	43.11%	17.72%	35.51%	26.13%	35.25%					
38	"21. ""Российская Конституционно-демократическая партия"""	12	3	1	1	0	0	2	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0					
		0.16%	0.23%	0.15%	0.80%	0.0%	0.0%	0.47%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.97%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.91%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	21	8	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	4	1	1	0	0					
		0.28%	0.62%	0.15%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.60%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.66%	0.33%	0.93%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	852	199	77	11	7	5	19	42	10	28	12	6	17	43	13	18	10	9	21	44	8	7	36	9	48	55	8	67	10	7	6					
		11.54%	15.63%	12.22%	8.87%	12.06%	3.67%	4.53%	10.21%	11.76%	17.07%	6.28%	5.21%	13.49%	7.53%	7.78%	11.11%	4.85%	13.04%	12.65%	12.97%	6.29%	5.18%	14.57%	9.09%	14.67%	19.03%	7.33%	22.40%	9.34%	7.95%	4.31%					
																																					
41	Против всех	218	38	13	4	1	4	10	10	4	10	5	6	5	19	4	2	17	0	3	6	3	4	9	2	6	7	4	10	3	1	8					
		2.95%	2.98%	2.06%	3.22%	1.72%	2.94%	2.38%	2.43%	4.70%	6.09%	2.61%	5.21%	3.96%	3.32%	2.39%	1.23%	8.25%	0.0%	1.80%	1.76%	2.36%	2.96%	3.64%	2.02%	1.83%	2.42%	3.66%	3.34%	2.80%	1.13%	5.75%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
