Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Духовницкая																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	34	6	1	2	5	0	6	4	0	0	2	0	0	1	0	1	4	0	1	0	0	1					
		0.47%	0.98%	0.16%	0.42%	0.83%	0.00%	1.24%	0.80%	0.00%	0.00%	1.11%	0.00%	0.00%	0.29%	0.00%	0.52%	1.04%	0.00%	0.37%	0.00%	0.00%	0.22%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	948	103	85	101	70	22	28	54	28	31	22	28	20	49	49	23	53	3	31	20	66	62					
		12.97%	16.83%	13.93%	21.17%	11.61%	8.91%	5.81%	10.76%	13.27%	10.62%	12.22%	10.07%	9.85%	14.33%	20.33%	11.98%	13.84%	2.63%	11.52%	9.76%	15.94%	13.75%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	59	6	4	3	14	1	1	9	0	3	1	0	0	5	4	0	3	0	2	0	3	0					
		0.81%	0.98%	0.66%	0.63%	2.32%	0.40%	0.21%	1.79%	0.00%	1.03%	0.56%	0.00%	0.00%	1.46%	1.66%	0.00%	0.78%	0.00%	0.74%	0.00%	0.72%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4280	286	297	220	335	137	359	316	124	156	98	191	134	227	132	130	239	75	169	121	259	275					
		58.57%	46.73%	48.69%	46.12%	55.56%	55.47%	74.48%	62.95%	58.77%	53.42%	54.44%	68.71%	66.01%	66.37%	54.77%	67.71%	62.40%	65.79%	62.83%	59.02%	62.56%	60.98%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	17	1	1	0	2	0	1	1	0	0	1	0	0	4	1	1	2	0	0	0	0	2					
		0.23%	0.16%	0.16%	0.00%	0.33%	0.00%	0.21%	0.20%	0.00%	0.00%	0.56%	0.00%	0.00%	1.17%	0.41%	0.52%	0.52%	0.00%	0.00%	0.00%	0.00%	0.44%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
