Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																	
Дата голосования: 02.12.2007																																																	
																																																	
Наименование Избирательной комиссии:    Чистоозерная																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
18	1.Политическая партия «Аграрная партия России»	418	7	19	16	12	15	13	3	2	9	4	6	23	12	13	2	14	8	1	3	18	6	3	26	6	5	50	0	16	32	12	2	14	1	8	1	8	16	5	1	3	2	1					
		4.27%	2.88%	3.43%	2.32%	1.76%	2.64%	2.05%	3.37%	4.44%	3.23%	8.70%	2.88%	4.70%	3.83%	4.22%	1.82%	12.96%	2.04%	5.26%	2.36%	8.49%	2.45%	3.80%	9.32%	5.61%	9.62%	13.55%	0.00%	5.02%	8.99%	4.53%	2.94%	5.19%	1.12%	4.40%	2.50%	3.03%	5.30%	7.94%	3.23%	1.95%	4.88%	1.64%					
19	2.Всероссийская политическая партия «Гражданская Сила»	21	0	1	5	1	0	2	2	1	1	0	0	0	1	2	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
		0.21%	0.00%	0.18%	0.73%	0.15%	0.00%	0.31%	2.25%	2.22%	0.36%	0.00%	0.00%	0.00%	0.32%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.27%	0.36%	0.00%	0.00%	0.27%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	14	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	2	1	0	0	0	0	0	0	0					
		0.14%	0.00%	0.00%	0.29%	0.29%	0.18%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	5.26%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.31%	0.00%	0.00%	0.00%	0.37%	0.00%	1.10%	2.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1495	25	171	159	166	107	138	9	0	61	5	26	76	29	52	19	3	29	0	26	19	36	18	26	13	16	21	2	21	31	22	1	21	16	33	3	25	35	3	1	22	7	2					
		15.26%	10.29%	30.87%	23.08%	24.30%	18.80%	21.73%	10.11%	0.00%	21.86%	10.87%	12.50%	15.54%	9.27%	16.88%	17.27%	2.78%	7.38%	0.00%	20.47%	8.96%	14.69%	22.78%	9.32%	12.15%	30.77%	5.69%	4.88%	6.58%	8.71%	8.30%	1.47%	7.78%	17.98%	18.13%	7.50%	9.47%	11.59%	4.76%	3.23%	14.29%	17.07%	3.28%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	32	1	2	2	5	2	1	0	0	1	1	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	2	0	2	5	0	0	0	0	0	0	0	3	1	0	0	0	0					
		0.33%	0.41%	0.36%	0.29%	0.73%	0.35%	0.16%	0.00%	0.00%	0.36%	2.17%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.94%	0.00%	0.00%	0.36%	0.00%	0.00%	0.54%	0.00%	0.63%	1.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.99%	1.59%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	17	1	2	0	0	1	1	0	0	0	0	0	0	1	2	0	1	0	0	0	0	1	0	0	3	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0					
		0.17%	0.41%	0.36%	0.00%	0.00%	0.18%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.65%	0.00%	0.93%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	2.80%	0.00%	0.00%	0.00%	0.31%	0.28%	0.00%	0.00%	0.74%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	812	16	42	57	64	42	47	5	1	21	0	27	40	17	13	23	17	32	1	12	27	33	20	14	3	5	42	1	23	21	26	6	20	11	19	2	9	32	5	0	9	5	2					
		8.29%	6.58%	7.58%	8.27%	9.37%	7.38%	7.40%	5.62%	2.22%	7.53%	0.00%	12.98%	8.18%	5.43%	4.22%	20.91%	15.74%	8.14%	5.26%	9.45%	12.74%	13.47%	25.32%	5.02%	2.80%	9.62%	11.38%	2.44%	7.21%	5.90%	9.81%	8.82%	7.41%	12.36%	10.44%	5.00%	3.41%	10.60%	7.94%	0.00%	5.84%	12.20%	3.28%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	576	21	27	37	29	38	47	5	0	13	4	9	46	8	19	3	3	22	0	9	16	23	2	14	8	1	15	2	6	49	5	1	22	4	3	0	24	26	1	0	9	1	4					
		5.88%	8.64%	4.87%	5.37%	4.25%	6.68%	7.40%	5.62%	0.00%	4.66%	8.70%	4.33%	9.41%	2.56%	6.17%	2.73%	2.78%	5.60%	0.00%	7.09%	7.55%	9.39%	2.53%	5.02%	7.48%	1.92%	4.07%	4.88%	1.88%	13.76%	1.89%	1.47%	8.15%	4.49%	1.65%	0.00%	9.09%	8.61%	1.59%	0.00%	5.84%	2.44%	6.56%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	47	2	1	2	1	5	2	0	0	1	0	2	5	1	4	0	2	1	0	0	0	0	0	1	0	0	3	0	0	3	1	0	4	0	2	0	0	2	2	0	0	0	0					
		0.48%	0.82%	0.18%	0.29%	0.15%	0.88%	0.31%	0.00%	0.00%	0.36%	0.00%	0.96%	1.02%	0.32%	1.30%	0.00%	1.85%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.81%	0.00%	0.00%	0.84%	0.38%	0.00%	1.48%	0.00%	1.10%	0.00%	0.00%	0.66%	3.17%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6219	169	279	400	394	346	376	64	40	169	32	135	293	243	201	63	66	298	15	76	127	141	34	192	73	21	227	35	239	206	196	56	175	57	109	33	196	185	45	28	108	26	51					
		63.49%	69.55%	50.36%	58.06%	57.69%	60.81%	59.21%	71.91%	88.89%	60.57%	69.57%	64.90%	59.92%	77.64%	65.26%	57.27%	61.11%	75.83%	78.95%	59.84%	59.91%	57.55%	43.04%	68.82%	68.22%	40.38%	61.52%	85.37%	74.92%	57.87%	73.96%	82.35%	64.81%	64.04%	59.89%	82.50%	74.24%	61.26%	71.43%	90.32%	70.13%	63.41%	83.61%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	33	1	0	6	4	3	2	0	0	0	0	0	3	0	1	0	0	1	0	1	2	1	0	0	0	1	0	1	1	1	0	1	1	0	1	0	0	0	0	1	0	0	0					
		0.34%	0.41%	0.00%	0.87%	0.59%	0.53%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%	0.32%	0.00%	0.00%	0.25%	0.00%	0.79%	0.94%	0.41%	0.00%	0.00%	0.00%	1.92%	0.00%	2.44%	0.31%	0.28%	0.00%	1.47%	0.37%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	3.23%	0.00%	0.00%	0.00%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
