Выборы Президента Российской Федерации																																									
																																									
Наименование Избирательной комиссии:    Ачитская 																																									
																																									
Итоги голосования 																																									
																																									
		Сумма	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184					
21	. Путин Владимир Владимирович	7942	960	1041	51	277	140	182	154	462	147	124	68	288	87	100	122	353	178	49	44	118	381	106	219	291	55	265	67	60	158	88	66	68	418	755					
		82.46%	83.04%	86.39%	83.61%	75.89%	85.89%	89.22%	84.62%	85.87%	84.00%	84.93%	86.08%	84.21%	85.29%	79.37%	76.25%	84.45%	85.17%	81.67%	93.62%	83.10%	85.23%	80.92%	73.74%	84.84%	79.71%	86.32%	72.83%	85.71%	83.60%	92.63%	72.53%	67.33%	78.42%	76.57%					
22	. Хакамада Ирина Муцуовна	139	23	21	0	3	2	6	9	9	2	0	0	3	1	1	3	4	5	1	1	1	6	0	3	2	1	4	0	1	2	0	1	0	10	14					
		1.44%	1.99%	1.74%	0.00%	0.82%	1.23%	2.94%	4.95%	1.67%	1.14%	0.00%	0.00%	0.88%	0.98%	0.79%	1.88%	0.96%	2.39%	1.67%	2.13%	0.70%	1.34%	0.00%	1.01%	0.58%	1.45%	1.30%	0.00%	1.43%	1.06%	0.00%	1.10%	0.00%	1.88%	1.42%					
23	. Харитонов Николай Михайлович	866	79	78	6	64	7	6	13	38	9	5	2	26	10	16	8	36	12	3	0	8	41	16	55	28	8	28	10	3	17	5	20	18	55	136					
		8.99%	6.83%	6.47%	9.84%	17.53%	4.29%	2.94%	7.14%	7.06%	5.14%	3.42%	2.53%	7.60%	9.80%	12.70%	5.00%	8.61%	5.74%	5.00%	0.00%	5.63%	9.17%	12.21%	18.52%	8.16%	11.59%	9.12%	10.87%	4.29%	8.99%	5.26%	21.98%	17.82%	10.32%	13.79%					
																																									
24	Против всех	122	20	22	0	3	0	3	1	4	1	2	1	5	0	0	7	5	3	1	0	4	3	3	2	2	1	0	2	0	1	0	0	4	11	11					
		1.27%	1.73%	1.83%	0.00%	0.82%	0.00%	1.47%	0.55%	0.74%	0.57%	1.37%	1.27%	1.46%	0.00%	0.00%	4.38%	1.20%	1.44%	1.67%	0.00%	2.82%	0.67%	2.29%	0.67%	0.58%	1.45%	0.00%	2.17%	0.00%	0.53%	0.00%	0.00%	3.96%	2.06%	1.12%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
