Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																		
Дата голосования: 07.12.2003 0:00:00																																																		
																																																		
Наименование Избирательной комиссии:    Комсомольская																																																		
																																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																		
																																																		
		Сумма	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	520	25	20	20	10	15	10	10	10	15	10	10	10	10	10	10	10	10	15	10	10	15	10	15	10	10	20	5	15	10	15	15	10	10	10	10	10	15	10	10	10	15	10	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	71	17	13	14	1	0	0	0	0	2	1	0	0	1	1	1	1	2	0	2	1	1	0	1	0	0	4	0	0	2	1	0	0	0	1	0	0	1	0	0	3	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	56	7	2	0	1	1	0	1	3	0	2	1	1	1	1	2	1	2	0	0	4	2	0	0	1	0	3	2	0	4	1	0	1	0	2	1	0	3	1	0	1	1	2	1					
14	Число погашенных открепительных удостоверений	449	8	7	6	9	15	10	10	10	13	9	10	10	9	9	9	9	8	15	8	9	14	10	14	10	10	16	5	15	8	14	15	10	10	9	10	10	14	10	10	7	15	10	10					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
18	"1. ""ЕДИНЕНИЕ"""	298	23	11	5	1	3	0	2	1	14	9	2	2	1	9	5	5	4	18	5	5	12	4	10	5	2	23	11	16	13	10	8	2	3	10	5	0	5	1	6	7	12	1	7					
		2.40%	2.85%	1.32%	1.31%	0.70%	0.81%	0.0%	1.65%	1.26%	4.51%	4.59%	0.82%	1.39%	0.67%	4.41%	3.35%	2.04%	1.49%	4.35%	2.30%	1.93%	3.90%	2.59%	2.46%	2.85%	1.92%	3.27%	2.94%	2.85%	3.66%	2.87%	2.10%	0.77%	1.82%	4.52%	4.13%	0.0%	1.34%	0.93%	1.81%	2.53%	2.41%	0.48%	3.12%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	201	17	17	6	1	4	0	1	2	17	10	34	3	2	2	0	4	2	1	1	2	9	5	6	2	0	5	1	9	2	0	4	2	2	4	2	1	3	2	1	2	8	1	4					
		1.62%	2.11%	2.04%	1.58%	0.70%	1.08%	0.0%	0.82%	2.53%	5.48%	5.10%	14.10%	2.09%	1.34%	0.98%	0.0%	1.63%	0.74%	0.24%	0.46%	0.77%	2.93%	3.24%	1.47%	1.14%	0.0%	0.71%	0.26%	1.60%	0.56%	0.0%	1.05%	0.77%	1.21%	1.80%	1.65%	0.55%	0.80%	1.86%	0.30%	0.72%	1.61%	0.48%	1.78%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	169	9	9	2	2	5	0	2	0	6	6	2	3	2	2	2	1	7	5	3	5	5	0	4	3	0	18	4	8	6	5	2	4	3	2	2	2	10	1	1	4	7	5	0					
		1.36%	1.11%	1.08%	0.52%	1.40%	1.36%	0.0%	1.65%	0.0%	1.93%	3.06%	0.82%	2.09%	1.34%	0.98%	1.34%	0.40%	2.61%	1.21%	1.38%	1.93%	1.62%	0.0%	0.98%	1.71%	0.0%	2.56%	1.06%	1.42%	1.69%	1.43%	0.52%	1.55%	1.82%	0.90%	1.65%	1.11%	2.69%	0.93%	0.30%	1.44%	1.41%	2.40%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	91	5	5	2	2	3	0	1	2	3	0	0	3	1	1	2	1	4	1	2	0	4	0	4	3	1	6	4	1	2	2	0	1	1	2	1	2	3	1	3	4	7	1	0					
		0.73%	0.62%	0.60%	0.52%	1.40%	0.81%	0.0%	0.82%	2.53%	0.96%	0.0%	0.0%	2.09%	0.67%	0.49%	1.34%	0.40%	1.49%	0.24%	0.92%	0.0%	1.30%	0.0%	0.98%	1.71%	0.96%	0.85%	1.06%	0.17%	0.56%	0.57%	0.0%	0.38%	0.60%	0.90%	0.82%	1.11%	0.80%	0.93%	0.90%	1.44%	1.41%	0.48%	0.0%					
22	"5. ""За Русь Святую"""	55	4	2	1	2	1	0	0	1	2	1	1	3	0	1	1	1	1	1	0	0	4	2	0	0	0	1	2	1	1	0	1	2	0	2	2	0	1	0	3	1	4	1	4					
		0.44%	0.49%	0.24%	0.26%	1.40%	0.27%	0.0%	0.0%	1.26%	0.64%	0.51%	0.41%	2.09%	0.0%	0.49%	0.67%	0.40%	0.37%	0.24%	0.0%	0.0%	1.30%	1.29%	0.0%	0.0%	0.0%	0.14%	0.53%	0.17%	0.28%	0.0%	0.26%	0.77%	0.0%	0.90%	1.65%	0.0%	0.26%	0.0%	0.90%	0.36%	0.80%	0.48%	1.78%					
23	"6. ""Объединенная Российская партия ""Русь"""	38	1	2	0	0	2	2	2	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	3	1	1	1	2	2	2	0	1	1	1	2	0	0	1	3	1	2					
		0.30%	0.12%	0.24%	0.0%	0.0%	0.54%	2.98%	1.65%	0.0%	0.32%	0.51%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.37%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.26%	0.17%	0.28%	0.57%	0.52%	0.77%	0.0%	0.45%	0.82%	0.55%	0.53%	0.0%	0.0%	0.36%	0.60%	0.48%	0.89%					
24	"7. ""Новый курс - Автомобильная Россия"""	40	2	2	2	0	1	0	0	0	1	1	1	1	0	0	1	1	0	4	0	1	0	0	1	2	0	1	1	2	6	2	1	0	1	1	0	0	0	0	1	1	1	1	0					
		0.32%	0.24%	0.24%	0.52%	0.0%	0.27%	0.0%	0.0%	0.0%	0.32%	0.51%	0.41%	0.69%	0.0%	0.0%	0.67%	0.40%	0.0%	0.96%	0.0%	0.38%	0.0%	0.0%	0.24%	1.14%	0.0%	0.14%	0.26%	0.35%	1.69%	0.57%	0.26%	0.0%	0.60%	0.45%	0.0%	0.0%	0.0%	0.0%	0.30%	0.36%	0.20%	0.48%	0.0%					
25	"8. ""Народно-республиканская партия России"""	41	1	3	1	0	3	0	0	1	1	2	1	0	1	1	0	2	0	0	0	0	2	0	0	2	1	3	0	0	0	4	0	1	0	2	1	1	0	2	0	2	1	1	1					
		0.33%	0.12%	0.36%	0.26%	0.0%	0.81%	0.0%	0.0%	1.26%	0.32%	1.02%	0.41%	0.0%	0.67%	0.49%	0.0%	0.81%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	1.14%	0.96%	0.42%	0.0%	0.0%	0.0%	1.14%	0.0%	0.38%	0.0%	0.90%	0.82%	0.55%	0.0%	1.86%	0.0%	0.72%	0.20%	0.48%	0.44%					
26	"9. ""Российская экологическая партия ""Зеленые"""	17	0	2	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	2	1	1	0	1	0	0	0	0	1	0	2	0	0	0	1	0	0					
		0.13%	0.0%	0.24%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.28%	0.26%	0.17%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.82%	0.0%	0.53%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	2198	60	85	53	11	67	6	18	8	50	72	75	51	42	18	9	50	14	78	22	64	57	42	57	30	15	34	15	25	74	123	119	53	38	25	26	5	167	36	140	70	106	45	43					
		17.72%	7.45%	10.24%	13.98%	7.74%	18.25%	8.95%	14.87%	10.12%	16.12%	36.73%	31.12%	35.66%	28.18%	8.82%	6.04%	20.40%	5.22%	18.88%	10.13%	24.71%	18.56%	27.27%	14.03%	17.14%	14.42%	4.83%	4.01%	4.46%	20.84%	35.34%	31.31%	20.62%	23.17%	11.31%	21.48%	2.79%	45.01%	33.64%	42.42%	25.36%	21.37%	21.63%	19.19%					
28	"11. ""Истинные патриоты России"""	36	2	2	3	0	0	0	1	1	0	0	0	0	0	0	2	0	0	2	0	0	1	0	1	0	0	4	4	4	0	2	0	0	0	0	0	1	0	0	0	0	6	0	0					
		0.29%	0.24%	0.24%	0.79%	0.0%	0.0%	0.0%	0.82%	1.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.34%	0.0%	0.0%	0.48%	0.0%	0.0%	0.32%	0.0%	0.24%	0.0%	0.0%	0.56%	1.06%	0.71%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	1.20%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	205	13	13	6	1	9	0	5	3	4	2	2	13	5	1	2	9	4	2	8	6	11	3	5	1	2	5	3	6	10	3	5	2	1	8	0	4	4	0	7	9	3	4	1					
		1.65%	1.61%	1.56%	1.58%	0.70%	2.45%	0.0%	4.13%	3.79%	1.29%	1.02%	0.82%	9.09%	3.35%	0.49%	1.34%	3.67%	1.49%	0.48%	3.68%	2.31%	3.58%	1.94%	1.23%	0.57%	1.92%	0.71%	0.80%	1.07%	2.81%	0.86%	1.31%	0.77%	0.60%	3.61%	0.0%	2.23%	1.07%	0.0%	2.12%	3.26%	0.60%	1.92%	0.44%					
30	"13. ""Демократическая партия России"""	32	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	2	3	1	1	0	0	1	1	0	4	1	4	0	0	1	0	1	0	0	3	1	0	0	2	2	0	0					
		0.25%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.74%	0.72%	0.46%	0.38%	0.0%	0.0%	0.24%	0.57%	0.0%	0.56%	0.26%	0.71%	0.0%	0.0%	0.26%	0.0%	0.60%	0.0%	0.0%	1.67%	0.26%	0.0%	0.0%	0.72%	0.40%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	27	1	4	0	2	0	0	1	0	0	0	0	0	0	2	0	0	0	2	0	0	0	1	1	0	0	3	0	0	2	1	0	1	0	0	0	1	0	0	0	2	0	1	2					
		0.21%	0.12%	0.48%	0.0%	1.40%	0.0%	0.0%	0.82%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.98%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.64%	0.24%	0.0%	0.0%	0.42%	0.0%	0.0%	0.56%	0.28%	0.0%	0.38%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.72%	0.0%	0.48%	0.89%					
32	"15. ""Партия СЛОН"""	21	1	1	0	0	1	0	0	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	2	1	0	0	0	0	0	3	1	0	0	0	2	0	0					
		0.16%	0.12%	0.12%	0.0%	0.0%	0.27%	0.0%	0.0%	2.53%	0.0%	0.0%	0.0%	0.69%	0.0%	0.49%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.96%	0.14%	0.26%	0.0%	0.56%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	1.67%	0.26%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	377	36	43	23	2	17	1	3	0	20	2	5	5	1	7	1	4	10	10	5	5	7	3	19	4	0	0	29	21	15	5	10	5	3	2	2	5	6	2	3	8	15	8	5					
		3.03%	4.47%	5.18%	6.06%	1.40%	4.63%	1.49%	2.47%	0.0%	6.45%	1.02%	2.07%	3.49%	0.67%	3.43%	0.67%	1.63%	3.73%	2.42%	2.30%	1.93%	2.28%	1.94%	4.67%	2.28%	0.0%	0.0%	7.75%	3.74%	4.22%	1.43%	2.63%	1.94%	1.82%	0.90%	1.65%	2.79%	1.61%	1.86%	0.90%	2.89%	3.02%	3.84%	2.23%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	110	3	1	0	0	2	0	0	2	2	2	2	1	3	3	2	1	1	3	0	0	0	1	1	2	1	26	4	4	2	2	3	2	2	3	3	4	6	0	4	3	5	2	2					
		0.88%	0.37%	0.12%	0.0%	0.0%	0.54%	0.0%	0.0%	2.53%	0.64%	1.02%	0.82%	0.69%	2.01%	1.47%	1.34%	0.40%	0.37%	0.72%	0.0%	0.0%	0.0%	0.64%	0.24%	1.14%	0.96%	3.69%	1.06%	0.71%	0.56%	0.57%	0.78%	0.77%	1.21%	1.35%	2.47%	2.23%	1.61%	0.0%	1.21%	1.08%	1.00%	0.96%	0.89%					
35	"18. ""ЛДПР"""	662	65	51	27	19	41	6	3	1	31	5	13	9	7	6	6	18	15	19	2	6	15	0	21	15	9	15	12	17	27	12	17	20	7	8	4	7	17	4	14	10	31	13	17					
		5.33%	8.07%	6.14%	7.12%	13.38%	11.17%	8.95%	2.47%	1.26%	10.0%	2.55%	5.39%	6.29%	4.69%	2.94%	4.02%	7.34%	5.59%	4.60%	0.92%	2.31%	4.88%	0.0%	5.17%	8.57%	8.65%	2.13%	3.20%	3.03%	7.60%	3.44%	4.47%	7.78%	4.26%	3.61%	3.30%	3.91%	4.58%	3.73%	4.24%	3.62%	6.25%	6.25%	7.58%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	372	50	40	42	12	22	1	3	1	6	4	5	1	8	5	0	4	7	4	5	3	6	2	8	4	1	29	16	11	5	4	16	6	2	3	4	4	1	0	4	4	5	13	1					
		2.99%	6.21%	4.81%	11.08%	8.45%	5.99%	1.49%	2.47%	1.26%	1.93%	2.04%	2.07%	0.69%	5.36%	2.45%	0.0%	1.63%	2.61%	0.96%	2.30%	1.15%	1.95%	1.29%	1.97%	2.28%	0.96%	4.12%	4.27%	1.96%	1.40%	1.14%	4.21%	2.33%	1.21%	1.35%	3.30%	2.23%	0.26%	0.0%	1.21%	1.44%	1.00%	6.25%	0.44%					
37	"20. ""Политическая партия ""Единая Россия"""	3710	247	251	102	29	88	31	30	20	90	23	72	20	29	79	64	50	139	187	77	69	96	62	128	53	24	230	103	203	125	65	90	90	55	78	35	79	71	18	55	91	148	58	56					
		29.90%	30.68%	30.24%	26.91%	20.42%	23.97%	46.26%	24.79%	25.31%	29.03%	11.73%	29.87%	13.98%	19.46%	38.72%	42.95%	20.40%	51.86%	45.27%	35.48%	26.64%	31.27%	40.25%	31.52%	30.28%	23.07%	32.71%	27.54%	36.25%	35.21%	18.67%	23.68%	35.01%	33.53%	35.29%	28.92%	44.13%	19.13%	16.82%	16.66%	32.97%	29.83%	27.88%	24.99%					
38	"21. ""Российская Конституционно-демократическая партия"""	58	3	0	0	0	1	0	0	2	2	2	1	1	0	0	0	1	2	5	0	0	1	0	2	2	0	5	4	3	2	1	3	2	2	1	1	3	0	0	1	1	0	2	2					
		0.46%	0.37%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	2.53%	0.64%	1.02%	0.41%	0.69%	0.0%	0.0%	0.0%	0.40%	0.74%	1.21%	0.0%	0.0%	0.32%	0.0%	0.49%	1.14%	0.0%	0.71%	1.06%	0.53%	0.56%	0.28%	0.78%	0.77%	1.21%	0.45%	0.82%	1.67%	0.0%	0.0%	0.30%	0.36%	0.0%	0.96%	0.89%					
39	"22. ""Развитие предпринимательства"""	31	1	1	0	2	3	0	0	0	0	0	1	2	0	1	0	1	1	3	0	0	0	1	1	1	1	2	1	2	0	1	1	0	0	0	1	0	0	0	0	0	2	1	0					
		0.24%	0.12%	0.12%	0.0%	1.40%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	1.39%	0.0%	0.49%	0.0%	0.40%	0.37%	0.72%	0.0%	0.0%	0.0%	0.64%	0.24%	0.57%	0.96%	0.28%	0.26%	0.35%	0.0%	0.28%	0.26%	0.0%	0.0%	0.0%	0.82%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.48%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2763	205	230	86	43	75	10	33	20	46	37	11	18	34	58	33	75	44	37	74	69	58	21	105	28	34	254	131	175	54	83	60	46	28	31	23	46	55	30	58	32	81	35	57					
		22.27%	25.46%	27.71%	22.69%	30.28%	20.43%	14.92%	27.27%	25.31%	14.83%	18.87%	4.56%	12.58%	22.81%	28.43%	22.14%	30.61%	16.41%	8.95%	34.10%	26.64%	18.89%	13.63%	25.86%	16.0%	32.69%	36.13%	35.02%	31.24%	15.21%	23.85%	15.78%	17.89%	17.07%	14.02%	19.00%	25.69%	14.82%	28.03%	17.57%	11.59%	16.33%	16.82%	25.44%					
																																																		
41	Против всех	280	38	42	13	5	6	2	5	2	4	3	3	4	8	2	0	7	1	5	4	5	8	2	8	3	4	13	7	7	1	6	2	5	3	11	1	6	4	2	5	8	6	2	7					
		2.25%	4.72%	5.06%	3.43%	3.52%	1.63%	2.98%	4.13%	2.53%	1.29%	1.53%	1.24%	2.79%	5.36%	0.98%	0.0%	2.85%	0.37%	1.21%	1.84%	1.93%	2.60%	1.29%	1.97%	1.71%	3.84%	1.84%	1.87%	1.24%	0.28%	1.72%	0.52%	1.94%	1.82%	4.97%	0.82%	3.35%	1.07%	1.86%	1.51%	2.89%	1.20%	0.96%	3.12%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
