Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Ханты-Мансийская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281					
		29.06%	30.83%	30.19%	29.54%	36.70%	33.04%	23.43%	39.10%	33.04%	30.18%	12.36%	23.65%	25.47%	34.38%	30.33%	20.00%	32.00%	28.38%	29.73%	39.26%	39.71%	27.62%	37.58%	35.42%	17.78%	23.45%	20.69%	27.48%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	92	1	15	12	0	6	2	0	2	1	0	5	3	0	5	0	2	13	1	0	2	7	2	1	5	4	1	2					
		1.02%	0.42%	1.86%	1.18%	0.00%	2.68%	0.57%	0.00%	0.88%	0.59%	0.00%	1.00%	0.94%	0.00%	1.50%	0.00%	0.67%	0.84%	0.90%	0.00%	0.98%	1.16%	1.27%	1.04%	2.78%	0.92%	0.86%	0.76%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1306	30	126	181	46	33	30	13	13	18	6	107	27	15	40	2	37	263	8	23	20	84	19	6	30	69	13	47					
		14.43%	12.50%	15.65%	17.76%	12.23%	14.73%	8.57%	9.77%	5.73%	10.65%	6.74%	21.44%	8.49%	15.63%	12.01%	5.71%	12.33%	17.08%	7.21%	17.04%	9.80%	13.98%	12.10%	6.25%	16.67%	15.86%	11.21%	17.94%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	193	3	16	29	2	6	6	1	4	1	4	16	3	1	12	0	7	34	1	1	4	20	12	0	0	9	0	1					
		2.13%	1.25%	1.99%	2.85%	0.53%	2.68%	1.71%	0.75%	1.76%	0.59%	4.49%	3.21%	0.94%	1.04%	3.60%	0.00%	2.33%	2.21%	0.90%	0.74%	1.96%	3.33%	7.64%	0.00%	0.00%	2.07%	0.00%	0.38%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3397	88	267	305	137	83	196	59	102	74	55	177	142	36	119	23	117	481	53	41	70	238	54	48	91	187	65	89					
		37.54%	36.67%	33.17%	29.93%	36.44%	37.05%	56.00%	44.36%	44.93%	43.79%	61.80%	35.47%	44.65%	37.50%	35.74%	65.71%	39.00%	31.23%	47.75%	30.37%	34.31%	39.60%	34.39%	50.00%	50.56%	42.99%	56.03%	33.97%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	43	1	3	5	5	1	0	0	0	0	0	6	0	0	0	0	1	11	2	1	1	0	0	0	2	3	0	1					
		0.48%	0.42%	0.37%	0.49%	1.33%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	1.20%	0.00%	0.00%	0.00%	0.00%	0.33%	0.71%	1.80%	0.74%	0.49%	0.00%	0.00%	0.00%	1.11%	0.69%	0.00%	0.38%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
