Выборы Президента Российской Федерации																																												
																																												
Наименование Избирательной комиссии:    район Теплый Стан																																												
																																												
Итоги голосования 																																												
																																												
		Сумма	УИК №2207	УИК №2208	УИК №2209	УИК №2210	УИК №2211	УИК №2212	УИК №2213	УИК №2214	УИК №2215	УИК №2216	УИК №2217	УИК №2218	УИК №2219	УИК №2220	УИК №2221	УИК №2222	УИК №2223	УИК №2224	УИК №2225	УИК №2226	УИК №2227	УИК №2228	УИК №2229	УИК №2230	УИК №2231	УИК №2232	УИК №2233	УИК №2234	УИК №2235	УИК №2236	УИК №2237	УИК №2238	УИК №2239	УИК №2240	УИК №3169	УИК №3170	УИК №3171					
		8.20%	8.69%	6.78%	8.99%	6.97%	9.57%	8.40%	7.99%	8.63%	8.15%	6.29%	8.46%	7.40%	6.22%	6.60%	8.36%	7.71%	11.45%	9.52%	7.42%	7.12%	10.13%	9.02%	8.60%	8.14%	4.96%	8.18%	7.77%	6.54%	8.76%	10.44%	8.23%	10.48%	9.45%	6.11%	7.52%	9.37%	19.35%					
																																												
24	Против всех	3338	19	119	114	142	109	90	101	120	67	76	58	93	84	88	61	90	99	93	105	83	91	105	109	99	136	113	80	88	112	136	147	47	90	143	15	11	5					
		7.02%	1.22%	8.06%	7.70%	9.34%	7.84%	6.52%	6.46%	7.91%	6.27%	6.73%	5.00%	6.20%	5.81%	6.60%	4.60%	6.61%	6.83%	6.51%	7.35%	6.16%	6.73%	7.89%	7.68%	7.46%	10.38%	7.70%	6.68%	7.47%	7.60%	8.02%	8.96%	6.32%	7.46%	10.04%	4.18%	2.58%	4.03%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
