Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
"Наименование Избирательной комиссии:    Пермь, Ленинская"																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №3101	УИК №3102	УИК №3103	УИК №3104	УИК №3105	УИК №3106	УИК №3107	УИК №3109	УИК №3110	УИК №3111	УИК №3112	УИК №3113	УИК №3114	УИК №3115	УИК №3116	УИК №3117	УИК №3118	УИК №3119	УИК №3120	УИК №3121	УИК №3122	УИК №3123	УИК №3124	УИК №3125	УИК №3126	УИК №3127	УИК №3128	УИК №3129	УИК №3130					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	"1. ""ЕДИНЕНИЕ"""	406	18	11	9	15	6	15	13	7	18	14	13	2	11	12	12	7	10	9	13	10	12	17	7	11	32	28	26	4	44					
		1.36%	1.64%	1.02%	0.76%	1.50%	0.55%	1.61%	1.23%	0.77%	1.33%	1.19%	1.39%	0.19%	1.16%	1.14%	1.05%	0.62%	0.80%	0.76%	1.10%	0.99%	0.95%	3.14%	0.60%	1.36%	5.09%	4.21%	2.57%	3.10%	2.41%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	4970	220	187	197	175	202	148	183	157	198	201	167	179	185	191	150	194	239	192	172	182	253	75	286	192	36	23	87	3	296					
		16.76%	20.07%	17.41%	16.78%	17.53%	18.82%	15.93%	17.41%	17.44%	14.69%	17.19%	17.93%	17.24%	19.63%	18.24%	13.19%	17.29%	19.25%	16.42%	14.57%	18.12%	20.11%	13.88%	24.65%	23.76%	5.73%	3.46%	8.61%	2.32%	16.22%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1384	44	44	86	33	50	48	44	43	61	47	64	34	58	35	71	66	46	62	78	61	52	54	15	10	29	22	64	12	51					
		4.66%	4.01%	4.09%	7.32%	3.30%	4.65%	5.16%	4.18%	4.77%	4.52%	4.02%	6.87%	3.27%	6.15%	3.34%	6.24%	5.88%	3.70%	5.30%	6.61%	6.07%	4.13%	10.0%	1.29%	1.23%	4.61%	3.31%	6.33%	9.30%	2.79%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2857	93	129	136	101	142	101	98	81	146	123	97	73	101	101	114	114	120	134	106	113	154	30	130	73	19	33	45	3	147					
		9.63%	8.48%	12.01%	11.58%	10.12%	13.23%	10.87%	9.32%	9.0%	10.83%	10.52%	10.41%	7.03%	10.72%	9.64%	10.02%	10.16%	9.66%	11.46%	8.98%	11.25%	12.24%	5.55%	11.20%	9.03%	3.02%	4.96%	4.45%	2.32%	8.05%					
22	"5. ""За Русь Святую"""	149	10	2	8	2	7	5	5	3	4	6	3	5	2	2	7	7	3	6	9	8	6	1	0	2	12	9	2	3	10					
		0.50%	0.91%	0.18%	0.68%	0.20%	0.65%	0.53%	0.47%	0.33%	0.29%	0.51%	0.32%	0.48%	0.21%	0.19%	0.61%	0.62%	0.24%	0.51%	0.76%	0.79%	0.47%	0.18%	0.0%	0.24%	1.91%	1.35%	0.19%	2.32%	0.54%					
23	"6. ""Объединенная Российская партия ""Русь"""	72	5	6	4	0	3	1	5	2	2	1	5	2	2	2	3	2	2	0	3	2	0	2	3	0	4	8	2	0	1					
		0.24%	0.45%	0.55%	0.34%	0.0%	0.27%	0.10%	0.47%	0.22%	0.14%	0.08%	0.53%	0.19%	0.21%	0.19%	0.26%	0.17%	0.16%	0.0%	0.25%	0.19%	0.0%	0.37%	0.25%	0.0%	0.63%	1.20%	0.19%	0.0%	0.05%					
24	"7. ""Новый курс - Автомобильная Россия"""	657	21	32	25	18	18	21	9	21	30	21	23	16	22	33	21	23	37	27	24	13	28	10	27	23	14	13	25	3	59					
		2.21%	1.91%	2.97%	2.12%	1.80%	1.67%	2.26%	0.85%	2.33%	2.22%	1.79%	2.47%	1.54%	2.33%	3.15%	1.84%	2.04%	2.98%	2.30%	2.03%	1.29%	2.22%	1.85%	2.32%	2.84%	2.22%	1.95%	2.47%	2.32%	3.23%					
25	"8. ""Народно-республиканская партия России"""	33	5	0	4	1	2	0	0	3	1	0	0	0	1	0	2	0	0	1	1	3	1	0	0	0	2	3	1	1	1					
		0.11%	0.45%	0.0%	0.34%	0.10%	0.18%	0.0%	0.0%	0.33%	0.07%	0.0%	0.0%	0.0%	0.10%	0.0%	0.17%	0.0%	0.0%	0.08%	0.08%	0.29%	0.07%	0.0%	0.0%	0.0%	0.31%	0.45%	0.09%	0.77%	0.05%					
26	"9. ""Российская экологическая партия ""Зеленые"""	227	9	5	7	8	10	8	6	2	5	13	4	19	19	10	6	10	16	7	4	4	5	3	8	9	2	3	6	0	19					
		0.76%	0.82%	0.46%	0.59%	0.80%	0.93%	0.86%	0.57%	0.22%	0.37%	1.11%	0.42%	1.83%	2.01%	0.95%	0.52%	0.89%	1.28%	0.59%	0.33%	0.39%	0.39%	0.55%	0.68%	1.11%	0.31%	0.45%	0.59%	0.0%	1.04%					
27	"10. ""Аграрная партия России"""	643	21	16	26	22	21	31	19	16	30	19	10	19	25	24	22	24	16	26	33	20	30	10	15	12	11	1	76	9	39					
		2.16%	1.91%	1.48%	2.21%	2.20%	1.95%	3.33%	1.80%	1.77%	2.22%	1.62%	1.07%	1.83%	2.65%	2.29%	1.93%	2.13%	1.28%	2.22%	2.79%	1.99%	2.38%	1.85%	1.29%	1.48%	1.75%	0.15%	7.52%	6.97%	2.13%					
28	"11. ""Истинные патриоты России"""	43	0	1	0	2	1	0	4	5	1	0	1	1	1	0	2	0	0	1	5	0	0	1	0	1	1	8	2	0	5					
		0.14%	0.0%	0.09%	0.0%	0.20%	0.09%	0.0%	0.38%	0.55%	0.07%	0.0%	0.10%	0.09%	0.10%	0.0%	0.17%	0.0%	0.0%	0.08%	0.42%	0.0%	0.0%	0.18%	0.0%	0.12%	0.15%	1.20%	0.19%	0.0%	0.27%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	359	16	6	9	6	7	8	17	10	21	14	11	13	11	11	17	13	13	23	18	17	5	7	17	8	4	6	23	2	26					
		1.21%	1.45%	0.55%	0.76%	0.60%	0.65%	0.86%	1.61%	1.11%	1.55%	1.19%	1.18%	1.25%	1.16%	1.05%	1.49%	1.15%	1.04%	1.96%	1.52%	1.69%	0.39%	1.29%	1.46%	0.99%	0.63%	0.90%	2.27%	1.55%	1.42%					
30	"13. ""Демократическая партия России"""	55	2	3	1	3	3	0	1	2	2	0	2	2	3	1	0	2	6	0	6	1	1	1	0	1	3	6	0	0	3					
		0.18%	0.18%	0.27%	0.08%	0.30%	0.27%	0.0%	0.09%	0.22%	0.14%	0.0%	0.21%	0.19%	0.31%	0.09%	0.0%	0.17%	0.48%	0.0%	0.50%	0.09%	0.07%	0.18%	0.0%	0.12%	0.47%	0.90%	0.0%	0.0%	0.16%					
31	"14. ""Великая Россия - Евразийский Союз"""	60	2	2	3	0	1	1	1	5	5	2	2	2	2	1	4	4	2	1	2	0	0	1	0	1	4	7	2	0	3					
		0.20%	0.18%	0.18%	0.25%	0.0%	0.09%	0.10%	0.09%	0.55%	0.37%	0.17%	0.21%	0.19%	0.21%	0.09%	0.35%	0.35%	0.16%	0.08%	0.16%	0.0%	0.0%	0.18%	0.0%	0.12%	0.63%	1.05%	0.19%	0.0%	0.16%					
32	"15. ""Партия СЛОН"""	150	6	0	6	4	5	2	1	3	3	6	2	33	5	8	8	5	2	12	5	3	3	2	6	3	5	6	0	0	6					
		0.50%	0.54%	0.0%	0.51%	0.40%	0.46%	0.21%	0.09%	0.33%	0.22%	0.51%	0.21%	3.17%	0.53%	0.76%	0.70%	0.44%	0.16%	1.02%	0.42%	0.29%	0.23%	0.37%	0.51%	0.37%	0.79%	0.90%	0.0%	0.0%	0.32%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2309	78	91	95	87	100	75	82	51	145	133	74	50	57	91	88	114	84	118	99	77	116	33	151	58	5	7	50	4	96					
		7.78%	7.11%	8.47%	8.09%	8.71%	9.31%	8.07%	7.80%	5.66%	10.76%	11.37%	7.94%	4.81%	6.05%	8.69%	7.73%	10.16%	6.76%	10.09%	8.38%	7.66%	9.22%	6.11%	13.01%	7.17%	0.79%	1.05%	4.95%	3.10%	5.26%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	40	1	0	1	0	4	1	0	0	0	1	1	1	0	0	2	1	0	2	1	1	0	1	1	0	4	9	4	0	4					
		0.13%	0.09%	0.0%	0.08%	0.0%	0.37%	0.10%	0.0%	0.0%	0.0%	0.08%	0.10%	0.09%	0.0%	0.0%	0.17%	0.08%	0.0%	0.17%	0.08%	0.09%	0.0%	0.18%	0.08%	0.0%	0.63%	1.35%	0.39%	0.0%	0.21%					
35	"18. ""ЛДПР"""	2675	98	99	74	84	42	66	93	76	81	66	99	63	70	86	92	71	143	62	100	76	75	56	73	63	170	222	103	7	265					
		9.02%	8.94%	9.21%	6.30%	8.41%	3.91%	7.10%	8.84%	8.44%	6.01%	5.64%	10.63%	6.06%	7.43%	8.21%	8.09%	6.32%	11.52%	5.30%	8.47%	7.56%	5.96%	10.37%	6.29%	7.79%	27.07%	33.43%	10.19%	5.42%	14.52%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	393	11	9	12	15	5	12	7	14	35	14	23	19	8	8	13	17	21	18	21	14	16	9	13	14	6	2	11	1	25					
		1.32%	1.00%	0.83%	1.02%	1.50%	0.46%	1.29%	0.66%	1.55%	2.59%	1.19%	2.47%	1.83%	0.84%	0.76%	1.14%	1.51%	1.69%	1.53%	1.77%	1.39%	1.27%	1.66%	1.12%	1.73%	0.95%	0.30%	1.08%	0.77%	1.37%					
37	"20. ""Политическая партия ""Единая Россия"""	6775	253	242	280	244	240	243	246	235	321	240	185	318	200	262	283	264	250	281	293	211	251	120	224	196	142	85	222	33	411					
		22.85%	23.08%	22.53%	23.85%	24.44%	22.36%	26.15%	23.40%	26.11%	23.83%	20.53%	19.87%	30.63%	21.23%	25.02%	24.89%	23.52%	20.14%	24.03%	24.83%	21.01%	19.95%	22.22%	19.31%	24.25%	22.61%	12.80%	21.98%	25.58%	22.53%					
38	"21. ""Российская Конституционно-демократическая партия"""	31	2	0	0	1	2	1	1	0	2	0	0	2	0	0	2	2	2	1	1	2	1	1	0	0	3	2	2	1	0					
		0.10%	0.18%	0.0%	0.0%	0.10%	0.18%	0.10%	0.09%	0.0%	0.14%	0.0%	0.0%	0.19%	0.0%	0.0%	0.17%	0.17%	0.16%	0.08%	0.08%	0.19%	0.07%	0.18%	0.0%	0.0%	0.47%	0.30%	0.19%	0.77%	0.0%					
39	"22. ""Развитие предпринимательства"""	180	6	5	7	5	3	7	7	4	6	3	0	12	4	4	3	7	7	2	5	3	6	3	11	3	2	3	3	0	49					
		0.60%	0.54%	0.46%	0.59%	0.50%	0.27%	0.75%	0.66%	0.44%	0.44%	0.25%	0.0%	1.15%	0.42%	0.38%	0.26%	0.62%	0.56%	0.17%	0.42%	0.29%	0.47%	0.55%	0.94%	0.37%	0.31%	0.45%	0.29%	0.0%	2.68%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2082	58	65	73	76	98	58	90	78	102	130	66	70	60	76	101	96	73	89	82	81	145	26	64	26	15	14	79	20	71					
		7.02%	5.29%	6.05%	6.21%	7.61%	9.13%	6.24%	8.56%	8.66%	7.57%	11.12%	7.08%	6.74%	6.36%	7.25%	8.88%	8.55%	5.88%	7.61%	6.94%	8.06%	11.52%	4.81%	5.51%	3.21%	2.38%	2.10%	7.82%	15.50%	3.89%					
																																				
41	Против всех	2679	102	98	98	86	89	68	113	71	108	101	70	100	89	76	104	70	125	91	73	80	84	62	105	100	83	102	152	9	170					
		9.03%	9.30%	9.12%	8.34%	8.61%	8.29%	7.31%	10.75%	7.88%	8.01%	8.63%	7.51%	9.63%	9.44%	7.25%	9.14%	6.23%	10.07%	7.78%	6.18%	7.96%	6.67%	11.48%	9.05%	12.37%	13.21%	15.36%	15.04%	6.97%	9.32%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
