Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Увельская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №2142	УИК №2143	УИК №2144	УИК №2145	УИК №2146	УИК №2147	УИК №2148	УИК №2149	УИК №2150	УИК №2151	УИК №2152	УИК №2153	УИК №2154	УИК №2155	УИК №2156	УИК №2157	УИК №2158	УИК №2159	УИК №2160	УИК №2161	УИК №2162	УИК №2163	УИК №2164	УИК №2165	УИК №2166	УИК №2167	УИК №2168	УИК №2169	УИК №2170	УИК №2171	УИК №2172					
		0.25%	0.13%	0.28%	0.23%	0.0%	0.29%	0.0%	0.26%	0.43%	0.36%	0.19%	0.79%	1.06%	0.09%	0.19%	0.24%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.28%	0.40%	0.0%	0.53%	0.0%	1.11%	0.44%	0.0%	0.23%	0.49%					
35	"18. ""ЛДПР"""	1745	91	82	96	85	86	41	51	26	62	102	6	60	161	71	45	13	49	78	72	17	34	18	90	34	42	40	32	80	9	22	50					
		12.18%	12.33%	11.54%	11.05%	13.30%	12.62%	11.95%	13.52%	11.40%	22.54%	10.11%	4.76%	15.95%	15.60%	13.86%	11.22%	9.35%	10.62%	18.97%	9.42%	9.65%	14.22%	5.12%	12.09%	15.81%	11.22%	15.74%	11.89%	11.92%	8.25%	5.17%	12.43%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	118	1	7	11	5	7	3	4	0	2	8	0	3	11	7	7	0	4	3	2	2	2	0	3	2	2	1	0	17	0	2	2					
		0.82%	0.13%	0.98%	1.26%	0.78%	1.02%	0.87%	1.06%	0.0%	0.72%	0.79%	0.0%	0.79%	1.06%	1.36%	1.74%	0.0%	0.86%	0.72%	0.26%	1.13%	0.83%	0.0%	0.40%	0.93%	0.53%	0.39%	0.0%	2.53%	0.0%	0.47%	0.49%					
37	"20. ""Политическая партия ""Единая Россия"""	5605	284	257	321	234	211	115	122	101	88	556	64	157	355	199	181	59	207	178	257	52	100	262	296	101	133	75	86	204	29	186	135					
		39.14%	38.48%	36.19%	36.98%	36.61%	30.98%	33.52%	32.36%	44.29%	32.0%	55.15%	50.79%	41.75%	34.39%	38.86%	45.13%	42.44%	44.90%	43.30%	33.63%	29.54%	41.84%	74.64%	39.78%	46.97%	35.56%	29.52%	31.97%	30.40%	26.60%	43.76%	33.58%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	1	0	0	1	0	1	0	0	0	2	0	0	2	2	0	1	2	0	2	2	0	0	1	0	0	0	3	0	0	1	1					
		0.15%	0.13%	0.0%	0.0%	0.15%	0.0%	0.29%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.19%	0.39%	0.0%	0.71%	0.43%	0.0%	0.26%	1.13%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	1.11%	0.0%	0.0%	0.23%	0.24%					
39	"22. ""Развитие предпринимательства"""	22	1	0	5	1	0	0	1	1	1	0	0	4	1	1	0	0	1	0	1	1	0	0	1	0	0	0	0	2	0	0	0					
		0.15%	0.13%	0.0%	0.57%	0.15%	0.0%	0.0%	0.26%	0.43%	0.36%	0.0%	0.0%	1.06%	0.09%	0.19%	0.0%	0.0%	0.21%	0.0%	0.13%	0.56%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1395	81	97	84	62	47	56	36	12	9	70	16	7	104	62	36	19	33	33	106	10	32	11	72	15	33	24	43	76	8	46	55					
		9.74%	10.97%	13.66%	9.67%	9.70%	6.90%	16.32%	9.54%	5.26%	3.27%	6.94%	12.69%	1.86%	10.07%	12.10%	8.97%	13.66%	7.15%	8.02%	13.87%	5.68%	13.38%	3.13%	9.67%	6.97%	8.82%	9.44%	15.98%	11.32%	7.33%	10.82%	13.68%					
																																						
41	Против всех	406	19	15	27	27	24	9	14	5	24	25	6	15	25	16	14	6	8	10	16	3	6	2	32	2	6	5	2	30	0	10	3					
		2.83%	2.57%	2.11%	3.11%	4.22%	3.52%	2.62%	3.71%	2.19%	8.72%	2.48%	4.76%	3.98%	2.42%	3.12%	3.49%	4.31%	1.73%	2.43%	2.09%	1.70%	2.51%	0.56%	4.30%	0.93%	1.60%	1.96%	0.74%	4.47%	0.0%	2.35%	0.74%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
