Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
Наименование Избирательной комиссии:    Торбеевская																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733					
		0.47%	0.92%	0.20%	0.70%	1.03%	0.0%	0.0%	0.28%	0.0%	0.64%	0.0%	0.12%	0.36%	0.0%	0.0%	0.25%	0.0%	0.0%	0.30%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.26%	0.0%	0.0%	0.85%	0.0%	0.24%	0.0%	2.22%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	9	0	0	5	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0					
		0.05%	0.0%	0.0%	0.27%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	9	0	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
		0.05%	0.0%	0.15%	0.16%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.97%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	6	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0					
		0.03%	0.0%	0.0%	0.10%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.0%	0.0%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	4	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.0%	0.0%	0.10%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.0%	0.05%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	55	0	3	5	7	1	0	0	0	0	0	0	7	2	2	10	0	2	3	0	0	0	0	0	1	0	1	2	0	0	6	0	3	0	0					
		0.33%	0.0%	0.15%	0.27%	0.42%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.54%	1.27%	0.60%	2.54%	0.0%	1.88%	0.91%	0.0%	0.0%	0.0%	0.0%	0.0%	1.26%	0.0%	0.97%	0.26%	0.0%	0.0%	1.02%	0.0%	0.72%	0.0%	0.0%					
28	"11. ""Истинные патриоты России"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	6	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.0%	0.0%	0.05%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.42%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	32	5	4	2	2	0	2	0	0	0	0	0	0	1	7	2	0	0	3	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0					
		0.19%	0.35%	0.20%	0.10%	0.12%	0.0%	0.85%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	2.10%	0.50%	0.0%	0.0%	0.91%	0.71%	0.0%	0.17%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0					
		0.02%	0.0%	0.0%	0.05%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%					
35	"18. ""ЛДПР"""	184	35	9	11	18	6	0	0	0	0	0	0	23	3	8	23	0	2	12	6	3	7	0	2	0	0	0	3	2	0	4	1	6	0	0					
		1.10%	2.5%	0.46%	0.59%	1.09%	1.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	8.36%	1.91%	2.40%	5.85%	0.0%	1.88%	3.66%	4.28%	0.25%	1.23%	0.0%	0.71%	0.0%	0.0%	0.0%	0.39%	0.89%	0.0%	0.68%	1.35%	1.44%	0.0%	0.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	11	0	2	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0					
		0.06%	0.0%	0.10%	0.05%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	15567	1302	1831	1698	1525	505	228	313	281	305	66	801	178	145	298	331	107	99	284	125	1159	531	167	275	78	256	100	758	221	62	535	69	383	243	308					
		93.90%	93.0%	95.16%	92.23%	92.42%	97.30%	97.02%	88.41%	100.0%	98.38%	98.50%	98.28%	64.72%	92.35%	89.48%	84.22%	98.16%	93.39%	86.85%	89.28%	97.31%	93.48%	98.81%	97.86%	98.73%	96.60%	97.08%	98.56%	99.10%	100.0%	91.60%	93.24%	92.28%	100.0%	97.77%					
38	"21. ""Российская Конституционно-демократическая партия"""	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
		0.01%	0.0%	0.0%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	7	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.0%	0.0%	0.05%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	451	45	60	89	46	4	5	0	0	2	1	13	46	4	14	26	2	2	9	4	17	25	2	3	0	2	1	4	0	0	17	0	8	0	0					
		2.72%	3.21%	3.11%	4.83%	2.78%	0.77%	2.12%	0.0%	0.0%	0.64%	1.49%	1.59%	16.72%	2.54%	4.20%	6.61%	1.83%	1.88%	2.75%	2.85%	1.42%	4.40%	1.18%	1.06%	0.0%	0.75%	0.97%	0.52%	0.0%	0.0%	2.91%	0.0%	1.92%	0.0%	0.0%					
																																									
41	Против всех	28	0	3	3	8	0	0	2	0	0	0	0	4	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0					
		0.16%	0.0%	0.15%	0.16%	0.48%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	1.45%	0.63%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
