Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:     Ханты-Мансийская городская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	305	21	11	2	14	11	4	2	19	24	25	16	3	16	20	10	28	11	9	4	2	10	2	15	10	7	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	307	2	11	2	5	13	3	9	32	29	19	7	3	15	12	6	14	37	48	4	3	3	2	5	5	11	7					
14	Число погашенных неиспользованных открепительных удостоверений	255	9	19	8	16	19	6	18	1	6	5	14	7	14	0	10	2	19	1	6	8	10	8	15	10	13	11					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	33	2	2	0	0	1	0	1	5	4	4	3	0	0	0	1	2	0	2	0	0	3	0	2	0	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4222	199	177	39	223	221	78	114	223	223	309	189	55	257	125	184	251	267	178	72	47	204	47	193	146	129	72					
		17.94%	17.05%	15.89%	13.68%	17.45%	18.37%	15.69%	17.67%	21.65%	18.14%	18.28%	17.83%	15.54%	20.41%	17.58%	19.43%	17.14%	17.73%	16.84%	17.96%	15.41%	20.92%	16.61%	16.86%	18.77%	20.25%	13.98%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	6835	364	329	102	446	348	146	204	250	320	532	317	99	335	230	268	282	420	354	136	103	281	84	338	233	130	184					
		29.04%	31.19%	29.53%	35.79%	34.90%	28.93%	29.38%	31.63%	24.27%	26.04%	31.48%	29.91%	27.97%	26.61%	32.35%	28.30%	19.26%	27.89%	33.49%	33.92%	33.77%	28.82%	29.68%	29.52%	29.95%	20.41%	35.73%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	358	16	21	1	20	22	9	11	10	21	22	21	5	29	14	9	14	22	7	4	3	10	5	24	13	20	5					
		1.52%	1.37%	1.89%	0.35%	1.56%	1.83%	1.81%	1.71%	0.97%	1.71%	1.30%	1.98%	1.41%	2.30%	1.97%	0.95%	0.96%	1.46%	0.66%	0.99%	0.98%	1.03%	1.77%	2.10%	1.67%	3.14%	0.97%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4095	181	186	52	185	193	113	113	182	247	264	213	56	235	103	208	234	254	138	60	52	187	52	242	117	152	76					
		17.40%	15.51%	16.70%	18.25%	14.48%	16.04%	22.74%	17.52%	17.67%	20.10%	15.62%	20.09%	15.82%	18.67%	14.49%	21.96%	15.98%	16.87%	13.06%	14.96%	17.05%	19.18%	18.37%	21.14%	15.04%	23.86%	14.76%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1329	46	42	12	52	77	35	38	89	95	109	55	16	77	58	55	55	96	60	10	10	62	7	64	36	46	27					
		5.65%	3.94%	3.77%	4.21%	4.07%	6.40%	7.04%	5.89%	8.64%	7.73%	6.45%	5.19%	4.52%	6.12%	8.16%	5.81%	3.76%	6.37%	5.68%	2.49%	3.28%	6.36%	2.47%	5.59%	4.63%	7.22%	5.24%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6115	327	332	72	319	306	109	151	250	289	414	231	116	287	169	206	602	409	295	102	84	212	78	260	213	143	139					
		25.98%	28.02%	29.80%	25.26%	24.96%	25.44%	21.93%	23.41%	24.27%	23.52%	24.50%	21.79%	32.77%	22.80%	23.77%	21.75%	41.12%	27.16%	27.91%	25.44%	27.54%	21.74%	27.56%	22.71%	27.38%	22.45%	26.99%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	213	10	8	4	8	15	2	3	13	19	16	12	3	17	4	8	5	14	8	2	2	5	3	7	11	9	5					
		0.91%	0.86%	0.72%	1.40%	0.63%	1.25%	0.40%	0.47%	1.26%	1.55%	0.95%	1.13%	0.85%	1.35%	0.56%	0.84%	0.34%	0.93%	0.76%	0.50%	0.66%	0.51%	1.06%	0.61%	1.41%	1.41%	0.97%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
