Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Ханты-Мансийская городская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1654	94	30	96	123	125	57	93	98	97	107	96	16	11	179	96	45	78	14	98	71	30					
		6.30%	7.70%	3.73%	7.14%	6.64%	7.54%	6.81%	6.98%	5.21%	6.48%	5.78%	5.64%	7.14%	3.04%	8.80%	5.54%	2.99%	7.68%	5.17%	7.63%	5.67%	4.88%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	225	7	7	10	13	10	4	17	25	8	24	12	1	2	27	18	11	7	5	6	9	2					
		0.86%	0.57%	0.87%	0.74%	0.70%	0.60%	0.48%	1.28%	1.33%	0.53%	1.30%	0.71%	0.45%	0.55%	1.33%	1.04%	0.73%	0.69%	1.85%	0.47%	0.72%	0.33%					
23	6.Политическая партия «Партия социальной справедливости»	76	2	0	2	4	3	0	5	5	4	0	6	0	0	7	4	18	1	1	8	4	2					
		0.29%	0.16%	0.00%	0.15%	0.22%	0.18%	0.00%	0.38%	0.27%	0.27%	0.00%	0.35%	0.00%	0.00%	0.34%	0.23%	1.20%	0.10%	0.37%	0.62%	0.32%	0.33%					
24	7.Политическая партия «Либерально-демократическая партия России»	3256	176	117	153	263	212	105	149	249	199	202	211	40	38	204	219	180	117	29	173	155	65					
		12.39%	14.41%	14.55%	11.38%	14.20%	12.79%	12.54%	11.19%	13.23%	13.29%	10.92%	12.40%	17.86%	10.50%	10.03%	12.64%	11.96%	11.52%	10.70%	13.47%	12.38%	10.57%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1780	79	43	68	108	122	78	111	114	86	171	105	13	14	167	132	66	59	9	87	106	42					
		6.78%	6.47%	5.35%	5.06%	5.83%	7.36%	9.32%	8.33%	6.06%	5.74%	9.24%	6.17%	5.80%	3.87%	8.21%	7.62%	4.39%	5.81%	3.32%	6.78%	8.47%	6.83%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	363	19	5	23	21	29	13	18	21	18	19	24	1	6	22	29	26	19	1	28	12	9					
		1.38%	1.56%	0.62%	1.71%	1.13%	1.75%	1.55%	1.35%	1.12%	1.20%	1.03%	1.41%	0.45%	1.66%	1.08%	1.67%	1.73%	1.87%	0.37%	2.18%	0.96%	1.46%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17002	765	554	907	1216	1012	526	817	1228	1013	1167	1132	141	276	1258	1110	1037	637	201	775	811	419					
		64.71%	62.65%	68.91%	67.49%	65.66%	61.04%	62.84%	61.34%	65.25%	67.67%	63.08%	66.51%	62.95%	76.24%	61.88%	64.09%	68.90%	62.70%	74.17%	60.36%	64.78%	68.13%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	758	32	16	26	45	57	21	58	68	32	64	45	0	8	59	42	51	43	0	44	27	20					
		2.89%	2.62%	1.99%	1.93%	2.43%	3.44%	2.51%	4.35%	3.61%	2.14%	3.46%	2.64%	0.00%	2.21%	2.90%	2.42%	3.39%	4.23%	0.00%	3.43%	2.16%	3.25%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
