Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Рамонская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №3201	УИК №3202	УИК №3203	УИК №3204	УИК №3205	УИК №3206	УИК №3207	УИК №3208	УИК №3209	УИК №3210	УИК №3211	УИК №3212	УИК №3213	УИК №3214	УИК №3215	УИК №3216	УИК №3217	УИК №3218	УИК №3219	УИК №3220	УИК №3221	УИК №3222	УИК №3223	УИК №3224	УИК №3225	УИК №3226	УИК №3227	УИК №3228	УИК №3229					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1770	225	130	139	25	77	92	185	75	84	39	25	43	22	34	10	22	41	29	5	131	4	10	29	37	23	35	20	139	40					
		9.14%	10.73%	8.93%	9.44%	8.45%	14.56%	12.20%	12.44%	10.89%	9.20%	16.46%	4.53%	9.56%	8.76%	10.53%	5.78%	9.73%	7.19%	9.83%	2.20%	7.89%	2.05%	7.69%	5.69%	8.28%	7.82%	5.04%	5.75%	8.69%	8.23%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1426	101	96	90	22	44	53	93	57	64	16	40	39	26	26	10	16	61	32	2	137	7	3	23	48	32	35	20	162	71					
		7.36%	4.82%	6.59%	6.11%	7.43%	8.32%	7.03%	6.25%	8.27%	7.01%	6.75%	7.25%	8.67%	10.36%	8.05%	5.78%	7.08%	10.70%	10.85%	0.88%	8.25%	3.59%	2.31%	4.51%	10.74%	10.88%	5.04%	5.75%	10.13%	14.61%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	148	13	5	9	2	9	13	10	7	8	2	2	6	1	0	0	5	5	2	1	7	3	0	2	7	3	2	2	15	7					
		0.76%	0.62%	0.34%	0.61%	0.68%	1.70%	1.72%	0.67%	1.02%	0.88%	0.84%	0.36%	1.33%	0.40%	0.00%	0.00%	2.21%	0.88%	0.68%	0.44%	0.42%	1.54%	0.00%	0.39%	1.57%	1.02%	0.29%	0.57%	0.94%	1.44%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3462	253	297	300	57	127	155	337	177	173	39	47	82	58	55	16	28	150	82	27	290	4	29	54	75	45	55	67	311	72					
		17.88%	12.06%	20.40%	20.37%	19.26%	24.01%	20.56%	22.66%	25.69%	18.95%	16.46%	8.51%	18.22%	23.11%	17.03%	9.25%	12.39%	26.32%	27.80%	11.89%	17.47%	2.05%	22.31%	10.59%	16.78%	15.31%	7.91%	19.25%	19.44%	14.81%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	303	55	19	22	4	12	15	26	12	10	3	1	7	7	0	2	4	10	2	0	25	2	0	4	3	5	4	0	41	8					
		1.56%	2.62%	1.30%	1.49%	1.35%	2.27%	1.99%	1.75%	1.74%	1.10%	1.27%	0.18%	1.56%	2.79%	0.00%	1.16%	1.77%	1.75%	0.68%	0.00%	1.51%	1.03%	0.00%	0.78%	0.67%	1.70%	0.58%	0.00%	2.56%	1.65%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	11862	1414	894	901	180	252	416	821	344	561	129	343	265	131	203	132	145	291	137	190	1030	173	87	387	267	183	561	239	908	278					
		61.26%	67.43%	61.40%	61.17%	60.81%	47.64%	55.17%	55.21%	49.93%	61.45%	54.43%	62.14%	58.89%	52.19%	62.85%	76.30%	64.16%	51.05%	46.44%	83.70%	62.05%	88.72%	66.92%	75.88%	59.73%	62.24%	80.72%	68.68%	56.75%	57.20%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	76	14	4	4	1	1	3	5	1	2	3	2	2	1	1	1	3	1	0	0	11	1	0	2	1	1	1	0	9	1					
		0.39%	0.67%	0.27%	0.27%	0.34%	0.19%	0.40%	0.34%	0.15%	0.22%	1.27%	0.36%	0.44%	0.40%	0.31%	0.58%	1.33%	0.18%	0.00%	0.00%	0.66%	0.51%	0.00%	0.39%	0.22%	0.34%	0.14%	0.00%	0.56%	0.21%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
