Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																							
Дата голосования: 07.12.2003 0:00:00																																																							
																																																							
Наименование Избирательной комиссии:    Урюпинская																																																							
																																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																							
																																																							
		Сумма	УИК №1588	УИК №1589	УИК №1590	УИК №1591	УИК №1592	УИК №1593	УИК №1594	УИК №1595	УИК №1596	УИК №1597	УИК №1598	УИК №1599	УИК №1600	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623	УИК №1624	УИК №1625	УИК №1626	УИК №1627	УИК №1628	УИК №1629	УИК №1630	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635					
		1.26%	1.36%	0.63%	0.59%	3.26%	2.53%	0.59%	1.65%	3.75%	0.44%	0.0%	0.38%	1.12%	1.76%	3.87%	1.63%	0.74%	1.42%	2.22%	2.06%	0.0%	0.0%	0.0%	7.33%	0.0%	0.64%	0.0%	3.24%	1.66%	0.16%	0.63%	0.56%	1.29%	0.0%	0.86%	0.0%	0.49%	0.0%	1.45%	4.08%	0.0%	2.59%	0.0%	2.22%	0.37%	2.10%	1.48%	0.0%	2.02%					
22	"5. ""За Русь Святую"""	54	0	3	1	0	1	2	9	1	1	0	0	3	0	1	4	7	0	0	1	3	0	0	0	0	1	0	0	0	3	0	0	1	0	1	0	1	0	5	0	0	1	0	0	0	0	3	1	0					
		0.39%	0.0%	0.63%	0.59%	0.0%	0.50%	0.59%	0.78%	0.75%	0.44%	0.0%	0.0%	0.56%	0.0%	0.27%	0.72%	1.72%	0.0%	0.0%	0.41%	3.03%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.43%	0.0%	0.28%	0.0%	0.49%	0.0%	0.91%	0.0%	0.0%	1.29%	0.0%	0.0%	0.0%	0.0%	0.34%	0.61%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	26	0	0	0	2	2	1	0	0	0	0	0	1	5	1	0	1	2	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	1					
		0.18%	0.0%	0.0%	0.0%	2.17%	1.01%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.67%	0.27%	0.0%	0.24%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.92%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.40%					
24	"7. ""Новый курс - Автомобильная Россия"""	49	0	0	0	0	0	2	8	1	0	1	1	1	4	1	3	1	3	0	0	0	1	0	0	3	2	3	0	0	4	0	1	0	0	0	3	1	0	1	0	0	0	0	0	0	0	2	1	1					
		0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.69%	0.75%	0.0%	1.03%	0.38%	0.18%	0.54%	0.27%	0.54%	0.24%	0.53%	0.0%	0.0%	0.0%	0.69%	0.0%	0.0%	0.92%	0.64%	1.98%	0.0%	0.0%	0.65%	0.0%	0.28%	0.0%	0.0%	0.0%	2.77%	0.49%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.61%	0.40%					
25	"8. ""Народно-республиканская партия России"""	24	2	0	0	0	0	3	4	2	0	0	2	1	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	1	1	0	0	0	0					
		0.17%	1.36%	0.0%	0.0%	0.0%	0.0%	0.88%	0.34%	1.50%	0.0%	0.0%	0.76%	0.18%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	1.02%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.49%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	1.11%	0.37%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	28	1	1	0	0	0	0	3	0	2	0	0	0	2	0	1	0	3	0	0	1	1	1	1	0	3	0	1	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	1	0	1	1	0	0					
		0.20%	0.68%	0.21%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.88%	0.0%	0.0%	0.0%	0.27%	0.0%	0.18%	0.0%	0.53%	0.0%	0.0%	1.01%	0.69%	1.02%	0.91%	0.0%	0.96%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	1.69%	0.57%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.11%	0.0%	0.42%	0.11%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1585	10	75	8	6	24	29	85	15	55	19	44	59	32	14	67	54	63	2	35	14	31	9	23	77	5	6	36	29	24	24	91	32	2	29	19	23	5	99	3	16	7	76	4	31	51	86	4	33					
		11.56%	6.80%	15.99%	4.76%	6.52%	12.18%	8.57%	7.39%	11.27%	24.33%	19.58%	16.79%	11.11%	4.33%	3.87%	12.15%	13.33%	11.19%	2.22%	14.46%	14.14%	21.52%	9.18%	21.10%	23.69%	1.60%	3.97%	12.99%	12.08%	3.92%	15.18%	25.49%	13.79%	3.38%	8.38%	17.59%	11.38%	10.0%	18.03%	6.12%	23.52%	9.09%	17.15%	4.44%	11.61%	21.42%	9.80%	2.46%	13.36%					
28	"11. ""Истинные патриоты России"""	12	0	0	0	0	0	1	0	1	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.75%	0.44%	1.03%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.16%	0.63%	0.0%	0.0%	0.0%	0.0%	0.92%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	168	2	13	3	1	3	3	16	1	3	0	1	17	10	4	9	4	11	3	1	0	1	1	0	4	0	3	0	0	1	1	1	0	0	3	4	1	0	9	0	3	1	0	4	4	3	8	0	11					
		1.22%	1.36%	2.77%	1.78%	1.08%	1.52%	0.88%	1.39%	0.75%	1.32%	0.0%	0.38%	3.20%	1.35%	1.10%	1.63%	0.98%	1.95%	3.33%	0.41%	0.0%	0.69%	1.02%	0.0%	1.23%	0.0%	1.98%	0.0%	0.0%	0.16%	0.63%	0.28%	0.0%	0.0%	0.86%	3.70%	0.49%	0.0%	1.63%	0.0%	4.41%	1.29%	0.0%	4.44%	1.49%	1.26%	0.91%	0.0%	4.45%					
30	"13. ""Демократическая партия России"""	34	0	2	0	0	0	4	2	1	0	0	0	1	2	1	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	1	0	1	0	4	4	0	1					
		0.24%	0.0%	0.42%	0.0%	0.0%	0.0%	1.18%	0.17%	0.75%	0.0%	0.0%	0.0%	0.18%	0.27%	0.27%	0.0%	0.98%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.69%	0.0%	0.92%	0.0%	0.0%	0.36%	0.0%	0.0%	1.29%	0.0%	1.11%	0.0%	1.68%	0.45%	0.0%	0.40%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	0	1	0	0	1	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	1	0	0					
		0.12%	0.0%	0.21%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.44%	0.0%	0.38%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%	0.0%	0.0%	0.32%	0.66%	0.0%	0.41%	0.0%	0.63%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.11%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	20	0	1	1	0	0	3	3	0	0	1	1	1	3	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0					
		0.14%	0.0%	0.21%	0.59%	0.0%	0.0%	0.88%	0.26%	0.0%	0.0%	1.03%	0.38%	0.18%	0.40%	0.0%	0.18%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1237	4	36	9	0	24	48	126	9	38	10	9	49	70	57	74	28	64	4	16	4	14	6	11	15	26	11	20	13	56	16	32	26	16	19	2	19	13	53	6	12	0	20	2	28	8	70	26	18					
		9.02%	2.72%	7.67%	5.35%	0.0%	12.18%	14.20%	10.95%	6.76%	16.81%	10.30%	3.43%	9.22%	9.48%	15.78%	13.43%	6.91%	11.36%	4.44%	6.61%	4.04%	9.72%	6.12%	10.09%	4.61%	8.36%	7.28%	7.22%	5.41%	9.16%	10.12%	8.96%	11.20%	27.11%	5.49%	1.85%	9.40%	26.0%	9.65%	12.24%	17.64%	0.0%	4.51%	2.22%	10.48%	3.36%	7.98%	16.04%	7.28%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	53	1	4	1	3	0	1	1	1	1	0	3	3	6	3	0	1	2	1	1	0	1	0	0	1	1	0	1	0	0	4	0	0	0	1	0	1	0	1	1	1	0	0	1	0	1	4	0	1					
		0.38%	0.68%	0.85%	0.59%	3.26%	0.0%	0.29%	0.08%	0.75%	0.44%	0.0%	1.14%	0.56%	0.81%	0.83%	0.0%	0.24%	0.35%	1.11%	0.41%	0.0%	0.69%	0.0%	0.0%	0.30%	0.32%	0.0%	0.36%	0.0%	0.0%	2.53%	0.0%	0.0%	0.0%	0.28%	0.0%	0.49%	0.0%	0.18%	2.04%	1.47%	0.0%	0.0%	1.11%	0.0%	0.42%	0.45%	0.0%	0.40%					
35	"18. ""ЛДПР"""	1900	21	59	44	5	24	49	156	19	24	9	46	95	107	57	77	55	61	17	21	12	22	13	14	34	50	23	38	48	98	18	28	26	2	66	3	31	2	68	4	6	5	63	8	48	41	148	17	18					
		13.86%	14.28%	12.57%	26.19%	5.43%	12.18%	14.49%	13.56%	14.28%	10.61%	9.27%	17.55%	17.89%	14.49%	15.78%	13.97%	13.58%	10.83%	18.88%	8.67%	12.12%	15.27%	13.26%	12.84%	10.46%	16.07%	15.23%	13.71%	20.0%	16.03%	11.39%	7.84%	11.20%	3.38%	19.07%	2.77%	15.34%	4.0%	12.38%	8.16%	8.82%	6.49%	14.22%	8.88%	17.97%	17.22%	16.87%	10.49%	7.28%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	208	0	5	3	0	4	10	9	3	10	3	2	7	13	9	7	7	4	0	2	2	0	2	0	17	3	0	2	3	19	0	2	2	0	3	2	2	0	11	0	1	0	9	2	5	5	11	2	5					
		1.51%	0.0%	1.06%	1.78%	0.0%	2.03%	2.95%	0.78%	2.25%	4.42%	3.09%	0.76%	1.31%	1.76%	2.49%	1.27%	1.72%	0.71%	0.0%	0.82%	2.02%	0.0%	2.04%	0.0%	5.23%	0.96%	0.0%	0.72%	1.25%	3.10%	0.0%	0.56%	0.86%	0.0%	0.86%	1.85%	0.99%	0.0%	2.00%	0.0%	1.47%	0.0%	2.03%	2.22%	1.87%	2.10%	1.25%	1.23%	2.02%					
37	"20. ""Политическая партия ""Единая Россия"""	3672	52	118	43	48	70	63	271	24	35	23	77	133	185	104	144	133	172	44	68	28	25	20	20	86	113	48	66	60	261	53	66	57	16	72	54	43	19	103	19	9	33	154	43	46	57	223	34	37					
		26.79%	35.37%	25.15%	25.59%	52.17%	35.53%	18.63%	23.56%	18.04%	15.48%	23.71%	29.38%	25.04%	25.06%	28.80%	26.13%	32.83%	30.55%	48.88%	28.09%	28.28%	17.36%	20.40%	18.34%	26.46%	36.33%	31.78%	23.82%	25.0%	42.71%	33.54%	18.48%	24.56%	27.11%	20.80%	50.0%	21.28%	38.0%	18.76%	38.77%	13.23%	42.85%	34.76%	47.77%	17.22%	23.94%	25.42%	20.98%	14.97%					
38	"21. ""Российская Конституционно-демократическая партия"""	38	0	1	0	1	0	0	1	0	2	1	1	0	0	1	3	0	2	0	1	0	0	0	1	1	1	1	0	6	0	2	0	1	0	6	0	0	0	1	0	0	1	0	0	1	1	0	0	1					
		0.27%	0.0%	0.21%	0.0%	1.08%	0.0%	0.0%	0.08%	0.0%	0.88%	1.03%	0.38%	0.0%	0.0%	0.27%	0.54%	0.0%	0.35%	0.0%	0.41%	0.0%	0.0%	0.0%	0.91%	0.30%	0.32%	0.66%	0.0%	2.5%	0.0%	1.26%	0.0%	0.43%	0.0%	1.73%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	1.29%	0.0%	0.0%	0.37%	0.42%	0.0%	0.0%	0.40%					
39	"22. ""Развитие предпринимательства"""	26	1	2	0	0	0	0	4	0	2	0	0	1	5	2	0	0	1	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1					
		0.18%	0.68%	0.42%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.88%	0.0%	0.0%	0.18%	0.67%	0.55%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	1.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.40%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2603	31	81	26	12	24	71	292	27	30	17	43	81	168	57	87	61	92	9	53	29	20	22	9	34	47	34	65	44	77	16	70	56	20	79	12	49	7	113	5	18	8	65	11	76	41	176	54	84					
		18.99%	21.08%	17.27%	15.47%	13.04%	12.18%	21.00%	25.39%	20.30%	13.27%	17.52%	16.41%	15.25%	22.76%	15.78%	15.78%	15.06%	16.34%	10.0%	21.90%	29.29%	13.88%	22.44%	8.25%	10.46%	15.11%	22.51%	23.46%	18.33%	12.60%	10.12%	19.60%	24.13%	33.89%	22.83%	11.11%	24.25%	14.0%	20.58%	10.20%	26.47%	10.38%	14.67%	12.22%	28.46%	17.22%	20.06%	33.33%	34.00%					
																																																							
41	Против всех	548	4	24	6	3	2	15	52	1	7	4	10	28	45	11	28	11	19	2	12	2	7	3	5	11	8	5	11	2	25	7	24	12	0	8	0	6	2	15	2	0	5	18	4	7	4	47	12	12					
		3.99%	2.72%	5.11%	3.57%	3.26%	1.01%	4.43%	4.52%	0.75%	3.09%	4.12%	3.81%	5.27%	6.09%	3.04%	5.08%	2.71%	3.37%	2.22%	4.95%	2.02%	4.86%	3.06%	4.58%	3.38%	2.57%	3.31%	3.97%	0.83%	4.09%	4.43%	6.72%	5.17%	0.0%	2.31%	0.0%	2.97%	4.0%	2.73%	4.08%	0.0%	6.49%	4.06%	4.44%	2.62%	1.68%	5.35%	7.40%	4.85%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
