Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																			
Дата голосования: 02.12.2007																																																			
																																																			
Наименование Избирательной комиссии:    Калининская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2199	81	93	62	104	64	139	99	55	47	86	91	79	66	57	88	1	90	81	17	16	6	24	75	13	47	36	31	22	8	21	29	42	80	49	14	42	37	64	40	19	9	28	26	21					
		11.50%	15.46%	18.31%	12.97%	15.07%	17.25%	21.16%	15.76%	12.79%	8.48%	15.96%	16.11%	17.95%	13.89%	10.20%	16.30%	0.47%	14.93%	13.02%	5.21%	4.44%	3.61%	7.62%	6.70%	3.06%	6.03%	10.47%	15.98%	7.19%	7.02%	5.22%	7.49%	20.29%	23.46%	20.16%	6.25%	10.02%	9.76%	12.88%	16.00%	4.92%	3.80%	10.73%	4.55%	4.48%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	23	0	0	0	1	0	0	0	0	0	3	0	1	0	1	1	1	0	1	0	1	0	0	2	0	1	2	1	0	0	0	0	0	3	0	0	1	0	3	0	0	0	0	0	0					
		0.12%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.23%	0.00%	0.18%	0.19%	0.47%	0.00%	0.16%	0.00%	0.28%	0.00%	0.00%	0.18%	0.00%	0.13%	0.58%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.88%	0.00%	0.00%	0.24%	0.00%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	24	0	2	0	1	0	0	1	0	0	1	1	1	0	1	1	0	0	1	1	1	0	0	1	0	4	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	1	1	0	0					
		0.13%	0.00%	0.39%	0.00%	0.14%	0.00%	0.00%	0.16%	0.00%	0.00%	0.19%	0.18%	0.23%	0.00%	0.18%	0.19%	0.00%	0.00%	0.16%	0.31%	0.28%	0.00%	0.00%	0.09%	0.00%	0.51%	0.00%	0.00%	0.00%	0.88%	0.25%	0.00%	0.00%	0.29%	0.00%	0.00%	0.24%	0.00%	0.20%	0.00%	0.00%	0.42%	0.38%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1195	51	40	24	58	22	37	39	39	31	30	41	27	52	35	50	1	52	16	26	23	7	18	37	15	60	26	7	26	0	26	16	14	17	15	10	36	34	39	10	29	10	21	11	17					
		6.25%	9.73%	7.87%	5.02%	8.41%	5.93%	5.63%	6.21%	9.07%	5.60%	5.57%	7.26%	6.14%	10.95%	6.26%	9.26%	0.47%	8.62%	2.57%	7.98%	6.39%	4.22%	5.71%	3.30%	3.53%	7.70%	7.56%	3.61%	8.50%	0.00%	6.47%	4.13%	6.76%	4.99%	6.17%	4.46%	8.59%	8.97%	7.85%	4.00%	7.51%	4.22%	8.05%	1.93%	3.62%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1088	29	42	34	62	39	36	49	21	45	44	64	31	28	58	39	4	21	36	7	10	18	19	32	15	29	17	6	7	5	17	32	8	29	5	7	27	20	29	7	13	4	12	23	8					
		5.69%	5.53%	8.27%	7.11%	8.99%	10.51%	5.48%	7.80%	4.88%	8.12%	8.16%	11.33%	7.05%	5.89%	10.38%	7.22%	1.88%	3.48%	5.79%	2.15%	2.78%	10.84%	6.03%	2.86%	3.53%	3.72%	4.94%	3.09%	2.29%	4.39%	4.23%	8.27%	3.86%	8.50%	2.06%	3.13%	6.44%	5.28%	5.84%	2.80%	3.37%	1.69%	4.60%	4.03%	1.71%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	78	3	0	3	1	1	2	4	1	0	1	6	1	3	2	1	0	3	2	1	0	0	1	6	2	2	4	0	0	0	1	2	0	0	4	0	2	3	2	4	0	3	0	2	5					
		0.41%	0.57%	0.00%	0.63%	0.14%	0.27%	0.30%	0.64%	0.23%	0.00%	0.19%	1.06%	0.23%	0.63%	0.36%	0.19%	0.00%	0.50%	0.32%	0.31%	0.00%	0.00%	0.32%	0.54%	0.47%	0.26%	1.16%	0.00%	0.00%	0.00%	0.25%	0.52%	0.00%	0.00%	1.65%	0.00%	0.48%	0.79%	0.40%	1.60%	0.00%	1.27%	0.00%	0.35%	1.07%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13563	331	308	325	415	228	414	397	289	409	357	339	283	308	382	338	197	383	458	225	294	130	230	940	370	574	241	138	232	93	317	292	133	185	159	185	287	267	334	175	312	204	190	496	399					
		70.94%	63.17%	60.63%	67.99%	60.14%	61.46%	63.01%	63.22%	67.21%	73.83%	66.23%	60.00%	64.32%	64.84%	68.34%	62.59%	92.49%	63.52%	73.63%	69.02%	81.67%	78.31%	73.02%	83.93%	87.06%	73.68%	70.06%	71.13%	75.82%	81.58%	78.86%	75.45%	64.25%	54.25%	65.43%	82.59%	68.50%	70.45%	67.20%	70.00%	80.83%	86.08%	72.80%	86.87%	85.07%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	72	4	0	4	5	0	9	3	3	0	3	2	1	2	4	5	1	1	1	0	2	3	2	4	0	0	1	2	1	0	1	1	2	1	0	0	0	0	1	0	1	0	0	0	2					
		0.38%	0.76%	0.00%	0.84%	0.72%	0.00%	1.37%	0.48%	0.70%	0.00%	0.56%	0.35%	0.23%	0.42%	0.72%	0.93%	0.47%	0.17%	0.16%	0.00%	0.56%	1.81%	0.63%	0.36%	0.00%	0.00%	0.29%	1.03%	0.33%	0.00%	0.25%	0.26%	0.97%	0.29%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.26%	0.00%	0.00%	0.00%	0.43%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
