Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																	
Дата голосования: 04.12.2011																																																	
																																																	
Наименование Избирательной комиссии:    Камышинская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №1901	УИК №1902	УИК №1903	УИК №1904	УИК №1905	УИК №1906	УИК №1907	УИК №1908	УИК №1909	УИК №1910	УИК №1911	УИК №1912	УИК №1913	УИК №1914	УИК №1915	УИК №1916	УИК №1917	УИК №1918	УИК №1919	УИК №1920	УИК №1921	УИК №1922	УИК №1923	УИК №1924	УИК №1925	УИК №1926	УИК №1927	УИК №1928	УИК №1929	УИК №1930	УИК №1931	УИК №1932	УИК №1933	УИК №1934	УИК №1935	УИК №1936	УИК №1937	УИК №1938	УИК №1939	УИК №1940	УИК №1941	УИК №1942					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	302	18	5	8	5	5	5	7	5	4	4	4	4	5	17	4	21	9	4	8	11	6	6	6	6	6	6	9	6	20	5	7	5	7	5	7	10	7	4	7	4	4	6					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	222	18	3	7	0	4	0	7	5	2	0	1	0	5	17	3	21	9	1	7	7	6	5	2	4	5	5	7	3	14	1	3	5	5	1	6	9	7	3	1	4	3	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	238	9	2	1	2	4	1	6	8	2	1	2	2	5	6	3	5	2	2	6	8	2	4	8	5	9	4	14	4	15	9	7	3	4	3	9	6	7	6	30	2	3	7					
14	Число погашенных неиспользованных открепительных удостоверений	80	0	2	1	5	1	5	0	0	2	4	3	4	0	0	1	0	0	3	1	4	0	1	4	2	1	1	2	3	6	4	4	0	2	4	1	1	0	1	6	0	1	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	17	1	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	1	0	1	1	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3994	95	90	40	24	90	21	54	90	13	16	16	15	86	92	18	112	50	28	100	167	129	69	107	227	152	138	200	155	281	34	61	112	141	25	147	154	200	32	111	63	38	201					
		21.82%	18.03%	25.07%	16.67%	26.09%	16.76%	13.38%	24.66%	20.13%	18.06%	14.81%	26.67%	16.30%	9.79%	17.52%	9.84%	21.41%	24.39%	16.00%	22.32%	21.97%	22.71%	20.54%	23.26%	31.93%	29.12%	26.95%	30.67%	26.54%	21.78%	11.97%	10.95%	26.42%	31.06%	25.00%	21.84%	30.80%	29.85%	19.28%	14.32%	17.80%	18.91%	22.31%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2398	62	53	44	14	57	33	29	43	6	7	4	9	96	43	13	62	30	21	86	95	87	46	76	105	96	56	98	70	151	24	62	58	41	15	96	51	84	20	86	67	23	179					
		13.10%	11.76%	14.76%	18.33%	15.22%	10.61%	21.02%	13.24%	9.62%	8.33%	6.48%	6.67%	9.78%	10.93%	8.19%	7.10%	11.85%	14.63%	12.00%	19.20%	12.50%	15.32%	13.69%	16.52%	14.77%	18.39%	10.94%	15.03%	11.99%	11.71%	8.45%	11.13%	13.68%	9.03%	15.00%	14.26%	10.20%	12.54%	12.05%	11.10%	18.93%	11.44%	19.87%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	187	5	2	0	2	1	0	5	5	2	1	0	0	0	9	4	3	3	5	4	11	9	7	3	5	1	8	3	10	8	2	2	9	7	1	7	4	6	1	14	6	1	11					
		1.02%	0.95%	0.56%	0.00%	2.17%	0.19%	0.00%	2.28%	1.12%	2.78%	0.93%	0.00%	0.00%	0.00%	1.71%	2.19%	0.57%	1.46%	2.86%	0.89%	1.45%	1.58%	2.08%	0.65%	0.70%	0.19%	1.56%	0.46%	1.71%	0.62%	0.70%	0.36%	2.12%	1.54%	1.00%	1.04%	0.80%	0.90%	0.60%	1.81%	1.69%	0.50%	1.22%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3174	75	62	35	10	91	12	48	49	4	13	3	17	79	84	17	59	25	20	45	214	151	80	78	152	127	137	157	144	227	44	140	55	87	14	95	64	118	17	86	47	18	174					
		17.34%	14.23%	17.27%	14.58%	10.87%	16.95%	7.64%	21.92%	10.96%	5.56%	12.04%	5.00%	18.48%	8.99%	16.00%	9.29%	11.28%	12.20%	11.43%	10.04%	28.16%	26.58%	23.81%	16.96%	21.38%	24.33%	26.76%	24.08%	24.66%	17.60%	15.49%	25.13%	12.97%	19.16%	14.00%	14.12%	12.80%	17.61%	10.24%	11.10%	13.28%	8.96%	19.31%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	226	6	3	2	0	8	0	5	7	0	1	0	1	6	3	1	8	4	4	8	16	3	3	6	6	17	10	8	11	16	1	1	5	7	0	5	3	11	2	12	7	0	9					
		1.23%	1.14%	0.84%	0.83%	0.00%	1.49%	0.00%	2.28%	1.57%	0.00%	0.93%	0.00%	1.09%	0.68%	0.57%	0.55%	1.53%	1.95%	2.29%	1.79%	2.11%	0.53%	0.89%	1.30%	0.84%	3.26%	1.95%	1.23%	1.88%	1.24%	0.35%	0.18%	1.18%	1.54%	0.00%	0.74%	0.60%	1.64%	1.20%	1.55%	1.98%	0.00%	0.99%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8004	272	146	116	41	286	89	76	246	45	70	36	48	607	289	128	273	88	93	199	231	179	126	173	209	121	159	173	179	578	174	272	176	165	45	311	207	241	93	453	161	121	309					
		43.74%	51.61%	40.67%	48.33%	44.57%	53.26%	56.69%	34.70%	55.03%	62.50%	64.81%	60.00%	52.17%	69.13%	55.05%	69.95%	52.20%	42.93%	53.14%	44.42%	30.39%	31.51%	37.50%	37.61%	29.40%	23.18%	31.05%	26.53%	30.65%	44.81%	61.27%	48.83%	41.51%	36.34%	45.00%	46.21%	41.40%	35.97%	56.02%	58.45%	45.48%	60.20%	34.30%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	77	1	0	1	0	4	1	0	1	2	0	1	1	2	1	0	1	1	1	2	8	2	2	5	2	0	0	1	2	3	0	2	1	4	0	5	4	2	1	9	0	0	4					
		0.42%	0.19%	0.00%	0.42%	0.00%	0.74%	0.64%	0.00%	0.22%	2.78%	0.00%	1.67%	1.09%	0.23%	0.19%	0.00%	0.19%	0.49%	0.57%	0.45%	1.05%	0.35%	0.60%	1.09%	0.28%	0.00%	0.00%	0.15%	0.34%	0.23%	0.00%	0.36%	0.24%	0.88%	0.00%	0.74%	0.80%	0.30%	0.60%	1.16%	0.00%	0.00%	0.44%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
