Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																		
Дата голосования: 02.12.2007																																																		
																																																		
Наименование Избирательной комиссии:    Камышинская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	27	0	1	0	1	1	0	0	1	0	0	0	2	0	0	2	0	1	0	0	0	0	0	0	2	0	0	2	1	0	0	1	0	0	2	0	2	2	0	0	3	0	1	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
18	1.Политическая партия «Аграрная партия России»	850	7	12	19	9	45	30	9	5	18	3	10	33	2	3	2	8	23	14	9	27	6	8	22	20	18	15	9	21	16	18	19	19	23	16	35	44	33	53	14	70	31	21	31					
		4.08%	3.89%	3.05%	3.09%	2.18%	7.40%	6.93%	3.47%	3.88%	3.19%	1.88%	3.83%	6.95%	1.83%	2.33%	2.74%	7.92%	2.85%	2.39%	5.56%	5.30%	3.39%	4.12%	4.50%	2.44%	2.59%	3.53%	1.62%	2.72%	2.75%	2.99%	2.31%	2.58%	2.70%	2.60%	12.46%	6.81%	6.29%	10.79%	12.07%	9.31%	5.79%	2.99%	2.08%					
19	2.Всероссийская политическая партия «Гражданская Сила»	92	0	0	5	0	8	2	1	1	1	0	2	0	0	0	0	1	0	2	1	1	2	1	1	7	0	2	1	5	5	8	1	6	2	1	0	2	6	0	0	1	0	2	14					
		0.44%	0.00%	0.00%	0.81%	0.00%	1.32%	0.46%	0.39%	0.78%	0.18%	0.00%	0.77%	0.00%	0.00%	0.00%	0.00%	0.99%	0.00%	0.34%	0.62%	0.20%	1.13%	0.52%	0.20%	0.85%	0.00%	0.47%	0.18%	0.65%	0.86%	1.33%	0.12%	0.82%	0.24%	0.16%	0.00%	0.31%	1.14%	0.00%	0.00%	0.13%	0.00%	0.28%	0.94%					
20	3.Политическая партия «Демократическая партия России»	14	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	1					
		0.07%	0.00%	0.00%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.14%	0.47%	0.18%	0.00%	0.00%	0.00%	0.24%	0.14%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2540	17	47	45	37	41	78	19	8	53	5	37	31	0	7	6	13	76	86	16	34	13	18	31	126	112	73	53	116	83	82	194	172	50	63	57	62	51	94	12	98	71	90	163					
		12.18%	9.44%	11.96%	7.32%	8.98%	6.74%	18.01%	7.34%	6.20%	9.38%	3.13%	14.18%	6.53%	0.00%	5.43%	8.22%	12.87%	9.41%	14.65%	9.88%	6.68%	7.34%	9.28%	6.34%	15.37%	16.09%	17.18%	9.52%	15.01%	14.29%	13.64%	23.60%	23.37%	5.88%	10.23%	20.28%	9.60%	9.71%	19.14%	10.34%	13.03%	13.27%	12.82%	10.92%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	29	1	2	4	2	0	2	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	2	1	0	0	1	0	0	2	0	0	3	2	0	0	0	0	0	0	0	2	1					
		0.14%	0.56%	0.51%	0.65%	0.49%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.62%	0.00%	0.00%	0.52%	0.41%	0.12%	0.00%	0.00%	0.18%	0.00%	0.00%	0.33%	0.00%	0.00%	0.35%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.07%					
23	6.Политическая партия «Партия социальной справедливости»	20	0	0	2	1	1	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	4	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3					
		0.10%	0.00%	0.00%	0.33%	0.24%	0.16%	0.00%	0.00%	0.00%	0.18%	0.00%	0.38%	0.21%	0.92%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.14%	0.24%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%					
24	7.Политическая партия «Либерально-демократическая партия России»	2046	15	30	68	36	58	43	22	20	41	12	28	47	17	8	3	27	51	39	13	47	11	21	31	111	94	43	59	100	59	64	89	80	70	46	16	41	49	35	18	84	52	67	181					
		9.81%	8.33%	7.63%	11.06%	8.74%	9.54%	9.93%	8.49%	15.50%	7.26%	7.50%	10.73%	9.89%	15.60%	6.20%	4.11%	26.73%	6.31%	6.64%	8.02%	9.23%	6.21%	10.82%	6.34%	13.54%	13.51%	10.12%	10.59%	12.94%	10.15%	10.65%	10.83%	10.87%	8.23%	7.47%	5.69%	6.35%	9.33%	7.13%	15.52%	11.17%	9.72%	9.54%	12.13%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1599	13	39	36	26	66	23	12	0	27	6	21	38	2	8	6	3	61	64	11	38	9	5	27	70	35	24	26	61	40	56	69	61	99	69	22	30	28	39	8	21	57	93	150					
		7.67%	7.22%	9.92%	5.85%	6.31%	10.86%	5.31%	4.63%	0.00%	4.78%	3.75%	8.05%	8.00%	1.83%	6.20%	8.22%	2.97%	7.55%	10.90%	6.79%	7.47%	5.08%	2.58%	5.52%	8.54%	5.03%	5.65%	4.67%	7.89%	6.88%	9.32%	8.39%	8.29%	11.63%	11.20%	7.83%	4.64%	5.33%	7.94%	6.90%	2.79%	10.65%	13.25%	10.05%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	103	0	0	15	0	2	2	3	1	3	1	2	0	0	1	1	0	2	2	1	2	0	2	2	6	3	2	1	4	4	4	4	3	7	0	3	4	1	1	2	3	2	2	5					
		0.49%	0.00%	0.00%	2.44%	0.00%	0.33%	0.46%	1.16%	0.78%	0.53%	0.63%	0.77%	0.00%	0.00%	0.78%	1.37%	0.00%	0.25%	0.34%	0.62%	0.39%	0.00%	1.03%	0.41%	0.73%	0.43%	0.47%	0.18%	0.52%	0.69%	0.67%	0.49%	0.41%	0.82%	0.00%	1.07%	0.62%	0.19%	0.20%	1.72%	0.40%	0.37%	0.28%	0.34%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13367	127	256	405	298	379	250	193	92	420	131	156	322	86	102	55	49	595	369	109	353	131	137	368	467	428	259	402	460	372	359	434	391	591	415	144	458	352	261	62	470	314	417	928					
		64.12%	70.56%	65.14%	65.85%	72.33%	62.34%	57.74%	74.52%	71.32%	74.34%	81.88%	59.77%	67.79%	78.90%	79.07%	75.34%	48.51%	73.64%	62.86%	67.28%	69.35%	74.01%	70.62%	75.26%	56.95%	61.49%	60.94%	72.17%	59.51%	64.03%	59.73%	52.80%	53.13%	69.45%	67.37%	51.25%	70.90%	67.05%	53.16%	53.45%	62.50%	58.69%	59.40%	62.20%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	75	0	3	7	0	1	2	0	2	0	0	0	2	0	0	0	0	0	2	1	1	1	0	3	7	4	2	0	3	1	5	3	0	3	2	0	2	1	4	0	2	2	4	5					
		0.36%	0.00%	0.76%	1.14%	0.00%	0.16%	0.46%	0.00%	1.55%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.62%	0.20%	0.56%	0.00%	0.61%	0.85%	0.57%	0.47%	0.00%	0.39%	0.17%	0.83%	0.36%	0.00%	0.35%	0.32%	0.00%	0.31%	0.19%	0.81%	0.00%	0.27%	0.37%	0.57%	0.34%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
