Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																																
Дата голосования: 18.09.2016																																																
																																																
Наименование Избирательной комиссии:    Федоровская																																																
																																																
Сводная таблица итогов голосования по федеральному избирательному округу																																																
																																																
		Сумма	УИК №3156	УИК №3157	УИК №3158	УИК №3159	УИК №3160	УИК №3161	УИК №3162	УИК №3163	УИК №3164	УИК №3165	УИК №3166	УИК №3167	УИК №3168	УИК №3169	УИК №3170	УИК №3171	УИК №3172	УИК №3173	УИК №3174	УИК №3175	УИК №3176	УИК №3177	УИК №3178	УИК №3179	УИК №3180	УИК №3181	УИК №3182	УИК №3183	УИК №3184	УИК №3185	УИК №3186	УИК №3187	УИК №3188	УИК №3189	УИК №3190	УИК №3191	УИК №3478									
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	324	7	7	5	5	10	10	5	5	5	5	5	5	5	5	5	15	5	18	8	5	10	5	25	5	7	2	5	7	7	5	6	5	15	20	30	20	10									
12	"Число открепительных удостоверений, выданных на избирательном участке до дня голосования"	269	2	1	5	5	10	10	5	5	1	4	5	5	5	5	2	15	5	18	8	5	10	5	25	3	0	2	0	5	0	3	3	2	15	20	30	15	10									
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	107	4	3	1	3	3	3	3	2	1	1	4	0	3	5	4	1	2	7	0	3	6	0	3	6	1	0	2	3	4	3	3	1	6	7	4	3	2									
14	Число погашенных неиспользованных открепительных удостоверений	55	5	6	0	0	0	0	0	0	4	1	0	0	0	0	3	0	0	0	0	0	0	0	0	2	7	0	5	2	7	2	3	3	0	0	0	5	0									
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	1	3	0	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																
19	"1. ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	56	0	4	0	0	5	0	2	1	0	0	0	0	0	2	0	0	1	4	8	0	0	0	6	0	2	0	0	3	0	1	6	1	9	1	0	0	0									
		0.49%	0.00%	0.81%	0.00%	0.00%	0.80%	0.00%	1.29%	0.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.64%	0.00%	0.00%	0.25%	2.31%	1.69%	0.00%	0.00%	0.00%	1.40%	0.00%	0.82%	0.00%	0.00%	1.14%	0.00%	0.26%	1.73%	0.49%	1.50%	0.12%	0.00%	0.00%	0.00%									
20	2. Политическая партия КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ	233	0	12	0	0	0	2	14	0	0	6	0	0	0	17	0	0	0	8	8	0	4	14	25	0	2	0	0	10	0	0	19	5	30	22	0	23	12									
		2.05%	0.00%	2.42%	0.00%	0.00%	0.00%	1.77%	9.03%	0.00%	0.00%	4.08%	0.00%	0.00%	0.00%	5.47%	0.00%	0.00%	0.00%	4.62%	1.69%	0.00%	0.98%	5.20%	5.83%	0.00%	0.82%	0.00%	0.00%	3.79%	0.00%	0.00%	5.48%	2.46%	5.00%	2.72%	0.00%	7.49%	3.44%									
21	"3. Политическая партия ""Российская партия пенсионеров за справедливость"""	104	0	13	1	0	0	2	4	2	0	1	2	0	0	7	0	0	0	0	7	0	0	7	6	0	0	0	0	4	3	6	0	0	11	18	0	8	2									
		0.91%	0.00%	2.63%	0.27%	0.00%	0.00%	1.77%	2.58%	1.26%	0.00%	0.68%	0.65%	0.00%	0.00%	2.25%	0.00%	0.00%	0.00%	0.00%	1.48%	0.00%	0.00%	2.60%	1.40%	0.00%	0.00%	0.00%	0.00%	1.52%	0.98%	1.58%	0.00%	0.00%	1.83%	2.22%	0.00%	2.61%	0.57%									
22	"4. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7241	116	351	235	84	402	73	91	120	158	103	200	137	172	192	129	122	209	125	344	81	264	184	259	98	140	93	69	194	197	243	214	153	348	440	523	163	215									
		63.59%	63.39%	70.91%	62.50%	76.36%	64.01%	64.60%	58.71%	75.47%	61.72%	70.07%	65.36%	68.16%	68.80%	61.74%	62.32%	61.93%	52.38%	72.25%	72.57%	57.86%	64.55%	68.40%	60.37%	70.00%	57.61%	58.86%	67.65%	73.48%	64.38%	63.95%	61.67%	75.37%	58.00%	54.39%	66.04%	53.09%	61.60%									
23	"5. Политическая партия ""Российская экологическая партия ""Зеленые"""	22	1	1	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	3	0	0	0	0	1	0	0	3	0	2	1	0	3	1									
		0.19%	0.55%	0.20%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.71%	0.00%	0.00%	0.70%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.86%	0.00%	0.33%	0.12%	0.00%	0.98%	0.29%									
24	"6. Политическая партия ""Гражданская Платформа"""	6	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0									
		0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.88%	0.00%	0.00%	0.00%	2.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%									
25	7. Политическая партия ЛДПР - Либерально-демократическая партия России	506	5	18	7	2	4	2	8	11	0	15	14	2	2	30	1	0	7	10	25	1	6	15	42	1	2	10	0	9	3	12	34	17	62	68	15	37	9									
		4.44%	2.73%	3.64%	1.86%	1.82%	0.64%	1.77%	5.16%	6.92%	0.00%	10.20%	4.58%	0.99%	0.80%	9.65%	0.48%	0.00%	1.75%	5.78%	5.27%	0.71%	1.47%	5.58%	9.79%	0.71%	0.82%	6.33%	0.00%	3.41%	0.98%	3.16%	9.80%	8.37%	10.33%	8.41%	1.89%	12.05%	2.58%									
26	"8. Политическая партия ""Партия народной свободы"" (ПАРНАС)"	17	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	1	4	0	0	0									
		0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	2.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	3.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.49%	0.00%	0.00%	0.00%									
27	"9. Всероссийская политическая партия ""ПАРТИЯ РОСТА"""	24	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	1	0	0	1	0	5	0	0	6	3	0	1	0									
		0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.64%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.47%	0.00%	0.41%	0.00%	0.00%	0.38%	0.00%	1.32%	0.00%	0.00%	1.00%	0.37%	0.00%	0.33%	0.00%									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1									
		0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.29%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	16	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	2	0	2	3	0	0	2	0	0	0									
		0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.68%	0.00%	0.00%	0.00%	0.64%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.76%	0.00%	0.53%	0.86%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	2640	51	75	127	21	214	10	19	19	77	16	76	60	30	34	76	43	175	21	63	56	118	39	67	41	85	47	33	33	100	89	59	18	94	214	180	56	104									
		23.18%	27.87%	15.15%	33.78%	19.09%	34.08%	8.85%	12.26%	11.95%	30.08%	10.88%	24.84%	29.85%	12.00%	10.93%	36.71%	21.83%	43.86%	12.14%	13.29%	40.00%	28.85%	14.50%	15.62%	29.29%	34.98%	29.75%	32.35%	12.50%	32.68%	23.42%	17.00%	8.87%	15.67%	26.45%	22.73%	18.24%	29.80%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	24	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	1	0	1	0	0	0	0	1	4	1	4	3	0	2	0									
		0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.88%	1.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.02%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.23%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.26%	1.15%	0.49%	0.67%	0.37%	0.00%	0.65%	0.00%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	395	8	1	6	3	3	17	13	1	21	2	14	2	46	5	1	30	7	1	4	1	17	10	11	0	2	8	0	6	3	21	4	8	16	15	74	9	5									
		3.47%	4.37%	0.20%	1.60%	2.73%	0.48%	15.04%	8.39%	0.63%	8.20%	1.36%	4.58%	0.99%	18.40%	1.61%	0.48%	15.23%	1.75%	0.58%	0.84%	0.71%	4.16%	3.72%	2.56%	0.00%	0.82%	5.06%	0.00%	2.27%	0.98%	5.53%	1.15%	3.94%	2.67%	1.85%	9.34%	2.93%	1.43%									
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
