Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Ленинская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №2401	УИК №2402	УИК №2403	УИК №2404	УИК №2405	УИК №2406	УИК №2407	УИК №2408	УИК №2409	УИК №2410	УИК №2411	УИК №2412	УИК №2413	УИК №2414	УИК №2415	УИК №2416	УИК №2417	УИК №2418	УИК №2419	УИК №2420	УИК №2421	УИК №2422	УИК №2423	УИК №2424	УИК №2425					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4898	277	282	198	191	224	166	302	177	133	236	287	259	272	260	80	164	130	95	24	80	384	211	61	217	188					
		40.26%	30.41%	30.89%	30.99%	27.09%	31.77%	30.68%	34.16%	56.01%	39.35%	53.03%	45.34%	37.98%	34.17%	42.76%	41.24%	38.50%	38.12%	55.23%	26.09%	40.00%	72.73%	63.17%	53.51%	63.64%	61.24%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	71	2	7	3	4	5	1	4	1	0	5	5	6	6	4	0	6	3	1	2	0	0	1	0	4	1					
		0.58%	0.22%	0.77%	0.47%	0.57%	0.71%	0.18%	0.45%	0.32%	0.00%	1.12%	0.79%	0.88%	0.75%	0.66%	0.00%	1.41%	0.88%	0.58%	2.17%	0.00%	0.00%	0.30%	0.00%	1.17%	0.33%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
