Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Сухиничская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	130	16	10	16	10	6	15	13	3	0	1	2	3	0	1	1	0	0	0	10	1	6	4	1	4	0	6	0	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	73	8	2	1	14	6	2	2	3	0	1	0	4	1	1	2	0	3	0	3	0	2	0	1	1	5	2	3	2	4					
14	Число погашенных открепительных удостоверений	269	4	10	14	19	19	15	17	22	5	4	8	2	10	4	14	15	5	5	5	4	14	1	14	1	5	19	5	4	5					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	"1. ""ЕДИНЕНИЕ"""	144	11	7	7	13	9	11	15	6	0	3	3	4	2	2	4	4	3	3	3	5	10	0	4	1	0	7	4	2	1					
		1.18%	1.35%	0.95%	0.89%	1.24%	1.08%	1.06%	1.20%	0.60%	0.0%	1.15%	1.17%	2.18%	1.04%	1.96%	1.64%	1.29%	2.36%	2.06%	0.93%	2.64%	2.55%	0.0%	1.57%	0.75%	0.0%	1.24%	2.05%	1.21%	0.75%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	197	21	14	23	26	23	11	9	19	2	1	12	1	0	0	0	9	0	2	3	2	2	0	3	0	1	4	1	5	3					
		1.61%	2.59%	1.90%	2.93%	2.48%	2.76%	1.06%	0.72%	1.91%	1.05%	0.38%	4.70%	0.54%	0.0%	0.0%	0.0%	2.90%	0.0%	1.37%	0.93%	1.05%	0.51%	0.0%	1.18%	0.0%	0.57%	0.71%	0.51%	3.04%	2.27%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	299	17	13	31	23	19	39	28	24	0	12	4	1	1	0	5	7	0	0	12	4	13	2	8	0	10	13	5	3	5					
		2.45%	2.10%	1.77%	3.95%	2.19%	2.28%	3.77%	2.25%	2.41%	0.0%	4.63%	1.56%	0.54%	0.52%	0.0%	2.05%	2.25%	0.0%	0.0%	3.72%	2.11%	3.31%	1.06%	3.14%	0.0%	5.74%	2.32%	2.56%	1.82%	3.78%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	181	7	15	19	10	16	17	23	27	1	2	1	0	2	2	0	5	0	1	11	1	6	0	4	0	0	6	1	1	3					
		1.48%	0.86%	2.04%	2.42%	0.95%	1.92%	1.64%	1.85%	2.71%	0.52%	0.77%	0.39%	0.0%	1.04%	1.96%	0.0%	1.61%	0.0%	0.68%	3.41%	0.52%	1.53%	0.0%	1.57%	0.0%	0.0%	1.07%	0.51%	0.60%	2.27%					
22	"5. ""За Русь Святую"""	60	5	2	2	1	5	5	3	2	0	2	2	0	4	0	3	1	0	0	3	1	2	0	0	11	3	1	2	0	0					
		0.49%	0.61%	0.27%	0.25%	0.09%	0.60%	0.48%	0.24%	0.20%	0.0%	0.77%	0.78%	0.0%	2.09%	0.0%	1.23%	0.32%	0.0%	0.0%	0.93%	0.52%	0.51%	0.0%	0.0%	8.27%	1.72%	0.17%	1.02%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	23	0	0	2	0	3	1	1	1	0	0	0	0	1	0	3	2	0	0	0	0	2	0	1	0	4	1	1	0	0					
		0.18%	0.0%	0.0%	0.25%	0.0%	0.36%	0.09%	0.08%	0.10%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	1.23%	0.64%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.39%	0.0%	2.29%	0.17%	0.51%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	71	5	9	8	8	5	10	11	4	2	1	0	0	0	1	0	2	0	0	0	0	1	0	1	0	0	0	2	1	0					
		0.58%	0.61%	1.22%	1.02%	0.76%	0.60%	0.96%	0.88%	0.40%	1.05%	0.38%	0.0%	0.0%	0.0%	0.98%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.39%	0.0%	0.0%	0.0%	1.02%	0.60%	0.0%					
25	"8. ""Народно-республиканская партия России"""	12	1	2	0	1	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	1					
		0.09%	0.12%	0.27%	0.0%	0.09%	0.0%	0.09%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.60%	0.75%					
26	"9. ""Российская экологическая партия ""Зеленые"""	17	1	3	0	0	3	1	0	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	1	1	0	1	0	1	0					
		0.13%	0.12%	0.40%	0.0%	0.0%	0.36%	0.09%	0.0%	0.0%	0.0%	0.38%	0.0%	0.54%	0.52%	0.0%	0.0%	0.0%	0.78%	0.68%	0.0%	0.0%	0.0%	0.0%	0.39%	0.75%	0.0%	0.17%	0.0%	0.60%	0.0%					
27	"10. ""Аграрная партия России"""	847	42	27	35	24	32	26	34	39	37	36	29	41	34	4	19	36	10	7	28	16	77	45	38	11	21	52	15	16	16					
		6.95%	5.19%	3.68%	4.46%	2.29%	3.84%	2.51%	2.73%	3.92%	19.57%	13.89%	11.37%	22.40%	17.80%	3.92%	7.81%	11.61%	7.87%	4.82%	8.69%	8.46%	19.64%	23.93%	14.96%	8.27%	12.06%	9.28%	7.69%	9.75%	12.12%					
28	"11. ""Истинные патриоты России"""	15	0	0	1	2	2	1	2	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	1	1	0					
		0.12%	0.0%	0.0%	0.12%	0.19%	0.24%	0.09%	0.16%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.31%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	0.51%	0.60%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	139	2	12	10	8	5	12	16	13	1	6	7	0	1	2	1	1	0	1	2	2	5	7	0	2	7	6	6	1	3					
		1.14%	0.24%	1.63%	1.27%	0.76%	0.60%	1.16%	1.28%	1.30%	0.52%	2.31%	2.74%	0.0%	0.52%	1.96%	0.41%	0.32%	0.0%	0.68%	0.62%	1.05%	1.27%	3.72%	0.0%	1.50%	4.02%	1.07%	3.07%	0.60%	2.27%					
30	"13. ""Демократическая партия России"""	25	1	3	0	1	1	3	1	3	0	1	0	1	0	1	1	0	1	0	1	0	0	0	0	1	0	3	1	1	0					
		0.20%	0.12%	0.40%	0.0%	0.09%	0.12%	0.29%	0.08%	0.30%	0.0%	0.38%	0.0%	0.54%	0.0%	0.98%	0.41%	0.0%	0.78%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.53%	0.51%	0.60%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	29	2	1	4	1	4	0	3	4	0	0	0	0	1	1	1	1	0	2	0	0	2	1	0	0	0	1	0	0	0					
		0.23%	0.24%	0.13%	0.51%	0.09%	0.48%	0.0%	0.24%	0.40%	0.0%	0.0%	0.0%	0.0%	0.52%	0.98%	0.41%	0.32%	0.0%	1.37%	0.0%	0.0%	0.51%	0.53%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	24	2	1	2	1	2	0	1	2	1	0	3	1	0	1	0	4	0	0	0	0	0	1	2	0	0	0	0	0	0					
		0.19%	0.24%	0.13%	0.25%	0.09%	0.24%	0.0%	0.08%	0.20%	0.52%	0.0%	1.17%	0.54%	0.0%	0.98%	0.0%	1.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	813	54	61	57	75	64	94	89	106	3	15	23	5	10	5	25	8	1	8	14	2	12	15	16	1	2	34	7	3	4					
		6.67%	6.67%	8.32%	7.27%	7.15%	7.68%	9.09%	7.16%	10.66%	1.58%	5.79%	9.01%	2.73%	5.23%	4.90%	10.28%	2.58%	0.78%	5.51%	4.34%	1.05%	3.06%	7.97%	6.29%	0.75%	1.14%	6.07%	3.58%	1.82%	3.03%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	28	4	1	2	0	1	1	1	2	2	2	1	1	0	1	0	2	0	1	1	0	0	0	0	2	0	1	2	0	0					
		0.22%	0.49%	0.13%	0.25%	0.0%	0.12%	0.09%	0.08%	0.20%	1.05%	0.77%	0.39%	0.54%	0.0%	0.98%	0.0%	0.64%	0.0%	0.68%	0.31%	0.0%	0.0%	0.0%	0.0%	1.50%	0.0%	0.17%	1.02%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1394	76	95	106	137	88	126	189	94	26	36	18	21	24	10	18	17	12	9	39	21	41	15	33	30	15	43	14	33	8					
		11.44%	9.39%	12.96%	13.52%	13.07%	10.56%	12.19%	15.20%	9.45%	13.75%	13.89%	7.05%	11.47%	12.56%	9.80%	7.40%	5.48%	9.44%	6.20%	12.11%	11.11%	10.45%	7.97%	12.99%	22.55%	8.62%	7.67%	7.17%	20.12%	6.06%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	235	14	12	10	26	21	20	22	21	3	7	5	1	4	2	8	7	6	2	3	3	4	7	1	4	7	6	3	2	4					
		1.92%	1.73%	1.63%	1.27%	2.48%	2.52%	1.93%	1.76%	2.11%	1.58%	2.70%	1.96%	0.54%	2.09%	1.96%	3.29%	2.25%	4.72%	1.37%	0.93%	1.58%	1.02%	3.72%	0.39%	3.00%	4.02%	1.07%	1.53%	1.21%	3.03%					
37	"20. ""Политическая партия ""Единая Россия"""	5160	381	293	339	546	376	409	512	305	84	95	116	87	71	53	98	154	80	80	159	97	158	55	100	32	87	192	82	68	51					
		42.35%	47.09%	39.97%	43.23%	52.09%	45.13%	39.59%	41.19%	30.68%	44.44%	36.67%	45.49%	47.54%	37.17%	51.96%	40.32%	49.67%	62.99%	55.17%	49.37%	51.32%	40.30%	29.25%	39.37%	24.06%	50.0%	34.28%	42.05%	41.46%	38.63%					
38	"21. ""Российская Конституционно-демократическая партия"""	20	2	2	1	1	1	2	0	1	3	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	2	0	1	0					
		0.16%	0.24%	0.27%	0.12%	0.09%	0.12%	0.19%	0.0%	0.10%	1.58%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.31%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.60%	0.0%					
39	"22. ""Развитие предпринимательства"""	23	3	2	3	1	1	3	3	2	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0					
		0.18%	0.37%	0.27%	0.38%	0.09%	0.12%	0.29%	0.24%	0.20%	0.52%	0.0%	0.0%	0.0%	0.0%	0.98%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.21%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1829	113	110	77	113	109	186	193	261	17	26	23	12	21	13	49	38	10	15	29	28	44	32	28	29	11	162	44	16	20					
		15.01%	13.96%	15.00%	9.82%	10.78%	13.08%	18.00%	15.52%	26.25%	8.99%	10.03%	9.01%	6.55%	10.99%	12.74%	20.16%	12.25%	7.87%	10.34%	9.00%	14.81%	11.22%	17.02%	11.02%	21.80%	6.32%	28.92%	22.56%	9.75%	15.15%					
																																				
41	Против всех	423	36	33	40	18	25	47	53	37	6	11	4	1	7	2	6	8	1	12	9	1	8	7	4	3	6	20	4	4	10					
		3.47%	4.44%	4.50%	5.10%	1.71%	3.00%	4.54%	4.26%	3.72%	3.17%	4.24%	1.56%	0.54%	3.66%	1.96%	2.46%	2.58%	0.78%	8.27%	2.79%	0.52%	2.04%	3.72%	1.57%	2.25%	3.44%	3.57%	2.05%	2.43%	7.57%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
