Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Котельничская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	519	15	30	30	13	15	5	15	5	26	4	4	16	4	25	12	39	33	8	19	20	28	7	33	4	9	16	20	9	3	5	9	18	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	518	15	30	30	13	15	5	15	5	26	4	4	16	4	25	12	39	33	8	19	20	28	7	33	4	9	16	20	9	3	4	9	18	20					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	149	3	6	6	2	2	5	1	5	3	4	5	3	3	7	3	3	8	2	2	7	3	2	7	3	4	5	9	5	2	8	3	8	10					
14	Число погашенных неиспользованных открепительных удостоверений	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	31	3	5	3	0	0	0	0	0	0	0	1	0	0	2	3	0	1	0	0	4	0	0	1	1	4	0	0	0	0	0	0	2	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	1.Политическая партия «Аграрная партия России»	1470	19	118	115	27	18	3	39	13	30	8	26	19	18	64	23	29	151	6	8	37	81	21	64	1	38	55	64	23	7	27	42	225	51					
		12.68%	6.91%	15.21%	14.08%	9.15%	4.36%	2.59%	14.39%	8.61%	8.43%	12.12%	15.29%	3.01%	15.65%	11.49%	11.92%	9.70%	18.88%	6.82%	4.73%	10.82%	15.14%	14.79%	12.83%	1.25%	18.63%	6.74%	16.00%	15.03%	7.14%	10.71%	22.95%	27.57%	9.98%					
19	2.Всероссийская политическая партия «Гражданская Сила»	58	1	6	4	1	4	3	1	0	0	0	0	5	0	6	5	0	2	0	0	2	1	1	1	0	0	4	1	1	1	1	1	3	3					
		0.50%	0.36%	0.77%	0.49%	0.34%	0.97%	2.59%	0.37%	0.00%	0.00%	0.00%	0.00%	0.79%	0.00%	1.08%	2.59%	0.00%	0.25%	0.00%	0.00%	0.58%	0.19%	0.70%	0.20%	0.00%	0.00%	0.49%	0.25%	0.65%	1.02%	0.40%	0.55%	0.37%	0.59%					
20	3.Политическая партия «Демократическая партия России»	16	1	1	1	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	4					
		0.14%	0.36%	0.13%	0.12%	0.34%	0.24%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.33%	0.00%	0.00%	0.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.00%	0.65%	0.00%	0.00%	0.00%	0.12%	0.78%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	963	20	77	45	30	68	12	12	15	16	6	10	66	12	35	7	8	72	11	13	13	41	13	63	5	8	121	43	13	4	29	8	36	31					
		8.31%	7.27%	9.92%	5.51%	10.17%	16.46%	10.34%	4.43%	9.93%	4.49%	9.09%	5.88%	10.44%	10.43%	6.28%	3.63%	2.68%	9.00%	12.50%	7.69%	3.80%	7.66%	9.15%	12.63%	6.25%	3.92%	14.83%	10.75%	8.50%	4.08%	11.51%	4.37%	4.41%	6.07%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	36	1	2	3	1	4	0	0	1	0	0	0	3	0	0	1	1	2	0	1	1	0	0	4	0	0	1	3	2	0	1	0	4	0					
		0.31%	0.36%	0.26%	0.37%	0.34%	0.97%	0.00%	0.00%	0.66%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.52%	0.33%	0.25%	0.00%	0.59%	0.29%	0.00%	0.00%	0.80%	0.00%	0.00%	0.12%	0.75%	1.31%	0.00%	0.40%	0.00%	0.49%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	21	0	3	0	1	0	0	1	0	1	0	1	2	0	2	0	1	2	0	1	0	1	0	0	0	0	1	0	0	1	1	2	0	0					
		0.18%	0.00%	0.39%	0.00%	0.34%	0.00%	0.00%	0.37%	0.00%	0.28%	0.00%	0.59%	0.32%	0.00%	0.36%	0.00%	0.33%	0.25%	0.00%	0.59%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	1.02%	0.40%	1.09%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1133	21	71	72	37	37	17	42	19	28	3	16	97	9	54	12	28	68	7	31	31	53	11	49	6	41	59	30	11	6	29	21	54	63					
		9.78%	7.64%	9.15%	8.81%	12.54%	8.96%	14.66%	15.50%	12.58%	7.87%	4.55%	9.41%	15.35%	7.83%	9.69%	6.22%	9.36%	8.50%	7.95%	18.34%	9.06%	9.91%	7.75%	9.82%	7.50%	20.10%	7.23%	7.50%	7.19%	6.12%	11.51%	11.48%	6.62%	12.33%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	753	16	60	56	22	41	5	10	7	31	2	14	34	10	32	2	18	56	16	11	28	39	11	18	5	9	75	24	4	13	5	9	45	25					
		6.50%	5.82%	7.73%	6.85%	7.46%	9.93%	4.31%	3.69%	4.64%	8.71%	3.03%	8.24%	5.38%	8.70%	5.75%	1.04%	6.02%	7.00%	18.18%	6.51%	8.19%	7.29%	7.75%	3.61%	6.25%	4.41%	9.19%	6.00%	2.61%	13.27%	1.98%	4.92%	5.51%	4.89%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	144	2	5	5	8	8	1	1	2	6	1	2	20	1	6	2	5	13	0	0	17	6	3	4	0	1	7	1	1	0	1	3	4	8					
		1.24%	0.73%	0.64%	0.61%	2.71%	1.94%	0.86%	0.37%	1.32%	1.69%	1.52%	1.18%	3.16%	0.87%	1.08%	1.04%	1.67%	1.63%	0.00%	0.00%	4.97%	1.12%	2.11%	0.80%	0.00%	0.49%	0.86%	0.25%	0.65%	0.00%	0.40%	1.64%	0.49%	1.57%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6824	190	427	502	159	225	75	163	91	239	43	95	382	63	351	139	201	422	47	103	210	298	80	293	61	104	481	226	94	65	150	94	438	313					
		58.88%	69.09%	55.03%	61.44%	53.90%	54.48%	64.66%	60.15%	60.26%	67.13%	65.15%	55.88%	60.44%	54.78%	63.02%	72.02%	67.22%	52.75%	53.41%	60.95%	61.40%	55.70%	56.34%	58.72%	76.25%	50.98%	58.95%	56.50%	61.44%	66.33%	59.52%	51.37%	53.68%	61.25%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	51	0	4	3	4	2	0	1	1	2	3	2	1	0	3	0	2	3	1	0	1	4	1	2	0	1	2	1	0	1	4	0	1	1					
		0.44%	0.00%	0.52%	0.37%	1.36%	0.48%	0.00%	0.37%	0.66%	0.56%	4.55%	1.18%	0.16%	0.00%	0.54%	0.00%	0.67%	0.38%	1.14%	0.00%	0.29%	0.75%	0.70%	0.40%	0.00%	0.49%	0.25%	0.25%	0.00%	1.02%	1.59%	0.00%	0.12%	0.20%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
