Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																	
Дата голосования: 07.12.2003 0:00:00																																																	
																																																	
Наименование Избирательной комиссии:    Чебаркульская																																																	
																																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																	
																																																	
		Сумма	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506					
31	"14. ""Великая Россия - Евразийский Союз"""	25	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	4	3	0	0	1	0	1	2	2	1	0	0	2	0	1	0	0	0	1					
		0.21%	0.18%	0.19%	0.0%	0.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	1.31%	0.39%	0.29%	1.81%	0.0%	0.0%	0.09%	0.0%	0.38%	1.41%	1.34%	0.75%	0.0%	0.0%	0.34%	0.0%	0.86%	0.0%	0.0%	0.0%	1.56%					
32	"15. ""Партия СЛОН"""	16	0	2	0	0	2	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	2	0	1	0					
		0.14%	0.0%	0.38%	0.0%	0.0%	0.23%	0.0%	1.88%	0.42%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.09%	0.96%	0.0%	0.70%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.94%	0.0%	0.48%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	546	15	11	4	2	31	18	2	27	43	3	0	8	6	8	0	0	29	5	2	13	2	4	6	135	3	8	2	61	6	15	7	11	4	3	2	23	1	2	8	15	1	0					
		4.8%	2.83%	2.12%	2.29%	1.0%	3.59%	5.66%	3.77%	11.44%	4.61%	3.0%	0.0%	4.90%	3.87%	5.0%	0.0%	0.0%	10.86%	5.88%	1.88%	4.12%	2.59%	5.26%	2.34%	9.88%	1.81%	3.88%	2.35%	5.94%	5.76%	5.79%	4.96%	7.38%	3.00%	2.23%	2.0%	3.92%	0.93%	1.73%	3.79%	5.41%	0.48%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	46	1	2	1	2	5	0	0	2	0	0	1	2	1	0	0	0	0	0	1	3	1	0	0	4	0	0	1	4	2	1	0	0	0	1	2	1	0	2	0	0	5	1					
		0.40%	0.18%	0.38%	0.57%	1.0%	0.58%	0.0%	0.0%	0.84%	0.0%	0.0%	0.81%	1.22%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.94%	0.95%	1.29%	0.0%	0.0%	0.29%	0.0%	0.0%	1.17%	0.38%	1.92%	0.38%	0.0%	0.0%	0.0%	0.74%	2.0%	0.17%	0.0%	1.73%	0.0%	0.0%	2.42%	1.56%					
35	"18. ""ЛДПР"""	1616	94	94	24	28	107	48	11	22	111	17	19	25	28	15	24	15	33	16	19	59	22	18	44	171	26	30	5	141	14	49	30	16	11	24	4	76	22	4	14	29	41	16					
		14.20%	17.73%	18.14%	13.79%	14.0%	12.41%	15.09%	20.75%	9.32%	11.90%	17.0%	15.57%	15.33%	18.06%	9.37%	21.05%	12.29%	12.35%	18.82%	17.92%	18.73%	28.57%	23.68%	17.18%	12.51%	15.75%	14.56%	5.88%	13.74%	13.46%	18.91%	21.27%	10.73%	8.27%	17.91%	4.0%	12.96%	20.56%	3.47%	6.63%	10.46%	19.90%	25.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	209	14	7	8	2	18	9	0	5	18	3	0	4	2	3	1	1	4	3	1	9	3	2	2	17	4	2	2	9	0	8	0	3	3	1	1	18	0	0	10	10	2	0					
		1.83%	2.64%	1.35%	4.59%	1.0%	2.08%	2.83%	0.0%	2.11%	1.93%	3.0%	0.0%	2.45%	1.29%	1.87%	0.87%	0.81%	1.49%	3.52%	0.94%	2.85%	3.89%	2.63%	0.78%	1.24%	2.42%	0.97%	2.35%	0.87%	0.0%	3.08%	0.0%	2.01%	2.25%	0.74%	1.0%	3.07%	0.0%	0.0%	4.73%	3.61%	0.97%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	3624	190	246	62	101	294	98	20	52	326	29	34	46	50	54	42	43	85	22	32	86	22	22	86	327	68	47	35	299	23	101	34	50	41	49	31	183	8	39	52	104	70	21					
		31.85%	35.84%	47.49%	35.63%	50.5%	34.10%	30.81%	37.73%	22.03%	34.97%	29.0%	27.86%	28.22%	32.25%	33.75%	36.84%	35.24%	31.83%	25.88%	30.18%	27.30%	28.57%	28.94%	33.59%	23.93%	41.21%	22.81%	41.17%	29.14%	22.11%	38.99%	24.11%	33.55%	30.82%	36.56%	31.0%	31.22%	7.47%	33.91%	24.64%	37.54%	33.98%	32.81%					
38	"21. ""Российская Конституционно-демократическая партия"""	33	1	0	0	1	3	1	0	1	4	0	0	0	2	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	2	2	0	2	1	0	1	2	0	2	2	1	0	0					
		0.29%	0.18%	0.0%	0.0%	0.5%	0.34%	0.31%	0.0%	0.42%	0.42%	0.0%	0.0%	0.0%	1.29%	0.0%	2.63%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	1.92%	0.77%	0.0%	1.34%	0.75%	0.0%	1.0%	0.34%	0.0%	1.73%	0.94%	0.36%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	27	3	2	2	0	2	2	0	0	1	0	0	0	1	0	0	0	1	1	2	0	0	0	1	2	0	1	0	3	1	1	0	0	0	0	0	0	0	1	0	0	0	0					
		0.23%	0.56%	0.38%	1.14%	0.0%	0.23%	0.62%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.37%	1.17%	1.88%	0.0%	0.0%	0.0%	0.39%	0.14%	0.0%	0.48%	0.0%	0.29%	0.96%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2144	64	23	23	18	217	71	9	46	235	14	17	39	19	22	15	23	32	15	16	65	5	12	40	300	19	37	20	246	20	32	23	31	29	16	18	121	34	20	68	49	19	2					
		18.84%	12.07%	4.44%	13.21%	9.0%	25.17%	22.32%	16.98%	19.49%	25.21%	14.0%	13.93%	23.92%	12.25%	13.75%	13.15%	18.85%	11.98%	17.64%	15.09%	20.63%	6.49%	15.78%	15.62%	21.96%	11.51%	17.96%	23.52%	23.97%	19.23%	12.35%	16.31%	20.80%	21.80%	11.94%	18.0%	20.64%	31.77%	17.39%	32.22%	17.68%	9.22%	3.12%					
																																																	
41	Против всех	530	22	16	4	8	33	13	3	11	29	4	5	6	3	11	2	8	8	5	3	14	3	0	18	103	3	11	7	43	5	7	6	6	6	11	8	14	4	8	8	16	34	1					
		4.65%	4.15%	3.08%	2.29%	4.0%	3.82%	4.08%	5.66%	4.66%	3.11%	4.0%	4.09%	3.68%	1.93%	6.87%	1.75%	6.55%	2.99%	5.88%	2.83%	4.44%	3.89%	0.0%	7.03%	7.54%	1.81%	5.33%	8.23%	4.19%	4.80%	2.70%	4.25%	4.02%	4.51%	8.20%	8.0%	2.38%	3.73%	6.95%	3.79%	5.77%	16.50%	1.56%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
