Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Урус-Мартановская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286					
		0.05%	0.00%	0.00%	0.11%	0.07%	0.00%	0.11%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.09%	0.00%	0.20%	0.08%	0.00%	0.20%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%					
19	2.Всероссийская политическая партия «Гражданская Сила»	30	6	0	1	0	5	0	0	0	1	0	2	3	1	0	0	0	0	0	0	2	0	0	0	0	3	3	0	0	2	1					
		0.06%	0.23%	0.00%	0.05%	0.00%	0.26%	0.00%	0.00%	0.00%	0.04%	0.00%	0.16%	0.19%	0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.11%	0.12%	0.00%	0.00%	0.19%	0.10%					
20	3.Политическая партия «Демократическая партия России»	22	0	0	0	0	0	0	0	0	0	6	0	0	4	2	5	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0					
		0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.22%	0.16%	0.29%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	68	5	2	0	7	2	0	8	2	0	3	3	0	2	1	0	0	3	3	0	5	0	0	2	7	0	0	1	0	5	7					
		0.13%	0.20%	0.10%	0.00%	0.47%	0.10%	0.00%	0.35%	0.10%	0.00%	0.16%	0.24%	0.00%	0.11%	0.08%	0.00%	0.00%	0.15%	0.31%	0.00%	0.43%	0.00%	0.00%	0.22%	0.26%	0.00%	0.00%	0.04%	0.00%	0.47%	0.69%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	44	0	4	0	0	0	8	1	0	2	4	6	3	2	1	1	3	0	0	3	0	0	3	0	0	0	1	0	0	0	2					
		0.08%	0.00%	0.19%	0.00%	0.00%	0.00%	0.46%	0.04%	0.00%	0.09%	0.22%	0.48%	0.19%	0.11%	0.08%	0.06%	0.14%	0.00%	0.00%	0.23%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.04%	0.00%	0.00%	0.00%	0.20%					
23	6.Политическая партия «Партия социальной справедливости»	12	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	8					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.79%					
24	7.Политическая партия «Либерально-демократическая партия России»	27	2	3	0	4	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	3	0	0					
		0.05%	0.08%	0.14%	0.00%	0.27%	0.00%	0.06%	0.00%	0.05%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.25%	0.14%	0.00%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	36	0	0	3	1	1	2	3	0	1	0	0	0	3	2	3	0	2	0	0	0	2	1	1	1	5	0	0	0	5	0					
		0.07%	0.00%	0.00%	0.16%	0.07%	0.05%	0.11%	0.13%	0.00%	0.04%	0.00%	0.00%	0.00%	0.16%	0.16%	0.17%	0.00%	0.10%	0.00%	0.00%	0.00%	0.20%	0.05%	0.11%	0.04%	0.18%	0.00%	0.00%	0.00%	0.47%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	16	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	4	0	0	0	5					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.49%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	53927	2546	2077	1824	1478	1943	1727	2280	1969	2286	1837	1233	1605	1836	1229	1722	2133	2038	963	1313	1165	980	2095	883	2661	2740	2436	2790	2093	1053	992					
		99.30%	99.45%	99.52%	99.40%	98.53%	99.39%	98.52%	99.48%	99.80%	99.43%	99.30%	98.17%	99.50%	98.98%	98.71%	99.48%	99.44%	99.51%	98.57%	99.70%	99.06%	99.19%	99.52%	98.99%	99.55%	99.71%	99.47%	99.64%	99.57%	98.87%	97.64%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	59	0	0	1	9	4	6	0	0	0	0	0	0	7	7	0	3	0	0	0	2	4	3	6	4	0	0	0	3	0	0					
		0.11%	0.00%	0.00%	0.05%	0.60%	0.20%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.56%	0.00%	0.14%	0.00%	0.00%	0.00%	0.17%	0.40%	0.14%	0.67%	0.15%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
