Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Лахденпохская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	185	15	10	10	10	5	10	10	5	5	5	5	5	5	10	5	5	5	10	5	5	5	5	10	5	5	5	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	59	9	4	9	1	1	4	4	0	0	0	2	0	0	1	0	0	0	8	5	0	0	1	6	0	0	0	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	36	4	1	4	1	3	0	3	0	1	1	0	3	0	1	0	0	1	2	6	0	2	0	1	0	0	2	0					
14	Число погашенных открепительных удостоверений	126	6	6	1	9	4	6	6	5	5	5	3	5	5	9	5	5	5	2	0	5	5	4	4	5	5	5	1					
15	Число открепительных удостоверений выданных ТИК	7	2	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
18	"1. ""ЕДИНЕНИЕ"""	90	4	6	13	1	4	4	7	2	1	0	5	6	4	6	2	2	1	3	6	0	0	1	5	1	2	0	4					
		1.26%	0.55%	0.98%	1.87%	0.26%	1.45%	1.49%	1.24%	2.63%	0.44%	0.0%	5.15%	1.29%	3.60%	1.57%	1.03%	1.81%	1.92%	0.84%	2.36%	0.0%	0.0%	1.63%	1.48%	0.32%	1.42%	0.0%	1.99%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	218	36	26	22	9	5	11	25	2	5	2	3	16	2	5	0	0	0	14	11	2	0	2	7	4	7	1	1					
		3.05%	4.98%	4.26%	3.16%	2.42%	1.82%	4.10%	4.43%	2.63%	2.21%	3.92%	3.09%	3.46%	1.80%	1.31%	0.0%	0.0%	0.0%	3.93%	4.33%	4.87%	0.0%	3.27%	2.07%	1.28%	4.99%	1.05%	0.49%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	180	16	25	20	8	2	5	16	0	5	0	7	9	10	11	10	0	0	6	5	1	0	1	5	8	2	3	5					
		2.52%	2.21%	4.10%	2.87%	2.15%	0.72%	1.86%	2.83%	0.0%	2.21%	0.0%	7.21%	1.94%	9.00%	2.88%	5.15%	0.0%	0.0%	1.68%	1.96%	2.43%	0.0%	1.63%	1.48%	2.56%	1.42%	3.15%	2.48%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	337	39	21	58	20	17	18	28	3	21	0	1	14	3	28	23	6	2	4	5	1	0	3	5	5	5	3	4					
		4.72%	5.40%	3.44%	8.34%	5.39%	6.20%	6.71%	4.96%	3.94%	9.29%	0.0%	1.03%	3.03%	2.70%	7.34%	11.85%	5.45%	3.84%	1.12%	1.96%	2.43%	0.0%	4.91%	1.48%	1.60%	3.57%	3.15%	1.99%					
22	"5. ""За Русь Святую"""	25	0	2	2	2	1	1	4	0	0	0	0	4	1	0	0	2	0	0	2	1	0	0	0	1	1	1	0					
		0.35%	0.0%	0.32%	0.28%	0.53%	0.36%	0.37%	0.70%	0.0%	0.0%	0.0%	0.0%	0.86%	0.90%	0.0%	0.0%	1.81%	0.0%	0.0%	0.78%	2.43%	0.0%	0.0%	0.0%	0.32%	0.71%	1.05%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	15	2	1	3	0	0	0	2	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	0	2	0	0					
		0.21%	0.27%	0.16%	0.43%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	1.42%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	37	3	5	2	3	1	3	4	0	0	0	3	3	0	0	1	0	0	1	4	0	0	0	1	1	2	0	0					
		0.51%	0.41%	0.82%	0.28%	0.80%	0.36%	1.11%	0.70%	0.0%	0.0%	0.0%	3.09%	0.64%	0.0%	0.0%	0.51%	0.0%	0.0%	0.28%	1.57%	0.0%	0.0%	0.0%	0.29%	0.32%	1.42%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	12	0	1	0	2	0	0	2	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1					
		0.16%	0.0%	0.16%	0.0%	0.53%	0.0%	0.0%	0.35%	1.31%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.71%	1.05%	0.49%					
26	"9. ""Российская экологическая партия ""Зеленые"""	13	2	2	0	1	0	2	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0					
		0.18%	0.27%	0.32%	0.0%	0.26%	0.0%	0.74%	0.53%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	161	20	9	11	9	2	3	2	0	1	0	1	12	3	7	3	2	5	22	7	1	0	7	10	11	3	2	8					
		2.25%	2.77%	1.47%	1.58%	2.42%	0.72%	1.11%	0.35%	0.0%	0.44%	0.0%	1.03%	2.59%	2.70%	1.83%	1.54%	1.81%	9.61%	6.17%	2.75%	2.43%	0.0%	11.47%	2.96%	3.52%	2.14%	2.10%	3.98%					
28	"11. ""Истинные патриоты России"""	14	0	3	0	1	0	0	2	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	4	0	0					
		0.19%	0.0%	0.49%	0.0%	0.26%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.51%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.29%	0.0%	2.85%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	46	4	0	3	6	2	0	5	0	3	0	0	4	0	1	1	2	2	2	2	0	0	1	2	2	2	2	0					
		0.64%	0.55%	0.0%	0.43%	1.61%	0.72%	0.0%	0.88%	0.0%	1.32%	0.0%	0.0%	0.86%	0.0%	0.26%	0.51%	1.81%	3.84%	0.56%	0.78%	0.0%	0.0%	1.63%	0.59%	0.64%	1.42%	2.10%	0.0%					
30	"13. ""Демократическая партия России"""	12	2	1	0	0	1	1	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0					
		0.16%	0.27%	0.16%	0.0%	0.0%	0.36%	0.37%	0.0%	0.0%	0.44%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	1.63%	0.29%	0.0%	0.71%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	14	1	1	1	2	0	0	2	0	1	0	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0					
		0.19%	0.13%	0.16%	0.14%	0.53%	0.0%	0.0%	0.35%	0.0%	0.44%	0.0%	2.06%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.05%	0.0%					
32	"15. ""Партия СЛОН"""	7	0	0	1	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0					
		0.09%	0.0%	0.0%	0.14%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.32%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	353	37	20	41	27	14	15	28	5	20	0	3	15	6	20	7	4	7	17	10	5	5	6	15	5	2	1	18					
		4.94%	5.12%	3.28%	5.89%	7.27%	5.10%	5.59%	4.96%	6.57%	8.84%	0.0%	3.09%	3.24%	5.40%	5.24%	3.60%	3.63%	13.46%	4.77%	3.93%	12.19%	6.94%	9.83%	4.45%	1.60%	1.42%	1.05%	8.95%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	24	0	2	1	2	0	0	2	0	1	0	0	1	1	2	0	2	0	0	1	1	1	0	2	2	2	0	1					
		0.33%	0.0%	0.32%	0.14%	0.53%	0.0%	0.0%	0.35%	0.0%	0.44%	0.0%	0.0%	0.21%	0.90%	0.52%	0.0%	1.81%	0.0%	0.0%	0.39%	2.43%	1.38%	0.0%	0.59%	0.64%	1.42%	0.0%	0.49%					
35	"18. ""ЛДПР"""	1207	117	98	126	55	38	39	100	17	36	1	24	60	17	58	42	28	9	65	21	7	19	14	62	74	30	12	38					
		16.92%	16.20%	16.09%	18.12%	14.82%	13.86%	14.55%	17.73%	22.36%	15.92%	1.96%	24.74%	12.98%	15.31%	15.22%	21.64%	25.45%	17.30%	18.25%	8.26%	17.07%	26.38%	22.95%	18.39%	23.71%	21.42%	12.63%	18.90%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	160	18	19	20	4	7	6	5	1	5	2	0	12	2	9	4	3	0	13	3	0	2	0	13	5	0	0	7					
		2.24%	2.49%	3.11%	2.87%	1.07%	2.55%	2.23%	0.88%	1.31%	2.21%	3.92%	0.0%	2.59%	1.80%	2.36%	2.06%	2.72%	0.0%	3.65%	1.18%	0.0%	2.77%	0.0%	3.85%	1.60%	0.0%	0.0%	3.48%					
37	"20. ""Политическая партия ""Единая Россия"""	3234	322	285	253	169	144	132	245	40	88	38	38	223	48	158	79	48	11	170	141	18	22	22	162	164	56	61	97					
		45.34%	44.59%	46.79%	36.40%	45.55%	52.55%	49.25%	43.43%	52.63%	38.93%	74.50%	39.17%	48.26%	43.24%	41.46%	40.72%	43.63%	21.15%	47.75%	55.51%	43.90%	30.55%	36.06%	48.07%	52.56%	39.99%	64.21%	48.25%					
38	"21. ""Российская Конституционно-демократическая партия"""	11	1	1	0	0	0	0	1	0	0	1	0	2	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0					
		0.15%	0.13%	0.16%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	1.96%	0.0%	0.43%	0.0%	0.26%	0.0%	0.90%	0.0%	0.28%	0.39%	2.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	25	3	0	7	5	2	0	1	0	1	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0					
		0.35%	0.41%	0.0%	1.00%	1.34%	0.72%	0.0%	0.17%	0.0%	0.44%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.71%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	546	61	51	66	22	16	15	43	3	16	7	4	43	6	52	19	6	10	24	21	1	6	3	26	12	2	5	6					
		7.65%	8.44%	8.37%	9.49%	5.92%	5.83%	5.59%	7.62%	3.94%	7.07%	13.72%	4.12%	9.30%	5.40%	13.64%	9.79%	5.45%	19.23%	6.74%	8.26%	2.43%	8.33%	4.91%	7.71%	3.84%	1.42%	5.26%	2.98%					
																																		
41	Против всех	279	24	26	35	16	15	6	31	2	17	0	6	22	5	8	1	2	2	7	8	1	2	0	14	6	14	1	8					
		3.91%	3.32%	4.26%	5.03%	4.31%	5.47%	2.23%	5.49%	2.63%	7.52%	0.0%	6.18%	4.76%	4.50%	2.09%	0.51%	1.81%	3.84%	1.96%	3.14%	2.43%	2.77%	0.0%	4.15%	1.92%	9.99%	1.05%	3.98%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
