Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Адыге-Хабльская ТИК																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92					
		0.41%	0.40%	0.0%	3.39%	0.0%	0.64%	0.0%	0.0%	0.83%	0.0%	1.19%	0.0%	0.0%	0.0%	0.14%	0.24%	0.0%	0.42%	0.0%	0.0%	0.07%	0.24%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	27	0	1	2	1	0	1	0	0	1	1	4	0	0	11	0	0	0	0	0	5	0	0					
		0.20%	0.0%	0.24%	0.18%	0.91%	0.0%	0.30%	0.0%	0.0%	0.16%	1.19%	0.43%	0.0%	0.0%	1.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	207	27	11	15	0	10	4	4	4	17	2	14	0	27	10	0	7	8	3	2	29	7	6					
		1.57%	1.22%	2.68%	1.41%	0.0%	3.21%	1.22%	1.87%	3.33%	2.83%	2.38%	1.51%	0.0%	3.31%	1.48%	0.0%	3.30%	3.37%	0.35%	0.26%	2.24%	1.74%	2.29%					
28	"11. ""Истинные патриоты России"""	82	19	4	11	0	2	0	0	1	3	0	7	0	3	15	10	0	2	3	0	2	0	0					
		0.62%	0.86%	0.97%	1.03%	0.0%	0.64%	0.0%	0.0%	0.83%	0.50%	0.0%	0.75%	0.0%	0.36%	2.23%	2.40%	0.0%	0.84%	0.35%	0.0%	0.15%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	32	0	4	6	0	3	1	0	1	6	1	1	0	8	1	0	0	0	0	0	0	0	0					
		0.24%	0.0%	0.97%	0.56%	0.0%	0.96%	0.30%	0.0%	0.83%	1.00%	1.19%	0.10%	0.0%	0.98%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	25	0	2	3	1	0	3	0	0	9	0	0	0	3	2	1	0	0	0	0	0	1	0					
		0.19%	0.0%	0.48%	0.28%	0.91%	0.0%	0.92%	0.0%	0.0%	1.50%	0.0%	0.0%	0.0%	0.36%	0.29%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	64	9	13	5	5	6	0	0	0	7	0	4	0	5	7	1	0	1	0	0	0	1	0					
		0.48%	0.40%	3.17%	0.47%	4.58%	1.92%	0.0%	0.0%	0.0%	1.16%	0.0%	0.43%	0.0%	0.61%	1.04%	0.24%	0.0%	0.42%	0.0%	0.0%	0.0%	0.24%	0.0%					
32	"15. ""Партия СЛОН"""	15	0	0	0	0	1	1	0	0	0	1	0	0	5	6	0	0	1	0	0	0	0	0					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.32%	0.30%	0.0%	0.0%	0.0%	1.19%	0.0%	0.0%	0.61%	0.89%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	315	72	9	54	5	15	17	3	0	17	2	7	0	50	26	13	0	4	5	12	4	0	0					
		2.40%	3.27%	2.20%	5.09%	4.58%	4.82%	5.21%	1.40%	0.0%	2.83%	2.38%	0.75%	0.0%	6.13%	3.86%	3.12%	0.0%	1.68%	0.59%	1.57%	0.31%	0.0%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	30	0	0	9	0	2	3	0	0	2	1	1	0	3	5	1	0	3	0	0	0	0	0					
		0.22%	0.0%	0.0%	0.84%	0.0%	0.64%	0.92%	0.0%	0.0%	0.33%	1.19%	0.10%	0.0%	0.36%	0.74%	0.24%	0.0%	1.26%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	263	34	17	11	1	6	36	0	5	2	4	0	0	79	47	3	0	1	7	0	5	1	4					
		2.00%	1.54%	4.15%	1.03%	0.91%	1.92%	11.04%	0.0%	4.16%	0.33%	4.76%	0.0%	0.0%	9.69%	6.99%	0.72%	0.0%	0.42%	0.82%	0.0%	0.38%	0.24%	1.53%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	84	17	2	17	1	5	2	0	0	6	0	3	0	19	5	1	0	2	3	0	0	1	0					
		0.64%	0.77%	0.48%	1.60%	0.91%	1.60%	0.61%	0.0%	0.0%	1.00%	0.0%	0.32%	0.0%	2.33%	0.74%	0.24%	0.0%	0.84%	0.35%	0.0%	0.0%	0.24%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	6466	1247	253	203	21	136	59	164	69	218	48	417	373	253	231	323	147	184	225	705	650	313	227					
		49.29%	56.75%	61.85%	19.16%	19.26%	43.72%	18.09%	76.99%	57.5%	36.39%	57.14%	45.08%	43.67%	31.04%	34.37%	77.64%	69.33%	77.63%	26.56%	92.51%	50.42%	78.05%	86.97%					
38	"21. ""Российская Конституционно-демократическая партия"""	586	53	1	13	0	2	1	0	0	15	0	2	0	1	0	1	0	0	321	0	176	0	0					
		4.46%	2.41%	0.24%	1.22%	0.0%	0.64%	0.30%	0.0%	0.0%	2.50%	0.0%	0.21%	0.0%	0.12%	0.0%	0.24%	0.0%	0.0%	37.89%	0.0%	13.65%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	17	0	0	6	3	1	0	0	0	0	0	2	0	1	1	1	0	2	0	0	0	0	0					
		0.12%	0.0%	0.0%	0.56%	2.75%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.12%	0.14%	0.24%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2891	446	39	566	60	52	20	11	7	247	16	385	299	239	206	25	58	9	68	25	75	35	3					
		22.03%	20.30%	9.53%	53.44%	55.04%	16.72%	6.13%	5.16%	5.83%	41.23%	19.04%	41.62%	35.01%	29.32%	30.65%	6.00%	27.35%	3.79%	8.02%	3.28%	5.81%	8.72%	1.14%					
																													
41	Против всех	196	24	5	22	2	7	15	12	3	11	2	6	14	19	21	0	0	2	3	3	20	0	5					
		1.49%	1.09%	1.22%	2.07%	1.83%	2.25%	4.60%	5.63%	2.5%	1.83%	2.38%	0.64%	1.63%	2.33%	3.12%	0.0%	0.0%	0.84%	0.35%	0.39%	1.55%	0.0%	1.91%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
