Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    район Лефортово																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №1336	УИК №1337	УИК №1338	УИК №1339	УИК №1340	УИК №1341	УИК №1342	УИК №1343	УИК №1344	УИК №1345	УИК №1346	УИК №1347	УИК №1348	УИК №1349	УИК №1350	УИК №1351	УИК №1352	УИК №1353	УИК №1354	УИК №1355	УИК №1356	УИК №1357	УИК №1358	УИК №1359	УИК №3214	УИК №3215	УИК №3216					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
18	1.Политическая партия «Аграрная партия России»	860	22	18	23	26	20	12	35	34	23	59	43	36	70	20	41	38	37	48	49	48	40	33	25	32	22	1	5					
		2.76%	2.73%	2.13%	2.91%	3.27%	2.50%	1.60%	2.52%	3.31%	1.64%	3.44%	3.31%	2.45%	3.23%	2.87%	3.06%	2.31%	1.78%	2.74%	3.23%	3.56%	3.02%	2.46%	2.80%	3.40%	2.85%	2.22%	3.18%					
19	2.Всероссийская политическая партия «Гражданская Сила»	828	24	39	19	17	20	22	43	31	52	42	42	45	60	7	38	35	49	47	52	21	37	24	24	26	9	1	2					
		2.66%	2.98%	4.62%	2.40%	2.14%	2.50%	2.94%	3.10%	3.02%	3.71%	2.45%	3.23%	3.06%	2.76%	1.00%	2.84%	2.13%	2.35%	2.69%	3.43%	1.56%	2.79%	1.79%	2.68%	2.77%	1.17%	2.22%	1.27%					
20	3.Политическая партия «Демократическая партия России»	81	2	1	3	2	0	1	2	1	2	3	6	4	17	0	1	10	6	2	2	4	5	1	4	2	0	0	0					
		0.26%	0.25%	0.12%	0.38%	0.25%	0.00%	0.13%	0.14%	0.10%	0.14%	0.17%	0.46%	0.27%	0.78%	0.00%	0.07%	0.61%	0.29%	0.11%	0.13%	0.30%	0.38%	0.07%	0.45%	0.21%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4454	113	121	107	97	131	124	213	159	203	236	247	231	256	110	159	199	196	340	209	177	174	195	168	143	108	9	29					
		14.32%	14.04%	14.34%	13.53%	12.22%	16.40%	16.58%	15.33%	15.50%	14.50%	13.76%	19.00%	15.69%	11.80%	15.76%	11.87%	12.11%	9.42%	19.44%	13.80%	13.11%	13.12%	14.52%	18.79%	15.21%	14.01%	20.00%	18.47%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	944	26	25	25	25	14	16	57	40	58	65	42	42	38	31	37	40	100	56	42	27	28	33	25	32	16	1	3					
		3.03%	3.23%	2.96%	3.16%	3.15%	1.75%	2.14%	4.10%	3.90%	4.14%	3.79%	3.23%	2.85%	1.75%	4.44%	2.76%	2.43%	4.81%	3.20%	2.77%	2.00%	2.11%	2.46%	2.80%	3.40%	2.08%	2.22%	1.91%					
23	6.Политическая партия «Партия социальной справедливости»	142	0	3	1	3	0	3	9	2	5	12	7	6	9	3	4	7	11	18	11	4	6	5	2	6	5	0	0					
		0.46%	0.00%	0.36%	0.13%	0.38%	0.00%	0.40%	0.65%	0.19%	0.36%	0.70%	0.54%	0.41%	0.41%	0.43%	0.30%	0.43%	0.53%	1.03%	0.73%	0.30%	0.45%	0.37%	0.22%	0.64%	0.65%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2926	62	66	63	68	64	61	89	78	106	165	100	102	355	47	140	241	309	184	146	92	106	111	45	53	64	4	5					
		9.41%	7.70%	7.82%	7.96%	8.56%	8.01%	8.16%	6.41%	7.60%	7.57%	9.62%	7.69%	6.93%	16.36%	6.73%	10.45%	14.67%	14.85%	10.52%	9.64%	6.81%	7.99%	8.27%	5.03%	5.64%	8.30%	8.89%	3.18%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2264	58	53	59	59	62	63	130	81	105	117	117	112	127	57	84	74	89	98	132	111	110	111	73	83	74	2	23					
		7.28%	7.20%	6.28%	7.46%	7.43%	7.76%	8.42%	9.36%	7.89%	7.50%	6.82%	9.00%	7.61%	5.85%	8.17%	6.27%	4.50%	4.28%	5.60%	8.71%	8.22%	8.30%	8.27%	8.17%	8.83%	9.60%	4.44%	14.65%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	466	18	19	14	10	13	11	28	17	24	35	10	21	47	9	14	21	13	32	20	12	24	18	10	9	10	0	7					
		1.50%	2.24%	2.25%	1.77%	1.26%	1.63%	1.47%	2.02%	1.66%	1.71%	2.04%	0.77%	1.43%	2.17%	1.29%	1.04%	1.28%	0.62%	1.83%	1.32%	0.89%	1.81%	1.34%	1.12%	0.96%	1.30%	0.00%	4.46%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15954	422	431	424	414	424	394	639	497	680	867	592	765	1062	356	733	879	1174	815	733	765	695	722	455	486	429	26	75					
		51.29%	52.42%	51.07%	53.60%	52.14%	53.07%	52.67%	46.00%	48.44%	48.57%	50.55%	45.54%	51.97%	48.94%	51.00%	54.70%	53.50%	56.42%	46.60%	48.38%	56.67%	52.41%	53.76%	50.89%	51.70%	55.64%	57.78%	47.77%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1688	43	56	42	62	42	34	115	76	119	72	74	84	47	44	63	82	73	91	99	74	77	73	52	53	32	1	8					
		5.43%	5.34%	6.64%	5.31%	7.81%	5.26%	4.55%	8.28%	7.41%	8.50%	4.20%	5.69%	5.71%	2.17%	6.30%	4.70%	4.99%	3.51%	5.20%	6.53%	5.48%	5.81%	5.44%	5.82%	5.64%	4.15%	2.22%	5.10%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
