Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    район Лефортово																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №1334	УИК №1335	УИК №1336	УИК №1337	УИК №1338	УИК №1339	УИК №1340	УИК №1341	УИК №1342	УИК №1343	УИК №1344	УИК №1345	УИК №1346	УИК №1347	УИК №1348	УИК №1349	УИК №1350	УИК №1351	УИК №1352	УИК №1353	УИК №1354	УИК №1355	УИК №1356	УИК №1357	УИК №3307	УИК №3308	УИК №3309					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1550	40	40	40	40	40	40	60	60	60	60	60	60	160	100	40	40	40	40	60	60	60	60	230	60	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1130	36	37	27	23	19	20	37	49	32	46	34	42	157	36	28	33	25	20	37	50	33	44	227	38	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1999	974	53	28	148	22	18	75	96	49	62	49	54	42	25	17	24	19	14	35	25	24	39	30	24	22	23	8					
14	Число погашенных неиспользованных открепительных удостоверений	420	4	3	13	17	21	20	23	11	28	14	26	18	3	64	12	7	15	20	23	10	27	16	3	22	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	127	2	1	2	1	0	0	0	1	1	2	3	2	6	0	7	0	0	3	0	1	0	1	93	1	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2880	82	108	113	91	116	80	163	90	32	144	180	45	149	71	60	138	50	87	191	100	205	165	77	194	140	2	7					
		8.93%	8.35%	11.02%	11.97%	9.96%	12.98%	9.70%	10.91%	5.07%	2.07%	8.26%	8.40%	3.82%	7.88%	3.77%	6.05%	13.72%	4.71%	16.14%	10.22%	7.36%	15.38%	11.84%	6.63%	13.56%	21.05%	2.90%	4.27%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3129	74	93	113	78	73	78	120	161	150	183	210	163	306	229	50	51	77	53	203	153	122	150	80	107	47	2	3					
		9.71%	7.54%	9.49%	11.97%	8.53%	8.17%	9.45%	8.03%	9.08%	9.69%	10.49%	9.80%	13.83%	16.17%	12.16%	5.05%	5.07%	7.25%	9.83%	10.86%	11.27%	9.15%	10.77%	6.88%	7.48%	7.07%	2.90%	1.83%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	263	13	4	8	1	6	12	2	10	15	9	12	22	5	21	23	15	14	7	0	4	16	10	7	22	2	1	2					
		0.82%	1.32%	0.41%	0.85%	0.11%	0.67%	1.45%	0.13%	0.56%	0.97%	0.52%	0.56%	1.87%	0.26%	1.12%	2.32%	1.49%	1.32%	1.30%	0.00%	0.29%	1.20%	0.72%	0.60%	1.54%	0.30%	1.45%	1.22%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	6732	117	216	179	212	165	157	341	459	337	397	408	260	293	332	266	221	181	150	441	275	286	299	346	267	110	3	14					
		20.88%	11.91%	22.04%	18.96%	23.19%	18.46%	19.03%	22.82%	25.87%	21.77%	22.76%	19.05%	22.05%	15.49%	17.63%	26.84%	21.97%	17.04%	27.83%	23.60%	20.25%	21.46%	21.46%	29.78%	18.66%	16.54%	4.35%	8.54%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1420	78	33	25	31	59	69	48	68	80	89	28	52	98	126	10	57	44	93	26	23	121	23	31	84	20	2	2					
		4.40%	7.94%	3.37%	2.65%	3.39%	6.60%	8.36%	3.21%	3.83%	5.17%	5.10%	1.31%	4.41%	5.18%	6.69%	1.01%	5.67%	4.14%	17.25%	1.39%	1.69%	9.08%	1.65%	2.67%	5.87%	3.01%	2.90%	1.22%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	17096	599	508	494	475	458	417	780	961	908	892	1272	602	989	1047	561	504	640	131	985	778	551	708	589	716	345	55	131					
		53.03%	60.99%	51.84%	52.33%	51.97%	51.23%	50.55%	52.21%	54.17%	58.66%	51.15%	59.38%	51.06%	52.27%	55.60%	56.61%	50.10%	60.26%	24.30%	52.70%	57.29%	41.34%	50.83%	50.69%	50.03%	51.88%	79.71%	79.88%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	143	5	5	3	1	3	2	4	2	1	9	10	6	4	26	1	7	8	6	7	7	10	6	5	1	1	1	2					
		0.44%	0.51%	0.51%	0.32%	0.11%	0.34%	0.24%	0.27%	0.11%	0.06%	0.52%	0.47%	0.51%	0.21%	1.38%	0.10%	0.70%	0.75%	1.11%	0.37%	0.52%	0.75%	0.43%	0.43%	0.07%	0.15%	1.45%	1.22%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
