Выборы Президента Российской Федерации																																							
																																							
Наименование Избирательной комиссии:    Усолье-Сибирская городская																																							
																																							
Итоги голосования 																																							
																																							
		Сумма	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313					
		5.30%	5.00%	4.78%	4.65%	6.50%	5.19%	7.16%	6.42%	7.53%	6.52%	5.80%	6.28%	4.51%	6.43%	4.75%	3.95%	5.89%	4.36%	0.00%	4.80%	4.61%	4.97%	4.29%	5.24%	4.71%	5.01%	5.09%	4.56%	4.83%	4.37%	5.99%	5.84%	4.46%					
20	. Миронов Сергей Михайлович	350	2	16	16	10	12	4	18	13	8	20	16	9	16	5	5	15	12	1	12	4	13	5	15	10	12	20	10	12	15	10	13	1					
		1.08%	1.67%	1.25%	1.08%	0.86%	0.87%	1.02%	1.83%	1.05%	1.45%	1.51%	1.30%	0.72%	1.25%	0.82%	0.76%	1.47%	0.99%	1.54%	1.40%	0.38%	1.27%	0.79%	1.14%	0.77%	1.34%	1.57%	0.75%	0.84%	1.11%	0.77%	0.99%	0.89%					
21	. Путин Владимир Владимирович	16958	64	679	794	576	678	191	486	697	310	739	616	634	594	317	355	522	650	50	459	551	532	355	667	676	462	663	718	746	712	702	694	69					
		52.26%	53.33%	53.25%	53.54%	49.27%	48.88%	48.85%	49.49%	56.44%	56.16%	55.69%	50.20%	51.01%	46.55%	51.88%	53.87%	51.28%	53.50%	76.92%	53.68%	51.79%	51.85%	56.44%	50.68%	52.20%	51.45%	51.92%	53.66%	52.17%	52.70%	53.88%	52.62%	61.61%					
22	. Хакамада Ирина Муцуовна	2179	6	81	118	82	90	19	55	63	32	81	111	63	78	39	43	71	86	3	59	64	65	41	72	93	69	82	81	104	116	93	114	5					
		6.72%	5.00%	6.35%	7.96%	7.01%	6.49%	4.86%	5.60%	5.10%	5.80%	6.10%	9.05%	5.07%	6.11%	6.38%	6.53%	6.97%	7.08%	4.62%	6.90%	6.02%	6.34%	6.52%	5.47%	7.18%	7.68%	6.42%	6.05%	7.27%	8.59%	7.14%	8.64%	4.46%					
23	. Харитонов Николай Михайлович	7057	26	311	284	271	363	107	216	251	122	238	233	331	283	131	114	235	261	4	191	269	256	136	298	273	191	284	286	298	272	268	234	20					
		21.75%	21.67%	24.39%	19.15%	23.18%	26.17%	27.37%	22.00%	20.32%	22.10%	17.94%	18.99%	26.63%	22.18%	21.44%	17.30%	23.08%	21.48%	6.15%	22.34%	25.28%	24.95%	21.62%	22.64%	21.08%	21.27%	22.24%	21.38%	20.84%	20.13%	20.57%	17.74%	17.86%					
																																							
24	Против всех	1724	4	67	87	49	64	10	62	61	16	74	64	67	77	33	50	57	70	4	45	49	47	31	71	66	39	76	63	94	70	67	86	4					
		5.31%	3.33%	5.25%	5.87%	4.19%	4.61%	2.56%	6.31%	4.94%	2.90%	5.58%	5.22%	5.39%	6.03%	5.40%	7.59%	5.60%	5.76%	6.15%	5.26%	4.61%	4.58%	4.93%	5.40%	5.10%	4.34%	5.95%	4.71%	6.57%	5.18%	5.14%	6.52%	3.57%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
