Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Стерлибашевская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №2883	УИК №2884	УИК №2885	УИК №2886	УИК №2887	УИК №2888	УИК №2889	УИК №2890	УИК №2891	УИК №2892	УИК №2893	УИК №2894	УИК №2895	УИК №2896	УИК №2897	УИК №2898	УИК №2899	УИК №2900	УИК №2901	УИК №2902	УИК №2903	УИК №2904	УИК №2905	УИК №2906	УИК №2907	УИК №2908	УИК №2909	УИК №2910	УИК №2911	УИК №2912	УИК №2913	УИК №2914	УИК №2915	УИК №2916	УИК №2917	УИК №2918					
		2.53%	0.31%	1.55%	4.55%	2.52%	3.08%	6.14%	2.04%	5.91%	2.76%	1.12%	1.83%	0.80%	1.05%	0.53%	0.77%	0.49%	0.00%	1.50%	0.00%	5.06%	2.58%	4.24%	6.91%	1.61%	0.80%	1.51%	0.90%	0.00%	5.36%	0.86%	1.65%	1.50%	4.44%	2.73%	0.81%	6.12%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	34	0	0	0	1	0	3	0	0	0	0	0	2	3	1	1	1	3	1	0	2	6	2	3	0	0	0	2	0	2	0	1	0	0	0	0	0					
		0.23%	0.00%	0.00%	0.00%	0.36%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.63%	0.26%	0.39%	0.49%	0.91%	0.37%	0.00%	0.22%	0.65%	0.21%	0.34%	0.00%	0.00%	0.00%	0.36%	0.00%	0.71%	0.00%	0.83%	0.00%	0.00%	0.00%	0.00%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	40	1	0	0	1	0	1	0	0	0	2	0	0	0	2	1	1	0	0	6	4	8	6	0	1	0	0	0	0	6	0	0	0	0	0	0	0					
		0.27%	0.15%	0.00%	0.00%	0.36%	0.00%	0.17%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.53%	0.39%	0.49%	0.00%	0.00%	0.92%	0.45%	0.86%	0.62%	0.00%	0.81%	0.00%	0.00%	0.00%	0.00%	2.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14337	645	762	168	267	472	556	48	189	282	440	535	490	462	372	254	199	327	261	646	836	879	910	811	120	492	392	508	128	249	230	117	329	277	178	368	138					
		96.15%	99.23%	98.45%	95.45%	96.04%	96.92%	92.21%	97.96%	93.10%	97.24%	98.21%	98.17%	98.20%	96.65%	98.15%	98.07%	98.03%	99.09%	97.75%	99.08%	93.93%	94.52%	94.11%	91.85%	96.77%	98.80%	98.49%	91.20%	96.24%	88.93%	99.14%	96.69%	98.50%	94.54%	97.27%	99.19%	93.88%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
